ID_REF	control_13_VALUE
216869_at	36.8
216868_s_at	2.8
216867_s_at	23.9
216866_s_at	4.8
216865_at	48.5
216864_at	9.1
216863_s_at	96.2
216862_s_at	101.2
216861_at	6.1
216860_s_at	34.3
216859_x_at	86.7
216858_x_at	56.2
216857_at	96
216856_s_at	9.6
216855_s_at	47.3
216854_at	19.7
216853_x_at	73.8
216852_x_at	50.5
216851_at	83
216850_at	11
216849_at	102.2
216848_at	68.2
216847_at	3.6
216846_at	8.3
216845_x_at	8.3
216844_at	11.2
216843_x_at	237.1
216842_x_at	97.3
216841_s_at	382.8
216840_s_at	10.2
216839_at	6
216838_at	84
216837_at	14.7
216836_s_at	23.4
216835_s_at	233.7
216834_at	2.6
216833_x_at	19.8
216832_at	99.5
216831_s_at	2.3
216830_at	19.8
216829_at	6.9
216828_at	30.4
216827_at	20.2
216826_at	11.6
216825_s_at	9.7
216824_at	27.1
216823_at	17.9
216822_x_at	47.2
216821_at	39.8
216820_at	48.3
216819_at	5.9
216818_s_at	10.3
216817_s_at	81.3
216816_at	57.8
216815_at	15.6
216814_at	38.1
216813_at	37.8
216812_at	33.1
216811_at	16.6
216810_at	42
216809_at	56
216808_at	8.1
216807_at	36.6
216806_at	15.6
216805_at	2.9
216804_s_at	13.1
216803_at	60.3
216802_at	8.2
216801_at	16.9
216800_at	16.4
216799_at	12.3
216798_at	17.5
216797_at	4
216796_s_at	8.7
216795_at	27.5
216794_at	12
216793_x_at	8.4
216792_at	9
216791_at	185.2
216790_at	8.6
216789_at	9.3
216788_at	9.4
216787_at	9.4
216786_at	3.9
216785_at	7.1
216784_at	21.3
216783_at	2.5
216782_at	396
216781_at	46.5
216780_at	8.5
216779_at	11.4
216778_s_at	57.8
216777_at	6.9
216776_at	111.4
216775_at	9.2
216774_at	100.9
216773_at	6.8
216772_at	48.5
216771_at	10.1
216770_at	32.5
216769_x_at	48.9
216768_x_at	13.1
216767_at	53.8
216766_at	7.2
216765_at	14.9
216764_at	60.5
216763_at	8.9
216762_at	71.2
216761_at	64.8
216760_at	55.2
216759_at	5.9
216758_at	15
216757_at	49.6
216756_at	38.5
216755_at	155.9
216754_at	57.2
216753_at	63.1
216752_at	33.6
216751_at	77
216750_at	63.5
216749_at	48
216748_at	174.6
216747_at	21.6
216746_at	40
216745_x_at	104.9
216744_at	8.4
216743_at	7.9
216742_at	5
216741_at	9.3
216740_at	22.7
216739_at	204.4
216738_at	61.4
216737_at	2
216736_at	20.8
216735_x_at	49.8
216734_s_at	14.7
216733_s_at	39.4
216732_at	10.7
216731_s_at	10
216730_at	248.8
216729_at	6
216728_at	64
216727_at	6.7
216726_at	5
216725_at	19.4
216724_at	5.7
216723_at	30.8
216722_at	31.7
216721_at	56.6
216720_at	5
216719_s_at	3.5
216718_at	2.3
216717_at	30.7
216716_at	31.8
216715_at	43.7
216714_at	30.7
216713_at	4.7
216712_at	2.4
216711_s_at	93.8
216710_x_at	64.1
216709_at	21.9
216708_x_at	65
216707_at	4.6
216706_x_at	13.6
216705_s_at	147
216704_at	9.3
216703_at	31.1
216702_x_at	66.4
216701_at	7.1
216700_at	97.1
216699_s_at	125.5
216698_x_at	150.1
216697_at	13.1
216696_s_at	83.5
216695_s_at	50.2
216694_at	19.8
216693_x_at	81.1
216692_at	18.1
216691_at	4
216690_at	34.6
216689_x_at	287.7
216688_at	58.3
216687_x_at	28.9
216686_at	8
216685_s_at	6.6
216684_s_at	3.2
216683_at	42.4
216682_s_at	88.7
216681_at	11.9
216680_s_at	90.9
216679_at	64.6
216678_at	195.6
216677_at	13.8
216676_x_at	44.2
216675_at	21.3
216674_at	7
216673_at	39.7
216672_s_at	4
216671_x_at	67.8
216670_at	5.2
216669_at	4
216668_at	134
216667_at	71.7
216666_at	24.6
216665_s_at	5.3
216664_at	25.8
216663_s_at	154.7
216662_at	107.3
216661_x_at	45.6
216660_at	3.1
216659_at	18.1
216658_at	36.4
216657_at	22.7
216656_at	8
216655_s_at	50
216654_at	18.8
216653_at	18.7
216652_s_at	39.7
216651_s_at	30.3
216650_at	2.9
216649_at	27.5
216648_s_at	14.9
216647_at	101.2
216646_at	6.4
216645_at	61.5
216644_at	55.2
216643_at	31.4
216642_at	22.2
216641_s_at	77.6
216640_s_at	214.6
216639_at	36
216638_s_at	44.4
216637_at	4.5
216636_at	4.6
216635_at	16.3
216634_at	25.1
216633_s_at	2
216632_at	8.9
216631_s_at	35.1
216630_at	6.8
216629_at	6.7
216628_at	8.6
216627_s_at	3.9
216626_at	27.3
216625_at	32.4
216624_s_at	13.8
216623_x_at	1.6
216622_at	8.8
216621_at	9.2
216620_s_at	8.8
216619_at	9
216618_at	85.6
216617_s_at	7.2
216616_at	24.6
216615_s_at	135.3
216614_at	44.3
216613_at	3.4
216612_x_at	12.4
216611_s_at	13.4
216610_at	102.2
216609_at	18
216608_at	124.8
216607_s_at	82.5
216606_x_at	178.6
216605_s_at	54.9
216604_s_at	10.5
216603_at	5.7
216602_s_at	9.8
216601_at	22.3
216600_x_at	48.4
216599_x_at	7.2
216598_s_at	3.3
216597_at	32.7
216596_at	8.5
216595_at	1.8
216594_x_at	265.8
216593_s_at	56.8
216592_at	6.9
216591_s_at	68.8
216590_at	18.7
216589_at	91.7
216588_at	8.5
216587_s_at	11.5
216586_at	36.5
216585_at	6.2
216584_at	8.3
216583_x_at	9.1
216582_at	55.3
216581_at	9.4
216580_at	1.6
216579_at	13.8
216578_at	6.5
216577_at	37.3
216576_x_at	90.7
216575_at	4.7
216574_s_at	68.1
216573_at	11
216572_at	2.8
216571_at	62.7
216570_x_at	377.7
216569_at	31
216568_x_at	7.5
216567_at	7.5
216566_at	44.7
216565_x_at	2147.8
216564_at	18.4
216563_at	68
216562_at	11.8
216561_x_at	27.9
216560_x_at	5.6
216559_x_at	106.9
216558_x_at	49.4
216557_x_at	114.4
216556_x_at	17.3
216555_at	55.7
216554_s_at	288
216553_x_at	25.8
216552_x_at	7.4
216551_x_at	170.4
216550_x_at	13.8
216549_s_at	25.2
216548_x_at	8.9
216547_at	264.2
216546_s_at	11.5
216545_at	101.9
216544_at	3
216543_at	13.3
216542_x_at	167.4
216541_x_at	35.6
216540_at	51.7
216539_at	56.2
216538_at	39.1
216537_s_at	153.6
216536_at	3.7
216535_at	176.5
216534_at	8.2
216533_at	2.7
216532_x_at	66.6
216531_at	17.9
216530_at	122
216529_at	24.7
216528_at	20.7
216527_at	71.7
216526_x_at	12330.8
216525_x_at	122.8
216524_x_at	318
216522_at	22.1
216521_s_at	42.7
216520_s_at	584.2
216519_s_at	28.7
216518_at	4.4
216517_at	34.9
216516_at	32.8
216515_x_at	224.3
216514_at	85.5
216513_at	7.6
216512_s_at	9.8
216511_s_at	42.1
216510_x_at	101.3
216509_x_at	31.6
216508_x_at	81.5
216507_at	24.9
216506_x_at	36.8
216505_x_at	370
216504_s_at	34.3
216503_s_at	7
216502_at	145.4
216501_at	10.6
216500_at	102.8
216499_at	108.4
216498_at	3.1
216497_at	4.8
216496_s_at	13.1
216495_x_at	125.7
216494_at	6.6
216493_s_at	68.2
216492_at	11.8
216491_x_at	12.9
216490_x_at	50.3
216489_at	9.9
216488_s_at	7.6
216487_at	8.7
216486_x_at	26.7
216485_s_at	42.6
216484_x_at	333.4
216483_s_at	64.1
216482_x_at	15.6
216481_at	173.3
216480_x_at	33.7
216479_at	9.7
216478_at	4.4
216477_at	5.6
216476_at	25.6
216475_at	102.5
216474_x_at	6.3
216473_x_at	21.7
216472_at	10.9
216471_x_at	8.6
216470_x_at	84.2
216469_at	9.8
216468_s_at	4.4
216467_s_at	25.5
216466_at	21.1
216465_at	10.4
216464_x_at	43.1
216463_at	12.7
216462_at	6.6
216461_at	26.2
216460_at	12.9
216459_x_at	67.7
216458_at	146.1
216457_s_at	281.3
216456_at	2
216455_at	81.7
216454_at	27.1
216453_at	108.3
216452_at	41.4
216451_at	15.4
216450_x_at	20.8
216449_x_at	29.6
216448_at	21.9
216447_at	4.6
216446_at	285.5
216445_at	15.6
216444_at	69.5
216443_at	15.4
216442_x_at	9.3
216441_at	4.5
216440_at	60.1
216439_at	49
216438_s_at	10005.7
216437_at	59.9
216436_at	8.4
216435_at	24.5
216434_at	139.8
216433_s_at	7
216432_at	106.4
216431_at	21.6
216430_x_at	10.5
216429_at	44.2
216428_x_at	10
216427_at	3.7
216426_at	11.2
216425_at	19
216424_at	5.4
216423_at	20.2
216422_at	46.4
216421_at	48.3
216420_at	1.4
216419_at	19
216418_at	17.2
216417_x_at	20.4
216416_at	20.9
216415_at	3.5
216414_at	12.6
216413_at	2.2
216412_x_at	26.5
216411_s_at	14.3
216410_at	1.6
216409_at	105.3
216408_at	35.6
216407_at	48.5
216406_at	5.7
216405_at	19.5
216404_at	27.4
216403_at	37.2
216402_at	63.4
216401_x_at	89.6
216400_at	105.5
216399_s_at	5.8
216398_at	78.6
216397_s_at	137.3
216396_s_at	266.3
216395_at	9
216394_x_at	66.7
216393_at	11.5
216392_s_at	10.4
216391_s_at	10.1
216390_at	10.4
216389_s_at	141.6
216388_s_at	99.4
216387_x_at	16.5
216386_at	8.3
216385_at	34
216384_x_at	239.5
216383_at	39.9
216382_s_at	17.3
216381_x_at	125.3
216380_x_at	152.7
216379_x_at	117.9
216378_at	10
216377_x_at	214.7
216376_x_at	57.2
216375_s_at	9.5
216374_at	10.3
216373_at	3.2
216372_at	63.9
216371_at	133
216370_s_at	45.3
216369_at	26.2
216368_s_at	45.5
216367_at	3.2
216366_x_at	348
216365_x_at	12.3
216364_s_at	6
216363_at	92.7
216362_at	7.3
216361_s_at	28.7
216360_x_at	82.3
216359_at	31
216358_at	82.1
216357_at	15.3
216356_x_at	99.2
216355_at	33
216354_at	48.4
216353_s_at	4.6
216352_x_at	78.6
216351_x_at	33.3
216350_s_at	4.6
216349_at	43
216348_at	77.5
216347_s_at	137.6
216346_at	2.8
216345_at	56.8
216344_at	114.3
216343_at	12.8
216342_x_at	2046.5
216341_s_at	48.7
216340_s_at	41.9
216339_s_at	7.4
216338_s_at	168.6
216337_at	14
216336_x_at	280.6
216334_s_at	55.4
216333_x_at	42.8
216332_at	26.8
216331_at	4.6
216330_s_at	95.3
216329_at	46.1
216328_at	2.4
216327_s_at	59.8
216326_s_at	284.7
216325_x_at	16.4
216324_at	7.8
216323_x_at	257.6
216322_at	49
216321_s_at	105.9
216320_x_at	16.5
216319_at	3
216318_at	38.7
216317_x_at	169.2
216316_x_at	34.6
216315_x_at	8.3
216314_at	4.5
216313_at	7
216312_at	4.1
216311_at	4.9
216310_at	104.5
216309_x_at	224.8
216308_x_at	180.1
216307_at	7.2
216306_x_at	261
216305_s_at	24.4
216304_x_at	101.5
216303_s_at	7
216302_at	55.5
216301_at	113.7
216300_x_at	118.3
216299_s_at	21.8
216298_at	7.7
216297_at	29.6
216296_at	66.6
216295_s_at	245.7
216294_s_at	79.4
216293_at	108.1
216292_at	100.2
216291_at	3
216290_x_at	21.8
216289_at	17.8
216288_at	35.9
216287_at	73.9
216286_at	42.3
216285_at	88.1
216284_at	88.6
216283_s_at	7.8
216282_x_at	208.6
216281_at	4.4
216280_s_at	43.1
216279_at	37.3
216278_at	24.5
216277_at	24
216276_s_at	3.5
216275_at	12.8
216274_s_at	209
216273_at	101.9
216272_x_at	21.9
216271_x_at	41.3
216270_at	10.3
216269_s_at	58.7
216268_s_at	47.6
216267_s_at	25
216266_s_at	96.2
216265_x_at	76.6
216264_s_at	26.5
216263_s_at	71.2
216262_s_at	123.8
216261_at	61.8
216260_at	28.9
216259_at	44.8
216258_s_at	18.6
216257_at	4.8
216256_at	56.3
216255_s_at	2.6
216254_at	37
216253_s_at	38.7
216252_x_at	36.4
216251_s_at	256.5
216250_s_at	599.8
216249_at	58
216248_s_at	11.7
216247_at	7.4
216246_at	16.8
216245_at	21.4
216244_at	4.5
216243_s_at	97.7
216242_x_at	71.4
216241_s_at	320.9
216240_at	93.4
216239_at	43.5
216238_s_at	7.7
216237_s_at	87.1
216236_s_at	185.2
216235_s_at	23.5
216234_s_at	11.3
216233_at	19.3
216232_s_at	87.3
216231_s_at	8440.1
216230_x_at	12.7
216229_x_at	79.1
216228_s_at	3.8
216227_at	13.1
216226_at	56.4
216225_at	18.7
216224_s_at	28.8
216223_at	4.5
216222_s_at	14.2
216221_s_at	344.7
216220_s_at	120.3
216219_at	23.4
216218_s_at	61.8
216217_at	91.8
216216_at	8.6
216215_s_at	97.5
216214_at	6.4
216213_at	77.2
216212_s_at	10
216211_at	60.1
216210_x_at	347.7
216209_at	5.7
216208_s_at	44.9
216207_x_at	166.5
216206_x_at	31.7
216205_s_at	148.6
216204_at	39.2
216203_at	51.5
216202_s_at	65.4
216201_at	3.4
216200_at	22.6
216199_s_at	98.7
216198_at	59.6
216197_at	54.7
216196_at	60
216195_at	53.2
216194_s_at	137.4
216193_at	7.9
216192_at	36.5
216191_s_at	438.5
216190_x_at	39.4
216189_at	3.1
216188_at	28.6
216187_x_at	770.9
216186_at	41.1
216185_at	2.5
216184_s_at	15.2
216183_at	204.9
216182_at	24.2
216181_at	21.5
216180_s_at	93.6
216179_x_at	8.9
216178_x_at	6.4
216177_at	14.2
216176_at	287.4
216175_at	46.7
216174_at	34.7
216173_at	30.1
216172_at	84.1
216171_at	1.7
216170_at	5.4
216169_at	4.4
216168_at	54.3
216167_at	9.5
216166_at	12
216165_at	15.9
216164_at	115.9
216163_at	11.7
216162_at	77.2
216161_at	73.8
216160_at	18.7
216159_s_at	64.8
216158_at	1.6
216157_at	15.7
216156_at	63.4
216155_at	27.8
216154_at	40.8
216153_x_at	358.6
216152_at	198.7
216151_at	5.1
216150_at	8.5
216149_at	10.5
216148_at	31.6
216147_at	4.4
216146_at	134.1
216145_at	16.6
216144_at	21.5
216143_at	122.6
216142_at	15.9
216141_at	67.5
216140_at	10.8
216139_s_at	57.8
216138_at	9.4
216137_s_at	14.5
216136_at	1.3
216135_at	8
216134_at	41.5
216133_at	64.7
216132_at	3.9
216131_at	10.2
216130_at	18
216129_at	13.4
216128_at	18.9
216127_at	10.4
216126_at	134.7
216125_s_at	25.1
216124_at	4.5
216123_x_at	64
216122_at	8.5
216121_at	51.1
216120_s_at	3.4
216119_s_at	86.3
216118_at	12.5
216117_at	44.3
216116_at	3.9
216115_at	54.9
216114_at	40.7
216113_at	2.6
216112_at	31.8
216111_x_at	5.7
216110_x_at	61.2
216109_at	37
216108_at	4.5
216107_at	65.8
216106_at	8.9
216105_x_at	102.8
216104_at	3.3
216103_at	47.4
216102_at	5.1
216101_at	24.1
216100_s_at	1.9
216099_at	4.8
216098_s_at	2
216097_at	29.8
216096_s_at	22.9
216095_x_at	188.1
216094_at	9
216093_at	39.9
216092_s_at	132
216091_s_at	113.2
216090_x_at	47.3
216089_at	18.1
216088_s_at	81.1
216087_at	2.1
216086_at	67.6
216085_at	8.5
216084_at	2.2
216083_s_at	14.6
216082_at	61
216081_at	85.3
216080_s_at	9.8
216079_at	17.3
216078_at	89.3
216077_s_at	57.1
216076_at	38.3
216075_at	118.3
216074_x_at	42.3
216073_at	18.8
216072_at	4.5
216071_x_at	131.5
216070_at	32.9
216069_at	25.1
216068_at	3.6
216067_at	2.3
216066_at	9.1
216065_at	43.1
216064_s_at	62.7
216063_at	148.7
216062_at	32
216061_x_at	120.8
216060_s_at	26.7
216059_at	11
216058_s_at	54.5
216057_at	6
216056_at	53.9
216055_at	178.3
216054_x_at	644.6
216053_x_at	4.2
216052_x_at	12.2
216051_x_at	198.1
216050_at	3
216049_at	36.3
216048_s_at	71.9
216047_x_at	10.2
216046_at	30.5
216045_at	2.6
216044_x_at	68.9
216043_x_at	109.8
216042_at	164.8
216041_x_at	467.7
216040_x_at	26.3
216039_at	4.5
216038_x_at	115
216037_x_at	89.2
216036_x_at	220.8
216035_x_at	17
216034_at	95.8
216033_s_at	401.5
216032_s_at	81.2
216031_x_at	11.7
216030_s_at	17.5
216029_at	131.8
216028_at	57.8
216027_at	33.3
216026_s_at	71.4
216025_x_at	48.7
216024_at	7.8
216023_at	7.9
216022_at	22.9
216021_s_at	65.8
216020_at	20.2
216019_x_at	23.1
216018_at	14.6
216017_s_at	11.5
216016_at	2.7
216015_s_at	10.3
216014_s_at	18.5
216013_at	68.6
216012_at	51.1
216011_at	8.9
216010_x_at	73.1
216009_at	33.4
216008_s_at	11.9
216007_at	59.5
216006_at	141.1
216005_at	63.2
216004_s_at	35
216003_at	14.5
216002_at	10.3
216001_at	47.9
216000_at	4.2
215999_at	64.5
215998_at	7.5
215997_s_at	35.8
215996_at	10.6
215995_x_at	69.3
215994_x_at	282.8
215993_at	38.1
215992_s_at	2.7
215991_s_at	28.6
215990_s_at	138
215989_at	15.7
215988_s_at	7.7
215987_at	79.6
215986_at	60
215985_at	42.7
215984_s_at	23.8
215983_s_at	78.1
215982_s_at	4.6
215981_at	10.3
215980_s_at	66.9
215979_s_at	15.1
215978_x_at	421.5
215977_x_at	25.4
215976_at	6.4
215975_x_at	90
215974_at	21.8
215973_at	71.4
215972_at	46.5
215971_at	14.9
215970_at	40.2
215969_at	3.9
215968_at	2.4
215967_s_at	167.2
215966_x_at	5.3
215965_at	5.7
215964_at	13.8
215963_x_at	988.2
215962_at	18.9
215961_at	3.5
215960_at	12.1
215959_at	19
215958_at	13.4
215957_at	48.7
215956_at	14.9
215955_x_at	73.8
215954_s_at	24.6
215953_at	16.8
215952_s_at	7513.8
215951_at	60.8
215949_x_at	33.2
215948_x_at	20.5
215947_s_at	50.1
215946_x_at	183.8
215945_s_at	34.5
215944_at	32.7
215943_at	5.4
215942_s_at	30.1
215941_at	27.8
215940_at	4.4
215939_at	41.6
215938_s_at	82
215937_at	3.9
215936_s_at	18.6
215935_at	4.6
215934_at	4.9
215933_s_at	118.6
215932_at	14.6
215931_s_at	1.8
215930_s_at	35.5
215929_at	8.2
215928_at	3.8
215927_at	134.7
215926_x_at	22.5
215925_s_at	60.5
215924_at	3.4
215923_s_at	16
215922_at	50.3
215921_at	10.2
215920_s_at	24.7
215919_s_at	27.3
215918_s_at	36.8
215917_at	8
215916_at	116.1
215915_at	13.5
215914_at	25.7
215913_s_at	3.7
215912_at	9
215911_x_at	27.7
215910_s_at	21.2
215909_x_at	125.5
215908_at	52.6
215907_at	105.6
215906_at	73.8
215905_s_at	98.7
215904_at	26.1
215903_s_at	91.2
215902_at	55.4
215901_at	42.9
215900_at	38.7
215899_at	78.3
215898_at	56.8
215897_at	3.1
215896_at	64.9
215895_x_at	100.1
215894_at	21.9
215893_x_at	6.9
215892_at	77.6
215891_s_at	10.1
215890_at	15.1
215889_at	11.4
215888_at	71.9
215887_at	157.9
215886_x_at	16.5
215885_at	2.7
215884_s_at	152.7
215883_at	123
215882_at	29.3
215881_x_at	73.6
215880_at	19.2
215879_at	30.5
215878_at	33.4
215877_at	55
215876_at	67.6
215875_at	153.2
215874_at	45.2
215873_x_at	143.9
215872_at	8.4
215871_at	30.6
215870_s_at	14.2
215869_at	9
215868_x_at	36.7
215867_x_at	148.2
215866_at	48.3
215865_at	15.6
215864_at	106.9
215863_at	44.3
215862_at	49.5
215861_at	48
215860_at	121.5
215859_at	52.5
215858_at	70.4
215857_at	13.1
215856_at	12.2
215855_s_at	159
215854_at	70.5
215853_at	23.9
215852_x_at	41.7
215851_at	35.3
215850_s_at	4
215849_x_at	203.8
215848_at	144.2
215847_at	5
215846_at	29.2
215845_x_at	109.1
215844_at	80.9
215843_s_at	28.9
215842_s_at	1.9
215841_at	10.8
215840_at	14.2
215839_at	77
215838_at	128.5
215837_x_at	54
215836_s_at	197.4
215835_at	8
215834_x_at	4
215833_s_at	20.6
215832_x_at	278.7
215831_at	10.4
215830_at	3.3
215829_at	55.8
215828_at	101.7
215827_x_at	12.3
215826_x_at	16.8
215825_at	81.7
215824_at	22.6
215823_x_at	3085.6
215822_x_at	152.1
215821_x_at	119.2
215820_x_at	11.6
215819_s_at	15
215818_at	69.7
215817_at	10.8
215816_at	27.2
215815_at	12.1
215814_at	19.9
215813_s_at	190.4
215812_s_at	110.1
215811_at	70.6
215810_x_at	77.2
215809_at	36.2
215808_at	37.3
215807_s_at	7.9
215806_x_at	1285.5
215805_at	12.1
215804_at	21.9
215803_at	3.4
215802_at	40.4
215801_at	34.2
215800_at	9.3
215799_at	5.6
215798_at	5.7
215797_at	112.5
215796_at	56.1
215795_at	27.4
215794_x_at	69.7
215793_at	17.3
215792_s_at	81.1
215791_at	51.6
215790_at	4.5
215789_s_at	13.9
215788_at	119.1
215787_at	7.5
215786_at	47.7
215785_s_at	408.2
215784_at	3.3
215783_s_at	88.7
215782_at	53.3
215781_s_at	24.8
215780_s_at	182.7
215779_s_at	29.7
215778_x_at	32.9
215777_at	36
215776_at	96.3
215775_at	75.2
215774_s_at	19
215773_x_at	136.7
215772_x_at	63.4
215771_x_at	13
215770_at	32.4
215769_at	59.3
215768_at	20.8
215767_at	63.5
215766_at	160.8
215765_at	6.5
215764_x_at	143.4
215763_at	3.9
215762_at	7
215761_at	125.6
215760_s_at	6.4
215759_at	12.3
215758_x_at	5.9
215757_at	5
215756_at	54.4
215755_at	100.5
215754_at	176.9
215753_at	11.6
215752_at	13.4
215751_at	10.1
215750_at	68.7
215749_s_at	30
215748_at	16.1
215747_s_at	85.3
215746_at	7.5
215745_at	93.4
215744_at	56.5
215743_at	49.8
215742_at	5.4
215741_x_at	9.5
215740_at	43.5
215739_s_at	23.3
215738_at	38.8
215737_x_at	144.9
215736_at	2.5
215735_s_at	131.2
215734_at	13.7
215733_x_at	10.3
215732_s_at	20.5
215731_s_at	15.6
215730_at	50
215729_s_at	1.3
215728_s_at	139.3
215727_x_at	59.7
215726_s_at	47.5
215725_at	74
215724_at	3.7
215723_s_at	17.8
215722_s_at	123.1
215721_at	42.9
215720_s_at	11.4
215719_x_at	27.1
215718_s_at	22.4
215717_s_at	36.9
215716_s_at	35.2
215715_at	33.4
215714_s_at	24.9
215713_at	2.9
215712_s_at	22.1
215711_s_at	62.9
215710_at	11.3
215709_at	3.8
215708_s_at	38.2
215707_s_at	151.1
215706_x_at	604.6
215705_at	92.3
215704_at	25.1
215703_at	24.3
215702_s_at	28.9
215701_at	159.7
215700_x_at	20.5
215699_x_at	115.2
215698_at	56.9
215697_at	33.9
215696_s_at	314.2
215695_s_at	27.9
215694_at	53.3
215693_x_at	404.6
215692_s_at	9.2
215691_x_at	47.6
215690_x_at	220.1
215689_s_at	11.4
215688_at	72.2
215687_x_at	33
215686_x_at	1.7
215685_s_at	165.3
215684_s_at	434.3
215683_at	103.5
215682_at	8.5
215681_at	21.8
215680_at	10.7
215679_at	3.3
215678_at	48.2
215677_s_at	8.6
215676_at	6.7
215675_at	31.2
215674_at	3.3
215673_at	4.6
215672_s_at	20.9
215671_at	51.2
215670_s_at	17.6
215669_at	79.1
215668_s_at	34.4
215667_x_at	142.5
215666_at	1.4
215665_at	13.1
215664_s_at	3.9
215663_at	2.7
215662_at	17.2
215661_at	11.4
215660_s_at	20.1
215659_at	33.6
215658_at	15.2
215657_at	2.3
215656_at	4.9
215655_at	25
215654_at	31
215653_at	20.4
215652_at	38.5
215651_at	9.2
215650_at	13
215649_s_at	59.3
215648_at	4.5
215647_at	24.1
215646_s_at	191.8
215645_at	57.9
215644_at	31.3
215643_at	9.2
215642_at	25.6
215641_at	8.4
215640_at	193.3
215639_at	65.5
215638_at	32.1
215637_at	6.5
215636_at	34.8
215635_at	9
215634_at	6
215633_x_at	548.5
215632_at	6.5
215631_s_at	213.4
215630_at	47.6
215629_s_at	45.3
215628_x_at	323.2
215627_at	21.4
215626_at	6.1
215625_at	9
215624_at	8.1
215623_x_at	27.2
215622_x_at	110.1
215621_s_at	62.2
215620_at	44.5
215619_at	2.7
215618_at	93.5
215617_at	13.7
215616_s_at	18.1
215615_x_at	9.3
215614_at	3.6
215613_at	15.2
215612_at	88.7
215611_at	13.9
215610_at	56.1
215609_at	9.3
215608_at	182.6
215607_x_at	64.3
215606_s_at	121.4
215605_at	212
215604_x_at	234.4
215603_x_at	151.5
215602_at	92.6
215601_at	4
215600_x_at	243.1
215599_at	30.1
215598_at	15.4
215597_x_at	40.7
215596_s_at	41.6
215595_x_at	32.6
215594_at	4.9
215593_at	14.6
215592_at	33.8
215591_at	5.4
215590_x_at	88.9
215589_at	7.2
215588_x_at	523.2
215587_x_at	24.3
215586_at	20.7
215585_at	50.6
215584_at	356.4
215583_at	62.1
215582_x_at	199.6
215581_s_at	36
215580_at	20.3
215579_at	27
215578_at	19.3
215577_at	124.9
215576_at	19.4
215575_at	4.4
215574_at	16.7
215573_at	33.8
215572_at	16
215571_at	9.5
215570_s_at	5.3
215569_at	36.1
215568_x_at	102.4
215567_at	23
215566_x_at	95.4
215565_at	4
215564_at	6
215563_s_at	17.2
215562_at	7.2
215561_s_at	41.4
215560_x_at	92.1
215559_at	90.1
215558_at	38.2
215557_at	141.4
215556_at	148.9
215555_at	34.1
215554_at	4.4
215553_x_at	199.9
215552_s_at	52.2
215551_at	109
215550_at	48.8
215549_x_at	28
215548_s_at	87
215547_at	13.6
215546_at	10
215545_at	152.8
215544_s_at	47.5
215543_s_at	22.7
215542_at	1.7
215541_s_at	95.4
215540_at	26.4
215539_at	2.1
215538_at	34.3
215537_x_at	67.3
215536_at	78.5
215535_s_at	75.5
215534_at	29.6
215533_s_at	30.4
215532_x_at	38.1
215531_s_at	38.7
215530_at	126.8
215529_x_at	189.7
215528_at	391.6
215527_at	26.8
215526_at	52.3
215525_at	72
215524_x_at	126.6
215523_at	25.7
215522_at	6.8
215521_at	25
215520_at	12.1
215519_x_at	158.3
215518_at	2.8
215517_at	12.4
215516_at	4.6
215515_at	35.5
215514_at	23.6
215513_at	99.3
215512_at	35.2
215511_at	190.1
215510_at	40.7
215509_s_at	10.4
215508_at	2.1
215507_x_at	68
215506_s_at	24.3
215505_s_at	12.9
215504_x_at	307.7
215503_at	4.6
215502_at	4.1
215501_s_at	13
215500_at	10.4
215499_at	1072.8
215498_s_at	859.1
215497_s_at	87.8
215496_at	49.5
215495_s_at	7.4
215494_at	1.1
215493_x_at	95.5
215492_x_at	132.8
215491_at	73.2
215490_at	11
215489_x_at	43.3
215488_at	6.2
215487_x_at	20.1
215486_at	43.5
215485_s_at	93.5
215484_at	21.5
215483_at	52.6
215482_s_at	114.8
215481_s_at	3
215480_at	93.1
215479_at	200.9
215478_at	51.9
215477_at	66.7
215476_at	87.5
215475_at	47.9
215474_at	1.4
215473_at	40.2
215472_at	3.7
215471_s_at	8.8
215470_at	157
215469_at	4.5
215468_at	6.9
215467_x_at	95.9
215466_at	113.5
215465_at	33.2
215464_s_at	93.8
215463_at	81.6
215462_at	56.3
215461_at	63.9
215460_x_at	46.2
215459_at	38
215458_s_at	13
215457_at	3.2
215456_at	6.9
215455_at	59.4
215454_x_at	16.3
215452_x_at	169.5
215451_s_at	152.3
215450_at	33.7
215449_at	70.8
215448_at	51.2
215447_at	55.3
215446_s_at	23.9
215445_x_at	71.3
215444_s_at	10.3
215443_at	1.6
215442_s_at	3.1
215441_at	5.4
215440_s_at	20.1
215439_x_at	80.1
215438_x_at	574.3
215437_x_at	8.8
215436_at	53
215435_at	70.7
215434_x_at	147.4
215433_at	102.3
215432_at	22.3
215431_at	4.5
215430_at	30.2
215429_s_at	14.2
215428_at	17.8
215427_s_at	13.9
215426_at	3.3
215425_at	43.1
215424_s_at	90.9
215423_at	14.7
215422_at	71.4
215421_at	43.4
215420_at	6.1
215419_at	22.7
215418_at	137
215417_at	23.7
215416_s_at	81.6
215415_s_at	86.9
215414_at	14.5
215413_at	120.3
215412_x_at	79.8
215411_s_at	124
215410_at	4.5
215409_at	6.3
215408_at	17.6
215407_s_at	69.3
215406_at	3.7
215405_at	37.9
