ID_REF	control_2_VALUE
91580_at	82.4
90610_at	221.9
90265_at	622.9
89977_at	64.7
89948_at	99.2
89476_r_at	224.9
87100_at	7.4
823_at	123.1
81811_at	124.5
81737_at	70.5
79005_at	242
78495_at	35.2
78383_at	46.7
78330_at	92.3
78047_s_at	565.6
77508_r_at	795.8
76897_s_at	4.6
74694_s_at	57
71933_at	447.9
66053_at	16.5
65884_at	99
65770_at	46.8
65718_at	74.9
65635_at	601.7
65630_at	75.7
65591_at	158.4
65588_at	118.9
65585_at	86.4
65521_at	160.5
65517_at	113.3
65493_at	100.2
65472_at	19.7
65438_at	3.5
65133_i_at	14
65086_at	134.3
64942_at	287.9
64900_at	34.1
64899_at	115.6
64883_at	147.7
64488_at	155.8
64486_at	211.3
64474_g_at	28.5
64440_at	336.8
64438_at	145.3
64432_at	36.5
64418_at	176.4
64408_s_at	20
64371_at	201
64064_at	574.8
63825_at	22.9
635_s_at	158
63305_at	139.8
632_at	412.5
63009_at	151.9
62987_r_at	296.3
62212_at	154.8
61874_at	266.9
61734_at	79.2
61732_r_at	3.9
61297_at	28.9
60815_at	6.1
60794_f_at	32.6
60528_at	246.2
60474_at	25.8
60471_at	259.3
60084_at	26.8
59999_at	119.5
59705_at	53.7
59697_at	40.2
59644_at	13
59631_at	96.2
59625_at	55.7
59437_at	16.7
59433_at	74.3
59375_at	275.5
58994_at	70.5
58916_at	53.1
58900_at	530.2
58780_s_at	18.9
58696_at	39.7
58367_s_at	398.4
58308_at	48.9
57739_at	322.4
57715_at	141.1
57703_at	150.5
57588_at	55.6
57540_at	40.8
57539_at	78.9
57532_at	96.3
57516_at	93.4
57163_at	184.2
57082_at	422.7
56919_at	93.3
56829_at	223.4
56821_at	117.8
56748_at	104.6
564_at	231.3
56256_at	348.9
56197_at	562.7
55872_at	6.8
55705_at	6911
55692_at	48.4
55662_at	59.5
55616_at	194.6
55583_at	88.1
55093_at	232.3
55081_at	18.4
55065_at	139.2
54970_at	419.4
54632_at	53
54051_at	47.4
54037_at	26.6
53991_at	6.7
53987_at	103
53968_at	90.3
53912_at	205.5
53720_at	102.8
53202_at	62.2
53076_at	80.1
53071_s_at	33.5
52975_at	58.8
52940_at	260.4
52837_at	14.7
52741_at	115
52731_at	11.2
52651_at	36.1
52285_f_at	3.3
52255_s_at	73.6
52169_at	273
52164_at	83.2
52159_at	15.3
52078_at	146.1
52005_at	69.5
51774_s_at	637.3
51228_at	44.6
51226_at	109.5
51200_at	110.6
51192_at	34.2
51176_at	169.2
51158_at	38.3
51146_at	21.1
50965_at	137.3
50400_at	104.7
50376_at	111.3
50374_at	143.5
50314_i_at	248.2
50277_at	660.4
50221_at	73.2
49878_at	595.2
49679_s_at	178.2
49485_at	176.1
49452_at	19
49329_at	144.8
49327_at	369.6
49306_at	19.1
49111_at	99.6
49077_at	344.3
49051_g_at	22.9
49049_at	172.5
48825_at	102.8
48808_at	26.6
48659_at	449.1
48612_at	1276.3
48580_at	469.2
48531_at	251.6
48117_at	273.9
48106_at	205
48031_r_at	100.1
48030_i_at	829.8
47773_at	11
47608_at	189.4
47571_at	186.7
47560_at	116
47553_at	9.6
47550_at	31
47530_at	88.7
47105_at	131.2
47083_at	255.4
47069_at	118.3
46947_at	60.7
46665_at	123.3
46323_at	141.3
46270_at	220.9
46256_at	460.1
46167_at	10.6
46142_at	76.5
45828_at	185
45749_at	322.7
45714_at	47.9
45687_at	351.6
45653_at	58.6
45633_at	6.4
45572_s_at	433.6
45526_g_at	556
45297_at	44
45288_at	25.6
44822_s_at	27
44790_s_at	165.9
44783_s_at	121.5
44702_at	96.1
44696_at	185.1
44673_at	162.8
44669_at	210.1
44654_at	173.3
44617_at	256
44563_at	408
44146_at	325.4
44120_at	30
44111_at	99.4
44065_at	11.7
44040_at	135.1
43977_at	58.3
43934_at	249.6
43544_at	193.9
43511_s_at	276.9
43427_at	26.6
42361_g_at	12
41858_at	147.5
41856_at	203.1
41660_at	8.7
41657_at	32.1
41644_at	174.4
41577_at	26.4
41553_at	28.6
41512_at	136.3
41469_at	389
41397_at	52.3
41387_r_at	281.1
41386_i_at	128.5
41329_at	62.3
41220_at	2238.7
41160_at	60.2
41113_at	25.8
41047_at	103.9
41037_at	44.7
40850_at	829.3
40837_at	42.8
40829_at	300.9
40687_at	21.5
40665_at	22.1
40640_at	74.4
40612_at	39.5
40569_at	214.8
40562_at	59.6
40560_at	126.3
40524_at	6.4
40489_at	114.2
40472_at	9.4
40465_at	73.2
40446_at	442
40420_at	189
40359_at	417
40284_at	21.2
40273_at	43.5
40255_at	119.8
40225_at	353.9
40189_at	298.8
40149_at	110.9
40148_at	39.5
40093_at	148.5
40020_at	137.5
40016_g_at	196.1
39966_at	32.4
39891_at	134.3
39854_r_at	716.3
39835_at	28.3
39817_s_at	315.5
39763_at	33
39729_at	493.5
39705_at	105.7
39650_s_at	116
396_f_at	1170.8
39582_at	29.7
39549_at	33.7
39548_at	71.3
39402_at	264.4
39318_at	139.8
39313_at	27.8
39249_at	31.3
39248_at	75.4
38964_r_at	2984.3
38918_at	123.5
38892_at	60.3
38766_at	37.4
38710_at	502.5
38707_r_at	613.3
38703_at	342
38691_s_at	82.6
38671_at	229.8
38521_at	38.4
38487_at	193.4
38447_at	626.4
38398_at	169.9
38340_at	101.2
38290_at	164.4
38269_at	388.6
38241_at	78.2
38158_at	105.2
38157_at	40.2
38149_at	265.5
38069_at	164.8
38043_at	69.1
38037_at	74.1
37996_s_at	81.1
37986_at	46.5
37966_at	246.7
37965_at	143.6
37953_s_at	76.2
37950_at	23.6
37943_at	102.2
37892_at	7.7
37872_at	213.4
37860_at	188.9
37831_at	43
37802_r_at	20.7
37796_at	202.4
37793_r_at	99.1
37652_at	193.9
37590_g_at	70.8
37586_at	24.6
37577_at	17.4
37566_at	56.6
37549_g_at	16.5
37547_at	61.7
37512_at	2.7
37462_i_at	42
37433_at	45.7
37425_g_at	128.2
37424_at	87.9
37408_at	276.5
37384_at	389.4
37278_at	366.5
37254_at	118.3
37232_at	98
37226_at	111.9
37201_at	44.6
37170_at	5.9
37152_at	30.1
37145_at	825.8
37117_at	4.9
37079_at	5.1
37028_at	134.4
37022_at	159.4
37020_at	14.3
37012_at	650.3
37005_at	149.9
37004_at	87.7
36994_at	1495.2
36936_at	146
36920_at	48
36907_at	1134.9
36888_at	160.8
36865_at	159.8
36830_at	14.2
36829_at	241
36742_at	73
36711_at	17.8
36612_at	15
36566_at	30.8
36564_at	466.2
36554_at	212.8
36553_at	120.1
36552_at	86.2
36545_s_at	122.4
36499_at	63.8
36475_at	148.4
36129_at	553
36084_at	151.3
36030_at	205.3
36019_at	325
36004_at	320.9
35974_at	77.3
35846_at	38.7
35820_at	39.2
35776_at	108.5
35685_at	284.1
35671_at	289.3
35666_at	396
35626_at	88.2
35617_at	14.5
35436_at	57.1
35265_at	134.9
35254_at	163.2
35201_at	289.5
35179_at	49.3
35160_at	24.6
35156_at	42.3
35150_at	408.7
35148_at	28.3
35147_at	408.5
34868_at	97.9
34858_at	277.5
34846_at	307.2
34764_at	70.5
34726_at	25.3
34697_at	48
34689_at	352.6
34478_at	4.9
34471_at	76.6
34449_at	43.8
34408_at	127.4
34406_at	78
34260_at	57.7
34225_at	69.3
34221_at	163.7
34210_at	270.3
34206_at	167.2
34187_at	16.1
34063_at	14.6
34031_i_at	3
33850_at	73.3
33814_at	313.5
33778_at	352.4
33768_at	570.5
33767_at	36.8
33760_at	10.4
33736_at	123.6
33646_g_at	54.4
336_at	239
33579_i_at	82.9
33494_at	16.9
33323_r_at	121.4
33322_i_at	376.6
33307_at	173.9
33304_at	341.2
33197_at	14.5
33148_at	56.7
33132_at	52.3
32837_at	325.2
32836_at	336.3
32811_at	384.2
32723_at	11.4
32699_s_at	134.8
32625_at	42.9
32541_at	42.7
32540_at	192.7
32502_at	54.3
32402_s_at	31.4
32259_at	205.3
32209_at	332.8
32137_at	118.9
32128_at	26.9
32099_at	151.5
32094_at	142.4
32091_at	229.6
32088_at	1.4
32069_at	141.7
32062_at	23.7
32042_at	62.1
32032_at	139.8
32029_at	217.4
320_at	154.7
31874_at	144.7
31861_at	321.8
31846_at	130.9
31845_at	209.7
31837_at	349.3
31835_at	189
31826_at	189.8
31807_at	310.1
31799_at	69.1
31637_s_at	219
266_s_at	37.9
243_g_at	139.4
222384_at	65.1
222383_s_at	6
222382_x_at	21.7
222381_at	166.6
222380_s_at	152.9
222379_at	7.6
222378_at	15.7
222377_at	122.2
222376_at	95.7
222375_at	10.2
222374_at	93.1
222373_at	7.4
222372_at	16.4
222371_at	260.1
222370_x_at	151.2
222369_at	16.1
222368_at	194.7
222367_at	51.5
222366_at	101.9
222365_at	20.6
222364_at	20.8
222363_at	120.2
222362_at	13
222361_at	21
222360_at	7.4
222359_x_at	6.2
222358_x_at	56.7
222357_at	12.6
222356_at	156.6
222355_at	77.8
222354_at	17.3
222353_at	98.5
222352_at	87.6
222351_at	7.5
222350_at	43.1
222349_x_at	34.2
222348_at	10
222347_at	12.1
222346_at	30.1
222345_at	10.8
222344_at	27.3
222343_at	82.5
222342_at	3.5
222341_x_at	45.2
222340_at	27.8
222339_x_at	148.5
222338_x_at	158.3
222337_at	15.7
222336_at	13.8
222335_at	25.8
222334_at	179.6
222333_at	229.9
222332_at	46.4
222331_at	9.4
222330_at	7.5
222329_x_at	106.4
222328_x_at	54.5
222327_x_at	10.9
222326_at	43
222325_at	6.3
222324_at	7.7
222323_at	128.8
222322_at	18.1
222321_at	63.2
222320_at	1.6
222319_at	157.6
222318_at	179.6
222317_at	4
222316_at	16.9
222315_at	19.1
222314_x_at	16.5
222313_at	5.7
222312_s_at	159.3
222311_s_at	39.1
222310_at	67.4
222309_at	38.9
222308_x_at	5.4
222307_at	22.5
222306_at	96.7
222305_at	133.4
222304_x_at	5.8
222303_at	111.4
222302_at	167.4
222301_at	194.4
222300_at	33.4
222299_x_at	3.8
222298_at	116.7
222297_x_at	515.7
222296_at	20.6
222295_x_at	54.2
222294_s_at	111.5
222293_at	89
222292_at	26.2
222291_at	6.1
222290_at	6.1
222289_at	21.7
222288_at	5.4
222287_at	3
222286_at	41.2
222285_at	141.1
222284_at	10.6
222283_at	81.4
222282_at	43
222281_s_at	87.3
222280_at	332.5
222279_at	270.8
222278_at	45.6
222277_at	14.4
222276_at	56
222275_at	169.8
222274_at	21.6
222273_at	92.4
222272_x_at	4.7
222271_at	343.2
222270_at	10
222269_at	41.8
222268_x_at	21.2
222267_at	76
222266_at	4.5
222265_at	69.3
222264_at	174.5
222263_at	9.9
222262_s_at	8.1
222261_at	10.5
222260_at	30.9
222259_s_at	67.1
222258_s_at	30.9
222257_s_at	34.5
222256_s_at	65.4
222255_at	8.9
222254_at	15.2
222253_s_at	52.1
222252_x_at	251.8
222251_s_at	103.9
222250_s_at	13.9
222249_at	5.6
222248_s_at	6
222247_at	136.2
222246_at	8.1
222245_s_at	15.8
222244_s_at	29.9
222243_s_at	92.6
222242_s_at	109.7
222241_at	45.4
222240_s_at	30.1
222239_s_at	6.2
222238_s_at	29.6
222237_s_at	100.3
222236_s_at	154.7
222235_s_at	31.7
222234_s_at	31.3
222233_s_at	16.1
222231_s_at	275.8
222230_s_at	167.6
222229_x_at	402.3
222228_s_at	104
222227_at	30
222226_at	17.1
222225_at	39.5
222224_at	39
222223_s_at	99.4
222222_s_at	11.7
222221_x_at	49.5
222220_s_at	57.8
222219_s_at	57.5
222218_s_at	746.5
222217_s_at	50.6
222216_s_at	16.7
222215_at	48
222214_at	14.7
222213_x_at	42.6
222212_s_at	191.1
222211_x_at	30.4
222210_at	20.5
222209_s_at	67.7
222208_s_at	88.5
222207_x_at	297.3
222206_s_at	13.2
222205_x_at	53.8
222204_s_at	2.5
222203_s_at	51.1
222202_at	8.3
222201_s_at	5
222200_s_at	97.6
222199_s_at	280.8
222198_at	17.7
222197_s_at	156.5
222196_at	7
222195_s_at	27.2
222194_at	18.8
222193_at	77.2
222192_s_at	23.7
222191_s_at	128.9
222190_s_at	7.9
222189_at	8.9
222188_at	33.1
222187_x_at	264.1
222186_at	10.8
222185_at	196.1
222184_at	71.5
222183_x_at	55.1
222182_s_at	161.1
222181_at	98.2
222180_at	3.2
222179_at	68.4
222178_s_at	79.8
222177_s_at	91.7
222176_at	129.6
222175_s_at	171.5
222174_at	84.6
222173_s_at	27
222172_at	63.4
222171_s_at	10.3
222170_at	5.1
222169_x_at	114.4
222168_at	72.4
222167_at	42.3
222166_at	60.9
222165_x_at	137.1
222164_at	30.1
222163_s_at	61.2
222162_s_at	29.9
222161_at	40.1
222160_at	255.3
222159_at	155.2
222158_s_at	15.8
222157_s_at	42.9
222156_x_at	51.1
222155_s_at	63.1
222154_s_at	91.8
222153_at	18.9
222152_at	120
222151_s_at	76.1
222150_s_at	56.4
222149_x_at	27.2
222148_s_at	137.8
222147_s_at	33.6
222146_s_at	8.9
222145_at	18.7
222144_at	115.4
222143_s_at	337.2
222142_at	56.7
222141_at	7.2
222140_s_at	50.4
222139_at	11.6
222138_s_at	39.4
222137_at	40.6
222136_x_at	11.6
222135_at	14
222134_at	18.5
222133_s_at	58.6
222132_s_at	66.3
222131_x_at	50.2
222130_s_at	104.8
222129_at	178.4
222128_at	6.3
222127_s_at	141.3
222126_at	126.4
222125_s_at	260
222124_at	45.6
222123_s_at	80
222122_s_at	144.7
222121_at	20
222120_at	11.7
222119_s_at	11
222118_at	5.4
222117_s_at	9.6
222116_s_at	33.3
222115_x_at	109.6
222114_x_at	14.3
222113_s_at	88.9
222112_at	5.2
222111_at	30.2
222110_at	112.8
222109_at	51.9
222108_at	67.2
222107_x_at	103.5
222106_at	76.3
222105_s_at	33.1
222104_x_at	113.4
222103_at	11.8
222102_at	9.1
222101_s_at	70.9
222100_at	58.4
222099_s_at	208.8
222098_s_at	84
222097_at	75.3
222096_x_at	64.8
222095_s_at	74.3
222094_at	187.9
222093_s_at	265.9
222092_at	12.3
222091_at	36.2
222090_at	8.1
222089_s_at	10.7
222088_s_at	209
222087_at	145.9
222086_s_at	4.2
222085_at	17
222084_s_at	11
222083_at	24
222082_at	127.8
222081_at	145.2
222080_s_at	21.1
222079_at	61.3
222078_at	16.7
222077_s_at	26.4
222076_at	17.8
222075_s_at	5
222074_at	9.5
222073_at	43.1
222072_at	94.8
222071_s_at	58.9
222070_at	193.2
222069_s_at	22.8
222068_s_at	14.7
222067_x_at	152.1
222066_at	13.7
222065_s_at	220.5
222064_s_at	218.1
222063_s_at	29.6
222062_at	46.4
222061_at	8.5
222060_at	11.6
222059_at	16.4
222058_at	28.5
222057_at	17.1
222056_s_at	100.3
222055_at	13.7
222054_at	144.7
222053_at	112.8
222052_at	141.2
222051_s_at	38
222050_at	36.9
222049_s_at	10.2
222048_at	166
222047_s_at	351.6
222046_at	67.1
222045_s_at	77.4
222044_at	29.4
222043_at	12
222042_x_at	38.6
222041_at	187.3
222040_at	104.7
222039_at	10
222038_s_at	46.3
222037_at	42.3
222036_s_at	24.1
222035_s_at	19.9
222034_at	63.7
222033_s_at	40.5
222032_s_at	19.9
222031_at	14.3
222030_at	159.8
222029_x_at	103.8
222028_at	110.9
222027_at	117.8
222026_at	55.1
222025_s_at	9
222024_s_at	80.7
222023_at	77.4
222022_at	132.1
222021_x_at	484.2
222020_s_at	20.8
222019_at	98.8
222018_at	8.9
222017_x_at	49.7
222016_s_at	40.2
222015_at	43.7
222014_x_at	23.7
222013_x_at	7
222012_at	43.9
222011_s_at	57.8
222010_at	12.6
222009_at	22.1
222008_at	14
222007_s_at	6.9
222006_at	33.9
222005_s_at	260.5
222004_s_at	8.9
222003_s_at	80.2
222002_at	17
222001_x_at	199.7
222000_at	220.9
221999_at	230.7
221998_s_at	221.8
221997_s_at	79.2
221996_s_at	29.6
221995_s_at	41.3
221994_at	5.8
221993_s_at	17.7
221992_at	12.9
221991_at	175.3
221990_at	162.4
221989_at	79.9
221988_at	18.8
221987_s_at	12.2
221986_s_at	3.1
221985_at	64.8
221984_s_at	338
221983_at	264.2
221982_x_at	50.6
221981_s_at	21.3
221980_at	122.4
221979_at	22.9
221978_at	185
221977_at	11.4
221976_s_at	5.1
221975_s_at	20.3
221974_at	31.5
221973_at	42
221972_s_at	10.1
221971_x_at	120
221970_s_at	89.6
221969_at	156.4
221968_s_at	13.2
221967_at	126.5
221966_at	74.8
221965_at	27.6
221964_at	16.2
221963_x_at	83.9
221962_s_at	42.9
221961_at	69.4
221960_s_at	192.3
221959_at	7.4
221958_s_at	39.9
221957_at	108.8
221956_at	94.8
221955_at	8.7
221954_at	218.4
221953_s_at	25.9
221952_x_at	546.4
221951_at	160.4
221950_at	20.7
221949_at	55.7
221948_s_at	17.3
221947_at	81.1
221946_at	14.6
221945_at	75.2
221944_at	29
221943_x_at	1159.9
221942_s_at	218.4
221941_at	60.8
221940_at	70.4
221939_at	33.3
221938_x_at	131.4
221937_at	162.3
221936_x_at	53.4
221935_s_at	4.7
221934_s_at	194
221933_at	6.5
221932_s_at	707.5
221931_s_at	75.5
221930_at	140.7
221929_at	189.1
221928_at	33.7
221927_s_at	355.1
221926_s_at	20.2
221925_s_at	39.3
221924_at	126.7
221923_s_at	229.8
221922_at	49.7
221921_s_at	41.1
221920_s_at	1186.6
221919_at	85.5
221918_at	36.7
221917_s_at	109.8
221916_at	107
221915_s_at	60.6
221914_at	23.4
221913_at	145.7
221912_s_at	103.8
221911_at	5.8
221910_at	28.2
221909_at	13.7
221908_at	57.2
221907_at	373.6
221906_at	108.9
221905_at	4.4
221904_at	66.1
221903_s_at	52.7
221902_at	24
221901_at	26.9
221900_at	16.9
221899_at	325.5
221898_at	102.8
221897_at	13.8
221896_s_at	39.5
221895_at	112.5
221894_at	59.7
221893_s_at	38.2
221892_at	49.4
221891_x_at	1234.9
221890_at	31
221889_at	22.5
221888_at	21.7
221887_s_at	85.3
221886_at	29.5
221885_at	47.3
221884_at	26.2
221883_at	152.5
221882_s_at	324.2
221881_s_at	83
221880_s_at	19.6
221879_at	65.2
221878_at	65.6
221877_at	45.3
221876_at	52.4
221875_x_at	2510.6
221874_at	81.2
221873_at	37
221872_at	5.9
221871_s_at	23.8
221870_at	26.2
221869_at	6.9
221868_at	44.4
221867_at	16.1
221866_at	61.6
221865_at	67.6
221864_at	453.7
221863_at	39
221862_at	94.1
221861_at	219.8
221860_at	76.6
221859_at	424.9
221858_at	43.9
221857_s_at	149.2
221856_s_at	422
221855_at	454.4
221854_at	9.7
221853_s_at	61.8
221852_at	7.3
221851_at	33.7
221850_x_at	94
221849_s_at	12.4
221848_at	18.6
221847_at	19.4
221846_s_at	40.4
221845_s_at	95.8
221844_x_at	358.3
221843_s_at	19.4
221842_s_at	36.5
221841_s_at	118.5
221840_at	390.2
221839_s_at	139.6
221838_at	21.1
221837_at	6
221836_s_at	172
221835_at	26.9
221834_at	19.4
221833_at	17.8
221832_s_at	87.6
221831_at	42.2
221830_at	201.3
221829_s_at	7.5
221828_s_at	9.3
221827_at	203.3
221826_at	58.7
221825_at	79.4
221824_s_at	575.6
221823_at	71.6
221822_at	65.6
221821_s_at	17
221820_s_at	240.2
221819_at	216.8
221818_at	169.8
221817_at	82.4
221816_s_at	146.6
221815_at	14.1
221814_at	20.3
221813_at	88.1
221812_at	19
221811_at	51
221810_at	17.7
221809_at	126.3
221808_at	73.4
221807_s_at	11.1
221806_s_at	14.1
221805_at	5.4
221804_s_at	353.5
221803_s_at	128
221802_s_at	21.9
221801_x_at	43.5
221800_s_at	94.1
221799_at	26.5
221798_x_at	4773.7
221797_at	30.1
221796_at	79.2
221795_at	118.3
221794_at	50.8
221793_at	16.6
221792_at	286.4
221791_s_at	531
221790_s_at	26
221789_x_at	234.1
221788_at	12.1
221787_at	105.9
221786_at	48.3
221785_at	181.7
221784_at	39.8
221783_at	146
221782_at	19.5
221781_s_at	55
221780_s_at	16.3
221779_at	23.6
221778_at	202.1
221777_at	28.8
221776_s_at	61.8
221775_x_at	1499.3
221774_x_at	233.6
221773_at	61.9
221772_s_at	7.3
221771_s_at	7.8
221770_at	14.4
221769_at	23
221768_at	92.6
221767_x_at	152.1
221766_s_at	289.5
221765_at	20.1
221764_at	4749.7
221763_at	125.7
221762_s_at	159.7
221761_at	128.6
221760_at	70.8
221759_at	29.3
221758_at	129
221757_at	117.7
221756_at	123.1
221755_at	95.2
221754_s_at	76.8
221753_at	181.2
221752_at	103
221751_at	89.7
221750_at	6.2
221749_at	67.7
221748_s_at	169.4
221747_at	22.1
221746_at	41.6
221745_at	9.7
221744_at	73.7
221743_at	289.3
221742_at	81
221741_s_at	250.2
221740_x_at	20.2
221739_at	245.7
221738_at	23.6
221737_at	143.1
221736_at	157.7
221735_at	90.3
221734_at	17.4
221733_s_at	151.8
221732_at	48.8
221731_x_at	1167.9
221730_at	14.5
221729_at	82.9
221728_x_at	53.2
221727_at	6.5
221726_at	609.5
221725_at	191.9
221724_s_at	107.7
221723_s_at	74.8
221722_x_at	9
221721_s_at	6.5
221720_s_at	6.3
221719_s_at	19.6
221718_s_at	9.3
221717_at	127.3
221716_s_at	40.5
221715_at	75.8
221714_s_at	55.9
221713_s_at	45.2
221712_s_at	119.3
221711_s_at	236
221710_x_at	58.1
221709_s_at	32.3
221708_s_at	74.3
221707_s_at	108.9
221706_s_at	11.6
221705_s_at	65.8
221704_s_at	191.1
221703_at	2.6
221702_s_at	260.7
221701_s_at	85.8
221700_s_at	8482.2
221699_s_at	10.3
221698_s_at	421.8
221697_at	12.4
221696_s_at	82.5
221695_s_at	31.1
221693_s_at	209
221692_s_at	8.3
221691_x_at	61.1
221690_s_at	12.6
221689_s_at	106
221688_s_at	525.5
221687_s_at	127
221686_s_at	46.6
221685_s_at	22.6
221684_s_at	173.3
221683_s_at	17.4
221682_s_at	13.4
221681_s_at	61.5
221680_s_at	122.4
221679_s_at	23.4
221678_at	15.9
221677_s_at	10.5
221676_s_at	361.4
221675_s_at	1105.2
221674_s_at	201.6
221673_s_at	65.5
221672_s_at	24.7
221671_x_at	1246.8
221670_s_at	142.5
221669_s_at	61.9
221668_s_at	20
221667_s_at	124.1
221666_s_at	207.2
221665_s_at	17.1
221664_s_at	34.9
221663_x_at	127.7
221662_s_at	19.2
221661_at	19.2
221660_at	198.4
221659_s_at	122.4
221658_s_at	38.3
221657_s_at	31
221656_s_at	93.4
221655_x_at	55.3
221654_s_at	317.6
221653_x_at	139
221652_s_at	37.4
221651_x_at	1062.6
221650_s_at	18.7
221649_s_at	120.3
221648_s_at	97
221647_s_at	57.5
221646_s_at	92
221645_s_at	4.2
221644_s_at	12.8
221643_s_at	105.5
221642_at	37.4
221641_s_at	112.3
221640_s_at	27.4
221639_x_at	71.2
221638_s_at	62.2
221637_s_at	100.3
221636_s_at	53.7
221634_at	2.3
221633_at	39.3
221632_s_at	98.3
221631_at	118.1
221630_s_at	9.8
221629_x_at	48.1
221628_s_at	55.9
221627_at	165
221626_at	55.2
221625_at	5.2
221624_at	33
221623_at	7.5
221622_s_at	159.6
221621_at	46.5
221620_s_at	121.8
221619_s_at	459.6
221618_s_at	4
221617_at	54.8
221616_s_at	30.5
221615_at	65.1
221614_s_at	65.1
221613_s_at	162.6
221612_at	129.7
221611_s_at	33.5
221610_s_at	25.4
221609_s_at	60
221608_at	21.1
221607_x_at	5231.2
221606_s_at	44.2
221605_s_at	91.5
221604_s_at	23.2
221603_at	122.9
221602_s_at	62.6
221601_s_at	353.4
221600_s_at	199.2
221599_at	60.9
221598_s_at	29.8
221597_s_at	122.7
221596_s_at	18.7
221595_at	41
221594_at	13.2
221593_s_at	42.1
221592_at	27
221591_s_at	116.2
221590_s_at	45.1
221589_s_at	66.2
221588_x_at	67.1
221587_s_at	125.9
221586_s_at	12.6
221585_at	49.9
221584_s_at	20.7
221583_s_at	14.2
221582_at	339.9
221581_s_at	419.7
221580_s_at	14.7
221579_s_at	276.3
221578_at	56.3
221577_x_at	11.7
221576_at	19.6
221575_at	181
221573_at	49.5
221572_s_at	19.6
221571_at	101.7
221570_s_at	28.7
221569_at	121.3
221568_s_at	18.3
221567_at	17.4
221566_s_at	31.7
221565_s_at	66.1
221564_at	70.3
221563_at	90.1
221562_s_at	21.6
221561_at	82.3
221560_at	70.5
221559_s_at	72.5
221558_s_at	361
221557_s_at	179.7
221556_at	13.4
221555_x_at	69.3
221554_at	155.5
221553_at	20.9
221552_at	21.1
221551_x_at	400.4
221550_at	41
221549_at	239.4
221548_s_at	79.6
221547_at	92.9
221546_at	39.2
221545_x_at	167.6
221544_s_at	12.7
221543_s_at	49
221542_s_at	71.7
221541_at	245
221540_x_at	6.1
221539_at	34.1
221538_s_at	5.1
