ID_REF	control_14_VALUE
59625_at	13.2
59437_at	48
59433_at	98
59375_at	185
58994_at	26.3
58916_at	27.8
58900_at	458.6
58780_s_at	203.2
58696_at	21.6
58367_s_at	305.7
58308_at	70.4
57739_at	193
57715_at	202
57703_at	47.1
57588_at	44.8
57540_at	13.5
57539_at	85.1
57532_at	20
57516_at	26.4
57163_at	236.3
57082_at	468.1
56919_at	139.6
56829_at	418
56821_at	97.8
56748_at	29.2
564_at	129.8
56256_at	432.7
56197_at	1108.2
55872_at	11.8
55705_at	6344.2
55692_at	88.6
55662_at	44.8
55616_at	131.5
55583_at	120.3
55093_at	112.7
55081_at	64.7
55065_at	127.4
54970_at	237.1
54632_at	101.5
54051_at	8.5
54037_at	41.6
53991_at	48.5
53987_at	84.6
53968_at	100.6
53912_at	457.6
53720_at	95.5
53202_at	54.2
53076_at	64.5
53071_s_at	51.7
52975_at	99.7
52940_at	295.9
52837_at	20.1
52741_at	84.8
52731_at	17
52651_at	58.1
52285_f_at	3.3
52255_s_at	119.5
52169_at	424.5
52164_at	90
52159_at	41
52078_at	33.8
52005_at	12.3
51774_s_at	778.7
51228_at	15
51226_at	57.4
51200_at	68.5
51192_at	23.6
51176_at	139
51158_at	51.8
51146_at	40.2
50965_at	93.1
50400_at	30.2
50376_at	105.7
50374_at	184
50314_i_at	171.8
50277_at	573.8
50221_at	125.1
49878_at	490
49679_s_at	85.4
49485_at	133.2
49452_at	88.1
49329_at	196.5
49327_at	242.4
49306_at	30.8
49111_at	163.9
49077_at	188.2
49051_g_at	13.6
49049_at	89.8
48825_at	27.7
48808_at	95.6
48659_at	405.9
48612_at	925.3
48580_at	459.7
48531_at	136.2
48117_at	203.3
48106_at	202.9
48031_r_at	162.8
48030_i_at	1099.9
47773_at	70.4
47608_at	224.6
47571_at	147.9
47560_at	103.3
47553_at	9.3
47550_at	6
47530_at	143.6
47105_at	130
47083_at	117.8
47069_at	168.6
46947_at	95.9
46665_at	127.4
46323_at	192.9
46270_at	34.3
46256_at	820.2
46167_at	10.7
46142_at	53
45828_at	157.6
45749_at	390.2
45714_at	22.8
45687_at	321.5
45653_at	68
45633_at	29.9
45572_s_at	402.7
45526_g_at	505.6
45297_at	21.6
45288_at	7.1
44822_s_at	76.3
44790_s_at	206.5
44783_s_at	181
44702_at	107.6
44696_at	127
44673_at	149.4
44669_at	57.1
44654_at	125.4
44617_at	221.5
44563_at	288.2
44146_at	279.8
44120_at	122.8
44111_at	209.5
44065_at	62.7
44040_at	140
43977_at	44.1
43934_at	130.8
43544_at	189.6
43511_s_at	300.5
43427_at	60.6
42361_g_at	6.4
41858_at	104.1
41856_at	211.7
41660_at	24.4
41657_at	140.8
41644_at	191.8
41577_at	24.9
41553_at	90.8
41512_at	117
41469_at	352.2
41397_at	24.9
41387_r_at	390.9
41386_i_at	179
41329_at	6.5
41220_at	2519.4
41160_at	158.8
41113_at	34.7
41047_at	107.1
41037_at	23.4
40850_at	340.9
40837_at	72.7
40829_at	327.7
40687_at	11.3
40665_at	24.3
40640_at	94.1
40612_at	7.3
40569_at	206.3
40562_at	64
40560_at	21
40524_at	20
40489_at	18.2
40472_at	5.8
40465_at	95.4
40446_at	972.1
40420_at	477.9
40359_at	279.6
40284_at	4.1
40273_at	13.7
40255_at	75.1
40225_at	387
40189_at	188.8
40149_at	113
40148_at	5.7
40093_at	16.1
40020_at	65
40016_g_at	155.5
39966_at	67.6
39891_at	145.6
39854_r_at	440.1
39835_at	27.3
39817_s_at	306
39763_at	43.4
39729_at	384.6
39705_at	145.8
39650_s_at	91
396_f_at	864.6
39582_at	113.8
39549_at	2.4
39548_at	13.5
39402_at	177.4
39318_at	200.7
39313_at	87.9
39249_at	36.7
39248_at	171.3
38964_r_at	4830.1
38918_at	101.9
38892_at	113
38766_at	31.3
38710_at	542.8
38707_r_at	697.9
38703_at	343.8
38691_s_at	38.9
38671_at	259.4
38521_at	55
38487_at	132.9
38447_at	353.5
38398_at	298.8
38340_at	157.2
38290_at	214.1
38269_at	634.1
38241_at	90.1
38158_at	161.8
38157_at	16
38149_at	415.3
38069_at	150.4
38043_at	61
38037_at	51.2
37996_s_at	71.6
37986_at	58.5
37966_at	80.9
37965_at	79.7
37953_s_at	50.3
37950_at	69.6
37943_at	93.9
37892_at	3.8
37872_at	209.4
37860_at	284.7
37831_at	43.9
37802_r_at	14.8
37796_at	220.5
37793_r_at	213.4
37652_at	94.9
37590_g_at	37.6
37586_at	35.5
37577_at	30.4
37566_at	54.7
37549_g_at	43.8
37547_at	27.5
37512_at	18.6
37462_i_at	69.3
37433_at	24.2
37425_g_at	10.5
37424_at	68.8
37408_at	298.4
37384_at	422.8
37278_at	274.6
37254_at	101.8
37232_at	57.2
37226_at	77.4
37201_at	125.7
37170_at	2.6
37152_at	167.4
37145_at	1271.4
37117_at	63.9
37079_at	3.1
37028_at	215.9
37022_at	81.7
37020_at	7.8
37012_at	915
37005_at	137.3
37004_at	46.8
36994_at	611.5
36936_at	132.1
36920_at	7.4
36907_at	1087.5
36888_at	369.4
36865_at	118.8
36830_at	3.6
36829_at	95.8
36742_at	114.3
36711_at	91.4
36612_at	10.8
36566_at	63.6
36564_at	279.7
36554_at	197.4
36553_at	108.6
36552_at	86
36545_s_at	29.7
36499_at	28.7
36475_at	100.6
36129_at	578.4
36084_at	107.4
36030_at	350.6
36019_at	328
36004_at	363.1
35974_at	96.9
35846_at	35.9
35820_at	15.7
35776_at	152.8
35685_at	127.3
35671_at	338.1
35666_at	256.8
35626_at	45.5
35617_at	9.3
35436_at	91.9
35265_at	65.5
35254_at	161.5
35201_at	600.6
35179_at	18.9
35160_at	31.5
35156_at	68.8
35150_at	383.6
35148_at	6
35147_at	231.2
34868_at	48.8
34858_at	270.6
34846_at	274.7
34764_at	40.6
34726_at	16.7
34697_at	50.6
34689_at	360.8
34478_at	20.7
34471_at	12.5
34449_at	76.7
34408_at	122.4
34406_at	8.1
34260_at	15.5
34225_at	88.2
34221_at	160.7
34210_at	292.5
34206_at	160.1
34187_at	56.6
34063_at	38.4
34031_i_at	47.5
33850_at	20.4
33814_at	86.3
33778_at	373.9
33768_at	442.8
33767_at	17.1
33760_at	16.8
33736_at	77.7
33646_g_at	28.8
336_at	203.7
33579_i_at	64.6
33494_at	16.5
33323_r_at	251.7
33322_i_at	410.8
33307_at	136.1
33304_at	472.9
33197_at	80.2
33148_at	4.4
33132_at	101.7
32837_at	219.6
32836_at	245.8
32811_at	372.3
32723_at	43.1
32699_s_at	107.9
32625_at	39.9
32541_at	56.1
32540_at	49.1
32502_at	21.4
32402_s_at	11.7
32259_at	352.9
32209_at	199.3
32137_at	198.6
32128_at	87.5
32099_at	201.8
32094_at	80.2
32091_at	257.9
32088_at	9.4
32069_at	368.5
32062_at	94.5
32042_at	9.6
32032_at	161.2
32029_at	161.7
320_at	50.2
31874_at	58.1
31861_at	372.8
31846_at	129.8
31845_at	200.4
31837_at	321.3
31835_at	92.1
31826_at	134.8
31807_at	106.8
31799_at	16.7
31637_s_at	275.9
266_s_at	43
243_g_at	124.1
222384_at	46
222383_s_at	22.8
222382_x_at	4.2
222381_at	77.4
222380_s_at	364.4
222379_at	13.4
222378_at	40.3
222377_at	24.9
222376_at	72.9
222375_at	8.5
222374_at	11.7
222373_at	4.9
222372_at	6.5
222371_at	377.7
222370_x_at	140.2
222369_at	11.6
222368_at	415.6
222367_at	15.3
222366_at	100.7
222365_at	50.1
222364_at	4.4
222363_at	121.8
222362_at	11.6
222361_at	6.9
222360_at	4.1
222359_x_at	3.9
222358_x_at	113.4
222357_at	175.8
222356_at	26.6
222355_at	10.5
222354_at	7.1
222353_at	5.5
222352_at	91.8
222351_at	35.5
222350_at	3.1
222349_x_at	14.3
222348_at	9.7
222347_at	4.5
222346_at	41.4
222345_at	72.5
222344_at	1.2
222343_at	33.7
222342_at	1.5
222341_x_at	7.4
222340_at	9.6
222339_x_at	78.4
222338_x_at	85.1
222337_at	49
222336_at	75.6
222335_at	22.5
222334_at	20.7
222333_at	163.1
222332_at	33.8
222331_at	9.5
222330_at	1.4
222329_x_at	150.7
222328_x_at	14.1
222327_x_at	68.3
222326_at	90.4
222325_at	7.9
222324_at	7.7
222323_at	23
222322_at	1.2
222321_at	75.7
222320_at	42.3
222319_at	72.9
222318_at	71
222317_at	5.3
222316_at	46.6
222315_at	11.2
222314_x_at	12.2
222313_at	24.6
222312_s_at	95
222311_s_at	78.9
222310_at	85.1
222309_at	39.3
222308_x_at	4.3
222307_at	36.5
222306_at	8.5
222305_at	51.7
222304_x_at	88.4
222303_at	102.5
222302_at	162.4
222301_at	132.3
222300_at	54.2
222299_x_at	4.4
222298_at	40
222297_x_at	174.1
222296_at	6.8
222295_x_at	56.3
222294_s_at	59.6
222293_at	37.1
222292_at	15.4
222291_at	5
222290_at	4.3
222289_at	9.8
222288_at	8.4
222287_at	2.7
222286_at	117.8
222285_at	88.3
222284_at	123.1
222283_at	25.4
222282_at	145.7
222281_s_at	32.5
222280_at	264.8
222279_at	144.9
222278_at	19.4
222277_at	16.8
222276_at	14.9
222275_at	87.7
222274_at	11.3
222273_at	67.1
222272_x_at	87.7
222271_at	97.6
222270_at	34
222269_at	5.5
222268_x_at	2.7
222267_at	4.6
222266_at	58.3
222265_at	16.1
222264_at	116.8
222263_at	79.5
222262_s_at	29.9
222261_at	10.7
222260_at	7.9
222259_s_at	7.9
222258_s_at	7
222257_s_at	75.6
222256_s_at	15.5
222255_at	5.4
222254_at	5.5
222253_s_at	26.5
222252_x_at	168.4
222251_s_at	32.8
222250_s_at	68.9
222249_at	38.9
222248_s_at	6.2
222247_at	24.9
222246_at	6.8
222245_s_at	66.3
222244_s_at	430
222243_s_at	108.6
222242_s_at	47.8
222241_at	29.4
222240_s_at	40.9
222239_s_at	48.9
222238_s_at	62.5
222237_s_at	20.1
222236_s_at	38.6
222235_s_at	56.2
222234_s_at	62.4
222233_s_at	95.7
222231_s_at	311
222230_s_at	118.5
222229_x_at	15.1
222228_s_at	60
222227_at	6.5
222226_at	3.4
222225_at	9.6
222224_at	19.4
222223_s_at	22.9
222222_s_at	3
222221_x_at	113.9
222220_s_at	17.8
222219_s_at	8.6
222218_s_at	756
222217_s_at	109.4
222216_s_at	15.5
222215_at	84.9
222214_at	49.9
222213_x_at	3.9
222212_s_at	309.2
222211_x_at	21.8
222210_at	55.8
222209_s_at	6.6
222208_s_at	86.6
222207_x_at	418.1
222206_s_at	27.7
222205_x_at	41.6
222204_s_at	19.8
222203_s_at	35.8
222202_at	47.8
222201_s_at	4.2
222200_s_at	119.1
222199_s_at	187.5
222198_at	9.7
222197_s_at	38.5
222196_at	7.9
222195_s_at	69.5
222194_at	27.9
222193_at	81.7
222192_s_at	13.3
222191_s_at	17.8
222190_s_at	5.3
222189_at	62.7
222188_at	47.9
222187_x_at	359.2
222186_at	29
222185_at	34.7
222184_at	8.2
222183_x_at	27.4
222182_s_at	169.5
222181_at	44
222180_at	73.2
222179_at	11.3
222178_s_at	7.5
222177_s_at	38.5
222176_at	74.4
222175_s_at	235.5
222174_at	50.5
222173_s_at	83.8
222172_at	80.1
222171_s_at	2.7
222170_at	13.3
222169_x_at	112.7
222168_at	27.7
222167_at	13.7
222166_at	19.4
222165_x_at	35.5
222164_at	7.4
222163_s_at	114.9
222162_s_at	62.1
222161_at	3.3
222160_at	160.7
222159_at	140.6
222158_s_at	19.6
222157_s_at	16
222156_x_at	25.3
222155_s_at	28.4
222154_s_at	46.3
222153_at	35.6
222152_at	92.2
222151_s_at	54.3
222150_s_at	64
222149_x_at	61.3
222148_s_at	136.1
222147_s_at	75.6
222146_s_at	48.6
222145_at	11.4
222144_at	87.7
222143_s_at	355.4
222142_at	8.4
222141_at	83.6
222140_s_at	5
222139_at	90.7
222138_s_at	22.3
222137_at	12.6
222136_x_at	157.6
222135_at	27.3
222134_at	11.6
222133_s_at	170.2
222132_s_at	88.4
222131_x_at	138.6
222130_s_at	83.2
222129_at	248.3
222128_at	21.2
222127_s_at	60.9
222126_at	80.3
222125_s_at	187.9
222124_at	55.9
222123_s_at	77.9
222122_s_at	177.1
222121_at	8.4
222120_at	15.8
222119_s_at	70.2
222118_at	62.6
222117_s_at	6.2
222116_s_at	32.8
222115_x_at	60
222114_x_at	9.2
222113_s_at	136.9
222112_at	7.5
222111_at	6.1
222110_at	51.3
222109_at	19.7
222108_at	53.2
222107_x_at	76.4
222106_at	57
222105_s_at	126.3
222104_x_at	74.2
222103_at	26.2
222102_at	13.8
222101_s_at	92.6
222100_at	22
222099_s_at	184.2
222098_s_at	5.2
222097_at	115.1
222096_x_at	88.2
222095_s_at	9.5
222094_at	94.6
222093_s_at	275.2
222092_at	28
222091_at	22.7
222090_at	12
222089_s_at	20.1
222088_s_at	246.5
222087_at	47.7
222086_s_at	3.7
222085_at	22.7
222084_s_at	11.2
222083_at	17.4
222082_at	86.9
222081_at	35.2
222080_s_at	86.3
222079_at	101.3
222078_at	14.2
222077_s_at	52.4
222076_at	10.5
222075_s_at	14.7
222074_at	5.1
222073_at	39.1
222072_at	32.2
222071_s_at	33.9
222070_at	217.8
222069_s_at	14.5
222068_s_at	8.7
222067_x_at	137.3
222066_at	7.7
222065_s_at	186.5
222064_s_at	82.5
222063_s_at	20.9
222062_at	49.8
222061_at	56.1
222060_at	50.8
222059_at	7.2
222058_at	40.2
222057_at	16.9
222056_s_at	9.8
222055_at	33.8
222054_at	6.1
222053_at	89.2
222052_at	71.4
222051_s_at	49.3
222050_at	9.9
222049_s_at	11.9
222048_at	99.9
222047_s_at	462.4
222046_at	77.4
222045_s_at	47
222044_at	11.8
222043_at	17
222042_x_at	22.9
222041_at	229.3
222040_at	114
222039_at	16.7
222038_s_at	96.3
222037_at	32.9
222036_s_at	68.3
222035_s_at	40.4
222034_at	77.1
222033_s_at	12
222032_s_at	19.9
222031_at	3.2
222030_at	225
222029_x_at	116.1
222028_at	50.3
222027_at	130.9
222026_at	66.5
222025_s_at	56.5
222024_s_at	496.2
222023_at	92.7
222022_at	24.8
222021_x_at	630.5
222020_s_at	4.5
222019_at	70.6
222018_at	18.6
222017_x_at	23.8
222016_s_at	1.8
222015_at	12.7
222014_x_at	69.5
222013_x_at	6
222012_at	22.9
222011_s_at	97.6
222010_at	8.6
222009_at	9.7
222008_at	9.5
222007_s_at	3.3
222006_at	55.9
222005_s_at	57.8
222004_s_at	8
222003_s_at	12.3
222002_at	13
222001_x_at	479.7
222000_at	103.5
221999_at	163.2
221998_s_at	188.4
221997_s_at	67.8
221996_s_at	7.8
221995_s_at	11.1
221994_at	3.5
221993_s_at	3
221992_at	66.8
221991_at	162.6
221990_at	94
221989_at	11.5
221988_at	58
221987_s_at	58.4
221986_s_at	28.8
221985_at	79.4
221984_s_at	478.9
221983_at	301
221982_x_at	11.7
221981_s_at	11.4
221980_at	14.8
221979_at	22.7
221978_at	360.6
221977_at	11.5
221976_s_at	33.1
221975_s_at	11.9
221974_at	8.3
221973_at	100
221972_s_at	5.4
221971_x_at	172.2
221970_s_at	152.7
221969_at	292.6
221968_s_at	4.8
221967_at	18.4
221966_at	34
221965_at	164.1
221964_at	27
221963_x_at	90.9
221962_s_at	70.1
221961_at	98.3
221960_s_at	99.9
221959_at	15.5
221958_s_at	99.4
221957_at	193.2
221956_at	38.1
221955_at	3.2
221954_at	175.4
221953_s_at	113
221952_x_at	941.3
221951_at	48.8
221950_at	8.9
221949_at	5
221948_s_at	17.8
221947_at	7.6
221946_at	7.3
221945_at	86.3
221944_at	30.4
221943_x_at	1153
221942_s_at	221.8
221941_at	46.7
221940_at	12.7
221939_at	17.6
221938_x_at	99.4
221937_at	214.8
221936_x_at	9.6
221935_s_at	24.8
221934_s_at	153.7
221933_at	5.5
221932_s_at	661.7
221931_s_at	81
221930_at	57.1
221929_at	137.1
221928_at	28.5
221927_s_at	37.8
221926_s_at	25.2
221925_s_at	29.2
221924_at	24.4
221923_s_at	150.5
221922_at	15.1
221921_s_at	6.8
221920_s_at	1610.3
221919_at	94.8
221918_at	73.2
221917_s_at	57.2
221916_at	20.3
221915_s_at	39.1
221914_at	12.9
221913_at	43.6
221912_s_at	68.7
221911_at	21.5
221910_at	32.5
221909_at	6.2
221908_at	16.7
221907_at	27.3
221906_at	7.8
221905_at	134.3
221904_at	105.8
221903_s_at	111.5
221902_at	36.3
221901_at	12.7
221900_at	3.9
221899_at	659.9
221898_at	8.6
221897_at	49.5
221896_s_at	54.3
221895_at	482
221894_at	6.5
221893_s_at	15.4
221892_at	125.7
221891_x_at	1234.9
221890_at	10.8
221889_at	21.3
221888_at	12.4
221887_s_at	24.5
221886_at	94.9
221885_at	12.3
221884_at	55.1
221883_at	49.2
221882_s_at	162.2
221881_s_at	14.9
221880_s_at	8.6
221879_at	55.5
221878_at	166.2
221877_at	187
221876_at	107.6
221875_x_at	4496.2
221874_at	124.5
221873_at	65.4
221872_at	6.8
221871_s_at	22.7
221870_at	12.2
221869_at	15.2
221868_at	79.5
221867_at	97.3
221866_at	63.4
221865_at	69.3
221864_at	176.7
221863_at	15.5
221862_at	180.6
221861_at	112.2
221860_at	124.5
221859_at	257.1
221858_at	77.4
221857_s_at	114
221856_s_at	369.7
221855_at	204.4
221854_at	4.3
221853_s_at	110.2
221852_at	11.3
221851_at	19.3
221850_x_at	280.1
221849_s_at	36.8
221848_at	20.6
221847_at	52.9
221846_s_at	12.1
221845_s_at	104.9
221844_x_at	374
221843_s_at	8.1
221842_s_at	197.8
221841_s_at	182.7
221840_at	574.8
221839_s_at	195.7
221838_at	57.8
221837_at	2.6
221836_s_at	171.9
221835_at	10.1
221834_at	196.5
221833_at	78.9
221832_s_at	114.5
221831_at	155.1
221830_at	125.1
221829_s_at	202.7
221828_s_at	6.7
221827_at	362.8
221826_at	47.9
221825_at	66.6
221824_s_at	591.6
221823_at	16.6
221822_at	71.3
221821_s_at	29.6
221820_s_at	98
221819_at	318.1
221818_at	78.2
221817_at	168.4
221816_s_at	292.5
221815_at	26.1
221814_at	7.3
221813_at	101.1
221812_at	61.8
221811_at	129.3
221810_at	11.7
221809_at	23.2
221808_at	22.6
221807_s_at	13.3
221806_s_at	498.4
221805_at	15.3
221804_s_at	481
221803_s_at	92.8
221802_s_at	38.8
221801_x_at	22.7
221800_s_at	109
221799_at	11.1
221798_x_at	11614.4
221797_at	18.9
221796_at	4.7
221795_at	13.2
221794_at	83.3
221793_at	4.9
221792_at	142.1
221791_s_at	178
221790_s_at	253.9
221789_x_at	85.2
221788_at	3.6
221787_at	75.8
221786_at	36.1
221785_at	62.4
221784_at	11.2
221783_at	28.5
221782_at	34.9
221781_s_at	3
221780_s_at	33.8
221779_at	26.7
221778_at	263.2
221777_at	23.7
221776_s_at	71.2
221775_x_at	1123.4
221774_x_at	158.2
221773_at	27.2
221772_s_at	10.2
221771_s_at	3.7
221770_at	10.2
221769_at	9.2
221768_at	128.4
221767_x_at	151.1
221766_s_at	313.8
221765_at	7.5
221764_at	3956.4
221763_at	83.3
221762_s_at	159.1
221761_at	142.7
221760_at	20
221759_at	17.2
221758_at	43.8
221757_at	195.2
221756_at	247.1
221755_at	22.7
221754_s_at	46.1
221753_at	144.2
221752_at	193.8
221751_at	52.5
221750_at	15.1
221749_at	31.3
221748_s_at	351.6
221747_at	52.2
221746_at	22
221745_at	131.5
221744_at	106.5
221743_at	709
221742_at	236
221741_s_at	222.9
221740_x_at	77.7
221739_at	230.3
221738_at	53.9
221737_at	87.6
221736_at	151.2
221735_at	31.9
221734_at	18.9
221733_s_at	109.9
221732_at	66.3
221731_x_at	2390.2
221730_at	12
221729_at	53.5
221728_x_at	41.7
221727_at	3.6
221726_at	650.1
221725_at	171.2
221724_s_at	90.4
221723_s_at	82.5
221722_x_at	5.7
221721_s_at	2.4
221720_s_at	7.9
221719_s_at	44.9
221718_s_at	335.9
221717_at	124.5
221716_s_at	74.8
221715_at	43.1
221714_s_at	7.4
221713_s_at	57.7
221712_s_at	79.7
221711_s_at	197.4
221710_x_at	12.9
221709_s_at	8.5
221708_s_at	78.6
221707_s_at	93.7
221706_s_at	10.3
221705_s_at	45
221704_s_at	95.9
221703_at	5.3
221702_s_at	267.5
221701_s_at	157.8
221700_s_at	6407.2
221699_s_at	16.8
221698_s_at	586.9
221697_at	18.7
221696_s_at	10.9
221695_s_at	27.1
221693_s_at	177.1
221692_s_at	4.9
221691_x_at	95
221690_s_at	19.9
221689_s_at	99.3
221688_s_at	346.3
221687_s_at	47
221686_s_at	166.8
221685_s_at	50.1
221684_s_at	65.5
221683_s_at	1.2
221682_s_at	4.1
221681_s_at	36.6
221680_s_at	163.7
221679_s_at	15.3
221678_at	8.8
221677_s_at	29.6
221676_s_at	233
221675_s_at	682.3
221674_s_at	109.7
221673_s_at	7.4
221672_s_at	7.2
221671_x_at	2315.2
221670_s_at	177.2
221669_s_at	78.9
221668_s_at	25.6
221667_s_at	64.8
221666_s_at	280.9
221665_s_at	13.6
221664_s_at	365.1
221663_x_at	87.2
221662_s_at	24.1
221661_at	9
221660_at	102.1
221659_s_at	77.4
221658_s_at	70
221657_s_at	9.7
221656_s_at	104.7
221655_x_at	13.6
221654_s_at	662.5
221653_x_at	160.2
221652_s_at	2
221651_x_at	2167.7
221650_s_at	108.3
221649_s_at	22.2
221648_s_at	31.6
221647_s_at	130.1
221646_s_at	64.7
221645_s_at	19.9
221644_s_at	20.8
221643_s_at	28.5
221642_at	86.5
221641_s_at	75.3
221640_s_at	49.1
221639_x_at	56.8
221638_s_at	52.5
221637_s_at	95.3
221636_s_at	8.2
221634_at	46
221633_at	9.1
221632_s_at	26.5
221631_at	204.7
221630_s_at	7
221629_x_at	181.7
221628_s_at	7.1
221627_at	39.7
221626_at	77.4
221625_at	10.5
221624_at	65.3
221623_at	28.4
221622_s_at	99.1
221621_at	46.6
221620_s_at	108.3
221619_s_at	553.2
221618_s_at	10.6
221617_at	236.1
221616_s_at	145.1
221615_at	84.8
221614_s_at	54.7
221613_s_at	172.4
221612_at	85.3
221611_s_at	53.8
221610_s_at	7.5
221609_s_at	8.3
221608_at	3.3
221607_x_at	7841.5
221606_s_at	2.6
221605_s_at	86.5
221604_s_at	24.6
221603_at	68.4
221602_s_at	330.9
221601_s_at	775.1
221600_s_at	74.8
221599_at	16.4
221598_s_at	8.5
221597_s_at	134
221596_s_at	17.3
221595_at	13.5
221594_at	32.6
221593_s_at	133.9
221592_at	30.6
221591_s_at	111.5
221590_s_at	36.2
221589_s_at	53.4
221588_x_at	107
221587_s_at	56.1
221586_s_at	5.6
221585_at	11
221584_s_at	43.5
221583_s_at	10.7
221582_at	196.7
221581_s_at	433.5
221580_s_at	58.5
221579_s_at	165.3
221578_at	13.9
221577_x_at	48.5
221576_at	6.6
221575_at	130.1
221573_at	12.6
221572_s_at	13.2
221571_at	55.5
221570_s_at	76
221569_at	39.9
221568_s_at	30.1
221567_at	132.4
221566_s_at	12.3
221565_s_at	162.2
221564_at	59.9
221563_at	75.1
221562_s_at	38
221561_at	41.3
221560_at	41.4
221559_s_at	65.4
221558_s_at	429.2
221557_s_at	72.3
221556_at	57.1
221555_x_at	124.5
221554_at	173
221553_at	76.4
221552_at	10.2
221551_x_at	142.2
221550_at	7
221549_at	93.3
221548_s_at	37.5
221547_at	73.7
221546_at	42.2
221545_x_at	27.7
221544_s_at	23
221543_s_at	114.1
221542_s_at	61.8
