ID_REF	symp_4_VALUE
61734_at	13.1
61732_r_at	1.7
61297_at	8.1
60815_at	4.4
60794_f_at	48.2
60528_at	309.8
60474_at	51.3
60471_at	164.7
60084_at	18.6
59999_at	69.2
59705_at	36.1
59697_at	25.2
59644_at	105
59631_at	11.7
59625_at	13
59437_at	14.9
59433_at	55.9
59375_at	143
58994_at	57.9
58916_at	54.9
58900_at	308.8
58780_s_at	53.1
58696_at	31.8
58367_s_at	330.2
58308_at	27
57739_at	309
57715_at	131.8
57703_at	67.1
57588_at	27.7
57540_at	38.2
57539_at	81.1
57532_at	59.3
57516_at	51.8
57163_at	181.3
57082_at	301.7
56919_at	96.5
56829_at	333.9
56821_at	88.6
56748_at	19
564_at	100.5
56256_at	369.4
56197_at	1120.6
55872_at	31.9
55705_at	3475.7
55692_at	88.7
55662_at	31.3
55616_at	148.5
55583_at	47.1
55093_at	154.5
55081_at	57
55065_at	102.8
54970_at	163.3
54632_at	107.3
54051_at	2.8
54037_at	7.7
53991_at	8.4
53987_at	58.8
53968_at	92
53912_at	138
53720_at	122.4
53202_at	35.2
53076_at	33.6
53071_s_at	83.4
52975_at	91.3
52940_at	267.6
52837_at	37.6
52741_at	86.2
52731_at	28.8
52651_at	52.9
52285_f_at	15.9
52255_s_at	148.4
52169_at	278.8
52164_at	122.8
52159_at	58.3
52078_at	68.4
52005_at	93
51774_s_at	507.4
51228_at	7.3
51226_at	9
51200_at	89.4
51192_at	34.5
51176_at	95
51158_at	53.9
51146_at	43.2
50965_at	85.1
50400_at	31.4
50376_at	79.3
50374_at	115.5
50314_i_at	101.7
50277_at	573.9
50221_at	15.4
49878_at	482.7
49679_s_at	99.1
49485_at	99.4
49452_at	86.9
49329_at	128.3
49327_at	513.6
49306_at	23.1
49111_at	131.4
49077_at	147.4
49051_g_at	8.4
49049_at	76.3
48825_at	27.7
48808_at	55.8
48659_at	250.2
48612_at	666.3
48580_at	487
48531_at	234.5
48117_at	152.1
48106_at	69.5
48031_r_at	118.5
48030_i_at	713.7
47773_at	59.2
47608_at	275.2
47571_at	165.9
47560_at	52.8
47553_at	5.6
47550_at	6
47530_at	102.1
47105_at	104.6
47083_at	172.2
47069_at	83.8
46947_at	63.6
46665_at	60
46323_at	88.3
46270_at	154
46256_at	413.5
46167_at	39.3
46142_at	9.4
45828_at	152.4
45749_at	263.3
45714_at	67.3
45687_at	272.1
45653_at	18.1
45633_at	4.3
45572_s_at	525
45526_g_at	411.8
45297_at	53.1
45288_at	18.7
44822_s_at	17.2
44790_s_at	136.4
44783_s_at	133
44702_at	106.7
44696_at	93.7
44673_at	103.7
44669_at	85.1
44654_at	113.5
44617_at	230.9
44563_at	307.6
44146_at	197.9
44120_at	99.1
44111_at	166.8
44065_at	10.4
44040_at	163.6
43977_at	219.2
43934_at	179
43544_at	62.8
43511_s_at	264.1
43427_at	30.1
42361_g_at	21.4
41858_at	38.7
41856_at	184.2
41660_at	5.8
41657_at	39.1
41644_at	175.4
41577_at	26.5
41553_at	46.2
41512_at	97.6
41469_at	121.7
41397_at	37.8
41387_r_at	207
41386_i_at	120
41329_at	63.6
41220_at	1922.5
41160_at	23
41113_at	53.7
41047_at	146.4
41037_at	21.1
40850_at	104.5
40837_at	80.3
40829_at	176
40687_at	10.8
40665_at	9.1
40640_at	110.1
40612_at	39
40569_at	178.1
40562_at	49.1
40560_at	32
40524_at	28.5
40489_at	31.9
40472_at	11.4
40465_at	68.9
40446_at	337.5
40420_at	196.8
40359_at	270
40284_at	5.8
40273_at	17.7
40255_at	60.2
40225_at	283
40189_at	466.2
40149_at	157.1
40148_at	10.9
40093_at	88.1
40020_at	183.6
40016_g_at	164.5
39966_at	71.7
39891_at	93.1
39854_r_at	399
39835_at	15.2
39817_s_at	246.8
39763_at	37.6
39729_at	561.8
39705_at	110.4
39650_s_at	85.5
396_f_at	1078.2
39582_at	157.3
39549_at	1.2
39548_at	54.1
39402_at	167.3
39318_at	66.4
39313_at	29.2
39249_at	22.8
39248_at	133.7
38964_r_at	2271.5
38918_at	77.3
38892_at	143.9
38766_at	60.4
38710_at	322.1
38707_r_at	463.8
38703_at	263.7
38691_s_at	22.9
38671_at	169.4
38521_at	103.6
38487_at	133.4
38447_at	318.2
38398_at	207.7
38340_at	85
38290_at	120.9
38269_at	239.4
38241_at	170.8
38158_at	48.2
38157_at	18.1
38149_at	252.1
38069_at	155.5
38043_at	25.9
38037_at	32.5
37996_s_at	57.4
37986_at	42.1
37966_at	72.3
37965_at	106.3
37953_s_at	79.8
37950_at	38.1
37943_at	112.9
37892_at	5.7
37872_at	153.1
37860_at	154.6
37831_at	64.4
37802_r_at	17.7
37796_at	197.1
37793_r_at	133.5
37652_at	68.6
37590_g_at	46.5
37586_at	72.3
37577_at	34.6
37566_at	58.3
37549_g_at	25.8
37547_at	31.6
37512_at	2
37462_i_at	51.3
37433_at	29
37425_g_at	46.3
37424_at	37.9
37408_at	153.6
37384_at	172.4
37278_at	295.1
37254_at	102.8
37232_at	74.1
37226_at	65.7
37201_at	44.4
37170_at	5.3
37152_at	71.6
37145_at	1313.9
37117_at	15
37079_at	22.4
37028_at	178.8
37022_at	134.3
37020_at	5.2
37012_at	615.9
37005_at	96.3
37004_at	61
36994_at	561.9
36936_at	95
36920_at	23.7
36907_at	621.2
36888_at	260
36865_at	106
36830_at	12.6
36829_at	237.4
36742_at	86.5
36711_at	46.6
36612_at	15.3
36566_at	52.3
36564_at	161.4
36554_at	150.6
36553_at	79.7
36552_at	85.5
36545_s_at	79
36499_at	52.1
36475_at	141.5
36129_at	479.4
36084_at	81.2
36030_at	221.4
36019_at	323.6
36004_at	185
35974_at	157
35846_at	15.1
35820_at	15.2
35776_at	133.8
35685_at	202.3
35671_at	313.8
35666_at	202.2
35626_at	81.4
35617_at	49.8
35436_at	22.3
35265_at	78.9
35254_at	232.3
35201_at	461.6
35179_at	13.8
35160_at	73.4
35156_at	72.6
35150_at	336.7
35148_at	5.3
35147_at	177.7
34868_at	71
34858_at	225.2
34846_at	195.5
34764_at	46.4
34726_at	11.9
34697_at	39.7
34689_at	235
34478_at	3.6
34471_at	29.7
34449_at	43.5
34408_at	53
34406_at	28.9
34260_at	8.8
34225_at	64.4
34221_at	165.3
34210_at	778.4
34206_at	132.1
34187_at	12.7
34063_at	46.4
34031_i_at	65.9
33850_at	45.7
33814_at	134.3
33778_at	313
33768_at	362.6
33767_at	2.9
33760_at	9.5
33736_at	101.9
33646_g_at	21
336_at	201.7
33579_i_at	54
33494_at	32
33323_r_at	193.9
33322_i_at	311
33307_at	38.4
33304_at	340
33197_at	12.3
33148_at	21.7
33132_at	110.6
32837_at	162.9
32836_at	232
32811_at	335.5
32723_at	12.8
32699_s_at	106.7
32625_at	18.1
32541_at	73.4
32540_at	76.1
32502_at	42.9
32402_s_at	11.2
32259_at	253.2
32209_at	225.5
32137_at	142.4
32128_at	9.4
32099_at	129.7
32094_at	106.6
32091_at	114.5
32088_at	9.5
32069_at	103.4
32062_at	5.6
32042_at	34
32032_at	159.6
32029_at	124.4
320_at	68.4
31874_at	68.7
31861_at	283.2
31846_at	336.9
31845_at	152.1
31837_at	376.4
31835_at	94.9
31826_at	204.3
31807_at	123.2
31799_at	40
31637_s_at	222.9
266_s_at	49.4
243_g_at	116.5
222384_at	4.2
222383_s_at	6.5
222382_x_at	62.6
222381_at	121.8
222380_s_at	189.6
222379_at	8.9
222378_at	31.5
222377_at	41.2
222376_at	57.5
222375_at	1.8
222374_at	53.3
222373_at	3.8
222372_at	10.2
222371_at	250.4
222370_x_at	118.4
222369_at	76.5
222368_at	120.2
222367_at	32.2
222366_at	94.3
222365_at	27
222364_at	9.1
222363_at	17.4
222362_at	20.2
222361_at	32.4
222360_at	21
222359_x_at	3.7
222358_x_at	99.6
222357_at	37.2
222356_at	98.6
222355_at	63.8
222354_at	3.7
222353_at	6.5
222352_at	17.2
222351_at	16.9
222350_at	5.3
222349_x_at	33.2
222348_at	2.8
222347_at	7.1
222346_at	59.9
222345_at	16.3
222344_at	26.6
222343_at	42.5
222342_at	5.6
222341_x_at	16.2
222340_at	24
222339_x_at	81
222338_x_at	93.7
222337_at	33.2
222336_at	15.9
222335_at	6.6
222334_at	60
222333_at	231.4
222332_at	20.4
222331_at	5
222330_at	4.2
222329_x_at	43
222328_x_at	58.9
222327_x_at	6
222326_at	48.9
222325_at	2.6
222324_at	8.2
222323_at	60.8
222322_at	2
222321_at	57.2
222320_at	17.7
222319_at	110.5
222318_at	85.6
222317_at	56
222316_at	73.8
222315_at	23.6
222314_x_at	13.4
222313_at	1.2
222312_s_at	100
222311_s_at	69
222310_at	87.2
222309_at	65.8
222308_x_at	2.2
222307_at	64.3
222306_at	43.6
222305_at	31.3
222304_x_at	16.8
222303_at	72.2
222302_at	97.7
222301_at	59.5
222300_at	20.5
222299_x_at	4.2
222298_at	3.8
222297_x_at	434.4
222296_at	6.4
222295_x_at	73.1
222294_s_at	282.3
222293_at	82
222292_at	52.7
222291_at	21.1
222290_at	47.2
222289_at	9.9
222288_at	4.6
222287_at	1.9
222286_at	43.7
222285_at	48.3
222284_at	11.7
222283_at	22.1
222282_at	184.1
222281_s_at	52.6
222280_at	316.4
222279_at	272.9
222278_at	10.8
222277_at	9.4
222276_at	5.1
222275_at	122.6
222274_at	7.1
222273_at	73.7
222272_x_at	7.3
222271_at	131.3
222270_at	19
222269_at	32.3
222268_x_at	32.9
222267_at	11.4
222266_at	40.5
222265_at	41.6
222264_at	76.6
222263_at	32.9
222262_s_at	30.7
222261_at	12.5
222260_at	43.9
222259_s_at	39.1
222258_s_at	49.7
222257_s_at	85.5
222256_s_at	12.9
222255_at	7.8
222254_at	6.2
222253_s_at	30.3
222252_x_at	128.6
222251_s_at	15.1
222250_s_at	46.2
222249_at	24.9
222248_s_at	5.2
222247_at	63.8
222246_at	7.1
222245_s_at	66.1
222244_s_at	245.7
222243_s_at	120
222242_s_at	82.6
222241_at	54.8
222240_s_at	65.8
222239_s_at	39.8
222238_s_at	52.3
222237_s_at	5.7
222236_s_at	22.4
222235_s_at	169.4
222234_s_at	16.2
222233_s_at	66.8
222231_s_at	248.6
222230_s_at	208.5
222229_x_at	572.4
222228_s_at	21.8
222227_at	9
222226_at	5.8
222225_at	36.4
222224_at	30
222223_s_at	34.3
222222_s_at	5
222221_x_at	17.4
222220_s_at	21.1
222219_s_at	33.6
222218_s_at	305.9
222217_s_at	82.8
222216_s_at	25.7
222215_at	17.2
222214_at	51.3
222213_x_at	4
222212_s_at	193.5
222211_x_at	76.8
222210_at	13.8
222209_s_at	21.4
222208_s_at	72.9
222207_x_at	189.9
222206_s_at	4.5
222205_x_at	40.1
222204_s_at	37.6
222203_s_at	96
222202_at	3.3
222201_s_at	28.9
222200_s_at	89.2
222199_s_at	214.5
222198_at	12.1
222197_s_at	99.2
222196_at	20
222195_s_at	18.1
222194_at	15
222193_at	53.4
222192_s_at	105.1
222191_s_at	43.9
222190_s_at	3.4
222189_at	8.6
222188_at	49.3
222187_x_at	224
222186_at	4.8
222185_at	155.1
222184_at	70.3
222183_x_at	49.5
222182_s_at	164.1
222181_at	27
222180_at	14.1
222179_at	16.8
222178_s_at	31.5
222177_s_at	14.3
222176_at	25.3
222175_s_at	139.7
222174_at	3.4
222173_s_at	42.4
222172_at	25.6
222171_s_at	3.2
222170_at	8.7
222169_x_at	122.9
222168_at	9.2
222167_at	53.6
222166_at	45.2
222165_x_at	59.8
222164_at	56.5
222163_s_at	65.5
222162_s_at	16.5
222161_at	37
222160_at	152.5
222159_at	16
222158_s_at	79.8
222157_s_at	91.4
222156_x_at	75.7
222155_s_at	47.7
222154_s_at	20.6
222153_at	13.5
222152_at	86.9
222151_s_at	85.6
222150_s_at	181.8
222149_x_at	63.7
222148_s_at	216
222147_s_at	67.7
222146_s_at	6.6
222145_at	15.6
222144_at	60.8
222143_s_at	226.6
222142_at	17.9
222141_at	48.7
222140_s_at	69.1
222139_at	157.9
222138_s_at	12.3
222137_at	27.4
222136_x_at	144
222135_at	24.6
222134_at	33.5
222133_s_at	70.5
222132_s_at	118
222131_x_at	114.3
222130_s_at	89
222129_at	145.7
222128_at	5.8
222127_s_at	169
222126_at	78.9
222125_s_at	197.9
222124_at	45.8
222123_s_at	86.7
222122_s_at	165.2
222121_at	3.7
222120_at	11.8
222119_s_at	232.3
222118_at	38.9
222117_s_at	24.4
222116_s_at	44.1
222115_x_at	82.7
222114_x_at	10.3
222113_s_at	88.7
222112_at	4.3
222111_at	47.7
222110_at	98.3
222109_at	83.9
222108_at	143.5
222107_x_at	15
222106_at	73.2
222105_s_at	63.1
222104_x_at	144.8
222103_at	75.6
222102_at	14.6
222101_s_at	12.5
222100_at	4.6
222099_s_at	162.6
222098_s_at	34.3
222097_at	143
222096_x_at	24.9
222095_s_at	15.1
222094_at	45.5
222093_s_at	118.4
222092_at	3.9
222091_at	11
222090_at	26
222089_s_at	4.8
222088_s_at	255.2
222087_at	29.8
222086_s_at	3
222085_at	16.5
222084_s_at	7.9
222083_at	20.5
222082_at	97.3
222081_at	86.5
222080_s_at	48.8
222079_at	41.4
222078_at	7.2
222077_s_at	46.9
222076_at	42.8
222075_s_at	11.5
222074_at	14.6
222073_at	24.9
222072_at	70.9
222071_s_at	84.9
222070_at	126.9
222069_s_at	5.7
222068_s_at	6.3
222067_x_at	97.6
222066_at	13.6
222065_s_at	192.8
222064_s_at	49.8
222063_s_at	38.8
222062_at	97.6
222061_at	70.8
222060_at	37
222059_at	15.1
222058_at	82.4
222057_at	13.2
222056_s_at	111.1
222055_at	4
222054_at	6
222053_at	62.9
222052_at	80.7
222051_s_at	56.1
222050_at	10
222049_s_at	9.9
222048_at	50.3
222047_s_at	347.4
222046_at	99.8
222045_s_at	39.9
222044_at	41.2
222043_at	28
222042_x_at	15.6
222041_at	159.3
222040_at	110
222039_at	37.6
222038_s_at	25.9
222037_at	9.2
222036_s_at	59.6
222035_s_at	56.8
222034_at	35.7
222033_s_at	8.3
222032_s_at	18.2
222031_at	17.9
222030_at	121.4
222029_x_at	108.6
222028_at	93.7
222027_at	85
222026_at	25.6
222025_s_at	14.2
222024_s_at	73.8
222023_at	36.9
222022_at	54.9
222021_x_at	633.5
222020_s_at	8.6
222019_at	55.8
222018_at	50
222017_x_at	46.1
222016_s_at	44.7
222015_at	14
222014_x_at	63.9
222013_x_at	8.4
222012_at	9.8
222011_s_at	94.5
222010_at	45.4
222009_at	10.1
222008_at	6.2
222007_s_at	2.6
222006_at	35.3
222005_s_at	182.8
222004_s_at	8.1
222003_s_at	25.1
222002_at	20.9
222001_x_at	299.9
222000_at	169.3
221999_at	107.3
221998_s_at	41.5
221997_s_at	62
221996_s_at	8.6
221995_s_at	66.5
221994_at	3.9
221993_s_at	4.2
221992_at	25.9
221991_at	164.3
221990_at	103.6
221989_at	92
221988_at	98
221987_s_at	18.2
221986_s_at	5.6
221985_at	69.1
221984_s_at	433.4
221983_at	244.6
221982_x_at	31.4
221981_s_at	12.9
221980_at	68.5
221979_at	20.3
221978_at	282.9
221977_at	6
221976_s_at	6.8
221975_s_at	14.9
221974_at	12.1
221973_at	108
221972_s_at	47.2
221971_x_at	144.4
221970_s_at	165.4
221969_at	101.9
221968_s_at	4.5
221967_at	70.4
221966_at	29.2
221965_at	140.6
221964_at	9.1
221963_x_at	133.6
221962_s_at	117
221961_at	74.9
221960_s_at	80.9
221959_at	11.8
221958_s_at	51.7
221957_at	117
221956_at	31.5
221955_at	4.2
221954_at	145.8
221953_s_at	78.9
221952_x_at	942.2
221951_at	90.4
221950_at	8.3
221949_at	46.9
221948_s_at	14.7
221947_at	83.4
221946_at	5.4
221945_at	66.8
221944_at	21.1
221943_x_at	754.9
221942_s_at	154.5
221941_at	35.4
221940_at	12.7
221939_at	8.6
221938_x_at	81.2
221937_at	258.5
221936_x_at	26.9
221935_s_at	20.1
221934_s_at	166.3
221933_at	3.7
221932_s_at	1004.9
221931_s_at	99.7
221930_at	102.5
221929_at	137.3
221928_at	20.5
221927_s_at	195.9
221926_s_at	9.9
221925_s_at	27.6
221924_at	32.2
221923_s_at	317
221922_at	20.6
221921_s_at	19.8
221920_s_at	967.4
221919_at	84.1
221918_at	340.9
221917_s_at	121.2
221916_at	141
221915_s_at	15
221914_at	8.3
221913_at	82.8
221912_s_at	102.9
221911_at	2.5
221910_at	59
221909_at	3.6
221908_at	20.8
221907_at	58.7
221906_at	52.4
221905_at	81.6
221904_at	104.8
221903_s_at	151.6
221902_at	61
221901_at	11.4
221900_at	2.8
221899_at	1067.5
221898_at	59.6
221897_at	199.5
221896_s_at	175.1
221895_at	159.1
221894_at	30.8
221893_s_at	114
221892_at	84.2
221891_x_at	3106
221890_at	35.7
221889_at	17.8
221888_at	12.7
221887_s_at	22
221886_at	13.9
221885_at	17.7
221884_at	29.5
221883_at	70.1
221882_s_at	84.2
221881_s_at	15.3
221880_s_at	10.9
221879_at	28
221878_at	84.9
221877_at	28
221876_at	95.4
221875_x_at	3894.8
221874_at	102
221873_at	112.7
221872_at	6.3
221871_s_at	29.1
221870_at	16.4
221869_at	34.1
221868_at	31.7
221867_at	11.5
221866_at	16.1
221865_at	80.6
221864_at	224.9
221863_at	55.2
221862_at	76.7
221861_at	191.5
221860_at	92.2
221859_at	281.7
221858_at	20.7
221857_s_at	95.9
221856_s_at	177.4
221855_at	309.5
221854_at	5.7
221853_s_at	182
221852_at	4.1
221851_at	29.7
221850_x_at	251.5
221849_s_at	39.9
221848_at	7.6
221847_at	129.3
221846_s_at	15.6
221845_s_at	97.7
221844_x_at	519.2
221843_s_at	5.5
221842_s_at	229
221841_s_at	168.6
221840_at	563.7
221839_s_at	155.3
221838_at	18
221837_at	3.2
221836_s_at	146.3
221835_at	10.5
221834_at	206.6
221833_at	33
221832_s_at	99.7
221831_at	81.1
221830_at	150.2
221829_s_at	132.3
221828_s_at	12.6
221827_at	305.8
221826_at	53.1
221825_at	237.3
221824_s_at	968.8
221823_at	76.5
221822_at	115.6
221821_s_at	142.4
221820_s_at	143.1
221819_at	205.9
221818_at	67.7
221817_at	162.9
221816_s_at	399
221815_at	8.2
221814_at	7.9
221813_at	87.9
221812_at	17.4
221811_at	41.6
221810_at	12.4
221809_at	40.1
221808_at	100.9
221807_s_at	5.5
221806_s_at	140.7
221805_at	6.9
221804_s_at	388.4
221803_s_at	135.9
221802_s_at	51
221801_x_at	9.2
221800_s_at	100.3
221799_at	9.6
221798_x_at	11653.4
221797_at	16.4
221796_at	12.1
221795_at	7.6
221794_at	30.3
221793_at	11
221792_at	200.6
221791_s_at	820.9
221790_s_at	63.3
221789_x_at	136
221788_at	49.3
221787_at	80.7
221786_at	100.6
221785_at	64.3
221784_at	19.2
221783_at	18.3
221782_at	39.6
221781_s_at	48.8
221780_s_at	22.5
221779_at	20.2
221778_at	277.8
221777_at	23.6
221776_s_at	92.4
221775_x_at	2234
221774_x_at	234.2
221773_at	233.9
221772_s_at	7.2
221771_s_at	66.7
221770_at	15.8
221769_at	10.7
221768_at	194.5
221767_x_at	110.2
221766_s_at	190.3
221765_at	21.7
221764_at	2385
221763_at	180.2
221762_s_at	10.9
221761_at	190.8
221760_at	191.6
221759_at	14.7
221758_at	75.8
221757_at	156.5
221756_at	242.5
221755_at	31.3
221754_s_at	8.7
221753_at	129.6
221752_at	134.3
221751_at	146.5
221750_at	45.2
221749_at	183.9
221748_s_at	342.5
221747_at	84.9
221746_at	101.1
221745_at	52
221744_at	74.9
221743_at	515.7
221742_at	150.5
221741_s_at	349.6
221740_x_at	43.2
221739_at	245.9
221738_at	49.9
221737_at	107.5
221736_at	227.5
221735_at	96.6
221734_at	17.3
221733_s_at	140.3
221732_at	19.4
221731_x_at	1659
221730_at	10.3
221729_at	70.8
221728_x_at	69.9
221727_at	78.8
221726_at	865.5
221725_at	167.3
221724_s_at	172.6
221723_s_at	32.4
221722_x_at	31.1
221721_s_at	3.7
221720_s_at	9.9
221719_s_at	10.3
221718_s_at	96.2
221717_at	106.4
221716_s_at	17.9
221715_at	30.8
221714_s_at	8.5
221713_s_at	61.5
221712_s_at	83.1
221711_s_at	213.6
221710_x_at	10.6
221709_s_at	105.3
221708_s_at	117
221707_s_at	101.5
221706_s_at	28.9
221705_s_at	66.5
221704_s_at	51.6
221703_at	2.4
221702_s_at	462
221701_s_at	63.6
221700_s_at	3825.2
221699_s_at	185.7
221698_s_at	455.9
221697_at	13.6
221696_s_at	105.3
221695_s_at	40.5
221693_s_at	156.3
221692_s_at	71.6
221691_x_at	224.5
221690_s_at	21
221689_s_at	121.3
221688_s_at	289.9
221687_s_at	64.2
221686_s_at	92.7
221685_s_at	10.2
221684_s_at	66
221683_s_at	8.5
221682_s_at	8.1
221681_s_at	40.9
221680_s_at	225
221679_s_at	36.1
221678_at	4.7
221677_s_at	35.8
221676_s_at	251.9
221675_s_at	799.9
221674_s_at	131.3
221673_s_at	56.3
221672_s_at	8.1
221671_x_at	1785.3
221670_s_at	77
221669_s_at	84.1
221668_s_at	20.5
221667_s_at	24.5
221666_s_at	91.7
221665_s_at	7.5
221664_s_at	25.9
221663_x_at	49.6
221662_s_at	71.8
221661_at	9.9
221660_at	44.3
221659_s_at	94.1
221658_s_at	74.3
221657_s_at	15.7
221656_s_at	115.9
221655_x_at	69.1
221654_s_at	626.2
221653_x_at	81.7
221652_s_at	101.5
221651_x_at	1733.7
221650_s_at	25.6
221649_s_at	133.3
221648_s_at	74.9
221647_s_at	118.3
221646_s_at	32.6
221645_s_at	66.4
221644_s_at	35.3
221643_s_at	42.1
221642_at	85
221641_s_at	127.8
221640_s_at	15.5
221639_x_at	82.8
221638_s_at	44.5
221637_s_at	78.5
221636_s_at	59.7
221634_at	26.6
221633_at	81.2
221632_s_at	48.1
221631_at	156.1
221630_s_at	3.5
221629_x_at	112.7
221628_s_at	12.1
221627_at	171
221626_at	54.5
221625_at	24.4
221624_at	56.9
221623_at	1.9
221622_s_at	208
221621_at	51.8
221620_s_at	110.1
221619_s_at	409.5
221618_s_at	1
221617_at	34.7
221616_s_at	82.8
221615_at	76
221614_s_at	112.5
221613_s_at	314.7
221612_at	150.6
221611_s_at	7.5
221610_s_at	55.8
221609_s_at	9.2
221608_at	3.7
221607_x_at	5463.5
221606_s_at	2.5
221605_s_at	79.5
221604_s_at	48.9
221603_at	44.1
221602_s_at	123.1
221601_s_at	507.7
221600_s_at	123.6
221599_at	41.8
221598_s_at	11.9
221597_s_at	160.7
221596_s_at	34.5
221595_at	30.1
221594_at	24.6
221593_s_at	94.4
221592_at	9.8
221591_s_at	55.7
221590_s_at	44.9
221589_s_at	45.8
221588_x_at	97.7
221587_s_at	97.3
221586_s_at	5.2
221585_at	20.6
221584_s_at	21.4
221583_s_at	7.1
221582_at	166.6
221581_s_at	279.2
221580_s_at	134.2
221579_s_at	190.6
221578_at	9.1
221577_x_at	16.8
221576_at	4.2
221575_at	160.3
221573_at	20.7
221572_s_at	11.4
221571_at	83.9
221570_s_at	80.1
221569_at	54.5
221568_s_at	76.5
221567_at	38.5
221566_s_at	5.8
221565_s_at	81.5
221564_at	169.6
221563_at	58
221562_s_at	14.2
221561_at	75
221560_at	23.2
221559_s_at	82
221558_s_at	562.3
221557_s_at	22
221556_at	44.7
221555_x_at	95.6
221554_at	45.2
221553_at	79.3
221552_at	30.1
221551_x_at	147.4
221550_at	32.5
221549_at	125.6
221548_s_at	80.2
221547_at	125.5
221546_at	34.9
221545_x_at	134.8
221544_s_at	29.5
221543_s_at	74.1
221542_s_at	38.1
221541_at	225.6
221540_x_at	88.9
221539_at	48.6
221538_s_at	3.8
221537_at	189.9
221536_s_at	138
221535_at	86.4
