ID_REF	symp_5_VALUE
41469_at	324.9
41397_at	52.2
41387_r_at	239.8
41386_i_at	81.2
41329_at	42.6
41220_at	2867.9
41160_at	28.1
41113_at	46.6
41047_at	165.1
41037_at	48.9
40850_at	123.4
40837_at	48.5
40829_at	246.3
40687_at	11.5
40665_at	13.1
40640_at	55.9
40612_at	41
40569_at	164.9
40562_at	49
40560_at	61.3
40524_at	26.1
40489_at	165.4
40472_at	7.5
40465_at	102.5
40446_at	410.2
40420_at	214.5
40359_at	305.5
40284_at	7.3
40273_at	12.7
40255_at	90.1
40225_at	247
40189_at	448.8
40149_at	141.1
40148_at	39.5
40093_at	56.8
40020_at	154.9
40016_g_at	28.8
39966_at	38.9
39891_at	152
39854_r_at	405.5
39835_at	14
39817_s_at	241.3
39763_at	90.2
39729_at	456.9
39705_at	110
39650_s_at	65
396_f_at	1047.8
39582_at	138.1
39549_at	1.3
39548_at	59.8
39402_at	281.3
39318_at	112.2
39313_at	23.9
39249_at	18.8
39248_at	132.5
38964_r_at	2956
38918_at	65.5
38892_at	146.5
38766_at	74.9
38710_at	316.2
38707_r_at	543.4
38703_at	314.1
38691_s_at	91.1
38671_at	181.9
38521_at	177.3
38487_at	158.8
38447_at	306.7
38398_at	197.2
38340_at	180.1
38290_at	109.4
38269_at	354.6
38241_at	100.2
38158_at	83.8
38157_at	29.2
38149_at	427.1
38069_at	122.7
38043_at	11.5
38037_at	50.4
37996_s_at	53.7
37986_at	61.8
37966_at	123
37965_at	131.7
37953_s_at	91.3
37950_at	52.9
37943_at	130
37892_at	3.6
37872_at	171.9
37860_at	148.4
37831_at	51.5
37802_r_at	18.6
37796_at	193.3
37793_r_at	97.5
37652_at	107.4
37590_g_at	97.9
37586_at	79.9
37577_at	51.1
37566_at	30.9
37549_g_at	40.1
37547_at	6.1
37512_at	3.8
37462_i_at	12.5
37433_at	12.7
37425_g_at	64.3
37424_at	31
37408_at	107.6
37384_at	326.4
37278_at	120.3
37254_at	67.5
37232_at	45.5
37226_at	68.2
37201_at	72.2
37170_at	1.1
37152_at	62.8
37145_at	1336.4
37117_at	7.6
37079_at	2.6
37028_at	164
37022_at	132.8
37020_at	4.8
37012_at	747.5
37005_at	95.4
37004_at	71.9
36994_at	840.3
36936_at	98.8
36920_at	33.1
36907_at	926.4
36888_at	226.3
36865_at	87.4
36830_at	5.3
36829_at	186.7
36742_at	21.7
36711_at	55.4
36612_at	23
36566_at	51.5
36564_at	292.1
36554_at	167
36553_at	79.9
36552_at	34.8
36545_s_at	58.2
36499_at	63.2
36475_at	34.2
36129_at	428.5
36084_at	114.2
36030_at	177.5
36019_at	257.8
36004_at	240
35974_at	214.6
35846_at	13.6
35820_at	29.4
35776_at	95.3
35685_at	186
35671_at	267.3
35666_at	154.5
35626_at	82.4
35617_at	15.9
35436_at	37.2
35265_at	114.7
35254_at	169.7
35201_at	605.3
35179_at	10.6
35160_at	49.5
35156_at	43.7
35150_at	330
35148_at	7.4
35147_at	204.1
34868_at	61.4
34858_at	285
34846_at	169.9
34764_at	59.3
34726_at	30.5
34697_at	34.7
34689_at	315.6
34478_at	3
34471_at	10
34449_at	37.5
34408_at	89.6
34406_at	27.9
34260_at	6.5
34225_at	50.7
34221_at	143.3
34210_at	262.2
34206_at	130.5
34187_at	46.3
34063_at	6.1
34031_i_at	35.2
33850_at	42.7
33814_at	116.7
33778_at	343.5
33768_at	426.7
33767_at	5
33760_at	11
33736_at	74.2
33646_g_at	12.3
336_at	250.7
33579_i_at	52.8
33494_at	29.8
33323_r_at	161.7
33322_i_at	282.5
33307_at	85.8
33304_at	373.1
33197_at	40.9
33148_at	11.1
33132_at	63.2
32837_at	106
32836_at	269.3
32811_at	321.8
32723_at	18.9
32699_s_at	139.4
32625_at	20.5
32541_at	64.4
32540_at	101.2
32502_at	30.6
32402_s_at	16.3
32259_at	239.1
32209_at	183
32137_at	125
32128_at	49.6
32099_at	134.5
32094_at	83.8
32091_at	132.7
32088_at	8.2
32069_at	249.5
32062_at	6.4
32042_at	14.9
32032_at	113.6
32029_at	122.8
320_at	37.2
31874_at	117.9
31861_at	376.3
31846_at	310.1
31845_at	208.3
31837_at	355.9
31835_at	73.9
31826_at	209
31807_at	119
31799_at	46.5
31637_s_at	199.1
266_s_at	75.9
243_g_at	103.4
222384_at	9.3
222383_s_at	4.9
222382_x_at	41.5
222381_at	67.5
222380_s_at	318.8
222379_at	6.5
222378_at	16.7
222377_at	35.7
222376_at	81.6
222375_at	4.5
222374_at	11
222373_at	4.1
222372_at	24.5
222371_at	265.1
222370_x_at	82.8
222369_at	68.3
222368_at	194.3
222367_at	43.8
222366_at	47.3
222365_at	13.8
222364_at	17.4
222363_at	137.6
222362_at	13
222361_at	21
222360_at	12
222359_x_at	3.2
222358_x_at	51.6
222357_at	78.1
222356_at	127.6
222355_at	47.1
222354_at	5.4
222353_at	48
222352_at	29.3
222351_at	6
222350_at	22.2
222349_x_at	52.9
222348_at	2.4
222347_at	32.4
222346_at	37.5
222345_at	16.5
222344_at	4.4
222343_at	26.5
222342_at	3.7
222341_x_at	20.3
222340_at	5.6
222339_x_at	85.1
222338_x_at	125.3
222337_at	4.7
222336_at	1.3
222335_at	3.5
222334_at	75.8
222333_at	210.4
222332_at	30.5
222331_at	4.6
222330_at	1.5
222329_x_at	60.3
222328_x_at	78.5
222327_x_at	5.2
222326_at	76
222325_at	2
222324_at	11.5
222323_at	68.2
222322_at	0.9
222321_at	52.5
222320_at	4.5
222319_at	149.9
222318_at	101.6
222317_at	67
222316_at	41.1
222315_at	6.2
222314_x_at	7.4
222313_at	14.8
222312_s_at	93
222311_s_at	70.1
222310_at	96.1
222309_at	33.9
222308_x_at	20.8
222307_at	95.9
222306_at	6.5
222305_at	48.2
222304_x_at	9.9
222303_at	75.1
222302_at	118.3
222301_at	109
222300_at	34.8
222299_x_at	0.7
222298_at	2.6
222297_x_at	346.9
222296_at	7.8
222295_x_at	80.6
222294_s_at	221.1
222293_at	19.8
222292_at	7.7
222291_at	31.8
222290_at	19.3
222289_at	26.6
222288_at	6.5
222287_at	1.9
222286_at	59.5
222285_at	49.9
222284_at	11.3
222283_at	38.3
222282_at	137.6
222281_s_at	61.6
222280_at	630.3
222279_at	147.4
222278_at	74.3
222277_at	48.6
222276_at	9.1
222275_at	111.8
222274_at	9.3
222273_at	82.2
222272_x_at	3.3
222271_at	91.9
222270_at	13.7
222269_at	9.8
222268_x_at	15.1
222267_at	2.6
222266_at	56.8
222265_at	22
222264_at	108.6
222263_at	40.8
222262_s_at	39.4
222261_at	8.3
222260_at	11.4
222259_s_at	65.6
222258_s_at	9.3
222257_s_at	28
222256_s_at	38.1
222255_at	2.5
222254_at	3.8
222253_s_at	19.9
222252_x_at	117.9
222251_s_at	16.6
222250_s_at	6.1
222249_at	13.6
222248_s_at	5.3
222247_at	57.1
222246_at	2.1
222245_s_at	77.8
222244_s_at	206.9
222243_s_at	91.4
222242_s_at	40.6
222241_at	96
222240_s_at	44.7
222239_s_at	37.3
222238_s_at	22.4
222237_s_at	20.8
222236_s_at	26.5
222235_s_at	159.8
222234_s_at	52.8
222233_s_at	82.3
222231_s_at	248.6
222230_s_at	240.9
222229_x_at	365.6
222228_s_at	44.8
222227_at	25.2
222226_at	10.5
222225_at	50.8
222224_at	40.1
222223_s_at	46.1
222222_s_at	3.8
222221_x_at	32.2
222220_s_at	20.2
222219_s_at	34.5
222218_s_at	629.3
222217_s_at	65.4
222216_s_at	17.5
222215_at	4.7
222214_at	48.3
222213_x_at	10.7
222212_s_at	318.9
222211_x_at	44.7
222210_at	18.5
222209_s_at	58.2
222208_s_at	78.8
222207_x_at	162.2
222206_s_at	9.1
222205_x_at	58.5
222204_s_at	22.6
222203_s_at	68.7
222202_at	19.2
222201_s_at	49
222200_s_at	92.8
222199_s_at	178.2
222198_at	11.1
222197_s_at	54.6
222196_at	2.4
222195_s_at	36.5
222194_at	11.5
222193_at	60
222192_s_at	71.3
222191_s_at	37.1
222190_s_at	3.7
222189_at	6.9
222188_at	46.4
222187_x_at	224.7
222186_at	2.4
222185_at	154.3
222184_at	50.9
222183_x_at	78.9
222182_s_at	166.1
222181_at	18
222180_at	11.3
222179_at	12.1
222178_s_at	3.5
222177_s_at	4.4
222176_at	51.7
222175_s_at	186.2
222174_at	22.9
222173_s_at	45.5
222172_at	23.2
222171_s_at	3.2
222170_at	19.4
222169_x_at	62.6
222168_at	11
222167_at	74.3
222166_at	55.7
222165_x_at	28.5
222164_at	5.6
222163_s_at	156
222162_s_at	12.5
222161_at	4.1
222160_at	164.1
222159_at	16.5
222158_s_at	10.5
222157_s_at	86.1
222156_x_at	95.7
222155_s_at	54.3
222154_s_at	48.6
222153_at	31.4
222152_at	106
222151_s_at	105.6
222150_s_at	159.4
222149_x_at	61.3
222148_s_at	218.7
222147_s_at	135.6
222146_s_at	9.2
222145_at	5.2
222144_at	26.3
222143_s_at	374.4
222142_at	5.4
222141_at	5.8
222140_s_at	65.7
222139_at	142
222138_s_at	14.2
222137_at	28.5
222136_x_at	111.7
222135_at	24.1
222134_at	15.8
222133_s_at	118.1
222132_s_at	114.2
222131_x_at	102.5
222130_s_at	79.2
222129_at	222.7
222128_at	10.8
222127_s_at	162.7
222126_at	105.9
222125_s_at	182.3
222124_at	50.3
222123_s_at	69.2
222122_s_at	155.1
222121_at	4.7
222120_at	10.6
222119_s_at	152.6
222118_at	31.2
222117_s_at	15.9
222116_s_at	19.5
222115_x_at	53.1
222114_x_at	9.9
222113_s_at	117.3
222112_at	3.3
222111_at	47.1
222110_at	62.6
222109_at	39.6
222108_at	94.1
222107_x_at	53.4
222106_at	47
222105_s_at	61.2
222104_x_at	119.5
222103_at	82.1
222102_at	5.1
222101_s_at	33.4
222100_at	14.6
222099_s_at	156.7
222098_s_at	45.7
222097_at	93.2
222096_x_at	125.3
222095_s_at	27.9
222094_at	73.3
222093_s_at	141.7
222092_at	16.4
222091_at	17.3
222090_at	5.8
222089_s_at	15.9
222088_s_at	333.5
222087_at	22.4
222086_s_at	3.4
222085_at	88.9
222084_s_at	7.2
222083_at	18.8
222082_at	81.7
222081_at	40.3
222080_s_at	15.4
222079_at	78.4
222078_at	7.1
222077_s_at	61.7
222076_at	10.9
222075_s_at	7.8
222074_at	11.1
222073_at	21.5
222072_at	17.7
222071_s_at	73.9
222070_at	88.1
222069_s_at	9.2
222068_s_at	10.9
222067_x_at	153.8
222066_at	10.4
222065_s_at	226.7
222064_s_at	46.3
222063_s_at	17.8
222062_at	79.8
222061_at	83.9
222060_at	12.1
222059_at	22.2
222058_at	30.4
222057_at	11.9
222056_s_at	14.3
222055_at	9
222054_at	7.5
222053_at	12.2
222052_at	68
222051_s_at	13.3
222050_at	49.7
222049_s_at	2.4
222048_at	86
222047_s_at	318.5
222046_at	73.4
222045_s_at	46.6
222044_at	13.8
222043_at	36.5
222042_x_at	23
222041_at	101.4
222040_at	136.2
222039_at	36.1
222038_s_at	39.8
222037_at	20.2
222036_s_at	18.6
222035_s_at	71.2
222034_at	33.2
222033_s_at	14.9
222032_s_at	29.2
222031_at	23.2
222030_at	175.6
222029_x_at	105.7
222028_at	85.2
222027_at	39
222026_at	72
222025_s_at	55
222024_s_at	100.9
222023_at	63.9
222022_at	86.3
222021_x_at	582.4
222020_s_at	5.1
222019_at	53.2
222018_at	16.6
222017_x_at	100.4
222016_s_at	6.3
222015_at	15.3
222014_x_at	62.5
222013_x_at	4.5
222012_at	10.3
222011_s_at	104.5
222010_at	51.4
222009_at	10
222008_at	8.8
222007_s_at	2.2
222006_at	15.6
222005_s_at	151.6
222004_s_at	5.7
222003_s_at	11.1
222002_at	14.1
222001_x_at	333.3
222000_at	148
221999_at	187
221998_s_at	96.2
221997_s_at	30.6
221996_s_at	14.1
221995_s_at	50.3
221994_at	8.6
221993_s_at	3.3
221992_at	20.5
221991_at	130.2
221990_at	90.7
221989_at	69.3
221988_at	54.6
221987_s_at	25.3
221986_s_at	3.1
221985_at	32.6
221984_s_at	389.1
221983_at	156.9
221982_x_at	17.9
221981_s_at	8.5
221980_at	15.5
221979_at	17
221978_at	283.3
221977_at	5.8
221976_s_at	6.6
221975_s_at	3.5
221974_at	16.2
221973_at	69.6
221972_s_at	27.7
221971_x_at	86.9
221970_s_at	127.5
221969_at	121
221968_s_at	6.8
221967_at	134.3
221966_at	31.3
221965_at	103.9
221964_at	29.8
221963_x_at	87.6
221962_s_at	69.7
221961_at	18.8
221960_s_at	178.8
221959_at	6.9
221958_s_at	108.2
221957_at	140.9
221956_at	39
221955_at	3.6
221954_at	208
221953_s_at	86.6
221952_x_at	876
221951_at	136.3
221950_at	9.1
221949_at	24.7
221948_s_at	12.7
221947_at	40.8
221946_at	11.7
221945_at	58
221944_at	21.5
221943_x_at	679
221942_s_at	141.7
221941_at	13.4
221940_at	28.9
221939_at	14.4
221938_x_at	79.3
221937_at	201.1
221936_x_at	12.2
221935_s_at	9.2
221934_s_at	111.6
221933_at	18.2
221932_s_at	692.8
221931_s_at	108
221930_at	51.1
221929_at	72.7
221928_at	19.8
221927_s_at	163.5
221926_s_at	6.8
221925_s_at	21.7
221924_at	72.6
221923_s_at	256.6
221922_at	76.3
221921_s_at	21.7
221920_s_at	1146.3
221919_at	58
221918_at	200.4
221917_s_at	103.2
221916_at	93.7
221915_s_at	59.7
221914_at	19.1
221913_at	103.6
221912_s_at	18.1
221911_at	11.3
221910_at	50.6
221909_at	4.1
221908_at	21.1
221907_at	52.6
221906_at	86.6
221905_at	78.8
221904_at	99.8
221903_s_at	101.4
221902_at	43.9
221901_at	9.5
221900_at	14.6
221899_at	613.4
221898_at	59.1
221897_at	153.9
221896_s_at	130.7
221895_at	228.7
221894_at	38.8
221893_s_at	83.8
221892_at	60.8
221891_x_at	2129.6
221890_at	24.4
221889_at	12.2
221888_at	14.6
221887_s_at	19.4
221886_at	23.5
221885_at	7.5
221884_at	5.2
221883_at	17.9
221882_s_at	116.8
221881_s_at	26.7
221880_s_at	10
221879_at	40.1
221878_at	145
221877_at	34
221876_at	74.2
221875_x_at	4445.8
221874_at	45.5
221873_at	108.4
221872_at	3.9
221871_s_at	19.9
221870_at	18.2
221869_at	7
221868_at	25.9
221867_at	24.6
221866_at	45.3
221865_at	97.9
221864_at	202
221863_at	15
221862_at	48.5
221861_at	168.6
221860_at	102.4
221859_at	308.7
221858_at	10.3
221857_s_at	90
221856_s_at	348.8
221855_at	315.7
221854_at	4.2
221853_s_at	140.2
221852_at	7.1
221851_at	19.3
221850_x_at	310.9
221849_s_at	12
221848_at	6.2
221847_at	101.7
221846_s_at	20.6
221845_s_at	27.2
221844_x_at	500.9
221843_s_at	6.8
221842_s_at	204
221841_s_at	132.5
221840_at	719.5
221839_s_at	171.8
221838_at	31.5
221837_at	2.9
221836_s_at	105.4
221835_at	12.4
221834_at	191.9
221833_at	38
221832_s_at	73.7
221831_at	38.8
221830_at	107.7
221829_s_at	146.9
221828_s_at	11.5
221827_at	283
221826_at	27.5
221825_at	148.9
221824_s_at	617.3
221823_at	50.5
221822_at	32.9
221821_s_at	143.5
221820_s_at	109.7
221819_at	275
221818_at	93.4
221817_at	114
221816_s_at	343.4
221815_at	9
221814_at	17.7
221813_at	92.3
221812_at	18.6
221811_at	27.2
221810_at	11.2
221809_at	20.6
221808_at	134.6
221807_s_at	7.1
221806_s_at	108.9
221805_at	3.5
221804_s_at	655.4
221803_s_at	278.2
221802_s_at	92.9
221801_x_at	11.6
221800_s_at	115
221799_at	14.7
221798_x_at	13095.4
221797_at	22
221796_at	2.5
221795_at	8.7
221794_at	43.1
221793_at	12.8
221792_at	195.3
221791_s_at	351.2
221790_s_at	108.8
221789_x_at	159.6
221788_at	35.2
221787_at	137
221786_at	93.7
221785_at	69
221784_at	15.4
221783_at	45.7
221782_at	75.3
221781_s_at	8.5
221780_s_at	57
221779_at	18.7
221778_at	302.1
221777_at	16.9
221776_s_at	80.5
221775_x_at	1710.8
221774_x_at	166.2
221773_at	138
221772_s_at	3.3
221771_s_at	8.9
221770_at	18.2
221769_at	49.4
221768_at	195.5
221767_x_at	118.9
221766_s_at	195.9
221765_at	10.1
221764_at	3043.9
221763_at	232.3
221762_s_at	23.3
221761_at	127.3
221760_at	272.2
221759_at	29.1
221758_at	35.4
221757_at	152.5
221756_at	215.4
221755_at	26.3
221754_s_at	29.1
221753_at	123.1
221752_at	160.3
221751_at	108.3
221750_at	10.3
221749_at	150.6
221748_s_at	132.6
221747_at	20.6
221746_at	23.7
221745_at	58.5
221744_at	131
221743_at	544.3
221742_at	130.6
221741_s_at	264
221740_x_at	87.3
221739_at	173.7
221738_at	86.5
221737_at	91.3
221736_at	243.6
221735_at	122.4
221734_at	11.9
221733_s_at	103.8
221732_at	20.5
221731_x_at	1636.2
221730_at	2
221729_at	67.7
221728_x_at	62.1
221727_at	28.6
221726_at	656.9
221725_at	204
221724_s_at	256.7
221723_s_at	46
221722_x_at	4.4
221721_s_at	2.1
221720_s_at	5.1
221719_s_at	10.1
221718_s_at	58.7
221717_at	138.4
221716_s_at	72.7
221715_at	41.2
221714_s_at	35.6
221713_s_at	40.6
221712_s_at	94.3
221711_s_at	204.9
221710_x_at	4.6
221709_s_at	24.8
221708_s_at	60.2
221707_s_at	66.3
221706_s_at	13.2
221705_s_at	78.4
221704_s_at	93.5
221703_at	2.9
221702_s_at	460.2
221701_s_at	51.9
221700_s_at	5159.9
221699_s_at	121.6
221698_s_at	875.7
221697_at	7.9
221696_s_at	44.5
221695_s_at	26.7
221693_s_at	86.2
221692_s_at	8.3
221691_x_at	175.8
221690_s_at	11.6
221689_s_at	98.8
221688_s_at	266.7
221687_s_at	41.1
221686_s_at	59.2
221685_s_at	45.4
221684_s_at	89
221683_s_at	11.2
221682_s_at	3.5
221681_s_at	6.3
221680_s_at	158.4
221679_s_at	48.1
221678_at	3.9
221677_s_at	47.9
221676_s_at	403.3
221675_s_at	426.7
221674_s_at	85.8
221673_s_at	52.4
221672_s_at	8.2
221671_x_at	2007.8
221670_s_at	87.9
221669_s_at	56.7
221668_s_at	13.5
221667_s_at	12.9
221666_s_at	175.7
221665_s_at	34
221664_s_at	184.3
221663_x_at	69.2
221662_s_at	44.5
221661_at	7
221660_at	134.1
221659_s_at	91
221658_s_at	14.8
221657_s_at	6.4
221656_s_at	118.6
221655_x_at	67.2
221654_s_at	795.4
221653_x_at	44.6
221652_s_at	96.9
221651_x_at	1639.4
221650_s_at	10.4
221649_s_at	64
221648_s_at	74.2
221647_s_at	86.5
221646_s_at	25.3
221645_s_at	52.9
221644_s_at	8.9
221643_s_at	61.7
221642_at	49.7
221641_s_at	117.3
221640_s_at	6.5
221639_x_at	7.3
221638_s_at	9.4
221637_s_at	93.3
221636_s_at	45.5
221634_at	4.7
221633_at	96.8
221632_s_at	89.3
221631_at	194.1
221630_s_at	2.8
221629_x_at	114.7
221628_s_at	13
221627_at	253.5
221626_at	47.2
221625_at	6
221624_at	60.5
221623_at	2.2
221622_s_at	154.5
221621_at	44.9
221620_s_at	97.7
221619_s_at	615.3
221618_s_at	1.4
221617_at	68.9
221616_s_at	83.7
221615_at	47.2
221614_s_at	77.1
221613_s_at	278.8
221612_at	134.5
221611_s_at	6.6
221610_s_at	15.5
221609_s_at	15
221608_at	3.3
221607_x_at	6318.4
221606_s_at	2.4
221605_s_at	73.8
221604_s_at	108.7
221603_at	67.4
221602_s_at	171.9
221601_s_at	549.2
221600_s_at	66.5
221599_at	17.9
221598_s_at	18.2
221597_s_at	128.3
221596_s_at	27.3
221595_at	8.1
221594_at	7.1
221593_s_at	31.7
221592_at	8
221591_s_at	65.8
221590_s_at	60.8
221589_s_at	53
221588_x_at	99.5
221587_s_at	115.8
221586_s_at	4.6
221585_at	6.3
221584_s_at	13.5
221583_s_at	8.7
221582_at	178.9
221581_s_at	460.9
221580_s_at	182.4
221579_s_at	206.1
221578_at	22
221577_x_at	8.9
221576_at	6.9
221575_at	135.8
221573_at	37.2
221572_s_at	9
221571_at	125.9
221570_s_at	99.3
221569_at	77.7
221568_s_at	28.1
221567_at	16.2
221566_s_at	5.4
221565_s_at	45.2
221564_at	160.5
221563_at	44.5
221562_s_at	13.2
221561_at	65.6
221560_at	20.6
221559_s_at	69.6
221558_s_at	351.8
221557_s_at	31.7
221556_at	76.2
221555_x_at	160.6
221554_at	84.4
221553_at	67.6
221552_at	6.7
221551_x_at	134.9
221550_at	2.6
221549_at	107.5
221548_s_at	60.9
221547_at	109.3
221546_at	34.1
221545_x_at	117.9
221544_s_at	28.9
221543_s_at	76.7
221542_s_at	67
221541_at	265.8
221540_x_at	16.9
221539_at	139
