ID_REF	control_7_VALUE
38069_at	252.4
38043_at	19.8
38037_at	93.5
37996_s_at	81.4
37986_at	36.8
37966_at	79.7
37965_at	122.9
37953_s_at	35.1
37950_at	54.6
37943_at	122.7
37892_at	6.3
37872_at	246.9
37860_at	204.2
37831_at	43
37802_r_at	13.3
37796_at	227.3
37793_r_at	142.2
37652_at	141.7
37590_g_at	23.6
37586_at	17.3
37577_at	7.5
37566_at	36.3
37549_g_at	43.6
37547_at	56.8
37512_at	1.7
37462_i_at	68.2
37433_at	23
37425_g_at	117.4
37424_at	86.7
37408_at	225.4
37384_at	393.9
37278_at	324.4
37254_at	71.6
37232_at	76.3
37226_at	95.5
37201_at	74
37170_at	2.9
37152_at	26.5
37145_at	1617.8
37117_at	11.1
37079_at	13.6
37028_at	104.1
37022_at	168.3
37020_at	5.8
37012_at	895.3
37005_at	234.6
37004_at	111
36994_at	1296.1
36936_at	133.7
36920_at	16.4
36907_at	1259
36888_at	352.9
36865_at	161.4
36830_at	5.3
36829_at	212.8
36742_at	54.5
36711_at	39.4
36612_at	7
36566_at	55
36564_at	426.1
36554_at	181.1
36553_at	71.8
36552_at	48.3
36545_s_at	51.5
36499_at	70.4
36475_at	194.7
36129_at	561.6
36084_at	126.4
36030_at	228.9
36019_at	242.1
36004_at	291.9
35974_at	148.9
35846_at	22.1
35820_at	52.7
35776_at	171.3
35685_at	137.7
35671_at	196.3
35666_at	224.1
35626_at	167
35617_at	24.7
35436_at	44.6
35265_at	130
35254_at	214
35201_at	513.4
35179_at	18.8
35160_at	47.4
35156_at	21.5
35150_at	481.3
35148_at	45.8
35147_at	376.9
34868_at	118.1
34858_at	317.3
34846_at	301.1
34764_at	56.6
34726_at	55.4
34697_at	16.6
34689_at	330.8
34478_at	4.6
34471_at	63
34449_at	43.8
34408_at	155
34406_at	24.6
34260_at	12.3
34225_at	58.5
34221_at	95
34210_at	239
34206_at	195.8
34187_at	27.1
34063_at	38.5
34031_i_at	29.8
33850_at	46
33814_at	128.3
33778_at	317.8
33768_at	530.7
33767_at	16.4
33760_at	14.6
33736_at	111.8
33646_g_at	21.9
336_at	343.6
33579_i_at	83.9
33494_at	13.1
33323_r_at	175.5
33322_i_at	557.7
33307_at	146.5
33304_at	295.3
33197_at	11.8
33148_at	16
33132_at	82.5
32837_at	258
32836_at	337.5
32811_at	242.2
32723_at	19.1
32699_s_at	151.3
32625_at	38.2
32541_at	38.3
32540_at	104.6
32502_at	59.3
32402_s_at	20.2
32259_at	156.1
32209_at	258.6
32137_at	168
32128_at	37.1
32099_at	204.5
32094_at	84.4
32091_at	235.3
32088_at	5.1
32069_at	149.9
32062_at	32.7
32042_at	20.2
32032_at	160
32029_at	146.3
320_at	74.9
31874_at	62.9
31861_at	386.4
31846_at	174.3
31845_at	192.8
31837_at	357.5
31835_at	102.9
31826_at	195.4
31807_at	64.5
31799_at	35.4
31637_s_at	307.2
266_s_at	13.6
243_g_at	84.5
222384_at	2.7
222383_s_at	7.4
222382_x_at	40.4
222381_at	129
222380_s_at	207.3
222379_at	4
222378_at	30.5
222377_at	21.1
222376_at	111.5
222375_at	1.4
222374_at	44.3
222373_at	2.8
222372_at	17.4
222371_at	294.9
222370_x_at	120.2
222369_at	27.6
222368_at	143.8
222367_at	10
222366_at	151.1
222365_at	94.9
222364_at	7.1
222363_at	136.1
222362_at	11.9
222361_at	16.4
222360_at	8.6
222359_x_at	3.5
222358_x_at	100.8
222357_at	74.1
222356_at	105.8
222355_at	8.9
222354_at	5.5
222353_at	16.7
222352_at	45.6
222351_at	20
222350_at	10.8
222349_x_at	55.8
222348_at	6.2
222347_at	6.4
222346_at	74.3
222345_at	24.3
222344_at	18.9
222343_at	69.3
222342_at	1.5
222341_x_at	24.2
222340_at	6
222339_x_at	136.2
222338_x_at	135
222337_at	11
222336_at	1.6
222335_at	9
222334_at	145.2
222333_at	252.3
222332_at	2.1
222331_at	21.5
222330_at	6.7
222329_x_at	159.8
222328_x_at	107.9
222327_x_at	9.5
222326_at	70.2
222325_at	5
222324_at	17.8
222323_at	103.4
222322_at	4.4
222321_at	46.9
222320_at	3
222319_at	62.4
222318_at	99
222317_at	30.8
222316_at	65.8
222315_at	34.1
222314_x_at	10.9
222313_at	2.1
222312_s_at	75.8
222311_s_at	106.8
222310_at	82.7
222309_at	1.6
222308_x_at	2.8
222307_at	90.6
222306_at	96.6
222305_at	50.1
222304_x_at	20.4
222303_at	61.3
222302_at	88.4
222301_at	189.4
222300_at	36.7
222299_x_at	16.6
222298_at	52.3
222297_x_at	447.2
222296_at	13.6
222295_x_at	110.7
222294_s_at	150.4
222293_at	23.6
222292_at	5.7
222291_at	33.9
222290_at	41
222289_at	17
222288_at	8
222287_at	13.6
222286_at	69.4
222285_at	29.4
222284_at	9.2
222283_at	11.7
222282_at	146.7
222281_s_at	31.3
222280_at	353.5
222279_at	230.5
222278_at	36.1
222277_at	63.8
222276_at	7.6
222275_at	106
222274_at	21.1
222273_at	63.2
222272_x_at	9.4
222271_at	187.6
222270_at	1.8
222269_at	7.9
222268_x_at	20.2
222267_at	51.2
222266_at	39.4
222265_at	77.4
222264_at	164.9
222263_at	53.2
222262_s_at	25.3
222261_at	8.1
222260_at	25
222259_s_at	33.4
222258_s_at	32
222257_s_at	50.8
222256_s_at	26.4
222255_at	6.6
222254_at	6.7
222253_s_at	58.2
222252_x_at	224.7
222251_s_at	128.6
222250_s_at	3.5
222249_at	4.5
222248_s_at	6.1
222247_at	106.3
222246_at	22.2
222245_s_at	80.4
222244_s_at	212.8
222243_s_at	108.7
222242_s_at	83
222241_at	93.4
222240_s_at	78.4
222239_s_at	10.3
222238_s_at	25
222237_s_at	2.9
222236_s_at	34.4
222235_s_at	59
222234_s_at	12.7
222233_s_at	42.1
222231_s_at	212.9
222230_s_at	147.4
222229_x_at	219.9
222228_s_at	187.3
222227_at	7
222226_at	11.4
222225_at	74.2
222224_at	14.7
222223_s_at	75
222222_s_at	5.7
222221_x_at	12.2
222220_s_at	31.3
222219_s_at	95.1
222218_s_at	533.7
222217_s_at	123.4
222216_s_at	80.1
222215_at	33.7
222214_at	33.4
222213_x_at	10.9
222212_s_at	235.1
222211_x_at	94.8
222210_at	24.5
222209_s_at	8.4
222208_s_at	47
222207_x_at	240
222206_s_at	5.6
222205_x_at	89.8
222204_s_at	20.1
222203_s_at	24.1
222202_at	26
222201_s_at	19.7
222200_s_at	126.4
222199_s_at	220.1
222198_at	25.4
222197_s_at	57.6
222196_at	10.6
222195_s_at	42.4
222194_at	18.4
222193_at	58.7
222192_s_at	71.2
222191_s_at	80.6
222190_s_at	5.6
222189_at	49.4
222188_at	79.2
222187_x_at	364.1
222186_at	7.5
222185_at	166.7
222184_at	41.3
222183_x_at	82.8
222182_s_at	106.7
222181_at	49.7
222180_at	1.9
222179_at	26.2
222178_s_at	28.3
222177_s_at	54.4
222176_at	63
222175_s_at	196.8
222174_at	18.8
222173_s_at	21
222172_at	57.8
222171_s_at	6.4
222170_at	14.8
222169_x_at	162.8
222168_at	5.8
222167_at	49.6
222166_at	51.3
222165_x_at	41.1
222164_at	40.1
222163_s_at	84.7
222162_s_at	70.7
222161_at	3.4
222160_at	239
222159_at	42.8
222158_s_at	72.1
222157_s_at	8.8
222156_x_at	78.6
222155_s_at	40.8
222154_s_at	35.6
222153_at	4.2
222152_at	150.3
222151_s_at	47.6
222150_s_at	45.9
222149_x_at	26.2
222148_s_at	69
222147_s_at	8.5
222146_s_at	14
222145_at	14.8
222144_at	99.1
222143_s_at	203.2
222142_at	3.4
222141_at	13.8
222140_s_at	48.4
222139_at	46.4
222138_s_at	23.4
222137_at	16.5
222136_x_at	87.9
222135_at	5.1
222134_at	40.5
222133_s_at	108
222132_s_at	85.9
222131_x_at	92.7
222130_s_at	63.7
222129_at	184.5
222128_at	3.6
222127_s_at	134.6
222126_at	68.5
222125_s_at	277.3
222124_at	11.1
222123_s_at	72.5
222122_s_at	227.6
222121_at	5.1
222120_at	15.9
222119_s_at	55.5
222118_at	46.5
222117_s_at	50.2
222116_s_at	21.8
222115_x_at	98.6
222114_x_at	10.9
222113_s_at	110.7
222112_at	6.4
222111_at	5.8
222110_at	90.6
222109_at	12.6
222108_at	48.7
222107_x_at	40.2
222106_at	73.2
222105_s_at	47.1
222104_x_at	126.7
222103_at	29.2
222102_at	15.5
222101_s_at	23.1
222100_at	5.2
222099_s_at	185.8
222098_s_at	54.4
222097_at	194.2
222096_x_at	84.9
222095_s_at	31.4
222094_at	36.4
222093_s_at	123.9
222092_at	5.4
222091_at	24.8
222090_at	9.7
222089_s_at	7.4
222088_s_at	302.5
222087_at	25.4
222086_s_at	10.2
222085_at	22.8
222084_s_at	7.3
222083_at	10.5
222082_at	85.1
222081_at	54.9
222080_s_at	15.2
222079_at	47.7
222078_at	5.4
222077_s_at	19
222076_at	10.4
222075_s_at	8.1
222074_at	32.4
222073_at	37.3
222072_at	27.9
222071_s_at	54.3
222070_at	154.7
222069_s_at	8.5
222068_s_at	15.7
222067_x_at	102.4
222066_at	9
222065_s_at	217
222064_s_at	86.7
222063_s_at	7.2
222062_at	81.9
222061_at	18.3
222060_at	8
222059_at	19
222058_at	87.1
222057_at	9.3
222056_s_at	90.3
222055_at	7.8
222054_at	16.8
222053_at	21.3
222052_at	71.1
222051_s_at	38.9
222050_at	16.5
222049_s_at	5.2
222048_at	52.7
222047_s_at	335.5
222046_at	82.1
222045_s_at	9.2
222044_at	27.3
222043_at	31.1
222042_x_at	39.6
222041_at	167.5
222040_at	85.1
222039_at	51.2
222038_s_at	65.2
222037_at	4
222036_s_at	4.2
222035_s_at	52.2
222034_at	42.5
222033_s_at	10.8
222032_s_at	94
222031_at	6.3
222030_at	119.1
222029_x_at	108.9
222028_at	86.7
222027_at	172.1
222026_at	51.5
222025_s_at	6.8
222024_s_at	169.9
222023_at	43.9
222022_at	79.1
222021_x_at	683.2
222020_s_at	4.5
222019_at	37.6
222018_at	21
222017_x_at	89.2
222016_s_at	3.1
222015_at	19
222014_x_at	24.3
222013_x_at	10.2
222012_at	13
222011_s_at	98.3
222010_at	40
222009_at	15.3
222008_at	17.2
222007_s_at	7.4
222006_at	82.8
222005_s_at	168.1
222004_s_at	14.1
222003_s_at	79.8
222002_at	18.3
222001_x_at	344.4
222000_at	76.5
221999_at	201.2
221998_s_at	89.3
221997_s_at	21.7
221996_s_at	18.7
221995_s_at	86.5
221994_at	1.8
221993_s_at	4.5
221992_at	28.9
221991_at	265
221990_at	70.2
221989_at	58.7
221988_at	44.3
221987_s_at	2.6
221986_s_at	7.4
221985_at	46.5
221984_s_at	337.9
221983_at	199.4
221982_x_at	44.6
221981_s_at	13.1
221980_at	72.9
221979_at	111.1
221978_at	289.5
221977_at	7.4
221976_s_at	4.9
221975_s_at	31.2
221974_at	9.9
221973_at	79.8
221972_s_at	22.8
221971_x_at	28.4
221970_s_at	173.3
221969_at	258.6
221968_s_at	5.3
221967_at	130.8
221966_at	46.7
221965_at	136.8
221964_at	16.8
221963_x_at	99
221962_s_at	25.5
221961_at	32.1
221960_s_at	200.6
221959_at	8.7
221958_s_at	128.6
221957_at	177.3
221956_at	61.3
221955_at	5.6
221954_at	153.8
221953_s_at	118.6
221952_x_at	806.4
221951_at	91.4
221950_at	44
221949_at	70.2
221948_s_at	18.8
221947_at	72
221946_at	16
221945_at	79.3
221944_at	26.5
221943_x_at	1366.2
221942_s_at	180.8
221941_at	29.9
221940_at	25.9
221939_at	23
221938_x_at	239.8
221937_at	246.4
221936_x_at	7.4
221935_s_at	2.7
221934_s_at	190.5
221933_at	1.5
221932_s_at	404
221931_s_at	90.8
221930_at	158.4
221929_at	234.2
221928_at	10.2
221927_s_at	256.6
221926_s_at	6.1
221925_s_at	19.3
221924_at	18.5
221923_s_at	134.8
221922_at	23.9
221921_s_at	29
221920_s_at	1802.6
221919_at	100.3
221918_at	61.7
221917_s_at	133
221916_at	124.2
221915_s_at	70.5
221914_at	26.8
221913_at	68
221912_s_at	124.1
221911_at	1.8
221910_at	54.7
221909_at	4.5
221908_at	29.2
221907_at	151.3
221906_at	10.4
221905_at	21.3
221904_at	90.4
221903_s_at	33.9
221902_at	53.1
221901_at	12.9
221900_at	12.3
221899_at	523.8
221898_at	13.3
221897_at	81.1
221896_s_at	132.4
221895_at	161.7
221894_at	38.1
221893_s_at	76.7
221892_at	29.2
221891_x_at	1697
221890_at	16.6
221889_at	28.4
221888_at	46.2
221887_s_at	28.5
221886_at	47.8
221885_at	10.6
221884_at	7.8
221883_at	14.5
221882_s_at	192.6
221881_s_at	18.4
221880_s_at	12.5
221879_at	71.9
221878_at	167.8
221877_at	69.7
221876_at	34.7
221875_x_at	2651.4
221874_at	46.3
221873_at	97
221872_at	58.7
221871_s_at	27.2
221870_at	20.7
221869_at	5.9
221868_at	95
221867_at	8.2
221866_at	76.9
221865_at	95.5
221864_at	233.6
221863_at	48.2
221862_at	137.4
221861_at	278.6
221860_at	169.7
221859_at	353.6
221858_at	62.9
221857_s_at	142.2
221856_s_at	363.2
221855_at	399.9
221854_at	5.2
221853_s_at	207
221852_at	16.9
221851_at	24.1
221850_x_at	306.5
221849_s_at	17.4
221848_at	17.3
221847_at	94.7
221846_s_at	16.4
221845_s_at	148.6
221844_x_at	298.6
221843_s_at	9.2
221842_s_at	147.6
221841_s_at	134.5
221840_at	520
221839_s_at	215
221838_at	33.6
221837_at	2.9
221836_s_at	185.9
221835_at	19
221834_at	161.8
221833_at	54.2
221832_s_at	91.6
221831_at	88.5
221830_at	148.6
221829_s_at	122.4
221828_s_at	26.8
221827_at	244.5
221826_at	49
221825_at	81.2
221824_s_at	497.1
221823_at	56.9
221822_at	52.9
221821_s_at	17.1
221820_s_at	140.6
221819_at	229.6
221818_at	156.5
221817_at	316.3
221816_s_at	233.7
221815_at	21.2
221814_at	18.4
221813_at	134.8
221812_at	33.5
221811_at	157.5
221810_at	15.4
221809_at	16.5
221808_at	87.6
221807_s_at	24.3
221806_s_at	158.2
221805_at	2.4
221804_s_at	399
221803_s_at	165.4
221802_s_at	101
221801_x_at	62.2
221800_s_at	118.4
221799_at	12.1
221798_x_at	10070.6
221797_at	14
221796_at	40.8
221795_at	63.7
221794_at	42.7
221793_at	14.9
221792_at	220.8
221791_s_at	339.5
221790_s_at	157.4
221789_x_at	220.3
221788_at	17.8
221787_at	33.7
221786_at	58.5
221785_at	63
221784_at	24.9
221783_at	34.5
221782_at	56.8
221781_s_at	33.4
221780_s_at	40.6
221779_at	24.5
221778_at	206.4
221777_at	24.9
221776_s_at	88.3
221775_x_at	1748.4
221774_x_at	191.1
221773_at	37.3
221772_s_at	12.6
221771_s_at	3.4
221770_at	43.6
221769_at	22
221768_at	136.5
221767_x_at	141.3
221766_s_at	261.7
221765_at	22.3
221764_at	3320.7
221763_at	70.3
221762_s_at	40.6
221761_at	132.7
221760_at	78.3
221759_at	20
221758_at	67
221757_at	121.5
221756_at	230.9
221755_at	67.1
221754_s_at	9.4
221753_at	139.3
221752_at	119.3
221751_at	56.2
221750_at	44.4
221749_at	96.2
221748_s_at	229.9
221747_at	22.6
221746_at	36.8
221745_at	92.1
221744_at	164.1
221743_at	466.2
221742_at	95.5
221741_s_at	382.3
221740_x_at	85.9
221739_at	107.6
221738_at	47.8
221737_at	77.9
221736_at	234.1
221735_at	119.3
221734_at	62.6
221733_s_at	95.9
221732_at	21.5
221731_x_at	1826.5
221730_at	8.9
221729_at	102.4
221728_x_at	100.8
221727_at	3.1
221726_at	654
221725_at	233.2
221724_s_at	151.3
221723_s_at	29.1
221722_x_at	9.5
221721_s_at	4.2
221720_s_at	12.2
221719_s_at	14.5
221718_s_at	171.6
221717_at	150.8
221716_s_at	18.4
221715_at	45
221714_s_at	117.1
221713_s_at	48
221712_s_at	162.4
221711_s_at	196.1
221710_x_at	9.9
221709_s_at	67.8
221708_s_at	32
221707_s_at	103.8
221706_s_at	67.1
221705_s_at	98.7
221704_s_at	152.4
221703_at	1.2
221702_s_at	252.6
221701_s_at	86.2
221700_s_at	5053
221699_s_at	34.1
221698_s_at	447
221697_at	21.8
221696_s_at	40
221695_s_at	49.7
221693_s_at	69.3
221692_s_at	24.2
221691_x_at	66.4
221690_s_at	60.1
221689_s_at	62.3
221688_s_at	355.2
221687_s_at	40.1
221686_s_at	65
221685_s_at	15.4
221684_s_at	105.8
221683_s_at	28.8
221682_s_at	3.7
221681_s_at	31.2
221680_s_at	152.4
221679_s_at	79
221678_at	5.7
221677_s_at	15.7
221676_s_at	184.5
221675_s_at	557.3
221674_s_at	158.8
221673_s_at	58.3
221672_s_at	11.3
221671_x_at	1555.4
221670_s_at	129.2
221669_s_at	71.7
221668_s_at	23.3
221667_s_at	14.9
221666_s_at	201.6
221665_s_at	11.1
221664_s_at	33.2
221663_x_at	39.7
221662_s_at	23.8
221661_at	67
221660_at	292.7
221659_s_at	137.8
221658_s_at	63.1
221657_s_at	39.3
221656_s_at	97.9
221655_x_at	30.4
221654_s_at	457.4
221653_x_at	171
221652_s_at	52.4
221651_x_at	1479.4
221650_s_at	17.2
221649_s_at	94.5
221648_s_at	58.1
221647_s_at	28.7
221646_s_at	54.9
221645_s_at	22.2
221644_s_at	43.5
221643_s_at	100.4
221642_at	67.2
221641_s_at	29.4
221640_s_at	21.9
221639_x_at	23.6
221638_s_at	22.7
221637_s_at	94.7
221636_s_at	23.9
221634_at	6.3
221633_at	173
221632_s_at	86.2
221631_at	109.9
221630_s_at	10.8
221629_x_at	123.8
221628_s_at	18.3
221627_at	48.5
221626_at	8.8
221625_at	36.3
221624_at	11.1
221623_at	3
221622_s_at	98.6
221621_at	67
221620_s_at	55.5
221619_s_at	553.3
221618_s_at	15.8
221617_at	95.2
221616_s_at	78.2
221615_at	78.9
221614_s_at	76.2
221613_s_at	151.3
221612_at	112.9
221611_s_at	60.5
221610_s_at	21.4
221609_s_at	31.6
221608_at	4.1
221607_x_at	6135.5
221606_s_at	5.8
221605_s_at	140
221604_s_at	17.4
221603_at	27.7
221602_s_at	57.9
221601_s_at	481.6
221600_s_at	100.4
221599_at	30.7
221598_s_at	24
221597_s_at	139.2
221596_s_at	5.3
221595_at	5.6
221594_at	13.3
221593_s_at	73.6
221592_at	20.8
221591_s_at	54.8
221590_s_at	33.8
221589_s_at	51.2
221588_x_at	104.1
221587_s_at	186.2
221586_s_at	5.3
221585_at	16
221584_s_at	13.3
221583_s_at	13.8
221582_at	198.6
221581_s_at	381.6
221580_s_at	29.1
221579_s_at	171.6
221578_at	14.9
221577_x_at	55.8
221576_at	9.3
221575_at	232.8
221573_at	14.7
221572_s_at	15
221571_at	140.3
221570_s_at	40.3
221569_at	86.6
221568_s_at	15.8
221567_at	16.4
221566_s_at	12.6
221565_s_at	96.8
221564_at	102.8
221563_at	71.7
221562_s_at	63.7
221561_at	41.6
221560_at	36.6
221559_s_at	61.3
221558_s_at	441.4
221557_s_at	37.4
221556_at	11.4
221555_x_at	120
221554_at	48.3
221553_at	45.7
221552_at	55.7
221551_x_at	186
221550_at	39.2
221549_at	184.2
221548_s_at	38.3
221547_at	120.5
221546_at	14.4
221545_x_at	189.7
221544_s_at	23.9
221543_s_at	73.9
221542_s_at	50.4
221541_at	345.9
221540_x_at	43.1
