ID_REF	control_6_VALUE
37278_at	138.3
37254_at	72.4
37232_at	70.4
37226_at	96.8
37201_at	94.1
37170_at	3.8
37152_at	156.9
37145_at	1407.4
37117_at	6.6
37079_at	2.8
37028_at	131.4
37022_at	67.6
37020_at	3.9
37012_at	1007.2
37005_at	150.4
37004_at	65
36994_at	831.1
36936_at	81.1
36920_at	22.1
36907_at	760.3
36888_at	360.2
36865_at	110.9
36830_at	5.6
36829_at	244.4
36742_at	86.8
36711_at	66.3
36612_at	10.3
36566_at	44
36564_at	427.5
36554_at	186.3
36553_at	109.5
36552_at	134.1
36545_s_at	73.7
36499_at	37.8
36475_at	115.5
36129_at	616.3
36084_at	86
36030_at	194.2
36019_at	273.9
36004_at	269.9
35974_at	187.7
35846_at	9.9
35820_at	38.7
35776_at	163.6
35685_at	206.7
35671_at	262.4
35666_at	197.1
35626_at	112.6
35617_at	22.4
35436_at	72.5
35265_at	43.8
35254_at	288.7
35201_at	839
35179_at	34
35160_at	24.8
35156_at	90.6
35150_at	420.2
35148_at	9.6
35147_at	306.7
34868_at	152.6
34858_at	261.2
34846_at	173.3
34764_at	44.7
34726_at	11.9
34697_at	51.9
34689_at	440.9
34478_at	3.7
34471_at	40.6
34449_at	54
34408_at	168.2
34406_at	34.2
34260_at	23.7
34225_at	76.3
34221_at	199
34210_at	127.5
34206_at	204.9
34187_at	7.9
34063_at	30.4
34031_i_at	23.1
33850_at	16.1
33814_at	194.1
33778_at	386.5
33768_at	478.1
33767_at	12.6
33760_at	45.9
33736_at	55
33646_g_at	19.9
336_at	213
33579_i_at	66.8
33494_at	17
33323_r_at	151.6
33322_i_at	427.2
33307_at	150.8
33304_at	551.7
33197_at	38.2
33148_at	29.2
33132_at	103.6
32837_at	201.4
32836_at	308.9
32811_at	310
32723_at	81.2
32699_s_at	65.8
32625_at	35.8
32541_at	59.2
32540_at	155.6
32502_at	44.7
32402_s_at	13.8
32259_at	371.3
32209_at	261.9
32137_at	148.1
32128_at	52.5
32099_at	223.7
32094_at	83.1
32091_at	217.5
32088_at	0.7
32069_at	161.8
32062_at	8.9
32042_at	10
32032_at	219.4
32029_at	123.6
320_at	92.1
31874_at	84.4
31861_at	421.1
31846_at	194.7
31845_at	231.8
31837_at	306.2
31835_at	77.6
31826_at	245.7
31807_at	93
31799_at	12.3
31637_s_at	214.9
266_s_at	32.5
243_g_at	85
222384_at	9.4
222383_s_at	6.3
222382_x_at	8.8
222381_at	83.2
222380_s_at	454.5
222379_at	12.6
222378_at	3.3
222377_at	5.4
222376_at	76.5
222375_at	10.9
222374_at	24.6
222373_at	12.3
222372_at	9.1
222371_at	399.7
222370_x_at	130
222369_at	16.7
222368_at	187
222367_at	31.2
222366_at	59.9
222365_at	14.8
222364_at	3.9
222363_at	66.1
222362_at	8.4
222361_at	57.7
222360_at	24.5
222359_x_at	1.6
222358_x_at	97.9
222357_at	112.2
222356_at	80.8
222355_at	60.1
222354_at	7.6
222353_at	79.9
222352_at	31.8
222351_at	4.7
222350_at	28.9
222349_x_at	41.3
222348_at	3.8
222347_at	10
222346_at	36.8
222345_at	63.3
222344_at	26.1
222343_at	35.9
222342_at	4.9
222341_x_at	39.8
222340_at	11.9
222339_x_at	35.3
222338_x_at	124
222337_at	13.3
222336_at	23.8
222335_at	10.2
222334_at	122
222333_at	243.3
222332_at	58.5
222331_at	9.9
222330_at	4.6
222329_x_at	56.9
222328_x_at	67.3
222327_x_at	34.1
222326_at	75
222325_at	1.8
222324_at	8.3
222323_at	71.3
222322_at	2.4
222321_at	74.8
222320_at	1
222319_at	75.9
222318_at	85.8
222317_at	42.4
222316_at	54.9
222315_at	13.5
222314_x_at	7
222313_at	3.6
222312_s_at	108.3
222311_s_at	56.3
222310_at	85.7
222309_at	34.1
222308_x_at	1.4
222307_at	104.4
222306_at	14
222305_at	47.6
222304_x_at	15.1
222303_at	71.3
222302_at	90.3
222301_at	135.2
222300_at	54.2
222299_x_at	1.5
222298_at	5.5
222297_x_at	433.8
222296_at	18.4
222295_x_at	92.3
222294_s_at	141.9
222293_at	54.5
222292_at	14
222291_at	35.8
222290_at	25
222289_at	14.5
222288_at	2.2
222287_at	1.9
222286_at	45.2
222285_at	51.9
222284_at	12.3
222283_at	4.5
222282_at	207.4
222281_s_at	56
222280_at	564.5
222279_at	173.4
222278_at	24
222277_at	35.2
222276_at	14.8
222275_at	86.5
222274_at	77
222273_at	69.7
222272_x_at	3.3
222271_at	259.5
222270_at	7.3
222269_at	11.2
222268_x_at	32.2
222267_at	5.6
222266_at	77.5
222265_at	69.9
222264_at	149.4
222263_at	25.6
222262_s_at	17.1
222261_at	21.5
222260_at	22.2
222259_s_at	6.1
222258_s_at	13.7
222257_s_at	66.7
222256_s_at	76.5
222255_at	3.8
222254_at	7.7
222253_s_at	12.9
222252_x_at	223.9
222251_s_at	85.5
222250_s_at	38.8
222249_at	30.4
222248_s_at	5.5
222247_at	104.5
222246_at	31.4
222245_s_at	76.6
222244_s_at	303.5
222243_s_at	157.2
222242_s_at	99.6
222241_at	117
222240_s_at	57.9
222239_s_at	23.6
222238_s_at	20.9
222237_s_at	37.7
222236_s_at	91.1
222235_s_at	97.6
222234_s_at	8.4
222233_s_at	34.1
222231_s_at	263.6
222230_s_at	162.2
222229_x_at	245.1
222228_s_at	101.8
222227_at	7
222226_at	13.5
222225_at	41.5
222224_at	3.7
222223_s_at	27.1
222222_s_at	4.8
222221_x_at	30.9
222220_s_at	64.8
222219_s_at	64.7
222218_s_at	818.7
222217_s_at	59.8
222216_s_at	22.8
222215_at	10.4
222214_at	49.5
222213_x_at	6.4
222212_s_at	315.3
222211_x_at	33.9
222210_at	15.6
222209_s_at	10.5
222208_s_at	55.8
222207_x_at	200.7
222206_s_at	10.9
222205_x_at	23.6
222204_s_at	52.8
222203_s_at	45.5
222202_at	6.4
222201_s_at	1.5
222200_s_at	123.2
222199_s_at	197.7
222198_at	14.8
222197_s_at	75.7
222196_at	2.6
222195_s_at	10.6
222194_at	10.2
222193_at	92
222192_s_at	98.5
222191_s_at	76
222190_s_at	4.1
222189_at	12.4
222188_at	50.7
222187_x_at	365.9
222186_at	3.1
222185_at	154.1
222184_at	67.9
222183_x_at	31.4
222182_s_at	196.1
222181_at	54.1
222180_at	29.1
222179_at	24.5
222178_s_at	25.6
222177_s_at	19.5
222176_at	84
222175_s_at	248.4
222174_at	48.3
222173_s_at	19.7
222172_at	17.1
222171_s_at	5.2
222170_at	8.3
222169_x_at	91.5
222168_at	3.8
222167_at	22
222166_at	81.7
222165_x_at	24.7
222164_at	30.9
222163_s_at	124.3
222162_s_at	42.6
222161_at	4.3
222160_at	139
222159_at	16.4
222158_s_at	46.6
222157_s_at	8.4
222156_x_at	30.9
222155_s_at	44.5
222154_s_at	104
222153_at	41.1
222152_at	118.3
222151_s_at	60.5
222150_s_at	86.8
222149_x_at	35.8
222148_s_at	99.9
222147_s_at	87.4
222146_s_at	44.2
222145_at	7.6
222144_at	65.5
222143_s_at	294.3
222142_at	25.3
222141_at	4.1
222140_s_at	48
222139_at	97.8
222138_s_at	14.5
222137_at	39
222136_x_at	99.5
222135_at	1.7
222134_at	12.2
222133_s_at	104.7
222132_s_at	121.6
222131_x_at	65.3
222130_s_at	128.1
222129_at	159.6
222128_at	25.8
222127_s_at	117.9
222126_at	202.5
222125_s_at	311.6
222124_at	43
222123_s_at	80.6
222122_s_at	172.5
222121_at	1.5
222120_at	21
222119_s_at	96.9
222118_at	29.7
222117_s_at	23.9
222116_s_at	17.8
222115_x_at	93.8
222114_x_at	12.6
222113_s_at	123.4
222112_at	4.8
222111_at	26.2
222110_at	70
222109_at	69.9
222108_at	65.2
222107_x_at	12.7
222106_at	34.9
222105_s_at	46.3
222104_x_at	47.3
222103_at	18.5
222102_at	10.5
222101_s_at	115.6
222100_at	4.9
222099_s_at	173.1
222098_s_at	11.8
222097_at	135.9
222096_x_at	36.5
222095_s_at	8.8
222094_at	66.5
222093_s_at	176.4
222092_at	4.5
222091_at	12.5
222090_at	15.5
222089_s_at	6.8
222088_s_at	248.6
222087_at	29.7
222086_s_at	5.3
222085_at	21.9
222084_s_at	5.8
222083_at	16.6
222082_at	101
222081_at	15.5
222080_s_at	79
222079_at	60.8
222078_at	22.4
222077_s_at	42
222076_at	22.6
222075_s_at	14.7
222074_at	18.6
222073_at	38.7
222072_at	19.7
222071_s_at	30.5
222070_at	152.3
222069_s_at	2.8
222068_s_at	8.5
222067_x_at	182.7
222066_at	8.3
222065_s_at	219.8
222064_s_at	55.7
222063_s_at	6.4
222062_at	118.2
222061_at	83.6
222060_at	31.1
222059_at	10
222058_at	74.8
222057_at	13.1
222056_s_at	17.5
222055_at	7.1
222054_at	9.7
222053_at	49.6
222052_at	104.2
222051_s_at	37.9
222050_at	11.4
222049_s_at	10.9
222048_at	94.2
222047_s_at	381.4
222046_at	59.2
222045_s_at	45.9
222044_at	43.4
222043_at	18.8
222042_x_at	19.2
222041_at	154.9
222040_at	239.4
222039_at	60.9
222038_s_at	59.9
222037_at	2.3
222036_s_at	8
222035_s_at	39.4
222034_at	58.7
222033_s_at	11.2
222032_s_at	27.8
222031_at	5.1
222030_at	122.6
222029_x_at	106.7
222028_at	52
222027_at	131
222026_at	85.2
222025_s_at	14
222024_s_at	163.3
222023_at	88.6
222022_at	33.3
222021_x_at	633.8
222020_s_at	4.8
222019_at	22
222018_at	44.2
222017_x_at	34.8
222016_s_at	30
222015_at	18.1
222014_x_at	30.8
222013_x_at	9.4
222012_at	16.8
222011_s_at	110.7
222010_at	40.6
222009_at	23
222008_at	7.3
222007_s_at	3.5
222006_at	20.1
222005_s_at	181.2
222004_s_at	6.4
222003_s_at	18
222002_at	14.1
222001_x_at	465.8
222000_at	146.1
221999_at	178
221998_s_at	68
221997_s_at	10.8
221996_s_at	10.1
221995_s_at	65.5
221994_at	3
221993_s_at	4.5
221992_at	48.1
221991_at	129.8
221990_at	108.5
221989_at	57.4
221988_at	47.2
221987_s_at	7.1
221986_s_at	3.8
221985_at	64.3
221984_s_at	345.6
221983_at	266.4
221982_x_at	34
221981_s_at	10.3
221980_at	44
221979_at	16.6
221978_at	301
221977_at	10
221976_s_at	7.8
221975_s_at	5.1
221974_at	6.4
221973_at	49
221972_s_at	13
221971_x_at	203.2
221970_s_at	124.1
221969_at	237.1
221968_s_at	5.7
221967_at	84.6
221966_at	53.7
221965_at	110.6
221964_at	26
221963_x_at	97.9
221962_s_at	34.1
221961_at	32.4
221960_s_at	212.7
221959_at	11
221958_s_at	102.5
221957_at	189.7
221956_at	41.6
221955_at	5.2
221954_at	201.5
221953_s_at	102.2
221952_x_at	1020.8
221951_at	224.9
221950_at	6.5
221949_at	7.3
221948_s_at	17.1
221947_at	97.8
221946_at	12.9
221945_at	69
221944_at	13.5
221943_x_at	1769.8
221942_s_at	153
221941_at	15.3
221940_at	9.4
221939_at	14.2
221938_x_at	170.2
221937_at	285.6
221936_x_at	35.4
221935_s_at	12.2
221934_s_at	222.5
221933_at	20.7
221932_s_at	99.3
221931_s_at	92.4
221930_at	145.4
221929_at	118.7
221928_at	21.9
221927_s_at	171.8
221926_s_at	11.7
221925_s_at	50.9
221924_at	69.6
221923_s_at	335.2
221922_at	20
221921_s_at	29.1
221920_s_at	1258.2
221919_at	168.6
221918_at	84.6
221917_s_at	64.5
221916_at	101.7
221915_s_at	102.7
221914_at	13.6
221913_at	115.2
221912_s_at	115.3
221911_at	3.7
221910_at	13.3
221909_at	5.4
221908_at	76
221907_at	92.8
221906_at	85.5
221905_at	101.2
221904_at	102.8
221903_s_at	117.6
221902_at	20.3
221901_at	11.5
221900_at	11.9
221899_at	591
221898_at	11.1
221897_at	74.2
221896_s_at	144.3
221895_at	262.1
221894_at	20.5
221893_s_at	100.3
221892_at	30.9
221891_x_at	2050
221890_at	20.9
221889_at	21.2
221888_at	31.1
221887_s_at	39.3
221886_at	22
221885_at	15.4
221884_at	4.7
221883_at	59
221882_s_at	98.8
221881_s_at	11.8
221880_s_at	13.6
221879_at	92.3
221878_at	87.8
221877_at	41.5
221876_at	46.7
221875_x_at	3166
221874_at	36.5
221873_at	93.2
221872_at	3.7
221871_s_at	151.2
221870_at	20.6
221869_at	6.5
221868_at	120.5
221867_at	20.1
221866_at	39.1
221865_at	115.4
221864_at	220.8
221863_at	19
221862_at	156.6
221861_at	162.8
221860_at	148
221859_at	279.7
221858_at	78.3
221857_s_at	65.2
221856_s_at	230.2
221855_at	320.3
221854_at	7.4
221853_s_at	95
221852_at	3.7
221851_at	12.7
221850_x_at	408.3
221849_s_at	45.3
221848_at	6.4
221847_at	62.1
221846_s_at	10.5
221845_s_at	110.7
221844_x_at	374
221843_s_at	11
221842_s_at	63.3
221841_s_at	128.6
221840_at	456.2
221839_s_at	141.1
221838_at	4.7
221837_at	4.3
221836_s_at	132.7
221835_at	21.1
221834_at	156.8
221833_at	10.4
221832_s_at	142
221831_at	157.5
221830_at	89.8
221829_s_at	127.9
221828_s_at	14.9
221827_at	286.9
221826_at	8.6
221825_at	115.8
221824_s_at	246.7
221823_at	15.7
221822_at	45.6
221821_s_at	77.1
221820_s_at	137.8
221819_at	346.3
221818_at	99.9
221817_at	259.1
221816_s_at	422.2
221815_at	7.1
221814_at	5.2
221813_at	35.7
221812_at	18.7
221811_at	95.5
221810_at	12.8
221809_at	49.3
221808_at	104.3
221807_s_at	6.1
221806_s_at	171.3
221805_at	5
221804_s_at	574.8
221803_s_at	141.9
221802_s_at	59.2
221801_x_at	22.6
221800_s_at	137.2
221799_at	12.6
221798_x_at	14252.1
221797_at	23.8
221796_at	4.7
221795_at	11.7
221794_at	116
221793_at	13.9
221792_at	163.8
221791_s_at	358
221790_s_at	86.9
221789_x_at	106
221788_at	7.3
221787_at	110.8
221786_at	49.1
221785_at	85.2
221784_at	22.7
221783_at	18.9
221782_at	30.4
221781_s_at	8.9
221780_s_at	15
221779_at	20.2
221778_at	342.7
221777_at	15.9
221776_s_at	53.4
221775_x_at	1695.6
221774_x_at	193.6
221773_at	92.8
221772_s_at	11
221771_s_at	7.5
221770_at	32
221769_at	60.9
221768_at	187.6
221767_x_at	170.4
221766_s_at	319.7
221765_at	16.6
221764_at	2083.2
221763_at	162.4
221762_s_at	33
221761_at	124.1
221760_at	102.4
221759_at	21.2
221758_at	76.2
221757_at	265
221756_at	355.9
221755_at	16.4
221754_s_at	7.7
221753_at	150.7
221752_at	151.8
221751_at	84.5
221750_at	17.4
221749_at	108.7
221748_s_at	60.2
221747_at	8
221746_at	10.4
221745_at	16
221744_at	148.5
221743_at	700.7
221742_at	137.2
221741_s_at	338
221740_x_at	46.4
221739_at	164.7
221738_at	85.8
221737_at	125.4
221736_at	215.1
221735_at	207.1
221734_at	19.8
221733_s_at	85.5
221732_at	21.3
221731_x_at	1429.2
221730_at	6.9
221729_at	46.9
221728_x_at	333.2
221727_at	6.9
221726_at	813.8
221725_at	237.9
221724_s_at	112.3
221723_s_at	5.9
221722_x_at	5.1
221721_s_at	2.7
221720_s_at	5.3
221719_s_at	29.4
221718_s_at	284.2
221717_at	188.5
221716_s_at	57.3
221715_at	23.6
221714_s_at	23
221713_s_at	33.2
221712_s_at	142.6
221711_s_at	173.7
221710_x_at	8.1
221709_s_at	11.6
221708_s_at	76.4
221707_s_at	90.9
221706_s_at	13.7
221705_s_at	8.4
221704_s_at	119.8
221703_at	2.6
221702_s_at	319.9
221701_s_at	72.8
221700_s_at	6397.2
221699_s_at	76.8
221698_s_at	603.8
221697_at	14.4
221696_s_at	55.6
221695_s_at	40.2
221693_s_at	31.3
221692_s_at	8.6
221691_x_at	99.3
221690_s_at	19.1
221689_s_at	110.3
221688_s_at	331.7
221687_s_at	73.9
221686_s_at	43.4
221685_s_at	12.1
221684_s_at	107.2
221683_s_at	12
221682_s_at	2.7
221681_s_at	38.8
221680_s_at	278.6
221679_s_at	11
221678_at	6.3
221677_s_at	25.4
221676_s_at	308.7
221675_s_at	325.6
221674_s_at	88.2
221673_s_at	76.1
221672_s_at	11
221671_x_at	2425.2
221670_s_at	160.8
221669_s_at	94.8
221668_s_at	10.8
221667_s_at	50.3
221666_s_at	161.7
221665_s_at	10.7
221664_s_at	192.8
221663_x_at	71.4
221662_s_at	15.1
221661_at	33.7
221660_at	380.7
221659_s_at	80.4
221658_s_at	108.5
221657_s_at	9.8
221656_s_at	75.1
221655_x_at	30.5
221654_s_at	531.4
221653_x_at	194.9
221652_s_at	24
221651_x_at	2365.7
221650_s_at	26.4
221649_s_at	82.2
221648_s_at	60.3
221647_s_at	39.2
221646_s_at	45.5
221645_s_at	9.8
221644_s_at	12.3
221643_s_at	56
221642_at	79.5
221641_s_at	104.2
221640_s_at	24.3
221639_x_at	63.4
221638_s_at	13.3
221637_s_at	98.5
221636_s_at	52.4
221634_at	18.1
221633_at	98.1
221632_s_at	104.9
221631_at	165.7
221630_s_at	20.2
221629_x_at	214.8
221628_s_at	14.4
221627_at	33.3
221626_at	50.5
221625_at	35.2
221624_at	8.6
221623_at	2.6
221622_s_at	143.6
221621_at	58.9
221620_s_at	133
221619_s_at	590.1
221618_s_at	2.2
221617_at	71.8
221616_s_at	109.9
221615_at	109
221614_s_at	62.6
221613_s_at	157.6
221612_at	157.8
221611_s_at	21.4
221610_s_at	36.2
221609_s_at	14.9
221608_at	11.3
221607_x_at	6487.7
221606_s_at	1.9
221605_s_at	80.2
221604_s_at	20.2
221603_at	147
221602_s_at	158.4
221601_s_at	939.9
221600_s_at	157.3
221599_at	53.6
221598_s_at	11
221597_s_at	137.7
221596_s_at	15.3
221595_at	40.2
221594_at	6.7
221593_s_at	76.7
221592_at	8.2
221591_s_at	83.7
221590_s_at	45.2
221589_s_at	54.5
221588_x_at	96.9
221587_s_at	90.3
221586_s_at	5.4
221585_at	11.5
221584_s_at	24.5
221583_s_at	3.7
221582_at	124.7
221581_s_at	435.3
221580_s_at	9.9
221579_s_at	289.1
221578_at	7.1
221577_x_at	78.4
221576_at	4.8
221575_at	192.4
221573_at	24.7
221572_s_at	11.2
221571_at	182.9
221570_s_at	35.3
221569_at	90.6
221568_s_at	25.5
221567_at	5.5
221566_s_at	7.4
221565_s_at	117.1
221564_at	118
221563_at	85.1
221562_s_at	24.9
221561_at	63.8
221560_at	39.3
221559_s_at	60.7
221558_s_at	677.6
221557_s_at	49.5
221556_at	52.8
221555_x_at	124
221554_at	54.9
221553_at	65.4
221552_at	15.7
221551_x_at	163.3
221550_at	32.9
221549_at	83.2
221548_s_at	101.2
221547_at	77.3
221546_at	17.3
221545_x_at	81.3
221544_s_at	55.7
221543_s_at	63.1
221542_s_at	54.4
221541_at	387.8
221540_x_at	44.8
221539_at	141.3
