ID_REF	control_1_VALUE
AFFX-HUMISGF3A/M97935_MA_at	50.4
AFFX-HUMISGF3A/M97935_5_at	17.3
AFFX-HUMISGF3A/M97935_3_at	237.7
AFFX-HUMGAPDH/M33197_M_at	1726.4
AFFX-HUMGAPDH/M33197_5_at	1699.5
AFFX-HUMGAPDH/M33197_3_at	3564.9
AFFX-hum_alu_at	28989.7
AFFX-HSAC07/X00351_M_at	5428.4
AFFX-HSAC07/X00351_5_at	2875.2
AFFX-HSAC07/X00351_3_at	11365.2
AFFX-DapX-M_at	9.2
AFFX-DapX-5_at	19.2
AFFX-DapX-3_at	3
AFFX-CreX-5_at	16563.9
AFFX-CreX-3_at	27611.9
AFFX-BioDn-5_at	1199.5
AFFX-BioDn-3_at	7490.3
AFFX-BioC-5_at	1536.6
AFFX-BioC-3_at	1465.9
AFFX-BioB-M_at	1680
AFFX-BioB-5_at	360.5
AFFX-BioB-3_at	582.6
91952_at	13.6
91920_at	223.2
91826_at	26.1
91816_f_at	84.3
91703_at	20
91684_g_at	144.9
91682_at	260.7
91617_at	58.9
91580_at	24.2
90610_at	237
90265_at	520.6
89977_at	138.4
89948_at	36.6
89476_r_at	55.3
87100_at	7.8
823_at	29.8
81811_at	133.8
81737_at	17.1
79005_at	181
78495_at	74.3
78383_at	91.4
78330_at	56.9
78047_s_at	570.3
77508_r_at	794.1
76897_s_at	1.2
74694_s_at	88.6
71933_at	575.4
66053_at	26.1
65884_at	114.4
65770_at	48.1
65718_at	103.8
65635_at	593.5
65630_at	101
65591_at	159.4
65588_at	101.8
65585_at	154.7
65521_at	279.4
65517_at	179.2
65493_at	69.5
65472_at	3.7
65438_at	2.1
65133_i_at	19.6
65086_at	32.5
64942_at	316.5
64900_at	7.2
64899_at	33.4
64883_at	86.6
64488_at	60.6
64486_at	386.2
64474_g_at	22.6
64440_at	308.7
64438_at	149.7
64432_at	3.3
64418_at	223.2
64408_s_at	30.5
64371_at	82.8
64064_at	918.8
63825_at	5.6
635_s_at	55.5
63305_at	21.2
632_at	406.2
63009_at	144.3
62987_r_at	649.3
62212_at	64.2
61874_at	353.5
61734_at	19.7
61732_r_at	0.9
61297_at	10.8
60815_at	2.6
60794_f_at	32.5
60528_at	339.2
60474_at	29.9
60471_at	278.9
60084_at	3.5
59999_at	90.4
59705_at	62.5
59697_at	115
59644_at	73.4
59631_at	34.3
59625_at	22
59437_at	50
59433_at	94.4
59375_at	254.6
58994_at	67
58916_at	43.9
58900_at	579.1
58780_s_at	46.2
58696_at	52.1
58367_s_at	493.3
58308_at	10.2
57739_at	330.8
57715_at	141
57703_at	185.7
57588_at	106.8
57540_at	34
57539_at	122.5
57532_at	101.2
57516_at	16.2
57163_at	247.4
57082_at	554.7
56919_at	97.7
56829_at	454.4
56821_at	83.8
56748_at	28.3
564_at	185.7
56256_at	521.8
56197_at	1279.2
55872_at	39.9
55705_at	5576.4
55692_at	48
55662_at	22.4
55616_at	124.6
55583_at	29.1
55093_at	141.7
55081_at	71.2
55065_at	218.5
54970_at	470.5
54632_at	59.7
54051_at	12.9
54037_at	39
53991_at	18
53987_at	97.9
53968_at	162.1
53912_at	288.5
53720_at	227.9
53202_at	2.5
53076_at	44.6
53071_s_at	56.3
52975_at	43.9
52940_at	255.6
52837_at	14.7
52741_at	222.8
52731_at	17.5
52651_at	171.1
52285_f_at	1.4
52255_s_at	170.4
52169_at	389.1
52164_at	96.8
52159_at	20.3
52078_at	62.5
52005_at	26.3
51774_s_at	632.9
51228_at	6.4
51226_at	52.8
51200_at	145.2
51192_at	105.3
51176_at	148.1
51158_at	24.9
51146_at	68
50965_at	167.2
50400_at	77
50376_at	154
50374_at	147.4
50314_i_at	208.3
50277_at	532
50221_at	91.3
49878_at	620
49679_s_at	134.6
49485_at	97.7
49452_at	96.3
49329_at	179.7
49327_at	597.7
49306_at	50.8
49111_at	78.9
49077_at	286.2
49051_g_at	15.9
49049_at	140.2
48825_at	114.5
48808_at	54.2
48659_at	598.3
48612_at	1343
48580_at	762
48531_at	207.3
48117_at	281.7
48106_at	171.6
48031_r_at	268.1
48030_i_at	1376.7
47773_at	30.3
47608_at	285.9
47571_at	110
47560_at	79.5
47553_at	5.8
47550_at	20.7
47530_at	103.4
47105_at	86.3
47083_at	45.8
47069_at	154.7
46947_at	56.1
46665_at	89.2
46323_at	94.9
46270_at	45.3
46256_at	645.8
46167_at	15.5
46142_at	11.2
45828_at	168.8
45749_at	442.1
45714_at	36.7
45687_at	250.7
45653_at	17.6
45633_at	1.1
45572_s_at	367.4
45526_g_at	488.7
45297_at	35.7
45288_at	14.4
44822_s_at	31
44790_s_at	86.1
44783_s_at	176.3
44702_at	148.4
44696_at	110.4
44673_at	258
44669_at	70
44654_at	74.5
44617_at	385
44563_at	523
44146_at	243
44120_at	35.6
44111_at	190.6
44065_at	8.2
44040_at	235.8
43977_at	168.4
43934_at	196.2
43544_at	87.1
43511_s_at	297.9
43427_at	20.9
42361_g_at	8.2
41858_at	123.6
41856_at	436.4
41660_at	10.9
41657_at	71.4
41644_at	185.4
41577_at	52.1
41553_at	41.2
41512_at	116.2
41469_at	242.8
41397_at	57.4
41387_r_at	455
41386_i_at	112
41329_at	12.7
41220_at	3321.3
41160_at	57.4
41113_at	105.6
41047_at	217.3
41037_at	30.1
40850_at	448.4
40837_at	39.7
40829_at	329.2
40687_at	17.8
40665_at	4.5
40640_at	44.6
40612_at	21.6
40569_at	283.6
40562_at	77.3
40560_at	37.6
40524_at	9.7
40489_at	142.1
40472_at	22.1
40465_at	78.6
40446_at	669.3
40420_at	307
40359_at	401.6
40284_at	16.2
40273_at	20.3
40255_at	28.5
40225_at	437
40189_at	201.3
40149_at	89.3
40148_at	2.2
40093_at	183.7
40020_at	84.3
40016_g_at	177.3
39966_at	59.6
39891_at	162.3
39854_r_at	884.8
39835_at	28.5
39817_s_at	375.3
39763_at	37.3
39729_at	729
39705_at	39
39650_s_at	123.9
396_f_at	1498.9
39582_at	88.3
39549_at	3.2
39548_at	9.2
39402_at	112.5
39318_at	60
39313_at	30.7
39249_at	34.9
39248_at	229.5
38964_r_at	3557.4
38918_at	116.3
38892_at	68.1
38766_at	28.3
38710_at	745.2
38707_r_at	734.3
38703_at	372.2
38691_s_at	113.8
38671_at	295.4
38521_at	77.1
38487_at	196.5
38447_at	504.8
38398_at	318.4
38340_at	178.3
38290_at	126.8
38269_at	483.4
38241_at	136.9
38158_at	181
38157_at	37.1
38149_at	265.5
38069_at	227.7
38043_at	35.2
38037_at	104.5
37996_s_at	108.7
37986_at	79.6
37966_at	262.6
37965_at	237.2
37953_s_at	17.7
37950_at	27.1
37943_at	118.6
37892_at	8.7
37872_at	206.2
37860_at	212.3
37831_at	66.1
37802_r_at	10.9
37796_at	237.1
37793_r_at	102
37652_at	171.6
37590_g_at	45.6
37586_at	23.6
37577_at	12.2
37566_at	19.7
37549_g_at	47.6
37547_at	5.6
37512_at	1.1
37462_i_at	127.1
37433_at	5.6
37425_g_at	56.7
37424_at	83
37408_at	290.2
37384_at	303.8
37278_at	349.1
37254_at	107.7
37232_at	121.6
37226_at	26.3
37201_at	45.3
37170_at	3.9
37152_at	91.8
37145_at	941.1
37117_at	9.8
37079_at	6
37028_at	140.3
37022_at	216.9
37020_at	8.5
37012_at	978.9
37005_at	168.9
37004_at	131.8
36994_at	1411.3
36936_at	182.4
36920_at	2.1
36907_at	1251.5
36888_at	339.2
36865_at	145.6
36830_at	7.3
36829_at	343.3
36742_at	43.4
36711_at	3.7
36612_at	5.7
36566_at	39.4
36564_at	404.2
36554_at	191.6
36553_at	82.6
36552_at	35.7
36545_s_at	159.4
36499_at	119.1
36475_at	261.2
36129_at	731.1
36084_at	228.9
36030_at	113
36019_at	279
36004_at	397.8
35974_at	99.2
35846_at	32.3
35820_at	31.2
35776_at	216.4
35685_at	111.1
35671_at	87.2
35666_at	212.3
35626_at	141.1
35617_at	31.9
35436_at	22.6
35265_at	42.9
35254_at	230.4
35201_at	600.9
35179_at	37
35160_at	33.5
35156_at	60.9
35150_at	621.1
35148_at	17.9
35147_at	494
34868_at	42.2
34858_at	296.7
34846_at	332.9
34764_at	43.6
34726_at	15.9
34697_at	67.7
34689_at	567
34478_at	5.5
34471_at	10.4
34449_at	47.7
34408_at	130.5
34406_at	18.8
34260_at	10.6
34225_at	72.9
34221_at	308.6
34210_at	294.2
34206_at	184.4
34187_at	12.6
34063_at	35.3
34031_i_at	26.4
33850_at	71.7
33814_at	250.6
33778_at	414.1
33768_at	577.6
33767_at	10.9
33760_at	14.2
33736_at	43.4
33646_g_at	22.7
336_at	487.5
33579_i_at	109.6
33494_at	12.4
33323_r_at	265
33322_i_at	433
33307_at	162.6
33304_at	327.5
33197_at	24.5
33148_at	3.8
33132_at	67.1
32837_at	311.9
32836_at	428
32811_at	341.5
32723_at	31.6
32699_s_at	114.6
32625_at	33.9
32541_at	28.9
32540_at	87.3
32502_at	34.9
32402_s_at	22.2
32259_at	200.6
32209_at	360.5
32137_at	181.4
32128_at	20.1
32099_at	146.5
32094_at	117.6
32091_at	137.7
32088_at	0.5
32069_at	156.7
32062_at	6.1
32042_at	16
32032_at	210
32029_at	189.2
320_at	60
31874_at	150.2
31861_at	517.6
31846_at	366.8
31845_at	177.2
31837_at	504.4
31835_at	48.6
31826_at	159.3
31807_at	39.8
31799_at	73.3
31637_s_at	398.5
266_s_at	31.8
243_g_at	90.3
222384_at	14.8
222383_s_at	5.5
222382_x_at	6.7
222381_at	141.4
222380_s_at	138.8
222379_at	21.2
222378_at	30
222377_at	51
222376_at	85.2
222375_at	3.1
222374_at	62.6
222373_at	12.7
222372_at	72.7
222371_at	217.9
222370_x_at	186.6
222369_at	60.1
222368_at	215.8
222367_at	15.6
222366_at	115.6
222365_at	68.6
222364_at	11.6
222363_at	148.1
222362_at	23.6
222361_at	33.8
222360_at	1.8
222359_x_at	2.1
222358_x_at	151.9
222357_at	11.8
222356_at	154.5
222355_at	9.8
222354_at	19.5
222353_at	15.9
222352_at	133.6
222351_at	7.2
222350_at	22
222349_x_at	40.6
222348_at	5.3
222347_at	19.3
222346_at	34.1
222345_at	65.8
222344_at	2.4
222343_at	97.2
222342_at	9.7
222341_x_at	34
222340_at	35.9
222339_x_at	281.2
222338_x_at	176.2
222337_at	12.7
222336_at	9
222335_at	4.9
222334_at	70.8
222333_at	427.7
222332_at	20.1
222331_at	8.8
222330_at	1.3
222329_x_at	164
222328_x_at	53.8
222327_x_at	14.2
222326_at	24.7
222325_at	3.5
222324_at	7.6
222323_at	38.1
222322_at	1.2
222321_at	15.7
222320_at	3.1
222319_at	19.8
222318_at	166.9
222317_at	28.2
222316_at	32.7
222315_at	15.3
222314_x_at	17.1
222313_at	3.1
222312_s_at	156.6
222311_s_at	49.2
222310_at	75.3
222309_at	2.8
222308_x_at	1
222307_at	34.3
222306_at	12.6
222305_at	19.1
222304_x_at	19.9
222303_at	31.8
222302_at	187.1
222301_at	94.8
222300_at	9.8
222299_x_at	1.1
222298_at	2.8
222297_x_at	504.7
222296_at	18.7
222295_x_at	49.2
222294_s_at	91.2
222293_at	107.5
222292_at	17.5
222291_at	9.4
222290_at	48.5
222289_at	28.9
222288_at	5.9
222287_at	4.4
222286_at	44.6
222285_at	26
222284_at	10.6
222283_at	8.9
222282_at	60.7
222281_s_at	65.3
222280_at	420.9
222279_at	244.6
222278_at	40.1
222277_at	24.2
222276_at	13.8
222275_at	107.3
222274_at	46.9
222273_at	58
222272_x_at	7.8
222271_at	151.1
222270_at	16.8
222269_at	22.2
222268_x_at	56.8
222267_at	7.3
222266_at	56.3
222265_at	56
222264_at	179.4
222263_at	61
222262_s_at	9.5
222261_at	13.1
222260_at	26
222259_s_at	73.7
222258_s_at	18
222257_s_at	42.8
222256_s_at	35.1
222255_at	12.7
222254_at	9
222253_s_at	10.6
222252_x_at	290.6
222251_s_at	91.5
222250_s_at	16.4
222249_at	26.4
222248_s_at	9.5
222247_at	99.4
222246_at	4.9
222245_s_at	83
222244_s_at	158.8
222243_s_at	155.3
222242_s_at	168.6
222241_at	127.4
222240_s_at	22.3
222239_s_at	28.5
222238_s_at	23.7
222237_s_at	29.5
222236_s_at	113.3
222235_s_at	23.5
222234_s_at	18
222233_s_at	69.6
222231_s_at	318.2
222230_s_at	119.8
222229_x_at	267.2
222228_s_at	70.6
222227_at	3.2
222226_at	12.6
222225_at	52.7
222224_at	6.7
222223_s_at	80.7
222222_s_at	6.9
222221_x_at	29.9
222220_s_at	116.8
222219_s_at	16.9
222218_s_at	501.1
222217_s_at	31.6
222216_s_at	28.7
222215_at	39.1
222214_at	167.3
222213_x_at	42.4
222212_s_at	303
222211_x_at	107.1
222210_at	13.7
222209_s_at	7.5
222208_s_at	43.1
222207_x_at	263.3
222206_s_at	10.8
222205_x_at	11.7
222204_s_at	35.6
222203_s_at	67.1
222202_at	20.1
222201_s_at	3.1
222200_s_at	100.6
222199_s_at	193.4
222198_at	19.3
222197_s_at	113.5
222196_at	3.6
222195_s_at	17.9
222194_at	18
222193_at	77.1
222192_s_at	73.8
222191_s_at	31.7
222190_s_at	7.7
222189_at	18
222188_at	80.4
222187_x_at	436
222186_at	2.9
222185_at	228
222184_at	56.6
222183_x_at	53.2
222182_s_at	61.6
222181_at	54
222180_at	18.3
222179_at	26.7
222178_s_at	9.2
222177_s_at	11.8
222176_at	52.1
222175_s_at	195.8
222174_at	13.7
222173_s_at	19.8
222172_at	10.5
222171_s_at	10.8
222170_at	29.4
222169_x_at	118.1
222168_at	39.1
222167_at	83.3
222166_at	100.8
222165_x_at	51.1
222164_at	30.7
222163_s_at	15.1
222162_s_at	25.3
222161_at	42.3
222160_at	256.6
222159_at	37.1
222158_s_at	45.5
222157_s_at	25.9
222156_x_at	41.3
222155_s_at	32.3
222154_s_at	189.2
222153_at	38.5
222152_at	19
222151_s_at	67.7
222150_s_at	60.2
222149_x_at	18.6
222148_s_at	71.5
222147_s_at	15.2
222146_s_at	11.1
222145_at	45.6
222144_at	116.9
222143_s_at	192.7
222142_at	7.3
222141_at	33.5
222140_s_at	4.9
222139_at	54.6
222138_s_at	11.3
222137_at	6.3
222136_x_at	98.6
222135_at	5
222134_at	19.5
222133_s_at	26.6
222132_s_at	79.3
222131_x_at	61.7
222130_s_at	27.6
222129_at	143.3
222128_at	11.7
222127_s_at	63.5
222126_at	155
222125_s_at	339.7
222124_at	68.1
222123_s_at	116.2
222122_s_at	273.6
222121_at	4.4
222120_at	30.1
222119_s_at	14.5
222118_at	4.2
222117_s_at	16.6
222116_s_at	89.4
222115_x_at	133.7
222114_x_at	20
222113_s_at	169.3
222112_at	8.4
222111_at	63.1
222110_at	109.5
222109_at	32.8
222108_at	62
222107_x_at	36.3
222106_at	15
222105_s_at	131.2
222104_x_at	91.2
222103_at	0.9
222102_at	24.7
222101_s_at	168.4
222100_at	19
222099_s_at	277.1
222098_s_at	79.8
222097_at	191.7
222096_x_at	149.3
222095_s_at	9.5
222094_at	134.5
222093_s_at	230.3
222092_at	7.9
222091_at	33.8
222090_at	15.7
222089_s_at	11.6
222088_s_at	191.1
222087_at	94.4
222086_s_at	5.2
222085_at	15
222084_s_at	8.3
222083_at	10.6
222082_at	129.9
222081_at	53.3
222080_s_at	38.8
222079_at	32.7
222078_at	22
222077_s_at	45.8
222076_at	37.1
222075_s_at	32.5
222074_at	20
222073_at	40.7
222072_at	15.2
222071_s_at	22.9
222070_at	116.3
222069_s_at	8.7
222068_s_at	10.1
222067_x_at	191.5
222066_at	6.4
222065_s_at	177.2
222064_s_at	173.6
222063_s_at	20.7
222062_at	78
222061_at	79.4
222060_at	9.7
222059_at	33.7
222058_at	49.4
222057_at	14.8
222056_s_at	93.5
222055_at	12.3
222054_at	10.1
222053_at	115.6
222052_at	112.8
222051_s_at	34
222050_at	22.7
222049_s_at	13
222048_at	66.7
222047_s_at	537.5
222046_at	121
222045_s_at	17.1
222044_at	15.9
222043_at	61
222042_x_at	36.8
222041_at	179.4
222040_at	67.3
222039_at	69.9
222038_s_at	9.6
222037_at	2
222036_s_at	24.4
222035_s_at	5.1
222034_at	104.9
222033_s_at	14.7
222032_s_at	93.6
222031_at	10.4
222030_at	351.2
222029_x_at	127.3
222028_at	88.7
222027_at	150.3
222026_at	81.7
222025_s_at	51.2
222024_s_at	81.4
222023_at	16.8
222022_at	54
222021_x_at	819.7
222020_s_at	15.2
222019_at	14.2
222018_at	19.8
222017_x_at	38.3
222016_s_at	16.7
222015_at	30.7
222014_x_at	4.9
222013_x_at	9
222012_at	16.5
222011_s_at	54.8
222010_at	13.3
222009_at	28.9
222008_at	14.2
222007_s_at	6.1
222006_at	19.8
222005_s_at	264.3
222004_s_at	10.9
222003_s_at	18.2
222002_at	7.4
222001_x_at	258.7
222000_at	73.2
221999_at	185.3
221998_s_at	28.2
221997_s_at	82.1
221996_s_at	30.2
221995_s_at	82
221994_at	10.7
221993_s_at	8
221992_at	24.4
221991_at	258.9
221990_at	175.3
221989_at	69.4
221988_at	48.8
221987_s_at	6.2
221986_s_at	5.3
221985_at	76.3
221984_s_at	439.3
221983_at	187.2
221982_x_at	59.1
221981_s_at	20.3
221980_at	21.2
221979_at	24.8
221978_at	260.9
221977_at	10.1
221976_s_at	5.6
221975_s_at	19.1
221974_at	4.4
221973_at	134.8
221972_s_at	6.1
221971_x_at	51.6
221970_s_at	135.2
221969_at	223.5
221968_s_at	18.8
221967_at	83.2
221966_at	56.5
221965_at	142.7
221964_at	33.4
221963_x_at	114.1
221962_s_at	19.2
221961_at	39.7
221960_s_at	108
221959_at	7.4
221958_s_at	105.4
221957_at	199.8
221956_at	119.1
221955_at	6.2
221954_at	107
221953_s_at	82.5
221952_x_at	723.1
221951_at	64.5
221950_at	61.5
221949_at	12.4
221948_s_at	9.9
221947_at	15.3
221946_at	25.2
221945_at	67.9
221944_at	20.4
221943_x_at	1793.3
221942_s_at	354.4
221941_at	116.4
221940_at	55.4
221939_at	30.1
221938_x_at	253.6
221937_at	122.7
221936_x_at	12.9
221935_s_at	2.9
221934_s_at	236.8
221933_at	3.4
221932_s_at	746.2
221931_s_at	108.9
221930_at	128
221929_at	175.3
221928_at	46.3
221927_s_at	146.1
221926_s_at	22.1
221925_s_at	59.9
221924_at	133.3
221923_s_at	233.3
221922_at	49.6
221921_s_at	54.3
221920_s_at	2226.3
221919_at	57.2
221918_at	51.8
221917_s_at	114.9
221916_at	70.1
221915_s_at	69.5
221914_at	18.4
221913_at	50.3
221912_s_at	54.4
221911_at	10.7
221910_at	89.6
221909_at	7.4
221908_at	41.4
221907_at	293
221906_at	17.2
221905_at	12.4
221904_at	54.1
221903_s_at	70.9
221902_at	33.9
221901_at	20.4
221900_at	6.1
221899_at	499.5
221898_at	14.5
221897_at	18.7
221896_s_at	23.7
221895_at	154
221894_at	13
221893_s_at	100.2
221892_at	128.3
221891_x_at	2208
221890_at	12.3
221889_at	29.6
221888_at	51.1
221887_s_at	44.1
221886_at	18.6
221885_at	24.2
221884_at	16.6
221883_at	64.8
221882_s_at	102.8
221881_s_at	55.7
221880_s_at	16
221879_at	60.9
221878_at	131.3
221877_at	38
221876_at	58
221875_x_at	2326.4
221874_at	47.4
221873_at	65.1
221872_at	5.2
221871_s_at	35.4
221870_at	31.9
221869_at	14
221868_at	37.2
221867_at	31.1
221866_at	28.7
221865_at	102.5
221864_at	389.1
221863_at	31.2
221862_at	138
221861_at	194.9
221860_at	118.6
221859_at	471.4
221858_at	13
221857_s_at	62.8
221856_s_at	462.1
221855_at	436.7
221854_at	16.9
221853_s_at	262
221852_at	13.6
221851_at	97.6
221850_x_at	262
221849_s_at	14.5
221848_at	25.1
221847_at	41
221846_s_at	31.7
221845_s_at	42
221844_x_at	282.2
221843_s_at	14.7
221842_s_at	108.5
221841_s_at	143.5
221840_at	445.8
221839_s_at	311.2
221838_at	13.2
221837_at	5.9
221836_s_at	201.1
221835_at	26.1
221834_at	176.4
221833_at	29.8
221832_s_at	135.5
221831_at	114.5
221830_at	148.2
221829_s_at	64.4
221828_s_at	23.7
221827_at	346.2
221826_at	8.3
221825_at	145.1
221824_s_at	1004.5
221823_at	16.3
221822_at	109.4
221821_s_at	12.7
221820_s_at	138.9
221819_at	340.2
221818_at	271.9
221817_at	254.1
221816_s_at	381.2
221815_at	9
221814_at	23.4
221813_at	134.5
221812_at	39.4
221811_at	116.1
221810_at	24.2
221809_at	188.4
221808_at	49.7
221807_s_at	9.6
221806_s_at	31.9
221805_at	3.3
221804_s_at	234.9
221803_s_at	124.3
221802_s_at	48.9
221801_x_at	17
221800_s_at	113.3
221799_at	28.9
221798_x_at	5262.7
221797_at	24.5
221796_at	8.3
221795_at	76.3
221794_at	94.4
221793_at	18
221792_at	288.6
221791_s_at	258.2
221790_s_at	94.8
221789_x_at	67.5
221788_at	15.5
221787_at	14.4
221786_at	46.9
221785_at	49.3
221784_at	28.1
221783_at	58.8
221782_at	20.9
221781_s_at	11.1
221780_s_at	18.4
221779_at	37.2
221778_at	222.7
221777_at	22.7
221776_s_at	69.1
221775_x_at	1695.8
221774_x_at	87.6
221773_at	65.8
221772_s_at	9.7
221771_s_at	82.6
221770_at	9.2
221769_at	16.9
221768_at	116.6
221767_x_at	202.7
221766_s_at	359.3
221765_at	3.3
221764_at	2960.5
221763_at	56.3
221762_s_at	37.5
221761_at	99.4
221760_at	5.4
221759_at	31.6
221758_at	56.6
221757_at	102.2
221756_at	329.1
221755_at	91.7
221754_s_at	21.2
221753_at	120.5
221752_at	154.7
221751_at	59
221750_at	4.6
221749_at	64
221748_s_at	496.2
221747_at	103.6
221746_at	18.3
221745_at	11.5
221744_at	175.6
221743_at	415.5
221742_at	70.6
221741_s_at	401.3
221740_x_at	36.6
221739_at	243.3
221738_at	83
221737_at	101.6
221736_at	148.7
221735_at	145.7
221734_at	14
221733_s_at	87.8
221732_at	29.9
221731_x_at	1549
221730_at	12.8
221729_at	88
221728_x_at	207.7
221727_at	6.5
221726_at	436.3
221725_at	256
221724_s_at	154.7
221723_s_at	75.7
221722_x_at	7.5
221721_s_at	15.5
221720_s_at	15.5
221719_s_at	35.6
221718_s_at	12.2
221717_at	42.7
221716_s_at	22.8
221715_at	48.5
221714_s_at	24.7
221713_s_at	82.6
221712_s_at	141
221711_s_at	202.4
221710_x_at	15.2
221709_s_at	21.5
221708_s_at	75.3
221707_s_at	34.3
221706_s_at	17
221705_s_at	40
221704_s_at	34.1
221703_at	6.4
221702_s_at	169.6
221701_s_at	101.6
221700_s_at	6402.3
221699_s_at	21.4
221698_s_at	472.4
221697_at	12.2
221696_s_at	83
221695_s_at	9.7
221693_s_at	104.9
221692_s_at	18.2
221691_x_at	140.6
221690_s_at	73.7
221689_s_at	25.5
221688_s_at	348.9
221687_s_at	48
221686_s_at	172.9
221685_s_at	5.8
221684_s_at	102.7
221683_s_at	2.4
221682_s_at	23.3
221681_s_at	100.8
221680_s_at	289.9
221679_s_at	11.1
221678_at	9.1
221677_s_at	6.7
221676_s_at	195.4
221675_s_at	492.7
221674_s_at	190.6
221673_s_at	18.9
221672_s_at	17.9
221671_x_at	1960.1
221670_s_at	117.1
221669_s_at	36.1
221668_s_at	7.3
221667_s_at	26.6
221666_s_at	171.1
221665_s_at	14
221664_s_at	128.9
221663_x_at	86.3
221662_s_at	13.5
221661_at	14.9
221660_at	239.5
221659_s_at	197.2
221658_s_at	151.2
221657_s_at	30.6
221656_s_at	114.1
221655_x_at	43.8
221654_s_at	564.3
221653_x_at	133
221652_s_at	8
221651_x_at	2094.1
221650_s_at	60.5
221649_s_at	142.9
221648_s_at	85.8
221647_s_at	23.7
221646_s_at	12.6
221645_s_at	3.4
221644_s_at	19.8
221643_s_at	78.7
221642_at	103.8
221641_s_at	53.8
221640_s_at	24
221639_x_at	25.1
221638_s_at	7.7
221637_s_at	115
221636_s_at	94.8
221634_at	7.6
221633_at	165.5
221632_s_at	90.6
221631_at	55.1
221630_s_at	16.9
221629_x_at	185.3
221628_s_at	15.3
221627_at	94.3
221626_at	68.7
221625_at	6.5
221624_at	22.6
221623_at	7.5
221622_s_at	123.2
221621_at	82.9
221620_s_at	131.1
221619_s_at	492.3
221618_s_at	1.6
221617_at	13.6
221616_s_at	63.8
221615_at	142.3
221614_s_at	19
221613_s_at	135.3
221612_at	163
221611_s_at	73.5
221610_s_at	9.1
221609_s_at	35.7
221608_at	5.7
221607_x_at	5002
221606_s_at	3.1
221605_s_at	162
221604_s_at	53
221603_at	86.6
221602_s_at	119.8
221601_s_at	511
221600_s_at	53.6
221599_at	69.6
221598_s_at	12.3
221597_s_at	114.1
221596_s_at	14.1
221595_at	7.8
221594_at	51.8
221593_s_at	166.8
221592_at	28.6
221591_s_at	34.5
221590_s_at	1.8
221589_s_at	46.6
221588_x_at	157
221587_s_at	94.8
221586_s_at	7.4
221585_at	15.5
221584_s_at	34.7
221583_s_at	12.4
221582_at	231.6
221581_s_at	352.8
221580_s_at	15
221579_s_at	357.5
221578_at	11.6
221577_x_at	16.6
221576_at	6.7
221575_at	224.5
221573_at	31.8
221572_s_at	27.2
221571_at	137.6
221570_s_at	44.2
221569_at	54.3
221568_s_at	3.7
221567_at	10.3
221566_s_at	20.8
221565_s_at	27.8
221564_at	163.2
221563_at	63.9
221562_s_at	19.7
221561_at	67.7
221560_at	42.6
221559_s_at	35
221558_s_at	783.6
221557_s_at	69.1
221556_at	99.7
221555_x_at	92.7
221554_at	43
221553_at	42.9
221552_at	15.4
221551_x_at	249
221550_at	6.5
221549_at	225.9
221548_s_at	30.1
221547_at	17.6
221546_at	20.9
221545_x_at	369.9
221544_s_at	79.6
221543_s_at	57
221542_s_at	48.8
221541_at	259.9
221540_x_at	5.2
221539_at	125.2
221538_s_at	10.9
221537_at	303.5
