ID_REF	symp_7_VALUE
60794_f_at	54.8
60528_at	307.5
60474_at	45.8
60471_at	270.7
60084_at	19.9
59999_at	65.1
59705_at	51.9
59697_at	47
59644_at	54.6
59631_at	48.7
59625_at	9.8
59437_at	47.9
59433_at	69.2
59375_at	181.3
58994_at	30.7
58916_at	76
58900_at	354.7
58780_s_at	123.1
58696_at	37.2
58367_s_at	355.7
58308_at	53
57739_at	284.1
57715_at	148
57703_at	82.4
57588_at	30.9
57540_at	30.5
57539_at	52
57532_at	71.7
57516_at	33.3
57163_at	210.3
57082_at	438.1
56919_at	94.2
56829_at	273.9
56821_at	103
56748_at	36.8
564_at	84
56256_at	274.3
56197_at	922.2
55872_at	37.8
55705_at	3508.9
55692_at	82.6
55662_at	43.6
55616_at	167.6
55583_at	63.5
55093_at	240.6
55081_at	56.5
55065_at	57.4
54970_at	196
54632_at	80.2
54051_at	22.9
54037_at	6.7
53991_at	39.1
53987_at	50.7
53968_at	115.4
53912_at	292.1
53720_at	106.2
53202_at	50.5
53076_at	58.1
53071_s_at	69.3
52975_at	120.3
52940_at	242.6
52837_at	48.7
52741_at	73.1
52731_at	44
52651_at	22.4
52285_f_at	2
52255_s_at	78.5
52169_at	339.4
52164_at	48.6
52159_at	39.7
52078_at	73.6
52005_at	91.8
51774_s_at	607.3
51228_at	35.2
51226_at	68
51200_at	74.3
51192_at	32.4
51176_at	67.9
51158_at	28.6
51146_at	64.9
50965_at	134.8
50400_at	49.6
50376_at	68.5
50374_at	135.6
50314_i_at	111.4
50277_at	493
50221_at	55.3
49878_at	411.9
49679_s_at	51.6
49485_at	115.1
49452_at	93.8
49329_at	155.7
49327_at	191.8
49306_at	43.2
49111_at	141.5
49077_at	221.8
49051_g_at	27.3
49049_at	18
48825_at	88.1
48808_at	55.2
48659_at	407.3
48612_at	728.3
48580_at	382.3
48531_at	188.9
48117_at	168.4
48106_at	187
48031_r_at	59.5
48030_i_at	736
47773_at	38.1
47608_at	181.5
47571_at	173.1
47560_at	18.1
47553_at	3.3
47550_at	23.9
47530_at	105.9
47105_at	136.5
47083_at	123.3
47069_at	113.4
46947_at	86.6
46665_at	45.9
46323_at	168.7
46270_at	138.3
46256_at	466.9
46167_at	38.1
46142_at	27.8
45828_at	144.8
45749_at	382.3
45714_at	94.5
45687_at	240.6
45653_at	17.8
45633_at	6.1
45572_s_at	391.2
45526_g_at	517.2
45297_at	106.5
45288_at	33.2
44822_s_at	60
44790_s_at	210.9
44783_s_at	130.7
44702_at	99.3
44696_at	184.3
44673_at	127
44669_at	71.3
44654_at	43.9
44617_at	269.8
44563_at	395.6
44146_at	347.2
44120_at	106.9
44111_at	73.8
44065_at	10.6
44040_at	96.9
43977_at	127.3
43934_at	141.9
43544_at	49.7
43511_s_at	262.8
43427_at	13.7
42361_g_at	20.8
41858_at	107.9
41856_at	236.8
41660_at	7.9
41657_at	35.6
41644_at	102.5
41577_at	16.7
41553_at	64
41512_at	100.8
41469_at	688.1
41397_at	76.2
41387_r_at	281
41386_i_at	128
41329_at	52.1
41220_at	1827.1
41160_at	30.6
41113_at	11.7
41047_at	119.2
41037_at	12.9
40850_at	39.4
40837_at	18.8
40829_at	226.9
40687_at	9.7
40665_at	15.6
40640_at	50.7
40612_at	28.3
40569_at	194
40562_at	53.6
40560_at	44.6
40524_at	3.3
40489_at	82.3
40472_at	10.5
40465_at	99.6
40446_at	410.1
40420_at	300.8
40359_at	439.3
40284_at	11.6
40273_at	13.7
40255_at	59.1
40225_at	319.9
40189_at	446
40149_at	150.6
40148_at	38.2
40093_at	54.7
40020_at	82
40016_g_at	45.8
39966_at	27.8
39891_at	155.1
39854_r_at	236.2
39835_at	23.6
39817_s_at	263
39763_at	38.9
39729_at	311
39705_at	119.1
39650_s_at	86.8
396_f_at	976.8
39582_at	154.4
39549_at	2.9
39548_at	28.6
39402_at	297.3
39318_at	42.7
39313_at	10
39249_at	45.2
39248_at	176.6
38964_r_at	2726.6
38918_at	98.9
38892_at	129.6
38766_at	63.7
38710_at	391.5
38707_r_at	594.1
38703_at	281.9
38691_s_at	101.7
38671_at	200.5
38521_at	49.6
38487_at	150.7
38447_at	359.2
38398_at	208.3
38340_at	188.7
38290_at	190.9
38269_at	382.1
38241_at	90.3
38158_at	123.4
38157_at	20
38149_at	434.8
38069_at	118.8
38043_at	7.5
38037_at	23.4
37996_s_at	107.3
37986_at	56.4
37966_at	120.8
37965_at	129.1
37953_s_at	19.2
37950_at	36.6
37943_at	130.3
37892_at	10
37872_at	167.7
37860_at	158.8
37831_at	71.8
37802_r_at	38.4
37796_at	216.2
37793_r_at	153.6
37652_at	124.1
37590_g_at	73.4
37586_at	70
37577_at	88.2
37566_at	22.7
37549_g_at	51.9
37547_at	15.4
37512_at	2.6
37462_i_at	27.6
37433_at	32.8
37425_g_at	27.4
37424_at	56.8
37408_at	156.4
37384_at	361.6
37278_at	134.7
37254_at	57.1
37232_at	46.6
37226_at	89.4
37201_at	100.4
37170_at	4.4
37152_at	85.5
37145_at	818.1
37117_at	45.5
37079_at	22.5
37028_at	134.9
37022_at	106.6
37020_at	3.5
37012_at	754.6
37005_at	102.3
37004_at	38.7
36994_at	737.1
36936_at	74.4
36920_at	30.3
36907_at	686.2
36888_at	312.8
36865_at	108.6
36830_at	5.6
36829_at	222.8
36742_at	100.6
36711_at	44.2
36612_at	9.1
36566_at	61.7
36564_at	338.9
36554_at	169.5
36553_at	62.4
36552_at	68.4
36545_s_at	49.6
36499_at	52.8
36475_at	111.4
36129_at	566.4
36084_at	144.4
36030_at	238.2
36019_at	256.6
36004_at	265.8
35974_at	244.8
35846_at	20.7
35820_at	29
35776_at	134.3
35685_at	215.8
35671_at	257.9
35666_at	194.3
35626_at	82.2
35617_at	21.8
35436_at	17.7
35265_at	13.8
35254_at	198.5
35201_at	461.5
35179_at	21.8
35160_at	39.7
35156_at	35.3
35150_at	348.8
35148_at	4.2
35147_at	231.7
34868_at	74.4
34858_at	192.8
34846_at	214.4
34764_at	54.9
34726_at	6
34697_at	22.4
34689_at	226.2
34478_at	7.6
34471_at	53.5
34449_at	58.1
34408_at	121.2
34406_at	16.7
34260_at	39.5
34225_at	73.6
34221_at	156.8
34210_at	219.2
34206_at	130.8
34187_at	7
34063_at	39.4
34031_i_at	27
33850_at	46.2
33814_at	92.8
33778_at	317.9
33768_at	395.6
33767_at	17.5
33760_at	11.9
33736_at	62.1
33646_g_at	9.7
336_at	200
33579_i_at	57.1
33494_at	21.9
33323_r_at	230.3
33322_i_at	350.3
33307_at	119.9
33304_at	299.1
33197_at	61.2
33148_at	15.9
33132_at	31.1
32837_at	163.9
32836_at	267.2
32811_at	207
32723_at	35
32699_s_at	139.6
32625_at	9.1
32541_at	29.5
32540_at	100.6
32502_at	27.6
32402_s_at	10.9
32259_at	310.1
32209_at	309.6
32137_at	153.7
32128_at	37.6
32099_at	151.8
32094_at	130.1
32091_at	204.4
32088_at	0.4
32069_at	208.5
32062_at	39.9
32042_at	49.6
32032_at	210.6
32029_at	166.8
320_at	61.8
31874_at	73.1
31861_at	280.1
31846_at	405.8
31845_at	235.9
31837_at	288.4
31835_at	72.3
31826_at	200.5
31807_at	109.6
31799_at	31.7
31637_s_at	219.1
266_s_at	218.7
243_g_at	110.5
222384_at	39.1
222383_s_at	8.5
222382_x_at	32.4
222381_at	73.8
222380_s_at	246
222379_at	20.9
222378_at	37.5
222377_at	36.2
222376_at	106.5
222375_at	3.7
222374_at	56.8
222373_at	5.4
222372_at	7.4
222371_at	299.3
222370_x_at	74.8
222369_at	58.7
222368_at	167.8
222367_at	69.1
222366_at	70
222365_at	8.2
222364_at	22.9
222363_at	61.1
222362_at	11
222361_at	38.8
222360_at	6.6
222359_x_at	15.4
222358_x_at	18.1
222357_at	43.1
222356_at	91.8
222355_at	23.3
222354_at	3
222353_at	10.9
222352_at	22.9
222351_at	3.5
222350_at	38.4
222349_x_at	44.2
222348_at	5.2
222347_at	7.1
222346_at	87.5
222345_at	14.2
222344_at	31
222343_at	25.4
222342_at	3.1
222341_x_at	17.7
222340_at	53.8
222339_x_at	118.9
222338_x_at	76.1
222337_at	5.8
222336_at	13.6
222335_at	9.5
222334_at	143.6
222333_at	225.5
222332_at	12.6
222331_at	5.8
222330_at	7.5
222329_x_at	106.1
222328_x_at	50.3
222327_x_at	19.2
222326_at	61.4
222325_at	2.6
222324_at	7.5
222323_at	34.5
222322_at	2.6
222321_at	34.4
222320_at	10.8
222319_at	66.8
222318_at	90.6
222317_at	78
222316_at	46.1
222315_at	19.9
222314_x_at	11.4
222313_at	1.9
222312_s_at	61.3
222311_s_at	44.8
222310_at	70.6
222309_at	23.8
222308_x_at	0.6
222307_at	36.7
222306_at	38.6
222305_at	40.1
222304_x_at	29.2
222303_at	76.1
222302_at	111.8
222301_at	98.6
222300_at	43.6
222299_x_at	0.7
222298_at	2.4
222297_x_at	284.3
222296_at	12.4
222295_x_at	49.3
222294_s_at	302.2
222293_at	37.1
222292_at	8.9
222291_at	46.7
222290_at	5.4
222289_at	27.9
222288_at	6.4
222287_at	2
222286_at	60.5
222285_at	17.1
222284_at	14.2
222283_at	27.4
222282_at	163.3
222281_s_at	64.3
222280_at	371.5
222279_at	204.7
222278_at	55.8
222277_at	12
222276_at	11.4
222275_at	112.5
222274_at	13.6
222273_at	54.4
222272_x_at	8
222271_at	125.1
222270_at	17.2
222269_at	15.5
222268_x_at	33.1
222267_at	12.8
222266_at	49.6
222265_at	28.1
222264_at	131.7
222263_at	34.7
222262_s_at	18.8
222261_at	6.8
222260_at	13.5
222259_s_at	5
222258_s_at	18.3
222257_s_at	32.3
222256_s_at	9
222255_at	2.7
222254_at	7.3
222253_s_at	26
222252_x_at	175.1
222251_s_at	77.3
222250_s_at	50.4
222249_at	12.4
222248_s_at	6
222247_at	64.2
222246_at	10.8
222245_s_at	70.9
222244_s_at	198.6
222243_s_at	123.1
222242_s_at	77
222241_at	72.9
222240_s_at	15.2
222239_s_at	32.6
222238_s_at	21.5
222237_s_at	20.7
222236_s_at	16.9
222235_s_at	194.8
222234_s_at	8.4
222233_s_at	20.4
222231_s_at	196.7
222230_s_at	155.5
222229_x_at	78.8
222228_s_at	121.5
222227_at	18.3
222226_at	8
222225_at	37
222224_at	30.2
222223_s_at	44.8
222222_s_at	2.8
222221_x_at	21.9
222220_s_at	88.7
222219_s_at	58.3
222218_s_at	603.1
222217_s_at	58.4
222216_s_at	18.5
222215_at	14
222214_at	36.2
222213_x_at	27.2
222212_s_at	323.5
222211_x_at	29
222210_at	12
222209_s_at	4.4
222208_s_at	47
222207_x_at	138.3
222206_s_at	10.8
222205_x_at	67.1
222204_s_at	31.6
222203_s_at	43.8
222202_at	3.4
222201_s_at	9.2
222200_s_at	95.9
222199_s_at	242.4
222198_at	12.9
222197_s_at	52.8
222196_at	16.1
222195_s_at	27.4
222194_at	7.3
222193_at	52.9
222192_s_at	88.3
222191_s_at	26.8
222190_s_at	3.7
222189_at	18.2
222188_at	13.9
222187_x_at	197.5
222186_at	36.9
222185_at	109.2
222184_at	57.6
222183_x_at	25.5
222182_s_at	125.1
222181_at	50.1
222180_at	12.2
222179_at	26.4
222178_s_at	11.4
222177_s_at	43.4
222176_at	14.7
222175_s_at	150.1
222174_at	47.9
222173_s_at	72.6
222172_at	29.7
222171_s_at	5.1
222170_at	6.5
222169_x_at	64.9
222168_at	3.2
222167_at	63.4
222166_at	70.7
222165_x_at	17.2
222164_at	1.5
222163_s_at	100.5
222162_s_at	39.2
222161_at	4.5
222160_at	184.9
222159_at	81
222158_s_at	60.2
222157_s_at	42.2
222156_x_at	93.9
222155_s_at	66.3
222154_s_at	35.7
222153_at	32
222152_at	60.8
222151_s_at	84
222150_s_at	164
222149_x_at	61.6
222148_s_at	227.7
222147_s_at	48.7
222146_s_at	8.5
222145_at	5.8
222144_at	66.4
222143_s_at	403.5
222142_at	29.2
222141_at	29.8
222140_s_at	8
222139_at	223.1
222138_s_at	13.8
222137_at	13.8
222136_x_at	120.2
222135_at	2.9
222134_at	21.6
222133_s_at	157.3
222132_s_at	96.1
222131_x_at	44.1
222130_s_at	126.3
222129_at	215.4
222128_at	6.4
222127_s_at	204.6
222126_at	69.7
222125_s_at	281
222124_at	40.9
222123_s_at	109.5
222122_s_at	115.5
222121_at	4.9
222120_at	25.7
222119_s_at	190.5
222118_at	55.2
222117_s_at	18.2
222116_s_at	10.6
222115_x_at	53.7
222114_x_at	10.9
222113_s_at	122.7
222112_at	2.7
222111_at	21.8
222110_at	101.1
222109_at	63.3
222108_at	81
222107_x_at	22.9
222106_at	7.5
222105_s_at	88.9
222104_x_at	18.3
222103_at	50.6
222102_at	5.1
222101_s_at	18.1
222100_at	35
222099_s_at	201.4
222098_s_at	42
222097_at	45.3
222096_x_at	92.6
222095_s_at	33.8
222094_at	47.2
222093_s_at	57.5
222092_at	4.5
222091_at	18.7
222090_at	14.6
222089_s_at	12
222088_s_at	339.2
222087_at	19
222086_s_at	3.6
222085_at	7.8
222084_s_at	6.7
222083_at	13.9
222082_at	112.2
222081_at	95.5
222080_s_at	19.7
222079_at	21.5
222078_at	4.4
222077_s_at	54.2
222076_at	41.4
222075_s_at	27.1
222074_at	38.1
222073_at	32.8
222072_at	26.6
222071_s_at	68.9
222070_at	87.8
222069_s_at	6
222068_s_at	8.2
222067_x_at	173.9
222066_at	9.8
222065_s_at	232.6
222064_s_at	76.2
222063_s_at	7.6
222062_at	101.5
222061_at	65.6
222060_at	6
222059_at	11.5
222058_at	68.5
222057_at	12.5
222056_s_at	14.3
222055_at	4.7
222054_at	9.7
222053_at	42.6
222052_at	68.6
222051_s_at	49.8
222050_at	10.1
222049_s_at	3.2
222048_at	73
222047_s_at	317.4
222046_at	149.4
222045_s_at	32.9
222044_at	54.7
222043_at	24.7
222042_x_at	15.4
222041_at	137.6
222040_at	112.4
222039_at	15.8
222038_s_at	43.3
222037_at	4.4
222036_s_at	65.4
222035_s_at	53.8
222034_at	35.1
222033_s_at	14.3
222032_s_at	45.5
222031_at	13.6
222030_at	193.6
222029_x_at	25.8
222028_at	98
222027_at	77.4
222026_at	66.9
222025_s_at	7.6
222024_s_at	46.2
222023_at	34.6
222022_at	33.2
222021_x_at	603.5
222020_s_at	4.1
222019_at	46.1
222018_at	11.8
222017_x_at	37
222016_s_at	20.3
222015_at	10.9
222014_x_at	51.7
222013_x_at	7.9
222012_at	24.4
222011_s_at	61
222010_at	41.6
222009_at	15.3
222008_at	10.1
222007_s_at	2.6
222006_at	12.6
222005_s_at	140.1
222004_s_at	5.1
222003_s_at	16.4
222002_at	10.1
222001_x_at	257.5
222000_at	131.3
221999_at	184.8
221998_s_at	148.3
221997_s_at	47.7
221996_s_at	8.8
221995_s_at	42.9
221994_at	4.8
221993_s_at	4.4
221992_at	10.6
221991_at	182.4
221990_at	82.4
221989_at	50.7
221988_at	54.1
221987_s_at	3.5
221986_s_at	6.1
221985_at	72.6
221984_s_at	298.6
221983_at	209.9
221982_x_at	23.8
221981_s_at	8.2
221980_at	65.1
221979_at	36.6
221978_at	296.1
221977_at	7.4
221976_s_at	7.7
221975_s_at	6.3
221974_at	19.2
221973_at	53.9
221972_s_at	5.4
221971_x_at	155.4
221970_s_at	146.2
221969_at	115.9
221968_s_at	7.1
221967_at	93.4
221966_at	45.6
221965_at	188.1
221964_at	17.8
221963_x_at	99.7
221962_s_at	41.6
221961_at	13
221960_s_at	135.9
221959_at	4.7
221958_s_at	134.1
221957_at	175.7
221956_at	24.7
221955_at	5.1
221954_at	207.6
221953_s_at	80.9
221952_x_at	1337
221951_at	20.1
221950_at	5.8
221949_at	37.8
221948_s_at	11.3
221947_at	41
221946_at	7.3
221945_at	73.2
221944_at	19.5
221943_x_at	660.9
221942_s_at	171
221941_at	62.8
221940_at	19.9
221939_at	11.2
221938_x_at	124.8
221937_at	246.5
221936_x_at	8.8
221935_s_at	19.1
221934_s_at	150.2
221933_at	4.8
221932_s_at	606.7
221931_s_at	84.6
221930_at	99.5
221929_at	137.7
221928_at	11.9
221927_s_at	200.1
221926_s_at	15.2
221925_s_at	58
221924_at	33.1
221923_s_at	210.7
221922_at	12.7
221921_s_at	29.5
221920_s_at	406.1
221919_at	86.8
221918_at	147.1
221917_s_at	80
221916_at	97.4
221915_s_at	38.1
221914_at	9.6
221913_at	109.6
221912_s_at	102.5
221911_at	3.5
221910_at	11.5
221909_at	4.6
221908_at	66.9
221907_at	223.6
221906_at	91.6
221905_at	18.2
221904_at	99.8
221903_s_at	177.2
221902_at	59.4
221901_at	11.8
221900_at	10.6
221899_at	692.2
221898_at	13
221897_at	168.9
221896_s_at	84.3
221895_at	222.7
221894_at	15.1
221893_s_at	74.7
221892_at	7.3
221891_x_at	1487
221890_at	10.9
221889_at	22.4
221888_at	12.9
221887_s_at	15.8
221886_at	9
221885_at	6.6
221884_at	7.4
221883_at	125.4
221882_s_at	124.8
221881_s_at	8.1
221880_s_at	12.3
221879_at	81.5
221878_at	40.5
221877_at	31.1
221876_at	71.1
221875_x_at	3992.5
221874_at	161.1
221873_at	127.5
221872_at	7.1
221871_s_at	84.7
221870_at	16
221869_at	16.3
221868_at	32.8
221867_at	35.7
221866_at	31
221865_at	86.2
221864_at	188.8
221863_at	18.1
221862_at	119.4
221861_at	146.3
221860_at	88.2
221859_at	289.1
221858_at	52.6
221857_s_at	72.2
221856_s_at	264.1
221855_at	321.4
221854_at	10.5
221853_s_at	72.9
221852_at	5.7
221851_at	18.7
221850_x_at	414.4
221849_s_at	49.6
221848_at	13.8
221847_at	106.6
221846_s_at	16.1
221845_s_at	76
221844_x_at	589
221843_s_at	7.9
221842_s_at	156.3
221841_s_at	172.7
221840_at	874.7
221839_s_at	186.8
221838_at	26.5
221837_at	2.8
221836_s_at	111.4
221835_at	11.7
221834_at	160.9
221833_at	71.2
221832_s_at	73
221831_at	42.2
221830_at	169.6
221829_s_at	119.7
221828_s_at	10.9
221827_at	254.8
221826_at	28.8
221825_at	199.6
221824_s_at	408.8
221823_at	62.6
221822_at	32.7
221821_s_at	164.6
221820_s_at	149.4
221819_at	225.2
221818_at	85.5
221817_at	261.5
221816_s_at	310.1
221815_at	10.5
221814_at	18.3
221813_at	77.2
221812_at	19.7
221811_at	26.4
221810_at	11.7
221809_at	22.8
221808_at	145.2
221807_s_at	5.1
221806_s_at	201.8
221805_at	8
221804_s_at	575.6
221803_s_at	316.6
221802_s_at	54.5
221801_x_at	7.5
221800_s_at	103.1
221799_at	10.7
221798_x_at	11491
221797_at	23.1
221796_at	23.7
221795_at	48.5
221794_at	20.9
221793_at	8.7
221792_at	165.2
221791_s_at	337
221790_s_at	87.3
221789_x_at	41.2
221788_at	9.4
221787_at	57.7
221786_at	67.5
221785_at	66.1
221784_at	20.3
221783_at	83.4
221782_at	61.7
221781_s_at	24.4
221780_s_at	66.4
221779_at	21.4
221778_at	390
221777_at	20
221776_s_at	86.4
221775_x_at	1362
221774_x_at	298.2
221773_at	135.4
221772_s_at	4.4
221771_s_at	4.5
221770_at	28.3
221769_at	34.2
221768_at	203.5
221767_x_at	91.6
221766_s_at	304.6
221765_at	3.9
221764_at	2194.9
221763_at	261.3
221762_s_at	44.3
221761_at	173.2
221760_at	112.1
221759_at	20.6
221758_at	101.3
221757_at	140.6
221756_at	215.2
221755_at	76.4
221754_s_at	7.5
221753_at	143.5
221752_at	132.6
221751_at	105.2
221750_at	27
221749_at	208.5
221748_s_at	130.5
221747_at	17.6
221746_at	16.4
221745_at	40.4
221744_at	131.4
221743_at	696.9
221742_at	109.9
221741_s_at	288.4
221740_x_at	44.9
221739_at	396.5
221738_at	38.3
221737_at	92.1
221736_at	274.1
221735_at	141.6
221734_at	20.9
221733_s_at	141.6
221732_at	22.7
221731_x_at	1920.3
221730_at	11
221729_at	52.9
221728_x_at	91.1
221727_at	59
221726_at	693.3
221725_at	283.8
221724_s_at	231.8
221723_s_at	35.1
221722_x_at	5.3
221721_s_at	4
221720_s_at	12.8
221719_s_at	13.6
221718_s_at	111.6
221717_at	73.9
221716_s_at	95.1
221715_at	76.3
221714_s_at	13.2
221713_s_at	23.3
221712_s_at	56
221711_s_at	122.8
221710_x_at	16.4
221709_s_at	30
221708_s_at	67.2
221707_s_at	156.6
221706_s_at	41.4
221705_s_at	87.8
221704_s_at	115.8
221703_at	2.9
221702_s_at	412.6
221701_s_at	86.5
221700_s_at	2896
221699_s_at	34.2
221698_s_at	1002.7
221697_at	15.2
221696_s_at	28.2
221695_s_at	34.2
221693_s_at	21.2
221692_s_at	14
221691_x_at	46.5
221690_s_at	12.7
221689_s_at	111.6
221688_s_at	252.1
221687_s_at	69.4
221686_s_at	34.8
221685_s_at	14
221684_s_at	111.8
221683_s_at	7.1
221682_s_at	28
221681_s_at	24.3
221680_s_at	140.1
221679_s_at	13.8
221678_at	5.9
221677_s_at	30.9
221676_s_at	463.2
221675_s_at	464.5
221674_s_at	73.1
221673_s_at	52.3
221672_s_at	7.8
221671_x_at	1592.7
221670_s_at	127
221669_s_at	97.5
221668_s_at	12.8
221667_s_at	10
221666_s_at	118.2
221665_s_at	10.5
221664_s_at	113.4
221663_x_at	42.2
221662_s_at	49.6
221661_at	21.4
221660_at	121.1
221659_s_at	96
221658_s_at	42.2
221657_s_at	8.3
221656_s_at	118.2
221655_x_at	28
221654_s_at	931.9
221653_x_at	132.7
221652_s_at	51.7
221651_x_at	1295.5
221650_s_at	24.9
221649_s_at	84.8
221648_s_at	78.6
221647_s_at	75.8
221646_s_at	46.4
221645_s_at	18
221644_s_at	14.8
221643_s_at	118
221642_at	65.9
221641_s_at	102.2
221640_s_at	9.8
221639_x_at	16.5
221638_s_at	35.1
221637_s_at	73.1
221636_s_at	43.6
221634_at	24.1
221633_at	114.3
221632_s_at	52
221631_at	159.1
221630_s_at	2.8
221629_x_at	120.4
221628_s_at	19.8
221627_at	89.4
221626_at	53.4
221625_at	8.2
221624_at	16.6
221623_at	3.8
221622_s_at	177.6
221621_at	28.7
221620_s_at	101.9
221619_s_at	629.4
221618_s_at	0.9
221617_at	63.1
221616_s_at	59.6
221615_at	46.8
221614_s_at	44.7
221613_s_at	252.8
221612_at	137.4
221611_s_at	73.7
221610_s_at	38.6
221609_s_at	13.5
221608_at	3
221607_x_at	6117.4
221606_s_at	5.1
221605_s_at	110.9
221604_s_at	22.2
221603_at	64.7
221602_s_at	77.2
221601_s_at	526.4
221600_s_at	115.8
221599_at	25.2
221598_s_at	12
221597_s_at	133.4
221596_s_at	10.9
221595_at	24.1
221594_at	14.2
221593_s_at	101.7
221592_at	17.4
221591_s_at	22.3
221590_s_at	52.2
221589_s_at	30.4
221588_x_at	114.8
221587_s_at	86.1
221586_s_at	6.8
221585_at	69.8
221584_s_at	14.1
221583_s_at	10.3
221582_at	99.4
221581_s_at	487.1
221580_s_at	80.1
221579_s_at	262.5
221578_at	12.4
221577_x_at	25.9
221576_at	4.7
221575_at	143.4
221573_at	42.4
221572_s_at	11.3
221571_at	121.3
221570_s_at	49.8
221569_at	103.6
221568_s_at	23
221567_at	13.8
221566_s_at	5.3
221565_s_at	63.3
221564_at	170.9
221563_at	42.3
221562_s_at	20
221561_at	96.4
221560_at	34.9
221559_s_at	71.5
221558_s_at	519.6
221557_s_at	9.4
221556_at	77
221555_x_at	116.6
221554_at	133.1
221553_at	44.9
221552_at	39
221551_x_at	120.1
221550_at	7.4
221549_at	91
221548_s_at	51.6
221547_at	124.3
221546_at	76.4
221545_x_at	106.5
221544_s_at	36.5
221543_s_at	109.5
221542_s_at	64.8
221541_at	468.4
221540_x_at	33.6
