ID_REF	control_8_VALUE
62987_r_at	189.7
62212_at	108.5
61874_at	186.3
61734_at	13.2
61732_r_at	1.6
61297_at	11.4
60815_at	2.6
60794_f_at	32.7
60528_at	314.4
60474_at	46
60471_at	275.4
60084_at	5.1
59999_at	58
59705_at	41.7
59697_at	63.9
59644_at	90
59631_at	27.2
59625_at	10.2
59437_at	47.3
59433_at	65.1
59375_at	136.8
58994_at	27.4
58916_at	16.5
58900_at	404.1
58780_s_at	88
58696_at	52.7
58367_s_at	273.5
58308_at	56.7
57739_at	377
57715_at	178.7
57703_at	60.1
57588_at	63.9
57540_at	31.5
57539_at	79.4
57532_at	50.9
57516_at	56.2
57163_at	275.7
57082_at	349.8
56919_at	107.6
56829_at	254.2
56821_at	72.2
56748_at	37.9
564_at	100.8
56256_at	638.9
56197_at	1153.8
55872_at	21.1
55705_at	3849
55692_at	74.9
55662_at	34.9
55616_at	173.6
55583_at	68.5
55093_at	185
55081_at	110.9
55065_at	100.3
54970_at	179.5
54632_at	57.4
54051_at	29.4
54037_at	7
53991_at	13.3
53987_at	82.6
53968_at	133.5
53912_at	254
53720_at	138.3
53202_at	46.9
53076_at	37.3
53071_s_at	77.8
52975_at	32.9
52940_at	261.8
52837_at	10.8
52741_at	90.8
52731_at	60.2
52651_at	55.6
52285_f_at	2.4
52255_s_at	103.2
52169_at	401.2
52164_at	49.4
52159_at	10.7
52078_at	38.2
52005_at	71.7
51774_s_at	517.2
51228_at	15.8
51226_at	73.4
51200_at	118.7
51192_at	58.3
51176_at	106.2
51158_at	61
51146_at	54.5
50965_at	116
50400_at	46.1
50376_at	70.2
50374_at	111.1
50314_i_at	116.4
50277_at	581.5
50221_at	133.2
49878_at	457.9
49679_s_at	79.9
49485_at	115
49452_at	71.6
49329_at	131.7
49327_at	406.3
49306_at	14.1
49111_at	156
49077_at	176.6
49051_g_at	33
49049_at	69.6
48825_at	90
48808_at	62.6
48659_at	269.4
48612_at	711
48580_at	501.8
48531_at	213.5
48117_at	162
48106_at	254.8
48031_r_at	116.6
48030_i_at	792.7
47773_at	58.6
47608_at	147.3
47571_at	217.8
47560_at	42.8
47553_at	5.7
47550_at	8.1
47530_at	124.7
47105_at	147.5
47083_at	213.8
47069_at	90.7
46947_at	71.2
46665_at	98.2
46323_at	224.4
46270_at	111.3
46256_at	500.6
46167_at	41.9
46142_at	12.7
45828_at	158
45749_at	278.5
45714_at	19.7
45687_at	344.4
45653_at	9.9
45633_at	9.3
45572_s_at	370.7
45526_g_at	555.1
45297_at	52.5
45288_at	6.6
44822_s_at	33.1
44790_s_at	142.3
44783_s_at	152.5
44702_at	86.6
44696_at	178.6
44673_at	94.6
44669_at	65
44654_at	134.3
44617_at	222.3
44563_at	334.9
44146_at	202.2
44120_at	120
44111_at	160.2
44065_at	5.5
44040_at	152.3
43977_at	182.5
43934_at	104
43544_at	79.8
43511_s_at	306.3
43427_at	14.9
42361_g_at	10.2
41858_at	17.1
41856_at	196.7
41660_at	11.7
41657_at	79.9
41644_at	97.1
41577_at	27.1
41553_at	47.3
41512_at	79.7
41469_at	282.1
41397_at	51.5
41387_r_at	314.2
41386_i_at	225.5
41329_at	42.2
41220_at	2824.4
41160_at	28.1
41113_at	48.2
41047_at	196.3
41037_at	9.9
40850_at	111
40837_at	22.5
40829_at	270.1
40687_at	7.3
40665_at	19.2
40640_at	113.1
40612_at	41.4
40569_at	148.1
40562_at	64.1
40560_at	22.1
40524_at	7.4
40489_at	128.4
40472_at	12.7
40465_at	107.6
40446_at	502
40420_at	272.4
40359_at	288.2
40284_at	6.5
40273_at	14.2
40255_at	76.6
40225_at	396.9
40189_at	266.3
40149_at	118.5
40148_at	38.7
40093_at	44
40020_at	101.4
40016_g_at	77.4
39966_at	40.5
39891_at	178.5
39854_r_at	443
39835_at	16.6
39817_s_at	268.1
39763_at	24.7
39729_at	390.5
39705_at	107.7
39650_s_at	81.3
396_f_at	1194.1
39582_at	70.8
39549_at	6.7
39548_at	35.1
39402_at	241.4
39318_at	64.9
39313_at	35
39249_at	24.8
39248_at	315.3
38964_r_at	3387
38918_at	52.3
38892_at	150
38766_at	16.6
38710_at	403.2
38707_r_at	520.8
38703_at	369.6
38691_s_at	18.8
38671_at	210.4
38521_at	164.6
38487_at	173.9
38447_at	380.4
38398_at	251.9
38340_at	143
38290_at	188.3
38269_at	477.7
38241_at	168.1
38158_at	103.3
38157_at	29.2
38149_at	388.2
38069_at	245.1
38043_at	37.7
38037_at	64.9
37996_s_at	56.1
37986_at	64.3
37966_at	138.4
37965_at	102.8
37953_s_at	49
37950_at	28.9
37943_at	109.4
37892_at	30.7
37872_at	203.1
37860_at	134.6
37831_at	82.2
37802_r_at	17.2
37796_at	213.6
37793_r_at	129.6
37652_at	136.5
37590_g_at	63.7
37586_at	48.2
37577_at	39.3
37566_at	15
37549_g_at	33.9
37547_at	43.5
37512_at	1.9
37462_i_at	65.8
37433_at	27.2
37425_g_at	54.4
37424_at	22.6
37408_at	200.1
37384_at	301.7
37278_at	162.9
37254_at	64.1
37232_at	74.4
37226_at	75
37201_at	80.4
37170_at	1.2
37152_at	106.4
37145_at	972.2
37117_at	3.2
37079_at	31.4
37028_at	188
37022_at	116.7
37020_at	9.8
37012_at	987.2
37005_at	183
37004_at	37.6
36994_at	1109.7
36936_at	108.4
36920_at	22.7
36907_at	1019.5
36888_at	294.8
36865_at	92.9
36830_at	9
36829_at	193.3
36742_at	36.5
36711_at	31.7
36612_at	6
36566_at	81.5
36564_at	444.9
36554_at	152.8
36553_at	85.5
36552_at	104.9
36545_s_at	61
36499_at	47.4
36475_at	134.3
36129_at	449.7
36084_at	109.9
36030_at	204.1
36019_at	279.4
36004_at	327.9
35974_at	161.9
35846_at	15.3
35820_at	33.9
35776_at	121.1
35685_at	173.1
35671_at	271.3
35666_at	120.1
35626_at	114.5
35617_at	15.2
35436_at	35.9
35265_at	69.5
35254_at	280.3
35201_at	664.3
35179_at	10
35160_at	26
35156_at	79.9
35150_at	533.8
35148_at	11.6
35147_at	248.2
34868_at	31
34858_at	244
34846_at	163.7
34764_at	47.7
34726_at	22.7
34697_at	62
34689_at	451.7
34478_at	13.1
34471_at	47
34449_at	38.8
34408_at	96.7
34406_at	27.3
34260_at	11.7
34225_at	71.8
34221_at	121.5
34210_at	137.2
34206_at	144.9
34187_at	17.5
34063_at	31
34031_i_at	36.4
33850_at	9.1
33814_at	171.3
33778_at	375.4
33768_at	381.7
33767_at	15.5
33760_at	9.9
33736_at	86.5
33646_g_at	11
336_at	244.1
33579_i_at	55.2
33494_at	7.2
33323_r_at	222.7
33322_i_at	426.1
33307_at	48.2
33304_at	450.3
33197_at	13
33148_at	22.8
33132_at	26.8
32837_at	222.6
32836_at	286.9
32811_at	295.8
32723_at	66.4
32699_s_at	122.1
32625_at	16
32541_at	54.2
32540_at	80.1
32502_at	61.3
32402_s_at	9.7
32259_at	244.8
32209_at	251.2
32137_at	157.6
32128_at	10.9
32099_at	229.2
32094_at	56.7
32091_at	326.8
32088_at	1.9
32069_at	227.4
32062_at	23.6
32042_at	14.5
32032_at	148.1
32029_at	167.8
320_at	41.9
31874_at	94.1
31861_at	392.5
31846_at	248
31845_at	268.2
31837_at	350.1
31835_at	67.8
31826_at	158.5
31807_at	136.3
31799_at	7.3
31637_s_at	197.9
266_s_at	42.1
243_g_at	95.7
222384_at	9
222383_s_at	8.3
222382_x_at	31.7
222381_at	93.2
222380_s_at	326.5
222379_at	11.6
222378_at	33
222377_at	58.8
222376_at	104.7
222375_at	31.7
222374_at	10.8
222373_at	5.5
222372_at	5.4
222371_at	348.4
222370_x_at	110
222369_at	29.1
222368_at	201
222367_at	48.2
222366_at	97.7
222365_at	64.3
222364_at	5.5
222363_at	68.3
222362_at	9.4
222361_at	5.3
222360_at	25.6
222359_x_at	1.7
222358_x_at	79
222357_at	112.1
222356_at	125.3
222355_at	9.8
222354_at	4.3
222353_at	10.6
222352_at	24
222351_at	7.2
222350_at	13.6
222349_x_at	32.8
222348_at	2.8
222347_at	4.4
222346_at	22.8
222345_at	17.4
222344_at	29.9
222343_at	56.7
222342_at	1.9
222341_x_at	21.2
222340_at	7.6
222339_x_at	55.8
222338_x_at	160.1
222337_at	41.6
222336_at	26.9
222335_at	11.9
222334_at	28
222333_at	219.8
222332_at	19
222331_at	14.9
222330_at	1.6
222329_x_at	83.4
222328_x_at	64.5
222327_x_at	18.2
222326_at	61.1
222325_at	7.8
222324_at	3.7
222323_at	76
222322_at	1.3
222321_at	95.5
222320_at	1.5
222319_at	95.2
222318_at	62.8
222317_at	55.5
222316_at	75.8
222315_at	5.7
222314_x_at	13.8
222313_at	1.9
222312_s_at	72.4
222311_s_at	73.2
222310_at	58.9
222309_at	8.9
222308_x_at	0.7
222307_at	67.7
222306_at	11.3
222305_at	19
222304_x_at	10.2
222303_at	104
222302_at	131.8
222301_at	111.4
222300_at	48.1
222299_x_at	1.4
222298_at	28
222297_x_at	279.6
222296_at	10.2
222295_x_at	57.9
222294_s_at	228.2
222293_at	62.6
222292_at	27
222291_at	5.3
222290_at	31.6
222289_at	15.1
222288_at	2
222287_at	2.2
222286_at	61
222285_at	9.4
222284_at	36.5
222283_at	17.2
222282_at	167.2
222281_s_at	86.9
222280_at	260.7
222279_at	277.3
222278_at	60.6
222277_at	10.1
222276_at	41.1
222275_at	112.8
222274_at	44
222273_at	58
222272_x_at	8.6
222271_at	141.7
222270_at	1.6
222269_at	5.9
222268_x_at	27.1
222267_at	4.7
222266_at	69.8
222265_at	95.4
222264_at	145.8
222263_at	80.8
222262_s_at	24
222261_at	19.8
222260_at	19.1
222259_s_at	10
222258_s_at	44.9
222257_s_at	57
222256_s_at	13.1
222255_at	7.1
222254_at	4.4
222253_s_at	34.4
222252_x_at	131.4
222251_s_at	94.6
222250_s_at	70.6
222249_at	3.7
222248_s_at	4.8
222247_at	73.3
222246_at	16
222245_s_at	47.4
222244_s_at	344.5
222243_s_at	121.8
222242_s_at	43.4
222241_at	18.1
222240_s_at	42.1
222239_s_at	39
222238_s_at	33.7
222237_s_at	6.8
222236_s_at	22.8
222235_s_at	54.9
222234_s_at	9.5
222233_s_at	66.3
222231_s_at	286.8
222230_s_at	210.9
222229_x_at	150.9
222228_s_at	27.2
222227_at	18.3
222226_at	4.9
222225_at	32.4
222224_at	28
222223_s_at	65.3
222222_s_at	6.2
222221_x_at	40.9
222220_s_at	49
222219_s_at	36.6
222218_s_at	714.2
222217_s_at	84.6
222216_s_at	70.4
222215_at	11.2
222214_at	61.3
222213_x_at	2.3
222212_s_at	232.4
222211_x_at	60.9
222210_at	15.2
222209_s_at	29.8
222208_s_at	42.7
222207_x_at	208.5
222206_s_at	8
222205_x_at	48.6
222204_s_at	27.3
222203_s_at	47.4
222202_at	14.2
222201_s_at	26.3
222200_s_at	104.8
222199_s_at	182.9
222198_at	11.2
222197_s_at	61.4
222196_at	2
222195_s_at	15
222194_at	7.7
222193_at	62.7
222192_s_at	79.7
222191_s_at	23.4
222190_s_at	3.3
222189_at	26.2
222188_at	22.1
222187_x_at	247.6
222186_at	6.3
222185_at	154
222184_at	29.6
222183_x_at	53.9
222182_s_at	154.4
222181_at	36.4
222180_at	21
222179_at	27
222178_s_at	6.9
222177_s_at	19.2
222176_at	74.5
222175_s_at	189.3
222174_at	41.5
222173_s_at	29.7
222172_at	34.2
222171_s_at	6.1
222170_at	10.5
222169_x_at	106.1
222168_at	18.1
222167_at	52.1
222166_at	59
222165_x_at	67.4
222164_at	26.3
222163_s_at	98.2
222162_s_at	26.9
222161_at	4
222160_at	164.2
222159_at	18.8
222158_s_at	62.2
222157_s_at	68.1
222156_x_at	52.7
222155_s_at	62.2
222154_s_at	74
222153_at	4.8
222152_at	89.5
222151_s_at	94.5
222150_s_at	61
222149_x_at	4.7
222148_s_at	124.7
222147_s_at	100.9
222146_s_at	35.1
222145_at	5.4
222144_at	48.1
222143_s_at	334.8
222142_at	4.8
222141_at	31.9
222140_s_at	12.7
222139_at	198.1
222138_s_at	14.3
222137_at	9.8
222136_x_at	72.3
222135_at	31.6
222134_at	26.4
222133_s_at	117.2
222132_s_at	123.5
222131_x_at	55.7
222130_s_at	119.7
222129_at	206.8
222128_at	9.3
222127_s_at	112.3
222126_at	107.6
222125_s_at	194.4
222124_at	17
222123_s_at	69.5
222122_s_at	167
222121_at	4.6
222120_at	16.6
222119_s_at	84.4
222118_at	10.9
222117_s_at	8.4
222116_s_at	19.6
222115_x_at	62.2
222114_x_at	10.8
222113_s_at	114.1
222112_at	4.5
222111_at	23.4
222110_at	58.3
222109_at	40.3
222108_at	67.6
222107_x_at	9
222106_at	10.7
222105_s_at	120.8
222104_x_at	51.1
222103_at	23.5
222102_at	12.2
222101_s_at	52.3
222100_at	4.5
222099_s_at	141.5
222098_s_at	46.3
222097_at	116.9
222096_x_at	24.9
222095_s_at	92.8
222094_at	55.5
222093_s_at	125.1
222092_at	17.1
222091_at	11.6
222090_at	6.9
222089_s_at	6.1
222088_s_at	367.8
222087_at	38.9
222086_s_at	3.4
222085_at	14
222084_s_at	5.7
222083_at	24.7
222082_at	92.4
222081_at	39.3
222080_s_at	20.3
222079_at	26.3
222078_at	15.7
222077_s_at	65.7
222076_at	9
222075_s_at	7.3
222074_at	5.4
222073_at	32.8
222072_at	33.7
222071_s_at	37.7
222070_at	125
222069_s_at	2.7
222068_s_at	11.2
222067_x_at	270.5
222066_at	8
222065_s_at	198.9
222064_s_at	55.5
222063_s_at	22.1
222062_at	91.9
222061_at	53
222060_at	29.5
222059_at	14.4
222058_at	70.7
222057_at	9.9
222056_s_at	14.7
222055_at	5.2
222054_at	20.4
222053_at	66.2
222052_at	88.1
222051_s_at	30.8
222050_at	9.1
222049_s_at	7
222048_at	106.1
222047_s_at	399.4
222046_at	91.5
222045_s_at	12.1
222044_at	33.2
222043_at	28.3
222042_x_at	22.4
222041_at	98.4
222040_at	86.5
222039_at	43.1
222038_s_at	45.3
222037_at	27.3
222036_s_at	75.6
222035_s_at	55.4
222034_at	42.5
222033_s_at	8.6
222032_s_at	26
222031_at	9.9
222030_at	212.5
222029_x_at	155.5
222028_at	90.6
222027_at	91.4
222026_at	90.5
222025_s_at	12.6
222024_s_at	239.8
222023_at	59.3
222022_at	67.3
222021_x_at	563.8
222020_s_at	27.7
222019_at	31.9
222018_at	25.8
222017_x_at	83.7
222016_s_at	21.4
222015_at	13.6
222014_x_at	32.9
222013_x_at	6
222012_at	10.6
222011_s_at	93.7
222010_at	61.8
222009_at	11.7
222008_at	12.1
222007_s_at	2.3
222006_at	58.6
222005_s_at	219.5
222004_s_at	5.8
222003_s_at	54.2
222002_at	12.2
222001_x_at	403.4
222000_at	148.5
221999_at	160.1
221998_s_at	136.2
221997_s_at	77.3
221996_s_at	22.2
221995_s_at	70.7
221994_at	11.2
221993_s_at	3.2
221992_at	46.8
221991_at	177.6
221990_at	33
221989_at	32.3
221988_at	46.2
221987_s_at	3.5
221986_s_at	32
221985_at	57.1
221984_s_at	402.4
221983_at	181.7
221982_x_at	27.6
221981_s_at	11.9
221980_at	44.2
221979_at	28.1
221978_at	256.1
221977_at	2.5
221976_s_at	6.2
221975_s_at	6.5
221974_at	13.7
221973_at	60.7
221972_s_at	28.1
221971_x_at	87.1
221970_s_at	170.8
221969_at	212.3
221968_s_at	4.2
221967_at	93
221966_at	16.9
221965_at	107.2
221964_at	11.7
221963_x_at	79.9
221962_s_at	24.4
221961_at	34.6
221960_s_at	150.7
221959_at	33
221958_s_at	132.9
221957_at	199.8
221956_at	25
221955_at	4.9
221954_at	194.9
221953_s_at	93.3
221952_x_at	1227.3
221951_at	142.9
221950_at	8
221949_at	92.2
221948_s_at	10
221947_at	34.3
221946_at	5.9
221945_at	59.4
221944_at	28.4
221943_x_at	1827.5
221942_s_at	132.7
221941_at	13.5
221940_at	27.1
221939_at	11
221938_x_at	122.7
221937_at	223.6
221936_x_at	9.9
221935_s_at	3.1
221934_s_at	114.5
221933_at	29.2
221932_s_at	256
221931_s_at	122.8
221930_at	90.7
221929_at	150.2
221928_at	27.2
221927_s_at	146.4
221926_s_at	9.9
221925_s_at	46.6
221924_at	45.4
221923_s_at	330
221922_at	39.6
221921_s_at	19.8
221920_s_at	1199
221919_at	58.8
221918_at	58.3
221917_s_at	85.9
221916_at	71.7
221915_s_at	58.1
221914_at	15.7
221913_at	118.4
221912_s_at	56
221911_at	6.3
221910_at	50.4
221909_at	4.5
221908_at	18.7
221907_at	124.7
221906_at	64.6
221905_at	125
221904_at	119
221903_s_at	97.6
221902_at	25.7
221901_at	7.5
221900_at	21
221899_at	583.6
221898_at	9.7
221897_at	76.7
221896_s_at	115.7
221895_at	235.3
221894_at	17
221893_s_at	79.7
221892_at	66.3
221891_x_at	2387.4
221890_at	12.5
221889_at	24.1
221888_at	10.8
221887_s_at	13.6
221886_at	41.9
221885_at	15
221884_at	16.9
221883_at	17.9
221882_s_at	180.1
221881_s_at	13.4
221880_s_at	51.2
221879_at	28.9
221878_at	89.2
221877_at	30.7
221876_at	41.8
221875_x_at	3115.2
221874_at	120.1
221873_at	92.6
221872_at	14
221871_s_at	23.7
221870_at	18.7
221869_at	16.9
221868_at	31.7
221867_at	16.1
221866_at	54.2
221865_at	125.9
221864_at	220.5
221863_at	7
221862_at	62.3
221861_at	113.8
221860_at	110.4
221859_at	288.2
221858_at	16.9
221857_s_at	99.4
221856_s_at	334.5
221855_at	315.8
221854_at	5.3
221853_s_at	105.3
221852_at	6.2
221851_at	59.5
221850_x_at	311.3
221849_s_at	5.4
221848_at	13.9
221847_at	101.5
221846_s_at	15.3
221845_s_at	78
221844_x_at	396.6
221843_s_at	8
221842_s_at	123.3
221841_s_at	160.7
221840_at	587.5
221839_s_at	125.1
221838_at	3.4
221837_at	4.4
221836_s_at	119.7
221835_at	12
221834_at	179.7
221833_at	69.9
221832_s_at	119.2
221831_at	96.3
221830_at	122.5
221829_s_at	114.3
221828_s_at	5.9
221827_at	289
221826_at	46.4
221825_at	84.8
221824_s_at	345
221823_at	45.1
221822_at	93.2
221821_s_at	60.1
221820_s_at	165.7
221819_at	275.3
221818_at	113.5
221817_at	293.5
221816_s_at	414.1
221815_at	32.2
221814_at	8.7
221813_at	79.1
221812_at	27.3
221811_at	26.1
221810_at	11.6
221809_at	15.1
221808_at	131.8
221807_s_at	5.3
221806_s_at	238.1
221805_at	4.1
221804_s_at	568.7
221803_s_at	331
221802_s_at	40.6
221801_x_at	15
221800_s_at	110.3
221799_at	8.3
221798_x_at	12557.3
221797_at	32.9
221796_at	2.3
221795_at	19.5
221794_at	28.8
221793_at	10.8
221792_at	200.7
221791_s_at	340.5
221790_s_at	123.3
221789_x_at	111.3
221788_at	7.2
221787_at	11.1
221786_at	73.8
221785_at	68.1
221784_at	20.7
221783_at	74.8
221782_at	44.9
221781_s_at	9.2
221780_s_at	46.6
221779_at	21.1
221778_at	315.1
221777_at	10.1
221776_s_at	94.6
221775_x_at	2353.1
221774_x_at	180.5
221773_at	91
221772_s_at	8
221771_s_at	3.5
221770_at	21.6
221769_at	52.8
221768_at	148.2
221767_x_at	170.9
221766_s_at	339.7
221765_at	8.7
221764_at	3231.4
221763_at	137.1
221762_s_at	24.7
221761_at	104.1
221760_at	98.3
221759_at	9.5
221758_at	65.7
221757_at	152.8
221756_at	198.7
221755_at	30.1
221754_s_at	23.1
221753_at	131.9
221752_at	147.2
221751_at	49.4
221750_at	29.8
221749_at	127.8
221748_s_at	122.3
221747_at	16.8
221746_at	20.8
221745_at	99.6
221744_at	92.5
221743_at	385.4
221742_at	118.6
221741_s_at	322.2
221740_x_at	43.9
221739_at	312.1
221738_at	51.7
221737_at	92.7
221736_at	206.2
221735_at	89.6
221734_at	31.2
221733_s_at	101
221732_at	36.2
221731_x_at	1752.9
221730_at	3.7
221729_at	52.5
221728_x_at	232.8
221727_at	11.7
221726_at	704.6
221725_at	223.2
221724_s_at	186.8
221723_s_at	55.4
221722_x_at	2.1
221721_s_at	5.2
221720_s_at	6.2
221719_s_at	20.6
221718_s_at	234
221717_at	104
221716_s_at	56.1
221715_at	49.5
221714_s_at	10.9
221713_s_at	60.9
221712_s_at	107.4
221711_s_at	153.2
221710_x_at	9.3
221709_s_at	12
221708_s_at	39.3
221707_s_at	87
221706_s_at	13.9
221705_s_at	69.1
221704_s_at	109.3
221703_at	1.5
221702_s_at	374.6
221701_s_at	73
221700_s_at	5582.6
221699_s_at	28.5
221698_s_at	942
221697_at	20.7
221696_s_at	49.1
221695_s_at	31.4
221693_s_at	147.3
221692_s_at	25.4
221691_x_at	146.2
221690_s_at	10.7
221689_s_at	135.1
221688_s_at	328.7
221687_s_at	38.3
221686_s_at	39.4
221685_s_at	4.4
221684_s_at	47.6
221683_s_at	11.6
221682_s_at	2.3
221681_s_at	26.5
221680_s_at	168.3
221679_s_at	20.1
221678_at	3.8
221677_s_at	21.9
221676_s_at	300.8
221675_s_at	489
221674_s_at	106.1
221673_s_at	67.9
221672_s_at	9.1
221671_x_at	4122.9
221670_s_at	107.3
221669_s_at	81.7
221668_s_at	19.1
221667_s_at	25.6
221666_s_at	294.8
221665_s_at	10.1
221664_s_at	178.1
221663_x_at	7.1
221662_s_at	18.1
221661_at	73.1
221660_at	268
221659_s_at	81.4
221658_s_at	80.3
221657_s_at	16.6
221656_s_at	101.3
221655_x_at	62.1
221654_s_at	620.6
221653_x_at	197.1
221652_s_at	25.2
221651_x_at	4205.7
221650_s_at	11.4
221649_s_at	27.5
221648_s_at	71
221647_s_at	116.5
221646_s_at	35.1
221645_s_at	2.7
221644_s_at	13.3
221643_s_at	65.7
221642_at	76.5
221641_s_at	110.4
221640_s_at	10.5
221639_x_at	11.9
221638_s_at	11.5
221637_s_at	115.6
221636_s_at	63.4
221634_at	35.8
221633_at	115.3
221632_s_at	37.1
221631_at	114.1
221630_s_at	9.8
221629_x_at	257.4
221628_s_at	13.5
221627_at	107
221626_at	50.5
221625_at	37.2
221624_at	39
221623_at	3.2
221622_s_at	93.1
221621_at	26.8
221620_s_at	84.5
221619_s_at	547.4
221618_s_at	1.7
221617_at	58.9
221616_s_at	76.4
221615_at	89.5
221614_s_at	61.9
221613_s_at	211.9
221612_at	133.2
221611_s_at	47.4
221610_s_at	37.6
221609_s_at	6.1
221608_at	3.8
221607_x_at	6510.4
221606_s_at	9.2
221605_s_at	106.6
221604_s_at	46.1
221603_at	45.1
221602_s_at	87.7
221601_s_at	570
221600_s_at	136.5
221599_at	21.7
221598_s_at	16.5
221597_s_at	145
221596_s_at	20.1
221595_at	9.7
221594_at	26.3
221593_s_at	56.8
221592_at	11.8
221591_s_at	84.1
221590_s_at	40.9
221589_s_at	44
221588_x_at	108.8
221587_s_at	127.2
221586_s_at	5.8
221585_at	13.5
221584_s_at	24.1
221583_s_at	5.9
221582_at	162.7
221581_s_at	454.7
221580_s_at	66.2
221579_s_at	237.7
221578_at	5.6
221577_x_at	24.1
221576_at	6.8
221575_at	205
221573_at	13.5
221572_s_at	11.2
221571_at	101.8
221570_s_at	59
221569_at	79.7
221568_s_at	30.7
221567_at	13.1
221566_s_at	7.5
221565_s_at	111.5
221564_at	113.2
221563_at	81.5
221562_s_at	15.8
221561_at	66.2
221560_at	20
221559_s_at	66.8
221558_s_at	391.8
221557_s_at	14.2
221556_at	54.1
221555_x_at	86
221554_at	107.2
221553_at	63.2
221552_at	33.8
221551_x_at	153
221550_at	14
221549_at	135.8
221548_s_at	125.2
221547_at	139.1
221546_at	7.7
221545_x_at	103.5
221544_s_at	59.1
221543_s_at	86.7
221542_s_at	25.2
221541_at	431.6
221540_x_at	79.2
221539_at	82.7
221538_s_at	3.9
221537_at	125.2
221536_s_at	128.8
221535_at	103.3
