ID_REF	control_4_VALUE
221801_x_at	27.8
221800_s_at	91.9
221799_at	30.5
221798_x_at	5111.4
221797_at	23.6
221796_at	108.1
221795_at	21.4
221794_at	81.7
221793_at	62.1
221792_at	298.8
221791_s_at	218.7
221790_s_at	63.8
221789_x_at	194.8
221788_at	31.9
221787_at	56.3
221786_at	63.7
221785_at	160.5
221784_at	30.6
221783_at	97.5
221782_at	23.7
221781_s_at	18.7
221780_s_at	31.6
221779_at	37.9
221778_at	184.4
221777_at	47.8
221776_s_at	74.2
221775_x_at	923.2
221774_x_at	64.9
221773_at	32.8
221772_s_at	18.8
221771_s_at	17
221770_at	16.3
221769_at	202.1
221768_at	116.8
221767_x_at	148
221766_s_at	215
221765_at	9
221764_at	1970
221763_at	86
221762_s_at	65.9
221761_at	73.3
221760_at	18.2
221759_at	187.7
221758_at	106.5
221757_at	106.9
221756_at	205.1
221755_at	72.6
221754_s_at	46.3
221753_at	208.6
221752_at	198.7
221751_at	19.4
221750_at	6.9
221749_at	44.6
221748_s_at	330.8
221747_at	21.6
221746_at	34.6
221745_at	68.3
221744_at	95.2
221743_at	309.8
221742_at	64.9
221741_s_at	276.1
221740_x_at	70
221739_at	131.7
221738_at	61.5
221737_at	34.1
221736_at	183.2
221735_at	43.6
221734_at	30.3
221733_s_at	142
221732_at	29.8
221731_x_at	1324.9
221730_at	15
221729_at	62.3
221728_x_at	196.9
221727_at	8
221726_at	385.1
221725_at	197.5
221724_s_at	41.5
221723_s_at	58.9
221722_x_at	16.3
221721_s_at	12.4
221720_s_at	17
221719_s_at	32
221718_s_at	77.6
221717_at	152.6
221716_s_at	35.5
221715_at	18.1
221714_s_at	29.8
221713_s_at	65.5
221712_s_at	165.8
221711_s_at	41.3
221710_x_at	28.2
221709_s_at	31.7
221708_s_at	49.7
221707_s_at	131.6
221706_s_at	41.5
221705_s_at	147.3
221704_s_at	21.5
221703_at	5.3
221702_s_at	138.1
221701_s_at	111.4
221700_s_at	4734
221699_s_at	11.7
221698_s_at	313.4
221697_at	42.3
221696_s_at	78.5
221695_s_at	42.9
221693_s_at	101.6
221692_s_at	20.9
221691_x_at	322.6
221690_s_at	61.7
221689_s_at	38.3
221688_s_at	300.5
221687_s_at	101.4
221686_s_at	57.6
221685_s_at	20.4
221684_s_at	105.5
221683_s_at	11.3
221682_s_at	11.5
221681_s_at	48.9
221680_s_at	122.7
221679_s_at	16
221678_at	34
221677_s_at	82.2
221676_s_at	268.2
221675_s_at	475.2
221674_s_at	127.2
221673_s_at	112.3
221672_s_at	22.8
221671_x_at	1678.1
221670_s_at	235.8
221669_s_at	58.6
221668_s_at	39.6
221667_s_at	60.2
221666_s_at	118.2
221665_s_at	49.1
221664_s_at	50
221663_x_at	31.1
221662_s_at	36.8
221661_at	25.3
221660_at	102
221659_s_at	141.7
221658_s_at	63.2
221657_s_at	114.2
221656_s_at	61
221655_x_at	51.4
221654_s_at	259
221653_x_at	18.2
221652_s_at	30.5
221651_x_at	1492.9
221650_s_at	40.7
221649_s_at	162.7
221648_s_at	63.2
221647_s_at	59.2
221646_s_at	26.2
221645_s_at	39.3
221644_s_at	27.3
221643_s_at	19.6
221642_at	106.8
221641_s_at	54.9
221640_s_at	97.5
221639_x_at	132.5
221638_s_at	22.7
221637_s_at	61
221636_s_at	30.1
221634_at	24.7
221633_at	180.4
221632_s_at	89.4
221631_at	185.5
221630_s_at	16.5
221629_x_at	231.7
221628_s_at	75.9
221627_at	167.5
221626_at	33.4
221625_at	31
221624_at	23.2
221623_at	27.8
221622_s_at	190.3
221621_at	11.8
221620_s_at	41.9
221619_s_at	355.3
221618_s_at	7.9
221617_at	69.2
221616_s_at	48.7
221615_at	53.3
221614_s_at	122.5
221613_s_at	84.1
221612_at	148.4
221611_s_at	92.4
221610_s_at	21.5
221609_s_at	34.3
221608_at	15
221607_x_at	4184.1
221606_s_at	5.7
221605_s_at	123.7
221604_s_at	44.8
221603_at	162.5
221602_s_at	135.6
221601_s_at	338
221600_s_at	215.7
221599_at	22.2
221598_s_at	45.8
221597_s_at	194.3
221596_s_at	3.5
221595_at	7.1
221594_at	97.4
221593_s_at	101.3
221592_at	48.9
221591_s_at	41.2
221590_s_at	124.3
221589_s_at	67.7
221588_x_at	99.5
221587_s_at	113.6
221586_s_at	9.2
221585_at	19
221584_s_at	35
221583_s_at	36.2
221582_at	358
221581_s_at	264.6
221580_s_at	49.6
221579_s_at	209.1
221578_at	82.4
221577_x_at	42.5
221576_at	20
221575_at	51.8
221573_at	19.6
221572_s_at	21.1
221571_at	69.8
221570_s_at	64.5
221569_at	101.5
221568_s_at	6
221567_at	43.7
221566_s_at	75.6
221565_s_at	85.4
221564_at	55.8
221563_at	81.9
221562_s_at	82
221561_at	44.4
221560_at	51.8
221559_s_at	34
221558_s_at	352
221557_s_at	79.5
221556_at	90.7
221555_x_at	116.4
221554_at	47
221553_at	15.5
221552_at	35.2
221551_x_at	262.5
221550_at	14.6
221549_at	88.8
221548_s_at	115.7
221547_at	82.9
221546_at	67.9
221545_x_at	144.3
221544_s_at	82.8
221543_s_at	18.5
221542_s_at	111.9
221541_at	290.9
221540_x_at	7.5
