ID_REF	control_9_VALUE
76897_s_at	12.6
74694_s_at	72.8
71933_at	520.7
66053_at	47.6
65884_at	132.5
65770_at	54.1
65718_at	31.2
65635_at	316.1
65630_at	72.8
65591_at	179.5
65588_at	62.3
65585_at	94.7
65521_at	185.8
65517_at	153.6
65493_at	34.8
65472_at	38.5
65438_at	20.2
65133_i_at	23.5
65086_at	31.1
64942_at	338.8
64900_at	6.4
64899_at	275.2
64883_at	146.1
64488_at	66.7
64486_at	142.1
64474_g_at	32.1
64440_at	345
64438_at	151.8
64432_at	8
64418_at	237.9
64408_s_at	35.7
64371_at	86.6
64064_at	547.4
63825_at	110.4
635_s_at	113.3
63305_at	73.1
632_at	317.8
63009_at	134.1
62987_r_at	743.9
62212_at	123.6
61874_at	253.9
61734_at	77.4
61732_r_at	4.3
61297_at	9.7
60815_at	15.5
60794_f_at	48.2
60528_at	478.6
60474_at	40.8
60471_at	449.2
60084_at	5.7
59999_at	86.7
59705_at	74.4
59697_at	74.7
59644_at	67.8
59631_at	64.6
59625_at	12.2
59437_at	19.2
59433_at	69.1
59375_at	202.2
58994_at	57.2
58916_at	50.4
58900_at	465.9
58780_s_at	209.5
58696_at	46.6
58367_s_at	345.3
58308_at	66.3
57739_at	297.7
57715_at	112.5
57703_at	75
57588_at	40.1
57540_at	35.4
57539_at	103.9
57532_at	80.5
57516_at	42.2
57163_at	292.5
57082_at	698.3
56919_at	79.9
56829_at	241
56821_at	109.7
56748_at	11.7
564_at	79.9
56256_at	277
56197_at	900.9
55872_at	24.4
55705_at	5193.1
55692_at	111.3
55662_at	30
55616_at	189.2
55583_at	130.4
55093_at	227.1
55081_at	108.4
55065_at	195.8
54970_at	294.2
54632_at	66.5
54051_at	23.7
54037_at	6
53991_at	14.9
53987_at	56.8
53968_at	142.9
53912_at	306.2
53720_at	110
53202_at	52.5
53076_at	64.4
53071_s_at	71
52975_at	27.2
52940_at	285.1
52837_at	18.3
52741_at	147.1
52731_at	20.4
52651_at	128.5
52285_f_at	1.7
52255_s_at	127.8
52169_at	348.8
52164_at	83.5
52159_at	20.9
52078_at	139.3
52005_at	77.3
51774_s_at	658.7
51228_at	10.7
51226_at	59.2
51200_at	99.4
51192_at	24.6
51176_at	134.4
51158_at	47.6
51146_at	29
50965_at	86.9
50400_at	40.3
50376_at	65.7
50374_at	139.9
50314_i_at	125.6
50277_at	561.9
50221_at	191.2
49878_at	539.2
49679_s_at	81.7
49485_at	159.4
49452_at	90.1
49329_at	160.2
49327_at	380.3
49306_at	28.1
49111_at	111.5
49077_at	204
49051_g_at	13.8
49049_at	18.9
48825_at	105.3
48808_at	46.6
48659_at	251.6
48612_at	942.5
48580_at	580.3
48531_at	185.9
48117_at	106.1
48106_at	229.1
48031_r_at	119.1
48030_i_at	79.8
47773_at	40.8
47608_at	243.1
47571_at	234.8
47560_at	9.1
47553_at	3.1
47550_at	20.5
47530_at	134.8
47105_at	130.4
47083_at	170.7
47069_at	144.8
46947_at	55.2
46665_at	65.5
46323_at	273.1
46270_at	136.8
46256_at	587.4
46167_at	19.9
46142_at	11.3
45828_at	162.9
45749_at	501.4
45714_at	79.4
45687_at	352.7
45653_at	40.3
45633_at	9.5
45572_s_at	416.3
45526_g_at	487.3
45297_at	61.4
45288_at	38.9
44822_s_at	71.9
44790_s_at	226.9
44783_s_at	204.5
44702_at	140.4
44696_at	136.2
44673_at	133.4
44669_at	102.3
44654_at	140.8
44617_at	234.5
44563_at	407.3
44146_at	301.6
44120_at	110.4
44111_at	138.3
44065_at	22.9
44040_at	119.2
43977_at	154.2
43934_at	98.5
43544_at	118.6
43511_s_at	271.8
43427_at	12.3
42361_g_at	31.8
41858_at	98.1
41856_at	216.8
41660_at	8.1
41657_at	136.5
41644_at	175.9
41577_at	26.1
41553_at	49.7
41512_at	112.7
41469_at	330.2
41397_at	64.1
41387_r_at	494.1
41386_i_at	239.7
41329_at	44.5
41220_at	2714.1
41160_at	37.2
41113_at	35.6
41047_at	253.6
41037_at	5.9
40850_at	151.8
40837_at	83.4
40829_at	355.2
40687_at	52.7
40665_at	12.9
40640_at	137.9
40612_at	47.5
40569_at	222.5
40562_at	42.9
40560_at	122.8
40524_at	49.2
40489_at	188.6
40472_at	5.9
40465_at	116.7
40446_at	501.1
40420_at	405.2
40359_at	409.2
40284_at	5.3
40273_at	27.3
40255_at	88.8
40225_at	400.2
40189_at	218
40149_at	150.2
40148_at	16.3
40093_at	88.5
40020_at	132.6
40016_g_at	114.9
39966_at	45.5
39891_at	170.1
39854_r_at	693.7
39835_at	51.4
39817_s_at	239
39763_at	31.9
39729_at	282.7
39705_at	137
39650_s_at	101.3
396_f_at	1353.8
39582_at	78.5
39549_at	1.5
39548_at	21.2
39402_at	282.4
39318_at	75.2
39313_at	54.2
39249_at	36.8
39248_at	130.4
38964_r_at	4394.3
38918_at	79.3
38892_at	105.7
38766_at	118.7
38710_at	468.5
38707_r_at	691.5
38703_at	285.6
38691_s_at	29.6
38671_at	209.5
38521_at	144.4
38487_at	163
38447_at	525
38398_at	209
38340_at	116.3
38290_at	239.6
38269_at	865.1
38241_at	119.9
38158_at	114.5
38157_at	56
38149_at	342.7
38069_at	219.7
38043_at	65.7
38037_at	49.6
37996_s_at	58.3
37986_at	52.1
37966_at	146.9
37965_at	141.1
37953_s_at	90.6
37950_at	26.5
37943_at	98.9
37892_at	10.7
37872_at	172.6
37860_at	174.3
37831_at	65.7
37802_r_at	32.2
37796_at	286.3
37793_r_at	102.1
37652_at	247.6
37590_g_at	63.4
37586_at	40.1
37577_at	56.8
37566_at	49.9
37549_g_at	30.1
37547_at	20.8
37512_at	2.2
37462_i_at	132.2
37433_at	26.2
37425_g_at	70.3
37424_at	61.5
37408_at	174.2
37384_at	510
37278_at	360.1
37254_at	118.3
37232_at	97.1
37226_at	86
37201_at	64.1
37170_at	11.8
37152_at	120.6
37145_at	832.5
37117_at	38.9
37079_at	5.1
37028_at	173.1
37022_at	115.1
37020_at	5.2
37012_at	997.9
37005_at	193.6
37004_at	47.1
36994_at	867
36936_at	85.4
36920_at	38.1
36907_at	1434.5
36888_at	371.8
36865_at	71.2
36830_at	6.2
36829_at	254.9
36742_at	58.2
36711_at	61.4
36612_at	9.3
36566_at	80.6
36564_at	489.3
36554_at	150.5
36553_at	165.6
36552_at	62
36545_s_at	92.2
36499_at	61.6
36475_at	115.6
36129_at	522.2
36084_at	97.5
36030_at	200.6
36019_at	306.7
36004_at	295.4
35974_at	197.7
35846_at	66.7
35820_at	25.3
35776_at	117.1
35685_at	261.1
35671_at	335.6
35666_at	208
35626_at	104.7
35617_at	52.9
35436_at	66
35265_at	22.5
35254_at	261.6
35201_at	503.6
35179_at	25.7
35160_at	58.9
35156_at	101.8
35150_at	321.6
35148_at	7.8
35147_at	167.5
34868_at	87.1
34858_at	306.2
34846_at	256.8
34764_at	50.3
34726_at	29.5
34697_at	52.8
34689_at	449.8
34478_at	4.6
34471_at	38.2
34449_at	52.2
34408_at	87.1
34406_at	23
34260_at	28.6
34225_at	88.7
34221_at	201.4
34210_at	269.7
34206_at	224.1
34187_at	34.9
34063_at	69.8
34031_i_at	17
33850_at	49
33814_at	235.9
33778_at	363
33768_at	365.3
33767_at	5.9
33760_at	11.6
33736_at	60.3
33646_g_at	19.4
336_at	251.5
33579_i_at	63.8
33494_at	35.8
33323_r_at	243.4
33322_i_at	417.4
33307_at	120
33304_at	661.4
33197_at	39
33148_at	2.9
33132_at	107.5
32837_at	202.1
32836_at	304
32811_at	478.1
32723_at	56.8
32699_s_at	183.9
32625_at	20.9
32541_at	47.5
32540_at	135.8
32502_at	78.9
32402_s_at	13.6
32259_at	335.1
32209_at	352.8
32137_at	153.7
32128_at	15.8
32099_at	272.1
32094_at	144.7
32091_at	273.4
32088_at	4.9
32069_at	317.5
32062_at	11.1
32042_at	43.3
32032_at	186.7
32029_at	258.4
320_at	66.1
31874_at	117.5
31861_at	390.4
31846_at	82
31845_at	238.9
31837_at	484.9
31835_at	74.1
31826_at	269.7
31807_at	62.3
31799_at	53.5
31637_s_at	251.7
266_s_at	21.1
243_g_at	83.6
222384_at	37.4
222383_s_at	6.3
222382_x_at	27.1
222381_at	97.2
222380_s_at	255.8
222379_at	6
222378_at	53.2
222377_at	50.8
222376_at	79
222375_at	4.6
222374_at	57.1
222373_at	5.3
222372_at	8.6
222371_at	521.8
222370_x_at	85.9
222369_at	49.8
222368_at	145.8
222367_at	84
222366_at	89.1
222365_at	59.9
222364_at	8.8
222363_at	131.1
222362_at	12.2
222361_at	11.7
222360_at	2.2
222359_x_at	26.3
222358_x_at	44.6
222357_at	128.1
222356_at	135.7
222355_at	11.2
222354_at	8.6
222353_at	73.2
222352_at	12.2
222351_at	4.8
222350_at	15.6
222349_x_at	33.9
222348_at	6.1
222347_at	7.1
222346_at	44.2
222345_at	17
222344_at	14.4
222343_at	38.7
222342_at	2.2
222341_x_at	19.5
222340_at	51
222339_x_at	101.7
222338_x_at	78.2
222337_at	63
222336_at	3.5
222335_at	24.3
222334_at	124.3
222333_at	218
222332_at	21.6
222331_at	6.4
222330_at	1.5
222329_x_at	69.3
222328_x_at	49.2
222327_x_at	26.6
222326_at	46.1
222325_at	5.8
222324_at	5.9
222323_at	94.4
222322_at	1.9
222321_at	74.5
222320_at	0.9
222319_at	147.7
222318_at	76.9
222317_at	24.6
222316_at	65.1
222315_at	11
222314_x_at	12
222313_at	3.4
222312_s_at	13.3
222311_s_at	98.8
222310_at	119.4
222309_at	4.4
222308_x_at	16.5
222307_at	114.7
222306_at	50
222305_at	15.3
222304_x_at	12.9
222303_at	90.7
222302_at	153.7
222301_at	171.7
222300_at	62.4
222299_x_at	4.9
222298_at	2.9
222297_x_at	359.9
222296_at	11.3
222295_x_at	94.4
222294_s_at	151.9
222293_at	64.8
222292_at	43
222291_at	10
222290_at	23.6
222289_at	27.9
222288_at	3.9
222287_at	17.6
222286_at	91.5
222285_at	58
222284_at	7.9
222283_at	37.8
222282_at	151.7
222281_s_at	93.2
222280_at	384.8
222279_at	237.3
222278_at	23.6
222277_at	29.4
222276_at	14
222275_at	103.4
222274_at	27.2
222273_at	52.3
222272_x_at	5.7
222271_at	151.6
222270_at	21.6
222269_at	12.5
222268_x_at	33.5
222267_at	97.2
222266_at	63.8
222265_at	62.5
222264_at	113.9
222263_at	40.8
222262_s_at	7
222261_at	20
222260_at	18
222259_s_at	23.7
222258_s_at	39.9
222257_s_at	59.1
222256_s_at	19.2
222255_at	14.3
222254_at	7.6
222253_s_at	5.6
222252_x_at	192.1
222251_s_at	131
222250_s_at	32.7
222249_at	18.8
222248_s_at	5.7
222247_at	84.7
222246_at	2.4
222245_s_at	43.7
222244_s_at	221.1
222243_s_at	74.7
222242_s_at	52
222241_at	57.3
222240_s_at	94.5
222239_s_at	24.6
222238_s_at	36.8
222237_s_at	34.3
222236_s_at	27.7
222235_s_at	48.9
222234_s_at	23.8
222233_s_at	70.5
222231_s_at	262.9
222230_s_at	179.1
222229_x_at	243.6
222228_s_at	135.3
222227_at	12.2
222226_at	7
222225_at	30.7
222224_at	27
222223_s_at	94.7
222222_s_at	3.2
222221_x_at	117.2
222220_s_at	18.5
222219_s_at	19.6
222218_s_at	777.5
222217_s_at	65.2
222216_s_at	19.3
222215_at	46.3
222214_at	59.8
222213_x_at	38
222212_s_at	173.7
222211_x_at	91.8
222210_at	22.5
222209_s_at	16.4
222208_s_at	69.1
222207_x_at	195.9
222206_s_at	6.9
222205_x_at	45.4
222204_s_at	22.2
222203_s_at	58
222202_at	18.9
222201_s_at	17.5
222200_s_at	151.9
222199_s_at	273.9
222198_at	14.8
222197_s_at	51.7
222196_at	2.2
222195_s_at	8.7
222194_at	44.8
222193_at	72
222192_s_at	23.8
222191_s_at	67.5
222190_s_at	4.1
222189_at	9.3
222188_at	26.6
222187_x_at	279.6
222186_at	3.1
222185_at	220.8
222184_at	67.7
222183_x_at	158.1
222182_s_at	155.5
222181_at	55.2
222180_at	5.6
222179_at	47.5
222178_s_at	4.7
222177_s_at	11.6
222176_at	58.5
222175_s_at	200.2
222174_at	10.7
222173_s_at	23.3
222172_at	36
222171_s_at	5.4
222170_at	12.8
222169_x_at	134.1
222168_at	7.6
222167_at	59.5
222166_at	61.4
222165_x_at	28.9
222164_at	27
222163_s_at	128.2
222162_s_at	8.9
222161_at	3.9
222160_at	186.8
222159_at	27.4
222158_s_at	40.9
222157_s_at	100.2
222156_x_at	46
222155_s_at	27.7
222154_s_at	13.3
222153_at	1.8
222152_at	170.4
222151_s_at	107.1
222150_s_at	84.8
222149_x_at	47.1
222148_s_at	80.7
222147_s_at	70.5
222146_s_at	9.8
222145_at	8.4
222144_at	197.1
222143_s_at	304.1
222142_at	35.6
222141_at	63.9
222140_s_at	17.1
222139_at	90.5
222138_s_at	28.4
222137_at	61.8
222136_x_at	116.8
222135_at	26.9
222134_at	8.5
222133_s_at	161.7
222132_s_at	103.3
222131_x_at	123.5
222130_s_at	93.5
222129_at	109.4
222128_at	29.8
222127_s_at	111.9
222126_at	84.8
222125_s_at	177.5
222124_at	12
222123_s_at	74.6
222122_s_at	159.3
222121_at	5.1
222120_at	65.7
222119_s_at	99.1
222118_at	30.9
222117_s_at	7.9
222116_s_at	33.6
222115_x_at	148
222114_x_at	10.6
222113_s_at	133.7
222112_at	4.9
222111_at	10.2
222110_at	62.7
222109_at	27.7
222108_at	67.7
222107_x_at	24.2
222106_at	86
222105_s_at	57.1
222104_x_at	130.3
222103_at	3.4
222102_at	14.5
222101_s_at	54.9
222100_at	56.2
222099_s_at	167.7
222098_s_at	66.6
222097_at	212.1
222096_x_at	77.8
222095_s_at	102
222094_at	79.9
222093_s_at	155.3
222092_at	7.1
222091_at	13.6
222090_at	15.2
222089_s_at	13.4
222088_s_at	251.1
222087_at	53.8
222086_s_at	5.9
222085_at	17.1
222084_s_at	29.8
222083_at	13
222082_at	123.9
222081_at	91
222080_s_at	12.2
222079_at	49.7
222078_at	19.6
222077_s_at	47
222076_at	13.3
222075_s_at	5.7
222074_at	49.5
222073_at	46.7
222072_at	17.4
222071_s_at	46.6
222070_at	191.7
222069_s_at	14.7
222068_s_at	9.6
222067_x_at	155.9
222066_at	7.5
222065_s_at	311.7
222064_s_at	69.7
222063_s_at	6.6
222062_at	51.4
222061_at	19.1
222060_at	72.2
222059_at	10.8
222058_at	103.3
222057_at	13.8
222056_s_at	106.7
222055_at	14.2
222054_at	9
222053_at	57.9
222052_at	77.2
222051_s_at	26.9
222050_at	16.6
222049_s_at	9.4
222048_at	43.9
222047_s_at	386
222046_at	67.8
222045_s_at	5.6
222044_at	8.9
222043_at	12.2
222042_x_at	17.9
222041_at	106.7
222040_at	114
222039_at	39
222038_s_at	40.9
222037_at	2.1
222036_s_at	16.7
222035_s_at	53.4
222034_at	29.7
222033_s_at	11.6
222032_s_at	60.7
222031_at	8.4
222030_at	156.8
222029_x_at	82.2
222028_at	72.1
222027_at	133
222026_at	83
222025_s_at	42
222024_s_at	170.9
222023_at	79.6
222022_at	59.3
222021_x_at	514.2
222020_s_at	5.9
222019_at	48
222018_at	13.9
222017_x_at	129.5
222016_s_at	4
222015_at	13.3
222014_x_at	15.1
222013_x_at	18.3
222012_at	19.5
222011_s_at	68
222010_at	41.2
222009_at	5.7
222008_at	10
222007_s_at	4.1
222006_at	13.3
222005_s_at	97.5
222004_s_at	12.5
222003_s_at	9.3
222002_at	16.4
222001_x_at	265.9
222000_at	97.3
221999_at	195.7
221998_s_at	175
221997_s_at	60.5
221996_s_at	8.8
221995_s_at	72
221994_at	3.9
221993_s_at	3.9
221992_at	52.6
221991_at	147.9
221990_at	66.4
221989_at	62.7
221988_at	62.5
221987_s_at	4.6
221986_s_at	5
221985_at	54.5
221984_s_at	544.3
221983_at	197.8
221982_x_at	35
221981_s_at	8.9
221980_at	144
221979_at	74
221978_at	380.7
221977_at	7.6
221976_s_at	2.7
221975_s_at	16.5
221974_at	22.1
221973_at	63.8
221972_s_at	33.7
221971_x_at	93.4
221970_s_at	88.4
221969_at	156.6
221968_s_at	9.8
221967_at	155.8
221966_at	28
221965_at	108.6
221964_at	6.5
221963_x_at	76.3
221962_s_at	22.3
221961_at	19.8
221960_s_at	125
221959_at	25.5
221958_s_at	152.2
221957_at	141.8
221956_at	41.3
221955_at	5.1
221954_at	158.4
221953_s_at	118.6
221952_x_at	703.4
221951_at	178
221950_at	5.7
221949_at	102
221948_s_at	16.1
221947_at	130.4
221946_at	9
221945_at	79
221944_at	20
221943_x_at	1296.7
221942_s_at	188.5
221941_at	46.2
221940_at	36.7
221939_at	12.5
221938_x_at	175.8
221937_at	213.3
221936_x_at	11.6
221935_s_at	10
221934_s_at	134.2
221933_at	3.7
221932_s_at	170.9
221931_s_at	100.2
221930_at	97.9
221929_at	130.2
221928_at	24.6
221927_s_at	170.9
221926_s_at	9.1
221925_s_at	59.1
221924_at	50
221923_s_at	218.3
221922_at	36.7
221921_s_at	19
221920_s_at	1237.7
221919_at	72.7
221918_at	53.2
221917_s_at	136.2
221916_at	81.4
221915_s_at	27.9
221914_at	16.2
221913_at	145.9
221912_s_at	108.2
221911_at	6.8
221910_at	68.2
221909_at	4
221908_at	42
221907_at	121.1
221906_at	26.8
221905_at	96.7
221904_at	115.7
221903_s_at	22.1
221902_at	90.2
221901_at	15.3
221900_at	11.4
221899_at	978.4
221898_at	50
221897_at	74.8
221896_s_at	108.1
221895_at	264.8
221894_at	30.5
221893_s_at	21.5
221892_at	64.1
221891_x_at	1547.3
221890_at	29.3
221889_at	59
221888_at	48.5
221887_s_at	24.4
221886_at	9
221885_at	17.9
221884_at	58.5
221883_at	71.6
221882_s_at	298.5
221881_s_at	28.2
221880_s_at	19.9
221879_at	102.2
221878_at	110.3
221877_at	34.6
221876_at	81.5
221875_x_at	3690.7
221874_at	92.6
221873_at	84.6
221872_at	10.2
221871_s_at	19.4
221870_at	17.7
221869_at	32.8
221868_at	67.7
221867_at	36.9
221866_at	110.1
221865_at	95.7
221864_at	278.5
221863_at	19.3
221862_at	109.6
221861_at	104.9
221860_at	132.7
221859_at	210.6
221858_at	11.4
221857_s_at	154.1
221856_s_at	675.4
221855_at	286.2
221854_at	16.5
221853_s_at	119.4
221852_at	5.1
221851_at	42.6
221850_x_at	317.2
221849_s_at	43.2
221848_at	17.1
221847_at	12.1
221846_s_at	20.6
221845_s_at	105.8
221844_x_at	286.6
221843_s_at	28.4
221842_s_at	95.3
221841_s_at	67.5
221840_at	478.7
221839_s_at	159.7
221838_at	15
221837_at	2.8
221836_s_at	169.1
221835_at	13.1
221834_at	125.6
221833_at	55.7
221832_s_at	118
221831_at	197.8
221830_at	128.5
221829_s_at	138.6
221828_s_at	44.5
221827_at	315.1
221826_at	44.6
221825_at	69.7
221824_s_at	408.8
221823_at	58.8
221822_at	38.8
221821_s_at	72
221820_s_at	273.7
221819_at	267.3
221818_at	111.5
221817_at	226
221816_s_at	352.1
221815_at	46.1
221814_at	31
221813_at	116.1
221812_at	39.5
221811_at	96.5
221810_at	16.2
221809_at	24.9
221808_at	75.2
221807_s_at	6.1
221806_s_at	179.9
221805_at	1.4
221804_s_at	681.2
221803_s_at	169.6
221802_s_at	17.2
221801_x_at	23.3
221800_s_at	100.7
221799_at	17.4
221798_x_at	12405
221797_at	61.8
221796_at	25.1
221795_at	51.1
221794_at	32.3
221793_at	9.5
221792_at	216.2
221791_s_at	423.1
221790_s_at	162.1
221789_x_at	150.1
221788_at	11.8
221787_at	30.6
221786_at	33.7
221785_at	104.6
221784_at	22.7
221783_at	88.1
221782_at	35.3
221781_s_at	3.5
221780_s_at	9.9
221779_at	20.3
221778_at	165.6
221777_at	24.7
221776_s_at	44.1
221775_x_at	1639.6
221774_x_at	183.5
221773_at	34.8
221772_s_at	12.2
221771_s_at	5
221770_at	47.8
221769_at	21.9
221768_at	199.1
221767_x_at	181.7
221766_s_at	273.2
221765_at	11.3
221764_at	4188.9
221763_at	27.4
221762_s_at	112.2
221761_at	110.5
221760_at	107.5
221759_at	45.2
221758_at	72.3
221757_at	105.4
221756_at	313.8
221755_at	111
221754_s_at	26.3
221753_at	136.6
221752_at	102.7
221751_at	48
221750_at	19.8
221749_at	91.9
221748_s_at	99.1
221747_at	21
221746_at	83
221745_at	76.8
221744_at	103.5
221743_at	604.4
221742_at	165.1
221741_s_at	347.2
221740_x_at	40.8
221739_at	180.5
221738_at	18.8
221737_at	16
221736_at	204.5
221735_at	146.7
221734_at	17.3
221733_s_at	120.1
221732_at	141.5
221731_x_at	1333.3
221730_at	23.9
221729_at	69.3
221728_x_at	204.5
221727_at	4.1
221726_at	526.2
221725_at	292.8
221724_s_at	200.7
221723_s_at	25.9
221722_x_at	3.6
221721_s_at	2.6
221720_s_at	4.4
221719_s_at	18.1
221718_s_at	312.7
221717_at	159.4
221716_s_at	62.3
221715_at	55.3
221714_s_at	69.4
221713_s_at	20.7
221712_s_at	80.2
221711_s_at	90.6
221710_x_at	9.9
221709_s_at	81.7
221708_s_at	78.7
221707_s_at	66
221706_s_at	56
221705_s_at	80.6
221704_s_at	199.1
221703_at	3.9
221702_s_at	163
221701_s_at	71.4
221700_s_at	6155.6
221699_s_at	24.9
221698_s_at	841.9
221697_at	14.4
221696_s_at	78.9
221695_s_at	38
221693_s_at	152.7
221692_s_at	24.6
221691_x_at	305
221690_s_at	21.2
221689_s_at	85.8
221688_s_at	249.2
221687_s_at	36.1
221686_s_at	100.8
221685_s_at	13.2
221684_s_at	35.4
221683_s_at	18.3
221682_s_at	10.2
221681_s_at	58
221680_s_at	130
221679_s_at	28.1
221678_at	4.5
221677_s_at	57.5
221676_s_at	258.9
221675_s_at	368.6
221674_s_at	135.6
221673_s_at	86.5
221672_s_at	7.4
221671_x_at	1382.3
221670_s_at	133.7
221669_s_at	74.7
221668_s_at	88.2
221667_s_at	32.7
221666_s_at	363.1
221665_s_at	15.9
221664_s_at	161.5
221663_x_at	55.5
221662_s_at	30.7
221661_at	9.4
221660_at	223.4
221659_s_at	98.3
221658_s_at	47.9
221657_s_at	29.5
221656_s_at	112.5
221655_x_at	67.9
221654_s_at	628.1
221653_x_at	227.2
221652_s_at	27.2
221651_x_at	1308.5
221650_s_at	4.9
221649_s_at	61.7
221648_s_at	57.9
221647_s_at	90.1
221646_s_at	35.2
221645_s_at	0.9
221644_s_at	8.8
221643_s_at	71.3
221642_at	49.9
221641_s_at	162
221640_s_at	18.6
221639_x_at	54.9
221638_s_at	20.5
221637_s_at	108.7
221636_s_at	72.7
221634_at	18.8
221633_at	120.6
221632_s_at	41.4
221631_at	228.9
221630_s_at	15.1
221629_x_at	137.5
221628_s_at	44.4
221627_at	102.3
221626_at	43.9
221625_at	38.2
221624_at	61.9
221623_at	2.8
221622_s_at	117.1
221621_at	38.5
221620_s_at	77.6
221619_s_at	636.5
221618_s_at	1.1
221617_at	65.4
221616_s_at	67.9
221615_at	83
221614_s_at	76.5
221613_s_at	149.1
221612_at	90.6
221611_s_at	45.9
221610_s_at	19.1
221609_s_at	11
221608_at	21.7
221607_x_at	4974.2
221606_s_at	2.9
221605_s_at	77.9
221604_s_at	36.7
221603_at	107.8
221602_s_at	42.9
221601_s_at	630
221600_s_at	131.4
221599_at	11.6
221598_s_at	17.8
221597_s_at	162.9
221596_s_at	11.3
221595_at	31.3
221594_at	52.4
221593_s_at	54.5
221592_at	29.7
221591_s_at	87.3
221590_s_at	42
221589_s_at	35.3
221588_x_at	106.2
221587_s_at	132.6
221586_s_at	3.7
221585_at	23
221584_s_at	40.6
221583_s_at	8
221582_at	228
221581_s_at	628.4
221580_s_at	6.1
221579_s_at	206.9
221578_at	19.1
221577_x_at	37.3
221576_at	5.2
221575_at	182.7
221573_at	4.5
221572_s_at	17
221571_at	74.6
221570_s_at	60
221569_at	79.8
221568_s_at	21.6
221567_at	43.8
221566_s_at	12.3
221565_s_at	150.2
221564_at	87.7
221563_at	60.2
221562_s_at	14
221561_at	50.8
221560_at	40.3
221559_s_at	23.7
221558_s_at	395.5
221557_s_at	69.9
221556_at	47.6
221555_x_at	59
221554_at	159.2
221553_at	11.9
221552_at	11.2
221551_x_at	92.3
221550_at	3.6
221549_at	51.5
221548_s_at	125.6
221547_at	70.2
221546_at	37.8
221545_x_at	93.5
221544_s_at	97.7
221543_s_at	67.9
221542_s_at	24.7
221541_at	421.5
221540_x_at	16.5
221539_at	102.8
