ID_REF	symp_6_VALUE
78383_at	163
78330_at	10.4
78047_s_at	496
77508_r_at	434.2
76897_s_at	2.7
74694_s_at	32.7
71933_at	449.4
66053_at	7.8
65884_at	76.4
65770_at	37.8
65718_at	50.9
65635_at	431.6
65630_at	59.4
65591_at	163.7
65588_at	68.7
65585_at	20.3
65521_at	129.7
65517_at	75.5
65493_at	64.1
65472_at	5
65438_at	5.9
65133_i_at	32.6
65086_at	27.3
64942_at	255.9
64900_at	6.7
64899_at	28.8
64883_at	187.7
64488_at	94.9
64486_at	175.7
64474_g_at	13.7
64440_at	254.4
64438_at	62.1
64432_at	22.2
64418_at	182.5
64408_s_at	52.9
64371_at	122.3
64064_at	475.3
63825_at	23.4
635_s_at	85
63305_at	16.9
632_at	242.2
63009_at	122.7
62987_r_at	201.9
62212_at	100.2
61874_at	271
61734_at	9.6
61732_r_at	0.6
61297_at	4.6
60815_at	17.3
60794_f_at	37.9
60528_at	289.5
60474_at	3.6
60471_at	149.7
60084_at	26.1
59999_at	68.7
59705_at	34.9
59697_at	36.5
59644_at	85.1
59631_at	103.7
59625_at	46.3
59437_at	50.6
59433_at	67.9
59375_at	139.8
58994_at	24.5
58916_at	33.2
58900_at	270.9
58780_s_at	120.7
58696_at	30.2
58367_s_at	352.2
58308_at	12.5
57739_at	251.4
57715_at	132.1
57703_at	48.3
57588_at	19.6
57540_at	10.1
57539_at	72.8
57532_at	20.1
57516_at	41.7
57163_at	158
57082_at	369.6
56919_at	113.6
56829_at	251.8
56821_at	75.5
56748_at	50.5
564_at	51.7
56256_at	344.6
56197_at	1002.3
55872_at	5.2
55705_at	3190.9
55692_at	43.5
55662_at	36.5
55616_at	164.1
55583_at	62.4
55093_at	148.7
55081_at	56
55065_at	102
54970_at	113.9
54632_at	71.8
54051_at	35.4
54037_at	2
53991_at	14.9
53987_at	55
53968_at	115.4
53912_at	183
53720_at	76.8
53202_at	56.2
53076_at	14.8
53071_s_at	69.8
52975_at	27.8
52940_at	166.3
52837_at	35.7
52741_at	102.9
52731_at	27.1
52651_at	71.8
52285_f_at	8.4
52255_s_at	81.3
52169_at	265
52164_at	89.1
52159_at	13.6
52078_at	32
52005_at	23.8
51774_s_at	421.7
51228_at	19.2
51226_at	42.3
51200_at	87.2
51192_at	25.4
51176_at	129.1
51158_at	13.4
51146_at	80.8
50965_at	118.8
50400_at	26.2
50376_at	99.5
50374_at	73.7
50314_i_at	95.7
50277_at	458.4
50221_at	91.1
49878_at	614.3
49679_s_at	79.8
49485_at	75.7
49452_at	16.4
49329_at	151.2
49327_at	246.7
49306_at	68.4
49111_at	75.9
49077_at	180.9
49051_g_at	53.3
49049_at	25.1
48825_at	97.1
48808_at	81.1
48659_at	311.3
48612_at	696.2
48580_at	305.6
48531_at	191.9
48117_at	151.2
48106_at	178.2
48031_r_at	77.4
48030_i_at	463.3
47773_at	18.1
47608_at	225.7
47571_at	140.1
47560_at	69.3
47553_at	5.4
47550_at	7.2
47530_at	106.7
47105_at	79.5
47083_at	124.8
47069_at	64.6
46947_at	41.3
46665_at	92.2
46323_at	91.2
46270_at	120.8
46256_at	454.9
46167_at	30.3
46142_at	5.4
45828_at	134.3
45749_at	264.7
45714_at	28
45687_at	162.2
45653_at	14.4
45633_at	13.5
45572_s_at	361.9
45526_g_at	488.5
45297_at	17.7
45288_at	4.1
44822_s_at	37.8
44790_s_at	135.5
44783_s_at	133.7
44702_at	139.1
44696_at	125.3
44673_at	51.4
44669_at	59
44654_at	72.8
44617_at	213
44563_at	217
44146_at	285.5
44120_at	42.1
44111_at	96.6
44065_at	12.3
44040_at	99.7
43977_at	149.6
43934_at	138.2
43544_at	110.6
43511_s_at	174.2
43427_at	18.6
42361_g_at	24.5
41858_at	40.5
41856_at	253
41660_at	11.1
41657_at	33.8
41644_at	191.8
41577_at	13.8
41553_at	19.6
41512_at	84.9
41469_at	1831
41397_at	44.9
41387_r_at	286.3
41386_i_at	178.1
41329_at	50.8
41220_at	2291.5
41160_at	23
41113_at	20.6
41047_at	131.6
41037_at	35.8
40850_at	39.2
40837_at	19.4
40829_at	277
40687_at	11.9
40665_at	9.2
40640_at	32.5
40612_at	74
40569_at	163.1
40562_at	39
40560_at	65.5
40524_at	9.6
40489_at	171.4
40472_at	10.4
40465_at	93.5
40446_at	231.2
40420_at	213.5
40359_at	312.8
40284_at	14.4
40273_at	11.9
40255_at	92
40225_at	206.4
40189_at	317.4
40149_at	102.1
40148_at	3.4
40093_at	83.7
40020_at	173.8
40016_g_at	115.2
39966_at	29.6
39891_at	140
39854_r_at	330.2
39835_at	21.1
39817_s_at	232.8
39763_at	38.5
39729_at	492
39705_at	159.1
39650_s_at	45.1
396_f_at	964.9
39582_at	158.9
39549_at	1.9
39548_at	44.4
39402_at	333.5
39318_at	129.9
39313_at	36.1
39249_at	28
39248_at	107.7
38964_r_at	2760.4
38918_at	99.3
38892_at	98.2
38766_at	23.7
38710_at	390.9
38707_r_at	435.7
38703_at	229.3
38691_s_at	50.3
38671_at	148.5
38521_at	142.1
38487_at	147.8
38447_at	319.8
38398_at	186.8
38340_at	99.4
38290_at	166.3
38269_at	252.9
38241_at	92.9
38158_at	79.9
38157_at	23.8
38149_at	274.2
38069_at	126.8
38043_at	6.9
38037_at	25.8
37996_s_at	52.1
37986_at	83.2
37966_at	101.8
37965_at	106.3
37953_s_at	45.4
37950_at	24.9
37943_at	101.4
37892_at	9.4
37872_at	179.7
37860_at	211.4
37831_at	33.4
37802_r_at	22
37796_at	135.1
37793_r_at	75.5
37652_at	93.4
37590_g_at	50.8
37586_at	14.2
37577_at	11.1
37566_at	45.3
37549_g_at	50.3
37547_at	30.7
37512_at	1.1
37462_i_at	19.4
37433_at	51.8
37425_g_at	46.6
37424_at	30.8
37408_at	147.5
37384_at	296.6
37278_at	163.3
37254_at	72.2
37232_at	51.7
37226_at	77.2
37201_at	54.3
37170_at	1.7
37152_at	16.5
37145_at	1131.4
37117_at	10.5
37079_at	3.7
37028_at	121.1
37022_at	188.1
37020_at	4.2
37012_at	723.3
37005_at	142.4
37004_at	62
36994_at	605.9
36936_at	120.5
36920_at	24.3
36907_at	749.6
36888_at	278.9
36865_at	99.5
36830_at	3.5
36829_at	175.8
36742_at	26
36711_at	44
36612_at	4.3
36566_at	60
36564_at	300.1
36554_at	149.7
36553_at	108.5
36552_at	91.6
36545_s_at	64.6
36499_at	45.8
36475_at	126
36129_at	392.7
36084_at	109.2
36030_at	181.4
36019_at	267.7
36004_at	347.5
35974_at	281.4
35846_at	14.8
35820_at	37.6
35776_at	126.6
35685_at	137.4
35671_at	102.6
35666_at	162.6
35626_at	44.1
35617_at	18.5
35436_at	8.9
35265_at	62.1
35254_at	133
35201_at	403.9
35179_at	17.1
35160_at	33.1
35156_at	12.8
35150_at	414.3
35148_at	22.9
35147_at	229.1
34868_at	30.9
34858_at	258
34846_at	221.3
34764_at	23.1
34726_at	26.1
34697_at	35.9
34689_at	272.2
34478_at	5.3
34471_at	41.2
34449_at	64.7
34408_at	67.8
34406_at	25.6
34260_at	9.2
34225_at	60.2
34221_at	165.1
34210_at	651
34206_at	92.7
34187_at	7.9
34063_at	31.1
34031_i_at	51.3
33850_at	19.6
33814_at	117.3
33778_at	305.8
33768_at	332.7
33767_at	5.5
33760_at	6
33736_at	32.1
33646_g_at	11.5
336_at	189.9
33579_i_at	98.1
33494_at	42.4
33323_r_at	122.2
33322_i_at	354.2
33307_at	109.4
33304_at	473.5
33197_at	27.9
33148_at	13.7
33132_at	22.5
32837_at	148.9
32836_at	215.4
32811_at	280.2
32723_at	15.4
32699_s_at	129.2
32625_at	24.6
32541_at	47.6
32540_at	102.5
32502_at	24.4
32402_s_at	16.9
32259_at	228.6
32209_at	243.1
32137_at	108.9
32128_at	55.5
32099_at	79.9
32094_at	53.3
32091_at	149.5
32088_at	2.3
32069_at	164.4
32062_at	1.7
32042_at	12.6
32032_at	124.1
32029_at	123.3
320_at	62.9
31874_at	50.4
31861_at	297.3
31846_at	422.9
31845_at	158.2
31837_at	303.2
31835_at	105.4
31826_at	139.7
31807_at	120.2
31799_at	34.8
31637_s_at	196.5
266_s_at	44.8
243_g_at	55.2
222384_at	8.7
222383_s_at	10.7
222382_x_at	25.9
222381_at	98
222380_s_at	131.2
222379_at	7.9
222378_at	31.9
222377_at	29.1
222376_at	78.7
222375_at	6
222374_at	12.7
222373_at	2.6
222372_at	11.3
222371_at	193.2
222370_x_at	64.1
222369_at	43.3
222368_at	182.4
222367_at	8
222366_at	65.3
222365_at	17
222364_at	2.7
222363_at	67.6
222362_at	13.7
222361_at	47.9
222360_at	5.4
222359_x_at	3.3
222358_x_at	17.8
222357_at	37.2
222356_at	108.2
222355_at	7
222354_at	7.6
222353_at	14.8
222352_at	50.1
222351_at	4.3
222350_at	17.3
222349_x_at	22.9
222348_at	3.7
222347_at	22.1
222346_at	126.2
222345_at	40.2
222344_at	26.7
222343_at	43
222342_at	4
222341_x_at	8.5
222340_at	5.2
222339_x_at	90.6
222338_x_at	88.7
222337_at	13.3
222336_at	3.1
222335_at	16.6
222334_at	139.5
222333_at	218.9
222332_at	18.4
222331_at	12.9
222330_at	5.3
222329_x_at	65.4
222328_x_at	80
222327_x_at	6.1
222326_at	70.6
222325_at	2.2
222324_at	5.4
222323_at	26.7
222322_at	0.7
222321_at	14.4
222320_at	4.7
222319_at	28.1
222318_at	101.5
222317_at	50.1
222316_at	21.1
222315_at	8.3
222314_x_at	9.3
222313_at	1.6
222312_s_at	93.5
222311_s_at	31.3
222310_at	54.7
222309_at	23.3
222308_x_at	1.5
222307_at	94.2
222306_at	7.3
222305_at	16.4
222304_x_at	12.2
222303_at	66.5
222302_at	97.1
222301_at	31.4
222300_at	61.2
222299_x_at	18.4
222298_at	2.6
222297_x_at	348.9
222296_at	10.7
222295_x_at	72.1
222294_s_at	240.7
222293_at	77.2
222292_at	9.5
222291_at	4.4
222290_at	34.9
222289_at	15.3
222288_at	1.9
222287_at	8.3
222286_at	42.2
222285_at	21.8
222284_at	11.1
222283_at	29.1
222282_at	63.7
222281_s_at	98.7
222280_at	209.3
222279_at	152.8
222278_at	18.8
222277_at	70.2
222276_at	22.4
222275_at	107.4
222274_at	5.7
222273_at	48.1
222272_x_at	41.5
222271_at	102
222270_at	29.2
222269_at	26.8
222268_x_at	15.7
222267_at	9.6
222266_at	17.4
222265_at	56.1
222264_at	89
222263_at	55.3
222262_s_at	27.3
222261_at	6.4
222260_at	19
222259_s_at	63.3
222258_s_at	29.5
222257_s_at	14.1
222256_s_at	9.2
222255_at	6.1
222254_at	4.7
222253_s_at	28.6
222252_x_at	156.2
222251_s_at	31.4
222250_s_at	8.4
222249_at	5.4
222248_s_at	6.5
222247_at	58.7
222246_at	8.4
222245_s_at	111.7
222244_s_at	126.9
222243_s_at	52.4
222242_s_at	65.1
222241_at	52.1
222240_s_at	52.6
222239_s_at	56.7
222238_s_at	20.4
222237_s_at	47.1
222236_s_at	24.8
222235_s_at	338.9
222234_s_at	10.4
222233_s_at	45.1
222231_s_at	182.4
222230_s_at	276.8
222229_x_at	367.1
222228_s_at	138.1
222227_at	18.6
222226_at	3.8
222225_at	11.8
222224_at	22.4
222223_s_at	59.7
222222_s_at	7
222221_x_at	5.7
222220_s_at	40.5
222219_s_at	38.2
222218_s_at	598.4
222217_s_at	25.9
222216_s_at	47.6
222215_at	40.3
222214_at	51.2
222213_x_at	14
222212_s_at	188.8
222211_x_at	91.8
222210_at	7.8
222209_s_at	18.9
222208_s_at	84.2
222207_x_at	183.6
222206_s_at	6.9
222205_x_at	59.5
222204_s_at	58.6
222203_s_at	60.5
222202_at	10
222201_s_at	59.5
222200_s_at	58
222199_s_at	181.9
222198_at	11.4
222197_s_at	95.9
222196_at	3
222195_s_at	11.8
222194_at	9.6
222193_at	43.2
222192_s_at	90.1
222191_s_at	21.2
222190_s_at	4
222189_at	24
222188_at	33.4
222187_x_at	229.4
222186_at	3.1
222185_at	129.2
222184_at	41.7
222183_x_at	12.7
222182_s_at	95.8
222181_at	75.9
222180_at	12.9
222179_at	19.8
222178_s_at	12.1
222177_s_at	4.5
222176_at	13
222175_s_at	250.1
222174_at	10.2
222173_s_at	6.3
222172_at	23.2
222171_s_at	4.4
222170_at	62.8
222169_x_at	89.6
222168_at	1.6
222167_at	31.4
222166_at	12.4
222165_x_at	29.6
222164_at	14.3
222163_s_at	66.1
222162_s_at	32.1
222161_at	17.2
222160_at	169.9
222159_at	23.1
222158_s_at	27.4
222157_s_at	83.9
222156_x_at	87.7
222155_s_at	29.5
222154_s_at	47
222153_at	6.4
222152_at	19.6
222151_s_at	73.6
222150_s_at	175.2
222149_x_at	61.7
222148_s_at	270.4
222147_s_at	43.8
222146_s_at	5.3
222145_at	14.7
222144_at	91.2
222143_s_at	299.6
222142_at	4.6
222141_at	13.4
222140_s_at	13
222139_at	135.7
222138_s_at	14.1
222137_at	9.2
222136_x_at	131.8
222135_at	6.2
222134_at	26.8
222133_s_at	101.3
222132_s_at	91.7
222131_x_at	101.2
222130_s_at	58.1
222129_at	104.8
222128_at	3.5
222127_s_at	290.5
222126_at	91.1
222125_s_at	217.8
222124_at	32.2
222123_s_at	71.5
222122_s_at	144.1
222121_at	4.9
222120_at	45.9
222119_s_at	198.8
222118_at	6
222117_s_at	17
222116_s_at	26.4
222115_x_at	82.2
222114_x_at	9.1
222113_s_at	135.3
222112_at	6.3
222111_at	25.4
222110_at	103.2
222109_at	77.2
222108_at	91.4
222107_x_at	7.6
222106_at	36.5
222105_s_at	90.7
222104_x_at	98
222103_at	71.6
222102_at	10.7
222101_s_at	14.3
222100_at	8.3
222099_s_at	155.5
222098_s_at	46.7
222097_at	27.6
222096_x_at	84
222095_s_at	10.2
222094_at	63.9
222093_s_at	168.7
222092_at	6.1
222091_at	13.8
222090_at	6.1
222089_s_at	4.8
222088_s_at	470.5
222087_at	20.7
222086_s_at	4.8
222085_at	15.2
222084_s_at	7
222083_at	16.1
222082_at	74.9
222081_at	29.6
222080_s_at	20.1
222079_at	54.9
222078_at	23.7
222077_s_at	50.7
222076_at	4.5
222075_s_at	5.8
222074_at	23.1
222073_at	44.6
222072_at	27.5
222071_s_at	88.3
222070_at	117
222069_s_at	6
222068_s_at	6.7
222067_x_at	79.6
222066_at	18.5
222065_s_at	151.9
222064_s_at	79.2
222063_s_at	14.6
222062_at	39.1
222061_at	49.3
222060_at	10.1
222059_at	7.1
222058_at	42.6
222057_at	8
222056_s_at	8.4
222055_at	7.4
222054_at	9.2
222053_at	106.9
222052_at	50.3
222051_s_at	20.2
222050_at	10
222049_s_at	10.3
222048_at	59.2
222047_s_at	277.9
222046_at	107.9
222045_s_at	8.6
222044_at	41.3
222043_at	33.6
222042_x_at	20.1
222041_at	143.4
222040_at	81.1
222039_at	38
222038_s_at	39.1
222037_at	1.8
222036_s_at	39.8
222035_s_at	71.7
222034_at	28.2
222033_s_at	7.7
222032_s_at	16.2
222031_at	3.9
222030_at	136.6
222029_x_at	114.2
222028_at	78
222027_at	39.9
222026_at	21.5
222025_s_at	7.5
222024_s_at	49.3
222023_at	10.3
222022_at	97.2
222021_x_at	572.1
222020_s_at	6.2
222019_at	46.5
222018_at	80.8
222017_x_at	21.5
222016_s_at	24.9
222015_at	17.8
222014_x_at	88.6
222013_x_at	6.7
222012_at	7.8
222011_s_at	94.8
222010_at	30.7
222009_at	6.6
222008_at	8
222007_s_at	5.5
222006_at	17.7
222005_s_at	171.4
222004_s_at	5.1
222003_s_at	11.6
222002_at	16.8
222001_x_at	275.4
222000_at	183.3
221999_at	142.4
221998_s_at	101.4
221997_s_at	2.2
221996_s_at	24.5
221995_s_at	67.4
221994_at	6.9
221993_s_at	3.3
221992_at	14.9
221991_at	160.6
221990_at	114.5
221989_at	74.7
221988_at	94
221987_s_at	2.2
221986_s_at	4.4
221985_at	92.5
221984_s_at	331.4
221983_at	143.3
221982_x_at	18.4
221981_s_at	10.2
221980_at	54.4
221979_at	38
221978_at	296.5
221977_at	5
221976_s_at	3.3
221975_s_at	9.1
221974_at	3.9
221973_at	91.6
221972_s_at	37.6
221971_x_at	63.2
221970_s_at	147.1
221969_at	31.9
221968_s_at	5.2
221967_at	128.4
221966_at	41.2
221965_at	114.2
221964_at	11.7
221963_x_at	67
221962_s_at	58.6
221961_at	12.3
221960_s_at	163.8
221959_at	7.1
221958_s_at	150.9
221957_at	139.2
221956_at	35.2
221955_at	5
221954_at	222.8
221953_s_at	64.2
221952_x_at	835.5
221951_at	22.1
221950_at	12.4
221949_at	29.7
221948_s_at	8.6
221947_at	17.4
221946_at	11.9
221945_at	36.9
221944_at	25.4
221943_x_at	796.5
221942_s_at	157.4
221941_at	47.2
221940_at	9.7
221939_at	9.4
221938_x_at	157.4
221937_at	211
221936_x_at	16.2
221935_s_at	3.8
221934_s_at	104.4
221933_at	6.2
221932_s_at	633.1
221931_s_at	97
221930_at	65.2
221929_at	69.8
221928_at	21.1
221927_s_at	198.5
221926_s_at	15.2
221925_s_at	37.8
221924_at	14.7
221923_s_at	286.8
221922_at	14.9
221921_s_at	25.6
221920_s_at	751.2
221919_at	67.4
221918_at	268.7
221917_s_at	116.1
221916_at	84.9
221915_s_at	18.9
221914_at	19.1
221913_at	97
221912_s_at	68.9
221911_at	9
221910_at	78.6
221909_at	4.7
221908_at	67.6
221907_at	139.4
221906_at	21.3
221905_at	45.1
221904_at	90.4
221903_s_at	149.3
221902_at	9.1
221901_at	7
221900_at	12.3
221899_at	554.4
221898_at	50.5
221897_at	193
221896_s_at	176
221895_at	199.8
221894_at	71.8
221893_s_at	24.4
221892_at	50.8
221891_x_at	2217
221890_at	10.5
221889_at	14.2
221888_at	14
221887_s_at	22.5
221886_at	56.1
221885_at	11.8
221884_at	8.6
221883_at	18.9
221882_s_at	111.6
221881_s_at	7.6
221880_s_at	10.4
221879_at	142.3
221878_at	120.1
221877_at	37.7
221876_at	65
221875_x_at	3126.7
221874_at	78.4
221873_at	99.2
221872_at	8.1
221871_s_at	101.6
221870_at	16.8
221869_at	12.9
221868_at	63.3
221867_at	31.1
221866_at	23.8
221865_at	125.5
221864_at	152
221863_at	34.7
221862_at	68.1
221861_at	82.1
221860_at	71.8
221859_at	264.9
221858_at	52.5
221857_s_at	76.8
221856_s_at	229.7
221855_at	381.3
221854_at	5.9
221853_s_at	92.4
221852_at	11.4
221851_at	43.6
221850_x_at	228.9
221849_s_at	8.1
221848_at	13.1
221847_at	82.5
221846_s_at	12.7
221845_s_at	68.4
221844_x_at	469.2
221843_s_at	8.9
221842_s_at	132.7
221841_s_at	188.6
221840_at	879.3
221839_s_at	143.6
221838_at	25.2
221837_at	2.9
221836_s_at	125.6
221835_at	10
221834_at	171.4
221833_at	79.3
221832_s_at	95.3
221831_at	44
221830_at	97.9
221829_s_at	67
221828_s_at	12
221827_at	265.9
221826_at	61.6
221825_at	247.1
221824_s_at	264.4
221823_at	62.1
221822_at	47
221821_s_at	133.9
221820_s_at	161.2
221819_at	218.7
221818_at	88.3
221817_at	88.5
221816_s_at	437.6
221815_at	2
221814_at	13.6
221813_at	76.8
221812_at	25.8
221811_at	96.3
221810_at	14.9
221809_at	12.8
221808_at	107.9
221807_s_at	5.9
221806_s_at	49.1
221805_at	17.2
221804_s_at	587
221803_s_at	433.8
221802_s_at	51.6
221801_x_at	16.7
221800_s_at	85.6
221799_at	19.2
221798_x_at	12207.2
221797_at	17.2
221796_at	8.7
221795_at	8.2
221794_at	21
221793_at	7.8
221792_at	167.6
221791_s_at	731.5
221790_s_at	104.8
221789_x_at	42
221788_at	46.2
221787_at	65.5
221786_at	94.1
221785_at	18
221784_at	20.4
221783_at	25.6
221782_at	66.1
221781_s_at	36.7
221780_s_at	28.5
221779_at	23.5
221778_at	391.1
221777_at	18.4
221776_s_at	69.6
221775_x_at	1827.6
221774_x_at	296.2
221773_at	195.6
221772_s_at	3.9
221771_s_at	6.9
221770_at	18.7
221769_at	11
221768_at	136.6
221767_x_at	71
221766_s_at	204.4
221765_at	18
221764_at	1939
221763_at	312.1
221762_s_at	18.7
221761_at	216.1
221760_at	221.6
221759_at	20
221758_at	126.9
221757_at	174.3
221756_at	279.5
221755_at	16
221754_s_at	20.9
221753_at	72.6
221752_at	91.5
221751_at	105.4
221750_at	27.2
221749_at	282.4
221748_s_at	122.8
221747_at	7.3
221746_at	27.6
221745_at	48.3
221744_at	25.6
221743_at	514.4
221742_at	78.6
221741_s_at	276.6
221740_x_at	78.4
221739_at	277.7
221738_at	25.2
221737_at	45.1
221736_at	149
221735_at	169.1
221734_at	14.4
221733_s_at	149.3
221732_at	15.5
221731_x_at	1650.5
221730_at	14.7
221729_at	53.3
221728_x_at	35.6
221727_at	50.2
221726_at	795.2
221725_at	100.5
221724_s_at	498.4
221723_s_at	8.1
221722_x_at	5.1
221721_s_at	2.6
221720_s_at	7.7
221719_s_at	10.8
221718_s_at	37.4
221717_at	100.7
221716_s_at	51.9
221715_at	22.1
221714_s_at	13.2
221713_s_at	21.2
221712_s_at	82.8
221711_s_at	213.4
221710_x_at	4
221709_s_at	27.5
221708_s_at	7.8
221707_s_at	133.9
221706_s_at	15.5
221705_s_at	61.1
221704_s_at	71.8
221703_at	3.1
221702_s_at	405.6
221701_s_at	63.5
221700_s_at	5057.1
221699_s_at	32.7
221698_s_at	1872.6
221697_at	11.3
221696_s_at	43.2
221695_s_at	27.5
221693_s_at	137.2
221692_s_at	88
221691_x_at	92.8
221690_s_at	18.4
221689_s_at	87.2
221688_s_at	199.8
221687_s_at	12.3
221686_s_at	55.7
221685_s_at	4.6
221684_s_at	97.5
221683_s_at	3.1
221682_s_at	10.4
221681_s_at	33
221680_s_at	145.7
221679_s_at	37.7
221678_at	5.1
221677_s_at	26.7
221676_s_at	302.7
221675_s_at	533.3
221674_s_at	127.7
221673_s_at	73.3
221672_s_at	10
221671_x_at	1200.6
221670_s_at	89.3
221669_s_at	45.5
221668_s_at	12.8
221667_s_at	17.6
221666_s_at	222.5
221665_s_at	9.1
221664_s_at	163.8
221663_x_at	39.9
221662_s_at	15.9
221661_at	28.6
221660_at	39.7
221659_s_at	89.8
221658_s_at	17.1
221657_s_at	93.6
221656_s_at	116
221655_x_at	25.9
221654_s_at	761.9
221653_x_at	69
221652_s_at	18.3
221651_x_at	997.9
221650_s_at	48.8
221649_s_at	111.8
221648_s_at	53.1
221647_s_at	79.3
221646_s_at	16
221645_s_at	28.8
221644_s_at	9.9
221643_s_at	59.4
221642_at	43.8
221641_s_at	119.3
221640_s_at	68.1
221639_x_at	48.1
221638_s_at	16.9
221637_s_at	61.1
221636_s_at	10.5
221634_at	35.4
221633_at	163.2
221632_s_at	77.9
221631_at	77.7
221630_s_at	3.1
221629_x_at	129.5
221628_s_at	13.8
221627_at	178.9
221626_at	39.8
221625_at	16.6
221624_at	62.6
221623_at	3.4
221622_s_at	269.8
221621_at	17.5
221620_s_at	141.4
221619_s_at	606.3
221618_s_at	1
221617_at	41.2
221616_s_at	28.3
221615_at	87.5
221614_s_at	74.3
221613_s_at	458
221612_at	102.1
221611_s_at	15.6
221610_s_at	31.3
221609_s_at	28.1
221608_at	8.7
221607_x_at	4767.2
221606_s_at	2.8
221605_s_at	117.7
221604_s_at	16.5
221603_at	124.4
221602_s_at	75.4
221601_s_at	537.7
221600_s_at	82.3
221599_at	56.7
221598_s_at	20.3
221597_s_at	159
221596_s_at	29.5
221595_at	9.1
221594_at	13.5
221593_s_at	107.9
221592_at	9.9
221591_s_at	51.7
221590_s_at	25.6
221589_s_at	28.2
221588_x_at	107.9
221587_s_at	55.3
221586_s_at	5.5
221585_at	18
221584_s_at	28.7
221583_s_at	8.6
221582_at	175.8
221581_s_at	407.9
221580_s_at	109.2
221579_s_at	292.6
221578_at	19.8
221577_x_at	38.8
221576_at	4.9
221575_at	124.6
221573_at	5.7
221572_s_at	9.6
221571_at	106.1
221570_s_at	63.7
221569_at	84.4
221568_s_at	32.4
221567_at	8.8
221566_s_at	5.4
221565_s_at	102.2
221564_at	207.4
221563_at	56.4
221562_s_at	12.6
221561_at	73.8
221560_at	42.5
221559_s_at	92.1
221558_s_at	312.1
221557_s_at	52.3
221556_at	21.9
221555_x_at	72.6
221554_at	52.2
221553_at	40.8
221552_at	6.4
221551_x_at	152.3
221550_at	10.4
221549_at	104.6
221548_s_at	50.9
221547_at	137.2
221546_at	54.9
221545_x_at	146.2
221544_s_at	22.9
221543_s_at	84.6
221542_s_at	53.8
221541_at	220.8
