ID_REF	pre_5_VALUE
49679_s_at	101.5
49485_at	78.9
49452_at	22.8
49329_at	128.3
49327_at	315.6
49306_at	7.4
49111_at	159.4
49077_at	229.3
49051_g_at	33.4
49049_at	50
48825_at	53.6
48808_at	21.5
48659_at	354.4
48612_at	948.1
48580_at	484.4
48531_at	201.6
48117_at	227.4
48106_at	224.3
48031_r_at	182.5
48030_i_at	1135.9
47773_at	60.4
47608_at	92.2
47571_at	462.7
47560_at	24.1
47553_at	4.2
47550_at	6.9
47530_at	142.1
47105_at	154.4
47083_at	165.5
47069_at	91.5
46947_at	62.2
46665_at	66.5
46323_at	101.2
46270_at	42.5
46256_at	569
46167_at	51.2
46142_at	7.4
45828_at	111.5
45749_at	207.3
45714_at	68.1
45687_at	36.7
45653_at	10.3
45633_at	4.3
45572_s_at	483.5
45526_g_at	559.9
45297_at	82.5
45288_at	33.1
44822_s_at	23.8
44790_s_at	204.4
44783_s_at	93.7
44702_at	120.1
44696_at	192.2
44673_at	143.7
44669_at	71.6
44654_at	127.1
44617_at	417.4
44563_at	347.8
44146_at	196.9
44120_at	135.1
44111_at	168.7
44065_at	26.9
44040_at	167.6
43977_at	193.7
43934_at	163.2
43544_at	140.7
43511_s_at	185.8
43427_at	10.3
42361_g_at	50.4
41858_at	31.2
41856_at	317.5
41660_at	5.5
41657_at	34.2
41644_at	191.9
41577_at	20.3
41553_at	46.6
41512_at	98.1
41469_at	383.4
41397_at	38.7
41387_r_at	365.8
41386_i_at	62.5
41329_at	66.5
41220_at	2566.6
41160_at	133.6
41113_at	52.5
41047_at	111.7
41037_at	4
40850_at	363.6
40837_at	70.9
40829_at	278.7
40687_at	5.6
40665_at	31.4
40640_at	81.4
40612_at	67
40569_at	231
40562_at	49.2
40560_at	20.1
40524_at	3.3
40489_at	86.5
40472_at	4.6
40465_at	66.8
40446_at	757.3
40420_at	273.2
40359_at	289
40284_at	7.3
40273_at	76.7
40255_at	66.4
40225_at	326.7
40189_at	302
40149_at	144.3
40148_at	5.5
40093_at	94.7
40020_at	86.5
40016_g_at	151.3
39966_at	62.2
39891_at	103.7
39854_r_at	485.3
39835_at	20
39817_s_at	256.9
39763_at	29.7
39729_at	341.8
39705_at	102.4
39650_s_at	145.6
396_f_at	1097.1
39582_at	114.5
39549_at	8
39548_at	51.1
39402_at	280.6
39318_at	33.8
39313_at	80
39249_at	51.7
39248_at	138.7
38964_r_at	3168.4
38918_at	143.6
38892_at	97.4
38766_at	70.6
38710_at	432.8
38707_r_at	643.8
38703_at	305.9
38691_s_at	21.7
38671_at	176.2
38521_at	245.7
38487_at	35.6
38447_at	407.2
38398_at	341.8
38340_at	153.5
38290_at	217.1
38269_at	389.7
38241_at	135.2
38158_at	81.7
38157_at	17.7
38149_at	167.8
38069_at	130.9
38043_at	17.5
38037_at	17.9
37996_s_at	61.9
37986_at	59.6
37966_at	73.3
37965_at	97.2
37953_s_at	98.6
37950_at	84.7
37943_at	147.8
37892_at	29.9
37872_at	134.6
37860_at	135
37831_at	14.2
37802_r_at	44.9
37796_at	233.4
37793_r_at	213.4
37652_at	101.6
37590_g_at	102.3
37586_at	17.2
37577_at	7.5
37566_at	22.1
37549_g_at	42.6
37547_at	9.3
37512_at	6
37462_i_at	28.5
37433_at	6.1
37425_g_at	44.9
37424_at	19.2
37408_at	341.1
37384_at	247.3
37278_at	155.4
37254_at	70
37232_at	42.4
37226_at	118.8
37201_at	119.3
37170_at	17
37152_at	23.4
37145_at	863.4
37117_at	12.7
37079_at	45.3
37028_at	200.5
37022_at	82.2
37020_at	10.3
37012_at	659.9
37005_at	269.9
37004_at	71.8
36994_at	1299.4
36936_at	71.7
36920_at	25.9
36907_at	1006.5
36888_at	276.3
36865_at	181.8
36830_at	6.4
36829_at	249
36742_at	83.1
36711_at	67.4
36612_at	19.7
36566_at	55.3
36564_at	319.7
36554_at	137.9
36553_at	84.6
36552_at	74.2
36545_s_at	135.7
36499_at	43.2
36475_at	34.1
36129_at	568
36084_at	152.7
36030_at	223.1
36019_at	223.8
36004_at	506.8
35974_at	137.8
35846_at	30.6
35820_at	24.1
35776_at	83.1
35685_at	224.1
35671_at	195.4
35666_at	249.8
35626_at	86.3
35617_at	16.7
35436_at	51
35265_at	30
35254_at	192.2
35201_at	344.7
35179_at	15.1
35160_at	35.3
35156_at	60.7
35150_at	332.9
35148_at	11.3
35147_at	339.4
34868_at	20.1
34858_at	147.4
34846_at	303.8
34764_at	34.6
34726_at	48.1
34697_at	52.5
34689_at	205.3
34478_at	5.7
34471_at	48.3
34449_at	57.6
34408_at	226.8
34406_at	21.2
34260_at	32.1
34225_at	72
34221_at	80.2
34210_at	300.1
34206_at	119
34187_at	28.6
34063_at	95.2
34031_i_at	60.4
33850_at	11.1
33814_at	228.5
33778_at	312.7
33768_at	434
33767_at	5.5
33760_at	14
33736_at	111.5
33646_g_at	20.4
336_at	215.7
33579_i_at	66.1
33494_at	11
33323_r_at	159.4
33322_i_at	340.9
33307_at	99
33304_at	398.2
33197_at	14.5
33148_at	27.1
33132_at	24.3
32837_at	179.5
32836_at	294.6
32811_at	346.9
32723_at	35.6
32699_s_at	113.6
32625_at	26.8
32541_at	76.7
32540_at	72.3
32502_at	26.4
32402_s_at	11.5
32259_at	170.5
32209_at	267.5
32137_at	180.3
32128_at	45.5
32099_at	189.8
32094_at	80.2
32091_at	193.2
32088_at	3.6
32069_at	167.5
32062_at	64.8
32042_at	45.7
32032_at	175.9
32029_at	207.4
320_at	60.6
31874_at	109.1
31861_at	461.5
31846_at	114.4
31845_at	179.6
31837_at	266.3
31835_at	152.8
31826_at	245
31807_at	130.5
31799_at	46.6
31637_s_at	82.3
266_s_at	61.9
243_g_at	118.7
222384_at	32.7
222383_s_at	8.8
222382_x_at	46.1
222381_at	42.4
222380_s_at	223
222379_at	6.7
222378_at	47
222377_at	53.8
222376_at	92
222375_at	8.9
222374_at	9.7
222373_at	10
222372_at	7.5
222371_at	245.9
222370_x_at	108.5
222369_at	8.5
222368_at	273.2
222367_at	9.6
222366_at	115
222365_at	55.4
222364_at	16.3
222363_at	161
222362_at	15.8
222361_at	12.9
222360_at	32.5
222359_x_at	2.6
222358_x_at	78.6
222357_at	80.8
222356_at	129.1
222355_at	4
222354_at	5.9
222353_at	66.1
222352_at	41.3
222351_at	3.3
222350_at	1.3
222349_x_at	14.3
222348_at	5.7
222347_at	5.1
222346_at	73.3
222345_at	67.7
222344_at	61.4
222343_at	50.7
222342_at	5.4
222341_x_at	54.6
222340_at	6.3
222339_x_at	25.8
222338_x_at	170.7
222337_at	58.2
222336_at	11.8
222335_at	10.6
222334_at	124.9
222333_at	202.8
222332_at	36
222331_at	6.1
222330_at	5.3
222329_x_at	116.7
222328_x_at	59.6
222327_x_at	95.9
222326_at	132.8
222325_at	6.4
222324_at	16.9
222323_at	58.9
222322_at	4.7
222321_at	75.7
222320_at	8.6
222319_at	101.5
222318_at	104.3
222317_at	80.1
222316_at	90.4
222315_at	16.4
222314_x_at	7.3
222313_at	2.2
222312_s_at	47.4
222311_s_at	68.8
222310_at	58.9
222309_at	29.7
222308_x_at	3.5
222307_at	14.5
222306_at	14.8
222305_at	75.1
222304_x_at	23.5
222303_at	91.4
222302_at	194.7
222301_at	147.9
222300_at	29.3
222299_x_at	3.1
222298_at	11.6
222297_x_at	269.2
222296_at	12.8
222295_x_at	116.2
222294_s_at	132.1
222293_at	44.4
222292_at	11
222291_at	33.4
222290_at	98
222289_at	38.9
222288_at	9
222287_at	17.6
222286_at	79
222285_at	8.4
222284_at	48
222283_at	79.1
222282_at	77.2
222281_s_at	19.4
222280_at	306.6
222279_at	150.6
222278_at	10.9
222277_at	12.2
222276_at	10.1
222275_at	76.7
222274_at	11.5
222273_at	44.6
222272_x_at	11.6
222271_at	108.5
222270_at	2.6
222269_at	17.6
222268_x_at	32.9
222267_at	4.9
222266_at	136.9
222265_at	28.4
222264_at	156.5
222263_at	41.3
222262_s_at	39.9
222261_at	8.4
222260_at	30.5
222259_s_at	3.1
222258_s_at	6.5
222257_s_at	9
222256_s_at	22.8
222255_at	12.7
222254_at	17
222253_s_at	6.4
222252_x_at	115.7
222251_s_at	77.2
222250_s_at	93.9
222249_at	67
222248_s_at	9.7
222247_at	73.9
222246_at	9.4
222245_s_at	23.9
222244_s_at	263.4
222243_s_at	92.9
222242_s_at	95.1
222241_at	34.5
222240_s_at	80.4
222239_s_at	63.5
222238_s_at	6
222237_s_at	9.3
222236_s_at	58.6
222235_s_at	63.9
222234_s_at	11.2
222233_s_at	13.4
222231_s_at	180.1
222230_s_at	146.5
222229_x_at	236.5
222228_s_at	134.4
222227_at	5.4
222226_at	10.1
222225_at	7.5
222224_at	2.2
222223_s_at	20.8
222222_s_at	6.1
222221_x_at	23.2
222220_s_at	16.8
222219_s_at	27.3
222218_s_at	759
222217_s_at	64.6
222216_s_at	40.6
222215_at	55
222214_at	137.3
222213_x_at	32.2
222212_s_at	300.5
222211_x_at	89.9
222210_at	4.8
222209_s_at	35.1
222208_s_at	94.8
222207_x_at	421.4
222206_s_at	9.6
222205_x_at	52.4
222204_s_at	13.4
222203_s_at	61.8
222202_at	2.4
222201_s_at	19.2
222200_s_at	119.6
222199_s_at	175.6
222198_at	8.4
222197_s_at	58.1
222196_at	21.1
222195_s_at	25.1
222194_at	15.1
222193_at	120.7
222192_s_at	102.4
222191_s_at	10.3
222190_s_at	3.9
222189_at	46.8
222188_at	46.5
222187_x_at	348.7
222186_at	2.9
222185_at	233.1
222184_at	24.1
222183_x_at	32.8
222182_s_at	211.1
222181_at	60.1
222180_at	9.2
222179_at	2.9
222178_s_at	12.3
222177_s_at	7.3
222176_at	10.6
222175_s_at	118.3
222174_at	71.5
222173_s_at	46
222172_at	89.2
222171_s_at	4.5
222170_at	10.8
222169_x_at	159.1
222168_at	7.9
222167_at	19.2
222166_at	79.1
222165_x_at	23.5
222164_at	13.8
222163_s_at	74.7
222162_s_at	66.8
222161_at	8.4
222160_at	211.8
222159_at	24.2
222158_s_at	31.3
222157_s_at	39.7
222156_x_at	51.9
222155_s_at	14.7
222154_s_at	34.1
222153_at	3.1
222152_at	91.3
222151_s_at	99.3
222150_s_at	134.8
222149_x_at	84.6
222148_s_at	162.4
222147_s_at	50
222146_s_at	15.9
222145_at	13.8
222144_at	109.3
222143_s_at	279.2
222142_at	8.3
222141_at	33.1
222140_s_at	9.6
222139_at	153.7
222138_s_at	31.5
222137_at	34.4
222136_x_at	191.5
222135_at	2.6
222134_at	21.8
222133_s_at	162
222132_s_at	100.6
222131_x_at	39.4
222130_s_at	38.1
222129_at	168.5
222128_at	39.3
222127_s_at	141.9
222126_at	41.9
222125_s_at	247.6
222124_at	66.6
222123_s_at	105.8
222122_s_at	86.1
222121_at	4.9
222120_at	85.8
222119_s_at	128.3
222118_at	27
222117_s_at	26.4
222116_s_at	18.4
222115_x_at	104.3
222114_x_at	10.3
222113_s_at	152.9
222112_at	4
222111_at	61
222110_at	47.9
222109_at	182.5
222108_at	94.6
222107_x_at	77.9
222106_at	62.7
222105_s_at	59.1
222104_x_at	138.3
222103_at	40.7
222102_at	33.4
222101_s_at	19
222100_at	8.7
222099_s_at	168.5
222098_s_at	73.5
222097_at	149.2
222096_x_at	32.1
222095_s_at	33.1
222094_at	168
222093_s_at	188.7
222092_at	17.3
222091_at	9.2
222090_at	25.3
222089_s_at	41.7
222088_s_at	230.5
222087_at	61.5
222086_s_at	5.7
222085_at	18.2
222084_s_at	11.9
222083_at	28.4
222082_at	180.5
222081_at	60.7
222080_s_at	77.9
222079_at	82.4
222078_at	84.4
222077_s_at	75.8
222076_at	64.1
222075_s_at	15.9
222074_at	31.4
222073_at	55.5
222072_at	21.7
222071_s_at	52.2
222070_at	101.9
222069_s_at	7.2
222068_s_at	6.6
222067_x_at	153.5
222066_at	3.5
222065_s_at	123.2
222064_s_at	41.9
222063_s_at	22.5
222062_at	56.2
222061_at	69
222060_at	107.1
222059_at	101.8
222058_at	143.6
222057_at	11.1
222056_s_at	78
222055_at	4.5
222054_at	71.4
222053_at	104.1
222052_at	63.2
222051_s_at	41.4
222050_at	10.5
222049_s_at	13.3
222048_at	50.5
222047_s_at	289.3
222046_at	113.2
222045_s_at	26.3
222044_at	11.9
222043_at	44.3
222042_x_at	12.3
222041_at	102.1
222040_at	112.1
222039_at	37.3
222038_s_at	8.9
222037_at	9.1
222036_s_at	7
222035_s_at	30.9
222034_at	68.3
222033_s_at	47.4
222032_s_at	11.6
222031_at	10.9
222030_at	201.9
222029_x_at	107.9
222028_at	114.1
222027_at	119.3
222026_at	45.3
222025_s_at	40.9
222024_s_at	220.6
222023_at	21.5
222022_at	29.1
222021_x_at	593.1
222020_s_at	12.8
222019_at	109.3
222018_at	15.2
222017_x_at	118.1
222016_s_at	50.8
222015_at	42
222014_x_at	58.5
222013_x_at	5.5
222012_at	9.8
222011_s_at	75
222010_at	50.5
222009_at	17.5
222008_at	16.2
222007_s_at	3
222006_at	7.8
222005_s_at	86.6
222004_s_at	9.4
222003_s_at	10
222002_at	8.3
222001_x_at	350.9
222000_at	187.2
221999_at	175.3
221998_s_at	107
221997_s_at	82.3
221996_s_at	43.9
221995_s_at	86.3
221994_at	5.5
221993_s_at	3.9
221992_at	15.9
221991_at	134.3
221990_at	78.9
221989_at	23.4
221988_at	6.9
221987_s_at	44.4
221986_s_at	9.3
221985_at	62.8
221984_s_at	287.2
221983_at	295.5
221982_x_at	18.6
221981_s_at	8.5
221980_at	103.6
221979_at	39.4
221978_at	219.7
221977_at	7.1
221976_s_at	4.7
221975_s_at	4
221974_at	4
221973_at	114.9
221972_s_at	7.1
221971_x_at	77.3
221970_s_at	161.9
221969_at	289.3
221968_s_at	8.8
221967_at	147.6
221966_at	49.8
221965_at	153.9
221964_at	20.4
221963_x_at	131.3
221962_s_at	68.1
221961_at	12.9
221960_s_at	81.9
221959_at	6.8
221958_s_at	118.7
221957_at	212.3
221956_at	30
221955_at	5.4
221954_at	155.7
221953_s_at	23.9
221952_x_at	906.8
221951_at	13
221950_at	70.2
221949_at	69.5
221948_s_at	11.8
221947_at	47
221946_at	6.8
221945_at	38.9
221944_at	20.8
221943_x_at	941.4
221942_s_at	156.8
221941_at	15
221940_at	25.2
221939_at	18.1
221938_x_at	120.2
221937_at	224.9
221936_x_at	12.3
221935_s_at	3.8
221934_s_at	193.3
221933_at	2.4
221932_s_at	622.4
221931_s_at	87.6
221930_at	67.5
221929_at	102.1
221928_at	11.4
221927_s_at	38.2
221926_s_at	5.9
221925_s_at	33.1
221924_at	27.8
221923_s_at	243.8
221922_at	12.9
221921_s_at	100
221920_s_at	1951.9
221919_at	81.6
221918_at	109.4
221917_s_at	54.7
221916_at	48
221915_s_at	5.8
221914_at	13.5
221913_at	89.9
221912_s_at	53.9
221911_at	10.6
221910_at	83.2
221909_at	6.1
221908_at	42.8
221907_at	33
221906_at	71
221905_at	133.5
221904_at	63
221903_s_at	113.4
221902_at	21.9
221901_at	9.4
221900_at	29.2
221899_at	531.7
221898_at	56.5
221897_at	89.9
221896_s_at	190.4
221895_at	383.3
221894_at	10.5
221893_s_at	31.2
221892_at	73.8
221891_x_at	1326.6
221890_at	13.6
221889_at	8.2
221888_at	9.2
221887_s_at	11.5
221886_at	6.9
221885_at	46.5
221884_at	23.3
221883_at	78.2
221882_s_at	143
221881_s_at	21.4
221880_s_at	12.3
221879_at	74.3
221878_at	118.2
221877_at	100.4
221876_at	51.8
221875_x_at	2689
221874_at	83.3
221873_at	81.2
221872_at	37.6
221871_s_at	49.3
221870_at	17.8
221869_at	34.7
221868_at	48.1
221867_at	84.7
221866_at	22
221865_at	74.6
221864_at	175
221863_at	20.7
221862_at	73.8
221861_at	144.8
221860_at	120.6
221859_at	193.7
221858_at	18.4
221857_s_at	52
221856_s_at	259.5
221855_at	306.7
221854_at	4.7
221853_s_at	229.1
221852_at	5.2
221851_at	63.5
221850_x_at	304.5
221849_s_at	25.5
221848_at	16
221847_at	8.9
221846_s_at	24.2
221845_s_at	104.9
221844_x_at	217
221843_s_at	11.7
221842_s_at	231.3
221841_s_at	128.4
221840_at	396.5
221839_s_at	176.8
221838_at	3.9
221837_at	6.4
221836_s_at	167.4
221835_at	11
221834_at	245.5
221833_at	50.7
221832_s_at	95.4
221831_at	19.7
221830_at	170.8
221829_s_at	203.7
221828_s_at	84.3
221827_at	282.7
221826_at	14.6
221825_at	134.6
221824_s_at	701.2
221823_at	15.6
221822_at	48
221821_s_at	31.1
221820_s_at	194.3
221819_at	329.9
221818_at	122.4
221817_at	157.4
221816_s_at	223.4
221815_at	67.8
221814_at	10.8
221813_at	247.3
221812_at	25.6
221811_at	157
221810_at	14.5
221809_at	24.1
221808_at	28.3
221807_s_at	14
221806_s_at	187
221805_at	47.4
221804_s_at	494.8
221803_s_at	122.8
221802_s_at	27.4
221801_x_at	56.2
221800_s_at	98.9
221799_at	6.2
221798_x_at	10550
221797_at	7.7
221796_at	46.2
221795_at	75.9
221794_at	17.7
221793_at	7.6
221792_at	134.9
221791_s_at	406.3
221790_s_at	34
221789_x_at	159.3
221788_at	111
221787_at	20.1
221786_at	105.7
221785_at	27.6
221784_at	15.7
221783_at	20.6
221782_at	4.6
221781_s_at	7
221780_s_at	62.3
221779_at	12.7
221778_at	215.9
221777_at	22.2
221776_s_at	51.2
221775_x_at	1733
221774_x_at	231.3
221773_at	79.8
221772_s_at	18.4
221771_s_at	81.2
221770_at	14.7
221769_at	9.8
221768_at	107.2
221767_x_at	106.6
221766_s_at	145.5
221765_at	51.1
221764_at	3751.9
221763_at	216.8
221762_s_at	172.4
221761_at	146.5
221760_at	8.6
221759_at	25.9
221758_at	178.9
221757_at	121.9
221756_at	56.3
221755_at	66.3
221754_s_at	13.7
221753_at	147.4
221752_at	189.9
221751_at	99.4
221750_at	54.1
221749_at	159.3
221748_s_at	374.4
221747_at	16.4
221746_at	88.6
221745_at	36.1
221744_at	89.6
221743_at	370.6
221742_at	218.6
221741_s_at	182.1
221740_x_at	32.3
221739_at	191.2
221738_at	15
221737_at	200.9
221736_at	185.1
221735_at	35.7
221734_at	17.5
221733_s_at	158.4
221732_at	44.9
221731_x_at	1314.7
221730_at	4.3
221729_at	45
221728_x_at	364.6
221727_at	7.1
221726_at	727.3
221725_at	192.9
221724_s_at	153.6
221723_s_at	21.2
221722_x_at	3.9
221721_s_at	3.1
221720_s_at	12.5
221719_s_at	9.6
221718_s_at	165.3
221717_at	112.6
221716_s_at	58.8
221715_at	18.2
221714_s_at	48.5
221713_s_at	13.3
221712_s_at	103.4
221711_s_at	169.3
221710_x_at	4.3
221709_s_at	16.3
221708_s_at	27.6
221707_s_at	120.7
221706_s_at	8.9
221705_s_at	59.6
221704_s_at	59.9
221703_at	25.7
221702_s_at	336.2
221701_s_at	97.4
221700_s_at	6334.5
221699_s_at	30.6
221698_s_at	825.6
221697_at	21.5
221696_s_at	84.7
221695_s_at	91.6
221693_s_at	124.1
221692_s_at	7.4
221691_x_at	182
221690_s_at	23.2
221689_s_at	84.4
221688_s_at	348.7
221687_s_at	125.8
221686_s_at	85.5
221685_s_at	9
221684_s_at	166.9
221683_s_at	19.1
221682_s_at	5
221681_s_at	51.3
221680_s_at	240.5
221679_s_at	17.8
221678_at	15.8
221677_s_at	10.1
221676_s_at	286.6
221675_s_at	549.7
221674_s_at	212.9
221673_s_at	40.8
221672_s_at	13
221671_x_at	1558.7
221670_s_at	179.2
221669_s_at	45.2
221668_s_at	24.6
221667_s_at	55.5
221666_s_at	15.3
221665_s_at	15.5
221664_s_at	197
221663_x_at	36.2
221662_s_at	115.9
221661_at	12.1
221660_at	233.6
221659_s_at	74.9
221658_s_at	80.4
221657_s_at	16.4
221656_s_at	54.7
221655_x_at	85.3
221654_s_at	509.2
221653_x_at	82
221652_s_at	20.7
221651_x_at	1258.9
221650_s_at	21.8
221649_s_at	28.5
221648_s_at	64.6
221647_s_at	42.1
221646_s_at	2.2
221645_s_at	59.8
221644_s_at	47.6
221643_s_at	45.6
221642_at	125.6
221641_s_at	134.3
221640_s_at	11.2
221639_x_at	9.4
221638_s_at	85.4
221637_s_at	69.5
221636_s_at	14.8
221634_at	8.1
221633_at	78.5
221632_s_at	19.7
221631_at	118.4
221630_s_at	7.6
221629_x_at	128.6
221628_s_at	12
221627_at	145.1
221626_at	67.8
221625_at	64.1
221624_at	71.9
221623_at	4.2
221622_s_at	106.4
221621_at	30.2
221620_s_at	71.6
221619_s_at	543.6
221618_s_at	1.8
221617_at	185.3
221616_s_at	71.5
221615_at	76.9
221614_s_at	82.2
221613_s_at	171.7
221612_at	84.5
221611_s_at	59.1
221610_s_at	15.5
221609_s_at	7.4
221608_at	3.6
221607_x_at	6512.8
221606_s_at	6.5
221605_s_at	38.6
221604_s_at	53.8
221603_at	46.3
221602_s_at	56
221601_s_at	677.5
221600_s_at	47.8
221599_at	8.9
221598_s_at	8.5
221597_s_at	168.7
221596_s_at	15.5
221595_at	41.2
221594_at	63
221593_s_at	78.9
221592_at	11.1
221591_s_at	29.7
221590_s_at	70
221589_s_at	36.6
221588_x_at	80.9
221587_s_at	92.8
221586_s_at	11.1
221585_at	11
221584_s_at	47
221583_s_at	30.7
221582_at	157.3
221581_s_at	283.2
221580_s_at	6.4
221579_s_at	126.1
221578_at	32.8
221577_x_at	12.4
221576_at	6.6
221575_at	171.1
221573_at	13.8
221572_s_at	14
221571_at	91.9
221570_s_at	58.5
221569_at	78.5
221568_s_at	41.9
221567_at	96.2
221566_s_at	12.7
221565_s_at	104.7
221564_at	70
221563_at	103.5
221562_s_at	67.3
221561_at	28.3
221560_at	40.3
221559_s_at	70.8
221558_s_at	379.6
221557_s_at	66.7
221556_at	60.9
221555_x_at	164.4
221554_at	67.6
221553_at	69.6
221552_at	13.4
221551_x_at	121
221550_at	11.5
221549_at	138.4
221548_s_at	84
221547_at	115.7
221546_at	9.1
221545_x_at	58.9
221544_s_at	31.7
221543_s_at	47.1
221542_s_at	87.2
