ID_REF	symp_11_VALUE
57703_at	82.1
57588_at	35.2
57540_at	30.8
57539_at	89.1
57532_at	16.4
57516_at	53.1
57163_at	202.9
57082_at	359.6
56919_at	97.8
56829_at	285.2
56821_at	37.7
56748_at	33.2
564_at	101.1
56256_at	424.1
56197_at	928.4
55872_at	45.5
55705_at	3546.3
55692_at	60.2
55662_at	54.4
55616_at	146.8
55583_at	64.7
55093_at	268.7
55081_at	79.6
55065_at	103.8
54970_at	185.7
54632_at	73.3
54051_at	11.4
54037_at	10.4
53991_at	5.6
53987_at	57.7
53968_at	113.7
53912_at	244.3
53720_at	120.1
53202_at	58.8
53076_at	57.3
53071_s_at	34.8
52975_at	61.8
52940_at	239.7
52837_at	14
52741_at	58.6
52731_at	25.2
52651_at	67.9
52285_f_at	1.6
52255_s_at	145.9
52169_at	320.1
52164_at	56.1
52159_at	30.1
52078_at	36.5
52005_at	16.8
51774_s_at	486.8
51228_at	36.3
51226_at	18.2
51200_at	71.9
51192_at	32.9
51176_at	94
51158_at	13
51146_at	33.2
50965_at	99.6
50400_at	53.9
50376_at	83.7
50374_at	111.3
50314_i_at	135.7
50277_at	527.8
50221_at	128.2
49878_at	562.3
49679_s_at	51
49485_at	140.9
49452_at	18.9
49329_at	157.6
49327_at	415.9
49306_at	21.7
49111_at	129.1
49077_at	187
49051_g_at	33.9
49049_at	27.3
48825_at	118.1
48808_at	66.8
48659_at	375.3
48612_at	873.6
48580_at	485.3
48531_at	226.6
48117_at	106.4
48106_at	155.6
48031_r_at	178.2
48030_i_at	841.6
47773_at	56.7
47608_at	139.1
47571_at	178.7
47560_at	43.7
47553_at	4.7
47550_at	22
47530_at	106.3
47105_at	79.2
47083_at	194.3
47069_at	83.1
46947_at	77
46665_at	44.8
46323_at	116.9
46270_at	146.5
46256_at	474.3
46167_at	11.4
46142_at	8.7
45828_at	90.1
45749_at	339.7
45714_at	78.4
45687_at	324.9
45653_at	43.7
45633_at	4.3
45572_s_at	409.2
45526_g_at	436.1
45297_at	132.6
45288_at	31.8
44822_s_at	19.8
44790_s_at	185.2
44783_s_at	164.7
44702_at	31.8
44696_at	118.8
44673_at	111.3
44669_at	78
44654_at	35.6
44617_at	240.3
44563_at	328.6
44146_at	255.8
44120_at	16.2
44111_at	106.9
44065_at	12.7
44040_at	170.3
43977_at	96.5
43934_at	173.8
43544_at	18.3
43511_s_at	243.4
43427_at	6.3
42361_g_at	20.6
41858_at	35
41856_at	233.8
41660_at	9
41657_at	35.2
41644_at	137.3
41577_at	23.3
41553_at	59.3
41512_at	140.9
41469_at	346
41397_at	59.6
41387_r_at	294.4
41386_i_at	143.8
41329_at	69.4
41220_at	2138
41160_at	21.1
41113_at	43.6
41047_at	158.8
41037_at	35
40850_at	78.9
40837_at	58.9
40829_at	222.4
40687_at	33.5
40665_at	19.9
40640_at	26.4
40612_at	38.5
40569_at	169.5
40562_at	72.6
40560_at	120.7
40524_at	38.4
40489_at	139.6
40472_at	16.5
40465_at	87
40446_at	442.9
40420_at	214.5
40359_at	353.1
40284_at	12.2
40273_at	19.2
40255_at	84.6
40225_at	251.7
40189_at	378.8
40149_at	164.5
40148_at	27.2
40093_at	98
40020_at	122.4
40016_g_at	51.6
39966_at	45.7
39891_at	142
39854_r_at	371.9
39835_at	20.5
39817_s_at	245.5
39763_at	18.6
39729_at	319.7
39705_at	90.3
39650_s_at	66.5
396_f_at	1156.2
39582_at	141.9
39549_at	1.9
39548_at	37
39402_at	332
39318_at	101
39313_at	30.7
39249_at	45
39248_at	189.9
38964_r_at	3253.7
38918_at	83.3
38892_at	119.8
38766_at	19.7
38710_at	389.4
38707_r_at	560.7
38703_at	224.3
38691_s_at	48.9
38671_at	183.7
38521_at	81.6
38487_at	148.1
38447_at	352.5
38398_at	210.9
38340_at	126
38290_at	220
38269_at	348.1
38241_at	88.7
38158_at	115
38157_at	16.9
38149_at	380.6
38069_at	176.7
38043_at	10.7
38037_at	58.8
37996_s_at	38.4
37986_at	51.5
37966_at	84.2
37965_at	87.2
37953_s_at	24
37950_at	43.9
37943_at	138.1
37892_at	21.1
37872_at	193.9
37860_at	139.8
37831_at	18.2
37802_r_at	15.1
37796_at	196.5
37793_r_at	97.5
37652_at	68.8
37590_g_at	26.7
37586_at	21.9
37577_at	34.4
37566_at	35.1
37549_g_at	66.6
37547_at	11.8
37512_at	2
37462_i_at	31.6
37433_at	4.9
37425_g_at	59.2
37424_at	35.8
37408_at	226.4
37384_at	347
37278_at	246.6
37254_at	65.3
37232_at	54.3
37226_at	62.9
37201_at	77.8
37170_at	3.6
37152_at	74.5
37145_at	894.9
37117_at	2.7
37079_at	4.2
37028_at	190.5
37022_at	218.7
37020_at	5.8
37012_at	675.4
37005_at	172.5
37004_at	52.7
36994_at	679.6
36936_at	105.4
36920_at	30.4
36907_at	723.6
36888_at	279.7
36865_at	125.6
36830_at	7.1
36829_at	223
36742_at	32.3
36711_at	51.6
36612_at	7.7
36566_at	44.9
36564_at	320.7
36554_at	170.5
36553_at	74
36552_at	110.7
36545_s_at	58
36499_at	36.4
36475_at	106.1
36129_at	498.4
36084_at	73.8
36030_at	141
36019_at	322
36004_at	233.6
35974_at	259
35846_at	15.7
35820_at	17.6
35776_at	158.8
35685_at	149.2
35671_at	162.8
35666_at	200.7
35626_at	72
35617_at	33.7
35436_at	19.8
35265_at	97.8
35254_at	184.5
35201_at	528.1
35179_at	19
35160_at	20.4
35156_at	46.4
35150_at	438.4
35148_at	5
35147_at	265.6
34868_at	88.3
34858_at	217.3
34846_at	200.7
34764_at	57.9
34726_at	28.5
34697_at	13.2
34689_at	326.5
34478_at	10.6
34471_at	50.8
34449_at	69
34408_at	87.5
34406_at	27.5
34260_at	6
34225_at	60.1
34221_at	214.6
34210_at	370.3
34206_at	195.7
34187_at	8.2
34063_at	34.2
34031_i_at	48.1
33850_at	15.5
33814_at	119.9
33778_at	319.2
33768_at	405.9
33767_at	6.5
33760_at	6.5
33736_at	84.6
33646_g_at	13.4
336_at	212.2
33579_i_at	70.6
33494_at	26.1
33323_r_at	158.2
33322_i_at	428.8
33307_at	62.2
33304_at	394.9
33197_at	70.6
33148_at	34.2
33132_at	31.1
32837_at	198.5
32836_at	256.7
32811_at	348.1
32723_at	37.5
32699_s_at	139.3
32625_at	20.6
32541_at	40.7
32540_at	123.8
32502_at	24.3
32402_s_at	12.7
32259_at	262.6
32209_at	221.7
32137_at	177.5
32128_at	13.4
32099_at	143.8
32094_at	78.3
32091_at	202.9
32088_at	1.7
32069_at	230
32062_at	37.4
32042_at	31.3
32032_at	181.2
32029_at	155.4
320_at	72.8
31874_at	50.3
31861_at	326.4
31846_at	249
31845_at	190.7
31837_at	364.4
31835_at	105.9
31826_at	142.1
31807_at	122.5
31799_at	48.3
31637_s_at	248.1
266_s_at	37.4
243_g_at	72.3
222384_at	39.5
222383_s_at	6
222382_x_at	20.4
222381_at	144.6
222380_s_at	175
222379_at	5.3
222378_at	5.9
222377_at	47.4
222376_at	76.7
222375_at	1.4
222374_at	46.6
222373_at	11.6
222372_at	15.6
222371_at	257.7
222370_x_at	101.7
222369_at	57.7
222368_at	142.1
222367_at	6.3
222366_at	62.6
222365_at	21
222364_at	5.7
222363_at	97.4
222362_at	10.7
222361_at	9.8
222360_at	9.2
222359_x_at	3.5
222358_x_at	53.2
222357_at	31.8
222356_at	84.3
222355_at	11.3
222354_at	3.9
222353_at	45.5
222352_at	34.8
222351_at	3.7
222350_at	20.2
222349_x_at	21
222348_at	4.3
222347_at	10.2
222346_at	17.7
222345_at	24.4
222344_at	22.8
222343_at	45.2
222342_at	2.5
222341_x_at	21.9
222340_at	3.5
222339_x_at	41.2
222338_x_at	26.8
222337_at	11.7
222336_at	4
222335_at	19.4
222334_at	161.9
222333_at	255.2
222332_at	35.4
222331_at	11.3
222330_at	3.1
222329_x_at	151.3
222328_x_at	89.7
222327_x_at	9.2
222326_at	60.3
222325_at	6.6
222324_at	7.5
222323_at	64.1
222322_at	2.9
222321_at	92
222320_at	1.6
222319_at	119
222318_at	102.7
222317_at	65.2
222316_at	65.8
222315_at	13.6
222314_x_at	12.9
222313_at	3
222312_s_at	103.8
222311_s_at	37.3
222310_at	32.6
222309_at	3.6
222308_x_at	1.3
222307_at	83.1
222306_at	8.1
222305_at	17.9
222304_x_at	16.7
222303_at	59.6
222302_at	175.4
222301_at	108
222300_at	51.5
222299_x_at	10.6
222298_at	4.1
222297_x_at	413.4
222296_at	8.4
222295_x_at	18.4
222294_s_at	278.8
222293_at	62.4
222292_at	20.5
222291_at	40.6
222290_at	6.1
222289_at	29.1
222288_at	8.7
222287_at	5.4
222286_at	57.9
222285_at	13.5
222284_at	8.8
222283_at	24.8
222282_at	87
222281_s_at	96
222280_at	520.1
222279_at	263.3
222278_at	18.2
222277_at	3.6
222276_at	50.5
222275_at	68.7
222274_at	16
222273_at	69.7
222272_x_at	6.1
222271_at	169.4
222270_at	17.6
222269_at	7.5
222268_x_at	21.1
222267_at	5.9
222266_at	26.6
222265_at	24.3
222264_at	90.3
222263_at	46.2
222262_s_at	30.1
222261_at	10.3
222260_at	23
222259_s_at	65.2
222258_s_at	40.9
222257_s_at	25.8
222256_s_at	16.1
222255_at	6
222254_at	6.4
222253_s_at	44.2
222252_x_at	142.4
222251_s_at	77.4
222250_s_at	8.7
222249_at	6.4
222248_s_at	5.1
222247_at	93
222246_at	6.7
222245_s_at	22
222244_s_at	230.1
222243_s_at	122.9
222242_s_at	61.7
222241_at	27.5
222240_s_at	34.7
222239_s_at	30.5
222238_s_at	41.8
222237_s_at	22
222236_s_at	31.6
222235_s_at	131.5
222234_s_at	10.9
222233_s_at	66.6
222231_s_at	247.3
222230_s_at	221.5
222229_x_at	227.3
222228_s_at	26.9
222227_at	41
222226_at	13.9
222225_at	55.5
222224_at	29.8
222223_s_at	39.7
222222_s_at	6.3
222221_x_at	12.4
222220_s_at	18.9
222219_s_at	59
222218_s_at	763.4
222217_s_at	56.1
222216_s_at	24.1
222215_at	40.1
222214_at	28.8
222213_x_at	4.9
222212_s_at	194.8
222211_x_at	25.3
222210_at	15
222209_s_at	6.3
222208_s_at	61
222207_x_at	245.9
222206_s_at	9.8
222205_x_at	69.8
222204_s_at	56.1
222203_s_at	37.1
222202_at	2.3
222201_s_at	6.9
222200_s_at	91
222199_s_at	256.2
222198_at	12.4
222197_s_at	51.2
222196_at	4.8
222195_s_at	14
222194_at	9.8
222193_at	40.6
222192_s_at	64.6
222191_s_at	42.2
222190_s_at	4.3
222189_at	4.5
222188_at	34
222187_x_at	283.6
222186_at	7.4
222185_at	174.1
222184_at	11.2
222183_x_at	19.7
222182_s_at	125.3
222181_at	62.5
222180_at	2.9
222179_at	24
222178_s_at	25.9
222177_s_at	8.6
222176_at	22.7
222175_s_at	147.2
222174_at	14.1
222173_s_at	44.7
222172_at	8.4
222171_s_at	5
222170_at	10.8
222169_x_at	111
222168_at	13.5
222167_at	73.1
222166_at	54.1
222165_x_at	33.3
222164_at	14.4
222163_s_at	95.7
222162_s_at	18
222161_at	11
222160_at	177.8
222159_at	25.9
222158_s_at	39.8
222157_s_at	81.8
222156_x_at	119.1
222155_s_at	50.2
222154_s_at	15.2
222153_at	19.9
222152_at	55.8
222151_s_at	104.7
222150_s_at	127.1
222149_x_at	93
222148_s_at	215.7
222147_s_at	74
222146_s_at	5.6
222145_at	61.9
222144_at	125.9
222143_s_at	365.1
222142_at	58.5
222141_at	30.4
222140_s_at	34
222139_at	253.3
222138_s_at	7.6
222137_at	46.2
222136_x_at	109.3
222135_at	10
222134_at	12.2
222133_s_at	179.7
222132_s_at	110.1
222131_x_at	65.6
222130_s_at	108
222129_at	214.7
222128_at	11.4
222127_s_at	202
222126_at	98
222125_s_at	252.6
222124_at	20.1
222123_s_at	103.2
222122_s_at	161.2
222121_at	1.8
222120_at	15.7
222119_s_at	174.4
222118_at	26.5
222117_s_at	12.8
222116_s_at	17.9
222115_x_at	85.8
222114_x_at	12.5
222113_s_at	130.6
222112_at	7.1
222111_at	80.6
222110_at	93.8
222109_at	45.2
222108_at	69
222107_x_at	19.8
222106_at	15.9
222105_s_at	22.9
222104_x_at	103.2
222103_at	59.9
222102_at	13.1
222101_s_at	10.4
222100_at	26.6
222099_s_at	175.8
222098_s_at	36.9
222097_at	98.8
222096_x_at	26.9
222095_s_at	16.4
222094_at	43.1
222093_s_at	179.3
222092_at	5.5
222091_at	16.3
222090_at	6.5
222089_s_at	8
222088_s_at	365.5
222087_at	17.1
222086_s_at	3.5
222085_at	16.1
222084_s_at	5
222083_at	21.8
222082_at	83.8
222081_at	89.8
222080_s_at	43.4
222079_at	21.5
222078_at	10.3
222077_s_at	42
222076_at	40.1
222075_s_at	5.9
222074_at	15.5
222073_at	53.4
222072_at	21.4
222071_s_at	70.3
222070_at	177.8
222069_s_at	3.1
222068_s_at	10.2
222067_x_at	324.5
222066_at	7.7
222065_s_at	197.1
222064_s_at	43.8
222063_s_at	6.3
222062_at	14.4
222061_at	48.9
222060_at	14.6
222059_at	19.2
222058_at	81
222057_at	17.5
222056_s_at	8.6
222055_at	7.6
222054_at	5.9
222053_at	57.3
222052_at	81.3
222051_s_at	49.7
222050_at	14.7
222049_s_at	4.1
222048_at	97
222047_s_at	263.1
222046_at	87.9
222045_s_at	8.1
222044_at	17.4
222043_at	6.3
222042_x_at	22.1
222041_at	125.8
222040_at	132.6
222039_at	6.1
222038_s_at	41.1
222037_at	22.6
222036_s_at	21
222035_s_at	65.9
222034_at	6.7
222033_s_at	8.7
222032_s_at	34
222031_at	6.5
222030_at	184.7
222029_x_at	61.4
222028_at	101.8
222027_at	61.2
222026_at	97.9
222025_s_at	10.6
222024_s_at	49.4
222023_at	60.6
222022_at	93.1
222021_x_at	561.3
222020_s_at	4
222019_at	75
222018_at	84.2
222017_x_at	50.4
222016_s_at	22.4
222015_at	13.5
222014_x_at	41.9
222013_x_at	18.6
222012_at	13.5
222011_s_at	101.7
222010_at	27.7
222009_at	11.6
222008_at	7.8
222007_s_at	4.2
222006_at	7.2
222005_s_at	163.7
222004_s_at	6.2
222003_s_at	49.2
222002_at	15.3
222001_x_at	322.6
222000_at	209.6
221999_at	160.9
221998_s_at	124.9
221997_s_at	51.3
221996_s_at	58.9
221995_s_at	65.4
221994_at	4.2
221993_s_at	4.1
221992_at	15.2
221991_at	176
221990_at	61.5
221989_at	65.2
221988_at	73.8
221987_s_at	15.2
221986_s_at	3.8
221985_at	57.2
221984_s_at	333.8
221983_at	228.9
221982_x_at	18.5
221981_s_at	11.4
221980_at	10.9
221979_at	29.1
221978_at	203.7
221977_at	6.5
221976_s_at	8.8
221975_s_at	7.5
221974_at	7.2
221973_at	101.4
221972_s_at	22.6
221971_x_at	90.8
221970_s_at	153.5
221969_at	127.3
221968_s_at	5.3
221967_at	30.9
221966_at	33.2
221965_at	97.9
221964_at	16.9
221963_x_at	107.4
221962_s_at	70.7
221961_at	12.3
221960_s_at	97.5
221959_at	6.7
221958_s_at	103.8
221957_at	170.1
221956_at	24.7
221955_at	4.6
221954_at	284
221953_s_at	62.4
221952_x_at	1037.9
221951_at	76.9
221950_at	10.2
221949_at	10.4
221948_s_at	10.1
221947_at	49.1
221946_at	7.8
221945_at	61.2
221944_at	12.3
221943_x_at	823.2
221942_s_at	251.8
221941_at	58.2
221940_at	15.3
221939_at	11.6
221938_x_at	117
221937_at	229.7
221936_x_at	14.3
221935_s_at	8.9
221934_s_at	122.2
221933_at	4
221932_s_at	476.6
221931_s_at	87
221930_at	43.7
221929_at	86.9
221928_at	22.4
221927_s_at	178.9
221926_s_at	9.2
221925_s_at	43.7
221924_at	24.9
221923_s_at	303
221922_at	19.8
221921_s_at	33.9
221920_s_at	996.4
221919_at	80.6
221918_at	146.3
221917_s_at	58.7
221916_at	109.4
221915_s_at	75
221914_at	8.1
221913_at	77.5
221912_s_at	79.4
221911_at	4.8
221910_at	10.3
221909_at	5.1
221908_at	20.7
221907_at	157.3
221906_at	7.6
221905_at	67.8
221904_at	87.6
221903_s_at	149.2
221902_at	20.5
221901_at	14.7
221900_at	9.7
221899_at	654.9
221898_at	8.3
221897_at	138.1
221896_s_at	124.7
221895_at	366.6
221894_at	9.4
221893_s_at	63.9
221892_at	12.5
221891_x_at	1854.5
221890_at	12.2
221889_at	18.2
221888_at	69.5
221887_s_at	87.2
221886_at	6.6
221885_at	6.5
221884_at	4.7
221883_at	36.5
221882_s_at	109.3
221881_s_at	15.6
221880_s_at	12.5
221879_at	51.4
221878_at	123.2
221877_at	29.8
221876_at	52.6
221875_x_at	2379.5
221874_at	101.1
221873_at	120.5
221872_at	3.6
221871_s_at	75.2
221870_at	18.7
221869_at	21.9
221868_at	111.9
221867_at	54.3
221866_at	73.6
221865_at	81.2
221864_at	201.7
221863_at	9.3
221862_at	116.8
221861_at	52.8
221860_at	89.7
221859_at	319.6
221858_at	51.8
221857_s_at	102.8
221856_s_at	271.2
221855_at	296.8
221854_at	14.6
221853_s_at	109.8
221852_at	6.8
221851_at	18.8
221850_x_at	330.8
221849_s_at	7.9
221848_at	6.7
221847_at	50
221846_s_at	22.5
221845_s_at	32.3
221844_x_at	417.5
221843_s_at	14.2
221842_s_at	196.5
221841_s_at	154.6
221840_at	774.7
221839_s_at	161.2
221838_at	4.6
221837_at	2.8
221836_s_at	128.8
221835_at	12
221834_at	126.9
221833_at	64.9
221832_s_at	73.8
221831_at	133.7
221830_at	118.7
221829_s_at	84.5
221828_s_at	7.5
221827_at	286.2
221826_at	18.5
221825_at	194.1
221824_s_at	393.6
221823_at	59
221822_at	34.4
221821_s_at	105.3
221820_s_at	164
221819_at	245.6
221818_at	134.1
221817_at	224.4
221816_s_at	289
221815_at	11.8
221814_at	21.2
221813_at	22.8
221812_at	22.5
221811_at	117.1
221810_at	16.2
221809_at	21.8
221808_at	105.7
221807_s_at	11.2
221806_s_at	104
221805_at	4.6
221804_s_at	468.4
221803_s_at	382.1
221802_s_at	64.6
221801_x_at	13
221800_s_at	70.7
221799_at	10.8
221798_x_at	12643
221797_at	18.2
221796_at	2.7
221795_at	9.4
221794_at	94.9
221793_at	11.2
221792_at	136.5
221791_s_at	539.9
221790_s_at	147.9
221789_x_at	36.1
221788_at	10
221787_at	18.6
221786_at	92.6
221785_at	81.9
221784_at	21.8
221783_at	22.2
221782_at	69.6
221781_s_at	12.1
221780_s_at	10.6
221779_at	17.5
221778_at	331.2
221777_at	17.2
221776_s_at	82.7
221775_x_at	1306.7
221774_x_at	174.8
221773_at	162.5
221772_s_at	9.3
221771_s_at	19
221770_at	45.9
221769_at	68.1
221768_at	151.2
221767_x_at	80.1
221766_s_at	225
221765_at	3.8
221764_at	2276.5
221763_at	352.9
221762_s_at	123.6
221761_at	157.4
221760_at	238
221759_at	21.3
221758_at	57
221757_at	49.4
221756_at	318.5
221755_at	15.9
221754_s_at	14
221753_at	114.2
221752_at	123.5
221751_at	104.4
221750_at	28.1
221749_at	210.5
221748_s_at	147.9
221747_at	9.1
221746_at	23.2
221745_at	44.9
221744_at	63.5
221743_at	521
221742_at	136.1
221741_s_at	315.9
221740_x_at	54
221739_at	245.4
221738_at	64.3
221737_at	87
221736_at	247.1
221735_at	180.7
221734_at	19.1
221733_s_at	204.7
221732_at	20.3
221731_x_at	1580.5
221730_at	6.9
221729_at	64.3
221728_x_at	501.6
221727_at	15.9
221726_at	642.8
221725_at	169.2
221724_s_at	203.1
221723_s_at	12.9
221722_x_at	6.2
221721_s_at	6.8
221720_s_at	5.9
221719_s_at	20.4
221718_s_at	100
221717_at	138.5
221716_s_at	19.6
221715_at	30.9
221714_s_at	14.2
221713_s_at	31.5
221712_s_at	116.8
221711_s_at	108.9
221710_x_at	6.1
221709_s_at	43.5
221708_s_at	55.1
221707_s_at	87.4
221706_s_at	11.6
221705_s_at	87.8
221704_s_at	113.7
221703_at	1.3
221702_s_at	507.1
221701_s_at	88.6
221700_s_at	5191.4
221699_s_at	91.3
221698_s_at	1374.8
221697_at	8.3
221696_s_at	26.4
221695_s_at	48.9
221693_s_at	62.3
221692_s_at	17.2
221691_x_at	88.9
221690_s_at	24.8
221689_s_at	134.2
221688_s_at	327.4
221687_s_at	18.5
221686_s_at	81.4
221685_s_at	5.5
221684_s_at	127.7
221683_s_at	0.6
221682_s_at	5.9
221681_s_at	41.6
221680_s_at	205.6
221679_s_at	35
221678_at	5.3
221677_s_at	5.1
221676_s_at	417.2
221675_s_at	388.7
221674_s_at	114.5
221673_s_at	55.6
221672_s_at	11.8
221671_x_at	2143.6
221670_s_at	122.6
221669_s_at	87.6
221668_s_at	14.1
221667_s_at	4.7
221666_s_at	107.5
221665_s_at	10.4
221664_s_at	47.4
221663_x_at	23.6
221662_s_at	22.8
221661_at	10.7
221660_at	342.9
221659_s_at	100.5
221658_s_at	102.3
221657_s_at	41.8
221656_s_at	73.3
221655_x_at	24.7
221654_s_at	660.8
221653_x_at	88.5
221652_s_at	51.7
221651_x_at	1860.4
221650_s_at	13.8
221649_s_at	96.8
221648_s_at	55.9
221647_s_at	80.8
221646_s_at	28.9
221645_s_at	30.2
221644_s_at	26.2
221643_s_at	65.4
221642_at	60.1
221641_s_at	161.9
221640_s_at	13.1
221639_x_at	25.5
221638_s_at	7.2
221637_s_at	119.9
221636_s_at	88.5
221634_at	64.5
221633_at	134.5
221632_s_at	78.3
221631_at	108.8
221630_s_at	35.4
221629_x_at	146
221628_s_at	12.4
221627_at	115.9
221626_at	52.7
221625_at	34
221624_at	20
221623_at	2.3
221622_s_at	135.9
221621_at	59.6
221620_s_at	151.5
221619_s_at	592.2
221618_s_at	3.5
221617_at	95.6
221616_s_at	12.4
221615_at	84.4
221614_s_at	80
221613_s_at	324.2
221612_at	119.9
221611_s_at	15
221610_s_at	7
221609_s_at	10.6
221608_at	7.9
221607_x_at	6450.6
221606_s_at	4.2
221605_s_at	107.7
221604_s_at	50.1
221603_at	91.1
221602_s_at	35.7
221601_s_at	644
221600_s_at	117.6
221599_at	21.5
221598_s_at	14.7
221597_s_at	156.9
221596_s_at	29
221595_at	26.6
221594_at	11
221593_s_at	15.4
221592_at	7.9
221591_s_at	73.3
221590_s_at	36.5
221589_s_at	36.3
221588_x_at	80.6
221587_s_at	100.5
221586_s_at	6
221585_at	12.1
221584_s_at	7.1
221583_s_at	5.9
221582_at	135.1
221581_s_at	561.5
221580_s_at	96
221579_s_at	161.4
221578_at	7.2
221577_x_at	8.2
221576_at	13.7
221575_at	141.8
221573_at	12.3
221572_s_at	12
221571_at	73.2
221570_s_at	25
221569_at	71
221568_s_at	39.5
221567_at	13.7
221566_s_at	27.9
221565_s_at	71.3
221564_at	163.4
221563_at	49.5
221562_s_at	8.5
221561_at	117.6
221560_at	38.8
221559_s_at	116.6
221558_s_at	321.3
221557_s_at	15.3
221556_at	56.8
221555_x_at	64.6
221554_at	47.1
221553_at	48.7
221552_at	53.2
221551_x_at	123.5
221550_at	9.2
221549_at	124
221548_s_at	77.2
221547_at	114.8
221546_at	29
221545_x_at	82.8
221544_s_at	87.7
221543_s_at	45.8
221542_s_at	56.6
221541_at	330.3
221540_x_at	73.9
221539_at	88.2
221538_s_at	5.3
