ID_REF	control_5_VALUE
44696_at	222
44673_at	208.4
44669_at	143.2
44654_at	121.7
44617_at	430.2
44563_at	451.3
44146_at	281.9
44120_at	114.2
44111_at	123.2
44065_at	10.1
44040_at	134.2
43977_at	67.1
43934_at	245.5
43544_at	146.7
43511_s_at	272.4
43427_at	25.4
42361_g_at	3.6
41858_at	146.2
41856_at	211.8
41660_at	16.1
41657_at	55.1
41644_at	209.8
41577_at	45.8
41553_at	46.2
41512_at	128
41469_at	436
41397_at	41.6
41387_r_at	406.9
41386_i_at	133.7
41329_at	62.4
41220_at	1370.1
41160_at	30.1
41113_at	29.1
41047_at	166.2
41037_at	29.4
40850_at	490.2
40837_at	20.9
40829_at	393.6
40687_at	21.4
40665_at	35.2
40640_at	95.5
40612_at	95.6
40569_at	216
40562_at	96.5
40560_at	129.4
40524_at	32.2
40489_at	78.4
40472_at	17.7
40465_at	32.8
40446_at	415.5
40420_at	141.6
40359_at	135.3
40284_at	8.2
40273_at	21.1
40255_at	20.4
40225_at	293.5
40189_at	208.6
40149_at	224.9
40148_at	69
40093_at	85.4
40020_at	146.7
40016_g_at	45
39966_at	77.7
39891_at	38.2
39854_r_at	461.6
39835_at	31.9
39817_s_at	362.1
39763_at	46.8
39729_at	895.1
39705_at	146.8
39650_s_at	131.5
396_f_at	1048.4
39582_at	52.8
39549_at	6.3
39548_at	69.2
39402_at	348.4
39318_at	191.2
39313_at	16.8
39249_at	30.4
39248_at	101.3
38964_r_at	2810.4
38918_at	193.4
38892_at	94.7
38766_at	37.6
38710_at	636.1
38707_r_at	648.4
38703_at	346.3
38691_s_at	141.7
38671_at	258.1
38521_at	81.7
38487_at	341.6
38447_at	669.6
38398_at	196.8
38340_at	172.4
38290_at	39.4
38269_at	268.3
38241_at	68.2
38158_at	168.1
38157_at	40.6
38149_at	303.5
38069_at	144.2
38043_at	15.6
38037_at	84.4
37996_s_at	123.4
37986_at	45.9
37966_at	183.8
37965_at	170.3
37953_s_at	91.1
37950_at	18.6
37943_at	90.7
37892_at	28.2
37872_at	288.2
37860_at	165.8
37831_at	56.1
37802_r_at	34.6
37796_at	195.2
37793_r_at	60.2
37652_at	103.1
37590_g_at	130.6
37586_at	169
37577_at	10.1
37566_at	50.3
37549_g_at	10.8
37547_at	7.9
37512_at	13.6
37462_i_at	15.1
37433_at	35.4
37425_g_at	65
37424_at	174.6
37408_at	297.8
37384_at	355.9
37278_at	541.6
37254_at	108.5
37232_at	124.1
37226_at	176.2
37201_at	62.2
37170_at	4.3
37152_at	19.4
37145_at	754.5
37117_at	8
37079_at	43.4
37028_at	224.2
37022_at	76.8
37020_at	13.8
37012_at	554.2
37005_at	281.4
37004_at	62.6
36994_at	1479
36936_at	245.5
36920_at	54.4
36907_at	825.1
36888_at	341
36865_at	89.2
36830_at	8.1
36829_at	137.1
36742_at	34.5
36711_at	32.7
36612_at	17.9
36566_at	89.8
36564_at	260.6
36554_at	257
36553_at	77.5
36552_at	78.1
36545_s_at	138.7
36499_at	57.9
36475_at	287.9
36129_at	464.9
36084_at	162.7
36030_at	157.8
36019_at	337.4
36004_at	367
35974_at	114.7
35846_at	77.6
35820_at	47.5
35776_at	318.5
35685_at	171.3
35671_at	292.2
35666_at	337.7
35626_at	108.1
35617_at	82.7
35436_at	20.8
35265_at	38.3
35254_at	219.1
35201_at	333.8
35179_at	36.8
35160_at	75.8
35156_at	48.2
35150_at	643.2
35148_at	45.5
35147_at	308.8
34868_at	82.3
34858_at	253.4
34846_at	324.6
34764_at	63.3
34726_at	68.4
34697_at	29.9
34689_at	423.5
34478_at	12.8
34471_at	30.6
34449_at	73.8
34408_at	204.3
34406_at	49.1
34260_at	17
34225_at	81.4
34221_at	200.3
34210_at	230.3
34206_at	132.4
34187_at	48.9
34063_at	90.5
34031_i_at	33.2
33850_at	75.8
33814_at	181.4
33778_at	213.1
33768_at	513.7
33767_at	7.5
33760_at	20.9
33736_at	76.9
33646_g_at	29.9
336_at	360.4
33579_i_at	159.6
33494_at	38.5
33323_r_at	204.4
33322_i_at	349.3
33307_at	225.4
33304_at	232.6
33197_at	25
33148_at	42.3
33132_at	38
32837_at	217
32836_at	264.8
32811_at	297.8
32723_at	8.6
32699_s_at	114.9
32625_at	144.3
32541_at	68.7
32540_at	176.6
32502_at	30.3
32402_s_at	25.6
32259_at	164.1
32209_at	247.5
32137_at	136.7
32128_at	68.8
32099_at	120.2
32094_at	122.3
32091_at	137.1
32088_at	2.3
32069_at	123.6
32062_at	18.5
32042_at	48.1
32032_at	250.7
32029_at	118.2
320_at	98.2
31874_at	74.4
31861_at	115.8
31846_at	126.5
31845_at	168.8
31837_at	390.9
31835_at	202.6
31826_at	126.6
31807_at	140.6
31799_at	61.8
31637_s_at	94.9
266_s_at	80.5
243_g_at	106.5
222384_at	47.5
222383_s_at	12.6
222382_x_at	13.4
222381_at	173.4
222380_s_at	127.3
222379_at	27.6
222378_at	12.2
222377_at	69.8
222376_at	142.7
222375_at	11.5
222374_at	91.6
222373_at	6.7
222372_at	88
222371_at	244.6
222370_x_at	160.2
222369_at	21.9
222368_at	332.8
222367_at	9
222366_at	104.7
222365_at	82.4
222364_at	34.2
222363_at	87.2
222362_at	9.1
222361_at	11.9
222360_at	28.3
222359_x_at	58.7
222358_x_at	78.3
222357_at	18
222356_at	243.9
222355_at	74
222354_at	27.4
222353_at	66.4
222352_at	30.8
222351_at	14.9
222350_at	23.9
222349_x_at	23.2
222348_at	3.8
222347_at	23.8
222346_at	53.4
222345_at	95.4
222344_at	0.9
222343_at	68
222342_at	7
222341_x_at	28.2
222340_at	7.4
222339_x_at	106.9
222338_x_at	205.8
222337_at	12.2
222336_at	6.3
222335_at	25.3
222334_at	133.6
222333_at	178.9
222332_at	27.2
222331_at	94.4
222330_at	12
222329_x_at	190.7
222328_x_at	71.3
222327_x_at	61.6
222326_at	68.9
222325_at	26.8
222324_at	123.7
222323_at	82
222322_at	4.4
222321_at	117.6
222320_at	41.2
222319_at	35.8
222318_at	244.9
222317_at	48.8
222316_at	43.4
222315_at	13
222314_x_at	20.8
222313_at	2.8
222312_s_at	110.8
222311_s_at	109.9
222310_at	75.3
222309_at	12.3
222308_x_at	18.7
222307_at	23.7
222306_at	86.4
222305_at	75.2
222304_x_at	19.8
222303_at	143.7
222302_at	290
222301_at	207.4
222300_at	37
222299_x_at	11.5
222298_at	12.4
222297_x_at	271.4
222296_at	19.7
222295_x_at	67.7
222294_s_at	101.8
222293_at	109.5
222292_at	69.3
222291_at	10.5
222290_at	59.7
222289_at	100.1
222288_at	20.9
222287_at	3.4
222286_at	55.6
222285_at	50.7
222284_at	24.8
222283_at	17.9
222282_at	40.2
222281_s_at	87.9
222280_at	335
222279_at	198
222278_at	35
222277_at	70.8
222276_at	6.2
222275_at	219.1
222274_at	73.5
222273_at	31.4
222272_x_at	11.2
222271_at	164.6
222270_at	22.2
222269_at	16.8
222268_x_at	64
222267_at	34.6
222266_at	6.2
222265_at	44.3
222264_at	184.8
222263_at	92.9
222262_s_at	13.4
222261_at	17.8
222260_at	37.7
222259_s_at	56.5
222258_s_at	40.9
222257_s_at	37.8
222256_s_at	39.9
222255_at	9.6
222254_at	9.3
222253_s_at	61.8
222252_x_at	155.1
222251_s_at	71.8
222250_s_at	30.5
222249_at	19.6
222248_s_at	8.5
222247_at	111
222246_at	5.4
222245_s_at	39.3
222244_s_at	31
222243_s_at	110.1
222242_s_at	85.3
222241_at	26.8
222240_s_at	114.4
222239_s_at	23.6
222238_s_at	25.9
222237_s_at	11.8
222236_s_at	141.4
222235_s_at	13.6
222234_s_at	81
222233_s_at	57.5
222231_s_at	233.6
222230_s_at	159
222229_x_at	184.9
222228_s_at	41.7
222227_at	4.4
222226_at	14.7
222225_at	78.1
222224_at	64.3
222223_s_at	119.3
222222_s_at	7.5
222221_x_at	19.4
222220_s_at	35.5
222219_s_at	42.8
222218_s_at	371.8
222217_s_at	73.8
222216_s_at	26.9
222215_at	102.2
222214_at	77.3
222213_x_at	7.4
222212_s_at	119.6
222211_x_at	36
222210_at	39.3
222209_s_at	3.5
222208_s_at	48.6
222207_x_at	232.6
222206_s_at	10.5
222205_x_at	115.7
222204_s_at	8.5
222203_s_at	63.8
222202_at	34.4
222201_s_at	19.2
222200_s_at	81.1
222199_s_at	200.4
222198_at	30.6
222197_s_at	123.8
222196_at	5.8
222195_s_at	49.5
222194_at	25.5
222193_at	51
222192_s_at	76.2
222191_s_at	207
222190_s_at	7.9
222189_at	9.4
222188_at	35.9
222187_x_at	309.7
222186_at	4.3
222185_at	223.9
222184_at	118.8
222183_x_at	91.1
222182_s_at	33.7
222181_at	72.8
222180_at	19.6
222179_at	19.4
222178_s_at	10.3
222177_s_at	101.5
222176_at	167.3
222175_s_at	165.6
222174_at	19.8
222173_s_at	20.5
222172_at	16.8
222171_s_at	7.7
222170_at	39.3
222169_x_at	27.5
222168_at	45.2
222167_at	66.3
222166_at	155.1
222165_x_at	30.1
222164_at	67.8
222163_s_at	74.4
222162_s_at	54.8
222161_at	45.6
222160_at	310.4
222159_at	159.2
222158_s_at	84.4
222157_s_at	37.1
222156_x_at	13.5
222155_s_at	23.7
222154_s_at	164.7
222153_at	21.7
222152_at	13.5
222151_s_at	81.3
222150_s_at	18.2
222149_x_at	66.5
222148_s_at	108.9
222147_s_at	62.2
222146_s_at	14.3
222145_at	64.5
222144_at	136.5
222143_s_at	328.1
222142_at	51.8
222141_at	12.6
222140_s_at	22.4
222139_at	44.6
222138_s_at	8.4
222137_at	48.3
222136_x_at	131.5
222135_at	22.7
222134_at	12.7
222133_s_at	53.8
222132_s_at	151.7
222131_x_at	46.1
222130_s_at	44.4
222129_at	90.4
222128_at	12
222127_s_at	111
222126_at	111.7
222125_s_at	294.9
222124_at	78.8
222123_s_at	115.8
222122_s_at	100.9
222121_at	6.7
222120_at	38.6
222119_s_at	40.8
222118_at	31.2
222117_s_at	27.6
222116_s_at	28.3
222115_x_at	86.3
222114_x_at	32.6
222113_s_at	96.1
222112_at	4.8
222111_at	43.2
222110_at	78.7
222109_at	103.4
222108_at	84.2
222107_x_at	17
222106_at	78.2
222105_s_at	100.9
222104_x_at	140.3
222103_at	24.1
222102_at	23
222101_s_at	63.3
222100_at	21.8
222099_s_at	439.3
222098_s_at	93.6
222097_at	154.9
222096_x_at	137.7
222095_s_at	34.2
222094_at	83.1
222093_s_at	177
222092_at	43.4
222091_at	22.7
222090_at	6.8
222089_s_at	12.1
222088_s_at	385.2
222087_at	27.4
222086_s_at	7.4
222085_at	28.3
222084_s_at	31.5
222083_at	24.1
222082_at	161.8
222081_at	78.4
222080_s_at	41
222079_at	75.6
222078_at	50.9
222077_s_at	30.7
222076_at	34.9
222075_s_at	112.6
222074_at	43.3
222073_at	58.5
222072_at	103
222071_s_at	63.5
222070_at	105.4
222069_s_at	22.5
222068_s_at	13.9
222067_x_at	74.6
222066_at	13.3
222065_s_at	272.8
222064_s_at	92.3
222063_s_at	34.9
222062_at	14
222061_at	29.1
222060_at	24.2
222059_at	31
222058_at	118.1
222057_at	20
222056_s_at	82.3
222055_at	14.1
222054_at	14.9
222053_at	89.2
222052_at	72.1
222051_s_at	45.7
222050_at	75.4
222049_s_at	16.9
222048_at	129.9
222047_s_at	310.3
222046_at	86
222045_s_at	19.9
222044_at	10.6
222043_at	14.4
222042_x_at	20.5
222041_at	250.3
222040_at	92.1
222039_at	15.6
222038_s_at	49.4
222037_at	52.5
222036_s_at	39.5
222035_s_at	30
222034_at	25.3
222033_s_at	14.2
222032_s_at	68.8
222031_at	49
222030_at	86.1
222029_x_at	11.4
222028_at	76.3
222027_at	141
222026_at	7.8
222025_s_at	18.7
222024_s_at	47.9
222023_at	30.9
222022_at	105.3
222021_x_at	512.4
222020_s_at	32.5
222019_at	128.6
222018_at	21.7
222017_x_at	50.4
222016_s_at	29.6
222015_at	30.8
222014_x_at	16.6
222013_x_at	8.2
222012_at	19.1
222011_s_at	99.5
222010_at	29
222009_at	12.5
222008_at	14.4
222007_s_at	4.4
222006_at	36
222005_s_at	152.2
222004_s_at	8
222003_s_at	33.6
222002_at	36.9
222001_x_at	160.7
222000_at	82.5
221999_at	265.5
221998_s_at	75.5
221997_s_at	69.4
221996_s_at	12.3
221995_s_at	112.5
221994_at	8.5
221993_s_at	10.2
221992_at	17.7
221991_at	161.8
221990_at	119.2
221989_at	35.5
221988_at	43.7
221987_s_at	6.4
221986_s_at	12.8
221985_at	23.6
221984_s_at	289.5
221983_at	200.8
221982_x_at	45.9
221981_s_at	15.6
221980_at	105.5
221979_at	95.9
221978_at	253.7
221977_at	13.2
221976_s_at	8.4
221975_s_at	9.3
221974_at	4.2
221973_at	117.2
221972_s_at	23.9
221971_x_at	60.7
221970_s_at	134.1
221969_at	189.5
221968_s_at	12.5
221967_at	157.2
221966_at	45.6
221965_at	86.5
221964_at	21.1
221963_x_at	104.6
221962_s_at	42.3
221961_at	137.7
221960_s_at	123.5
221959_at	7.1
221958_s_at	32.1
221957_at	210
221956_at	47.1
221955_at	9
221954_at	157.4
221953_s_at	159.4
221952_x_at	466
221951_at	26.1
221950_at	14.7
221949_at	8.4
221948_s_at	23.9
221947_at	79.1
221946_at	9.3
221945_at	43.3
221944_at	20.3
221943_x_at	1005.7
221942_s_at	217.8
221941_at	126.9
221940_at	14.9
221939_at	12.8
221938_x_at	197.9
221937_at	30
221936_x_at	36.5
221935_s_at	5.2
221934_s_at	171.5
221933_at	4.6
221932_s_at	1108.2
221931_s_at	88.9
221930_at	63.6
221929_at	221.7
221928_at	20.5
221927_s_at	279.5
221926_s_at	20
221925_s_at	66.9
221924_at	33.4
221923_s_at	165.2
221922_at	28.4
221921_s_at	101.1
221920_s_at	2491.9
221919_at	116.6
221918_at	37.2
221917_s_at	76
221916_at	77.4
221915_s_at	70.7
221914_at	30.9
221913_at	73.2
221912_s_at	246.9
221911_at	13.7
221910_at	116.5
221909_at	6.9
221908_at	157.8
221907_at	209.3
221906_at	53.3
221905_at	39.3
221904_at	90.3
221903_s_at	75.7
221902_at	29.3
221901_at	15.9
221900_at	26.4
221899_at	458.4
221898_at	11.3
221897_at	56.2
221896_s_at	20.1
221895_at	141.1
221894_at	44
221893_s_at	132.3
221892_at	99.4
221891_x_at	1586.3
221890_at	19.1
221889_at	15.6
221888_at	43.1
221887_s_at	111.2
221886_at	67.4
221885_at	12.6
221884_at	58.1
221883_at	21.8
221882_s_at	136.3
221881_s_at	93
221880_s_at	17.4
221879_at	46.6
221878_at	76.9
221877_at	43.6
221876_at	89.6
221875_x_at	1769.9
221874_at	58.6
221873_at	93.1
221872_at	7.5
221871_s_at	107.9
221870_at	34.5
221869_at	41.7
221868_at	138.3
221867_at	16.6
221866_at	69.4
221865_at	111.2
221864_at	269.1
221863_at	14.7
221862_at	145.5
221861_at	73.7
221860_at	131.3
221859_at	451.6
221858_at	41.8
221857_s_at	59.5
221856_s_at	401.6
221855_at	415.8
221854_at	19
221853_s_at	55.7
221852_at	22.4
221851_at	70.7
221850_x_at	140.7
221849_s_at	9
221848_at	21.7
221847_at	19
221846_s_at	28.7
221845_s_at	107.3
221844_x_at	248.9
221843_s_at	9.4
221842_s_at	78.7
221841_s_at	131.1
221840_at	388.1
221839_s_at	212.1
221838_at	13.1
221837_at	10.1
221836_s_at	190.7
221835_at	19.9
221834_at	164.6
221833_at	89.9
221832_s_at	242.1
221831_at	170.6
221830_at	171.4
221829_s_at	87.7
221828_s_at	74.8
221827_at	219.7
221826_at	32.7
221825_at	81.9
221824_s_at	721
221823_at	96.7
221822_at	55.5
221821_s_at	61.6
221820_s_at	181.9
221819_at	196.7
221818_at	193.9
221817_at	316.4
221816_s_at	355.8
221815_at	14.9
221814_at	21.4
221813_at	46.2
221812_at	29.4
221811_at	45.4
221810_at	16.9
221809_at	93.1
221808_at	97.5
221807_s_at	11.2
221806_s_at	36.8
221805_at	4.8
221804_s_at	308.5
221803_s_at	112.7
221802_s_at	28.9
221801_x_at	49.5
221800_s_at	167.7
221799_at	18.8
221798_x_at	3177.4
221797_at	22.5
221796_at	13
221795_at	59.7
221794_at	148.1
221793_at	23.7
221792_at	197.5
221791_s_at	400.2
221790_s_at	50.5
221789_x_at	162
221788_at	27.6
221787_at	41.9
221786_at	74
221785_at	161.9
221784_at	29.6
221783_at	81.9
221782_at	3.7
221781_s_at	10.8
221780_s_at	21.8
221779_at	22.2
221778_at	268.1
221777_at	22.8
221776_s_at	114.2
221775_x_at	911.1
221774_x_at	129.6
221773_at	45.7
221772_s_at	8.6
221771_s_at	39.9
221770_at	69.7
221769_at	29.2
221768_at	110.2
221767_x_at	135.7
221766_s_at	222.8
221765_at	2.8
221764_at	2885.1
221763_at	108.8
221762_s_at	22.7
221761_at	117.2
221760_at	62
221759_at	20.5
221758_at	137.6
221757_at	172.6
221756_at	239.6
221755_at	128.3
221754_s_at	21.5
221753_at	166.6
221752_at	178.8
221751_at	60.9
221750_at	26.6
221749_at	78.3
221748_s_at	356
221747_at	107.4
221746_at	38.5
221745_at	83.1
221744_at	125.1
221743_at	386.6
221742_at	89
221741_s_at	400.4
221740_x_at	22.3
221739_at	434.8
221738_at	21.2
221737_at	112.4
221736_at	137.7
221735_at	103.6
221734_at	105.1
221733_s_at	134.4
221732_at	17.1
221731_x_at	1309
221730_at	11.9
221729_at	66
221728_x_at	212.8
221727_at	7.6
221726_at	514.8
221725_at	154.4
221724_s_at	122.9
221723_s_at	55.7
221722_x_at	15.1
221721_s_at	4.7
221720_s_at	11.3
221719_s_at	33.7
221718_s_at	16.8
221717_at	160.2
221716_s_at	94
221715_at	34.2
221714_s_at	28.4
221713_s_at	23.6
221712_s_at	88.4
221711_s_at	170.3
221710_x_at	50
221709_s_at	46.7
221708_s_at	81.1
221707_s_at	146.7
221706_s_at	18.2
221705_s_at	101.6
221704_s_at	191
221703_at	8.6
221702_s_at	267.9
221701_s_at	227.5
221700_s_at	7453.7
221699_s_at	27.3
221698_s_at	483.8
221697_at	15.6
221696_s_at	72.4
221695_s_at	17.9
221693_s_at	90.4
221692_s_at	12.1
221691_x_at	188.6
221690_s_at	35.6
221689_s_at	99.8
221688_s_at	342.3
221687_s_at	21.7
221686_s_at	53.9
221685_s_at	13.5
221684_s_at	148.5
221683_s_at	26.3
221682_s_at	19.5
221681_s_at	78
221680_s_at	278.2
221679_s_at	18.9
221678_at	15.4
221677_s_at	12.8
221676_s_at	204.5
221675_s_at	740.7
221674_s_at	239.8
221673_s_at	70.4
221672_s_at	16.4
221671_x_at	2006.3
221670_s_at	121.2
221669_s_at	46.1
221668_s_at	23.5
221667_s_at	102
221666_s_at	11.9
221665_s_at	16.6
221664_s_at	46.6
221663_x_at	54.3
221662_s_at	22.6
221661_at	152.9
221660_at	279.6
221659_s_at	194.4
221658_s_at	87.8
221657_s_at	122.6
221656_s_at	93.4
221655_x_at	97.8
221654_s_at	337.8
221653_x_at	36.1
221652_s_at	50.3
221651_x_at	1882
221650_s_at	23.5
221649_s_at	126.3
221648_s_at	95.6
221647_s_at	43.9
221646_s_at	52
221645_s_at	1.8
221644_s_at	19.5
221643_s_at	109.7
221642_at	113.4
221641_s_at	79
221640_s_at	9.6
221639_x_at	70.1
221638_s_at	16.1
221637_s_at	103.7
221636_s_at	78.1
221634_at	7.8
221633_at	199
221632_s_at	97.3
221631_at	158.1
221630_s_at	5.8
221629_x_at	289.1
221628_s_at	16.5
221627_at	112.3
221626_at	44.3
221625_at	25.1
221624_at	81.1
221623_at	5.1
221622_s_at	156.1
221621_at	41.4
221620_s_at	64.1
221619_s_at	398.5
221618_s_at	3
221617_at	48.4
221616_s_at	32
221615_at	40.5
221614_s_at	109.6
221613_s_at	154.7
221612_at	162.9
221611_s_at	68.2
221610_s_at	123.8
221609_s_at	18.9
221608_at	6.1
221607_x_at	3225.6
221606_s_at	31.1
221605_s_at	100.8
221604_s_at	53.8
221603_at	60.9
221602_s_at	43.4
221601_s_at	401.5
221600_s_at	211.8
221599_at	51.8
221598_s_at	25.6
221597_s_at	173.9
221596_s_at	20.5
221595_at	52
221594_at	17.9
221593_s_at	172
221592_at	23.8
221591_s_at	52.5
221590_s_at	65.7
221589_s_at	59.2
221588_x_at	72.2
221587_s_at	170.6
221586_s_at	23.7
221585_at	74
221584_s_at	14.8
221583_s_at	8.5
221582_at	113.1
221581_s_at	316.5
221580_s_at	63.9
221579_s_at	211.4
221578_at	35.2
221577_x_at	40.9
221576_at	26.9
221575_at	175.5
221573_at	43.1
221572_s_at	26.2
221571_at	97.5
221570_s_at	79.4
221569_at	152.7
221568_s_at	11.3
221567_at	13.6
221566_s_at	17.8
221565_s_at	22.6
221564_at	111.9
221563_at	77.7
221562_s_at	22.2
221561_at	48.3
221560_at	66
221559_s_at	92.3
221558_s_at	403.6
221557_s_at	29
221556_at	46.9
221555_x_at	162.1
221554_at	61.2
221553_at	15.8
221552_at	13.1
221551_x_at	242.6
221550_at	6.2
221549_at	134.7
221548_s_at	34
221547_at	152.4
221546_at	108.1
221545_x_at	141.6
221544_s_at	30.4
221543_s_at	80.5
