ID_REF	control_11_VALUE
89476_r_at	98.5
87100_at	29.8
823_at	57
81811_at	400.2
81737_at	49
79005_at	177.8
78495_at	173.9
78383_at	111
78330_at	48.2
78047_s_at	577
77508_r_at	339.9
76897_s_at	3.5
74694_s_at	104.3
71933_at	354.6
66053_at	44.7
65884_at	119.9
65770_at	106.2
65718_at	115.3
65635_at	422.2
65630_at	46
65591_at	231.3
65588_at	64.8
65585_at	66.7
65521_at	194.3
65517_at	28
65493_at	76.6
65472_at	13.4
65438_at	4.4
65133_i_at	39.6
65086_at	14.9
64942_at	256.7
64900_at	22.8
64899_at	168.2
64883_at	158.4
64488_at	81.5
64486_at	190.5
64474_g_at	38.7
64440_at	205.7
64438_at	124.8
64432_at	19.9
64418_at	262.5
64408_s_at	24.4
64371_at	59.2
64064_at	674.1
63825_at	120.7
635_s_at	20.3
63305_at	108.1
632_at	303.9
63009_at	109.7
62987_r_at	230.6
62212_at	63.1
61874_at	219
61734_at	9
61732_r_at	1.1
61297_at	6.3
60815_at	25.6
60794_f_at	26.4
60528_at	312.9
60474_at	40
60471_at	419.1
60084_at	3.1
59999_at	98.1
59705_at	20.9
59697_at	109.7
59644_at	44.8
59631_at	11.5
59625_at	12.5
59437_at	42.3
59433_at	76.4
59375_at	181
58994_at	13.7
58916_at	45.6
58900_at	381.1
58780_s_at	221
58696_at	16
58367_s_at	342.6
58308_at	60.6
57739_at	232.5
57715_at	238.9
57703_at	96.2
57588_at	33
57540_at	26.2
57539_at	81.1
57532_at	75.6
57516_at	31.8
57163_at	253.7
57082_at	512.8
56919_at	122.6
56829_at	479.3
56821_at	9.8
56748_at	49.5
564_at	81
56256_at	552.1
56197_at	1396.6
55872_at	49.7
55705_at	5977.8
55692_at	112.5
55662_at	49.8
55616_at	254.6
55583_at	125.8
55093_at	323.9
55081_at	59.3
55065_at	86.8
54970_at	280.6
54632_at	192.8
54051_at	13.4
54037_at	55.4
53991_at	7.1
53987_at	65.1
53968_at	139.4
53912_at	255.7
53720_at	107.4
53202_at	35.9
53076_at	35.4
53071_s_at	93.2
52975_at	154.9
52940_at	310.2
52837_at	57.5
52741_at	89
52731_at	53.1
52651_at	49.1
52285_f_at	16.2
52255_s_at	98.2
52169_at	408.5
52164_at	95.2
52159_at	74.9
52078_at	152.1
52005_at	17.5
51774_s_at	599.9
51228_at	34.9
51226_at	48
51200_at	88
51192_at	25.2
51176_at	120.3
51158_at	51.6
51146_at	57.4
50965_at	129.6
50400_at	63.5
50376_at	87.9
50374_at	151.3
50314_i_at	150.9
50277_at	706.1
50221_at	107.9
49878_at	448.4
49679_s_at	98.4
49485_at	63.8
49452_at	109.4
49329_at	148.4
49327_at	302.9
49306_at	5.6
49111_at	160.1
49077_at	228.3
49051_g_at	25.7
49049_at	35.5
48825_at	20.3
48808_at	40.5
48659_at	243.6
48612_at	835.6
48580_at	641.6
48531_at	195.9
48117_at	159.4
48106_at	111.5
48031_r_at	105.2
48030_i_at	614.1
47773_at	106.5
47608_at	331.9
47571_at	287.5
47560_at	63.5
47553_at	5.6
47550_at	44.5
47530_at	105.2
47105_at	136
47083_at	145.7
47069_at	155.5
46947_at	82.3
46665_at	135.8
46323_at	270.3
46270_at	139.5
46256_at	676.2
46167_at	51.1
46142_at	12.4
45828_at	145.3
45749_at	299.9
45714_at	28.5
45687_at	162.8
45653_at	7.6
45633_at	13.9
45572_s_at	668
45526_g_at	673.2
45297_at	28.3
45288_at	19.6
44822_s_at	41.9
44790_s_at	79.1
44783_s_at	131.9
44702_at	90
44696_at	224.4
44673_at	175.6
44669_at	116.8
44654_at	129.7
44617_at	276.1
44563_at	331.9
44146_at	270.6
44120_at	140.8
44111_at	206.9
44065_at	42.4
44040_at	162
43977_at	179.9
43934_at	129.6
43544_at	191.2
43511_s_at	306.1
43427_at	17.3
42361_g_at	29.9
41858_at	154.6
41856_at	212.7
41660_at	22.9
41657_at	61.5
41644_at	152.4
41577_at	31
41553_at	6.6
41512_at	86.8
41469_at	168.2
41397_at	91.6
41387_r_at	304.4
41386_i_at	138.1
41329_at	41.3
41220_at	3953.3
41160_at	101.7
41113_at	50.8
41047_at	213
41037_at	51.1
40850_at	125.3
40837_at	166.5
40829_at	372.9
40687_at	12.7
40665_at	15.6
40640_at	90.8
40612_at	21.6
40569_at	251.6
40562_at	46
40560_at	25.6
40524_at	32.2
40489_at	96.3
40472_at	10.6
40465_at	111.9
40446_at	895.1
40420_at	418.8
40359_at	410.6
40284_at	27.8
40273_at	34.1
40255_at	42.1
40225_at	409.3
40189_at	176.1
40149_at	77.1
40148_at	4.8
40093_at	21.5
40020_at	39.1
40016_g_at	173.5
39966_at	54.3
39891_at	86.8
39854_r_at	198.2
39835_at	92.1
39817_s_at	322.7
39763_at	19
39729_at	504.8
39705_at	161.9
39650_s_at	217.7
396_f_at	959.3
39582_at	44
39549_at	4.1
39548_at	5.9
39402_at	183.6
39318_at	76.5
39313_at	82.6
39249_at	39.2
39248_at	215.4
38964_r_at	4738.2
38918_at	52.9
38892_at	85.8
38766_at	207.1
38710_at	414.7
38707_r_at	630.9
38703_at	459.6
38691_s_at	62.6
38671_at	290.7
38521_at	144.4
38487_at	181
38447_at	405.8
38398_at	256.6
38340_at	187.2
38290_at	219.8
38269_at	672.5
38241_at	118.8
38158_at	108.2
38157_at	43.3
38149_at	418.7
38069_at	85.1
38043_at	9
38037_at	44.5
37996_s_at	95.8
37986_at	66.2
37966_at	145.4
37965_at	86.3
37953_s_at	44.9
37950_at	62.2
37943_at	125.3
37892_at	2.1
37872_at	177.8
37860_at	149.5
37831_at	98.5
37802_r_at	6.5
37796_at	294.2
37793_r_at	177.6
37652_at	176.8
37590_g_at	70.8
37586_at	12.3
37577_at	18.2
37566_at	45
37549_g_at	10.2
37547_at	11
37512_at	1.5
37462_i_at	147.1
37433_at	22.4
37425_g_at	16.9
37424_at	37.8
37408_at	300.5
37384_at	434
37278_at	193
37254_at	95.9
37232_at	65.7
37226_at	78
37201_at	139
37170_at	0.7
37152_at	254.5
37145_at	2758.8
37117_at	31.1
37079_at	5
37028_at	163.4
37022_at	27.2
37020_at	4
37012_at	892.5
37005_at	215.2
37004_at	43.4
36994_at	1262.3
36936_at	124.8
36920_at	2.7
36907_at	1078.4
36888_at	319.1
36865_at	37
36830_at	8.9
36829_at	177.8
36742_at	75.7
36711_at	89.5
36612_at	12.8
36566_at	149.1
36564_at	338.8
36554_at	131
36553_at	154.7
36552_at	129.6
36545_s_at	91.6
36499_at	80.8
36475_at	110.6
36129_at	610.2
36084_at	194.7
36030_at	308.6
36019_at	303.3
36004_at	365.8
35974_at	103
35846_at	39.2
35820_at	28.3
35776_at	113.6
35685_at	305.3
35671_at	260.4
35666_at	240
35626_at	124.2
35617_at	51.9
35436_at	97.8
35265_at	46.7
35254_at	156.4
35201_at	581.8
35179_at	12
35160_at	34.5
35156_at	97
35150_at	358.7
35148_at	18.5
35147_at	326.2
34868_at	74.2
34858_at	226.6
34846_at	228.4
34764_at	30.4
34726_at	9.1
34697_at	69.7
34689_at	227
34478_at	6.8
34471_at	59.8
34449_at	35.4
34408_at	140.8
34406_at	68.1
34260_at	7.4
34225_at	67.9
34221_at	170.3
34210_at	160
34206_at	140.6
34187_at	24.3
34063_at	23.7
34031_i_at	35.4
33850_at	8.8
33814_at	141.3
33778_at	351.2
33768_at	289.1
33767_at	29
33760_at	32.8
33736_at	74
33646_g_at	15.5
336_at	252
33579_i_at	62.4
33494_at	10.9
33323_r_at	192.8
33322_i_at	365.9
33307_at	101.3
33304_at	310.2
33197_at	72.1
33148_at	20.3
33132_at	111.3
32837_at	210.6
32836_at	268.1
32811_at	391.1
32723_at	37
32699_s_at	98.8
32625_at	17.6
32541_at	32
32540_at	95
32502_at	49.5
32402_s_at	9.3
32259_at	287.4
32209_at	244.5
32137_at	160.6
32128_at	38.5
32099_at	220.3
32094_at	79.9
32091_at	252
32088_at	19.3
32069_at	206
32062_at	32.3
32042_at	29.5
32032_at	173.6
32029_at	234.9
320_at	74.5
31874_at	174.5
31861_at	248.4
31846_at	77.6
31845_at	237
31837_at	395.3
31835_at	71.6
31826_at	137.6
31807_at	210.2
31799_at	5.7
31637_s_at	122.8
266_s_at	2.1
243_g_at	134.8
222384_at	22.4
222383_s_at	7
222382_x_at	33.1
222381_at	67.8
222380_s_at	594.4
222379_at	26.7
222378_at	52.9
222377_at	6.8
222376_at	63.6
222375_at	11.7
222374_at	49.6
222373_at	5.4
222372_at	5.3
222371_at	336.2
222370_x_at	98.7
222369_at	38.6
222368_at	349.4
222367_at	42
222366_at	101.6
222365_at	6.2
222364_at	66.4
222363_at	64.3
222362_at	41.6
222361_at	14.1
222360_at	53.6
222359_x_at	37
222358_x_at	171.6
222357_at	231.7
222356_at	128.8
222355_at	9.1
222354_at	6.9
222353_at	67.9
222352_at	19.7
222351_at	3
222350_at	14.9
222349_x_at	22
222348_at	7.9
222347_at	7.2
222346_at	17.1
222345_at	52.9
222344_at	19.8
222343_at	11.1
222342_at	4.3
222341_x_at	26.1
222340_at	3.3
222339_x_at	25.7
222338_x_at	180.7
222337_at	9.2
222336_at	71.9
222335_at	13.6
222334_at	45
222333_at	183.5
222332_at	47.3
222331_at	6.1
222330_at	5.7
222329_x_at	78.7
222328_x_at	63.8
222327_x_at	121
222326_at	66.7
222325_at	2.3
222324_at	8.4
222323_at	59.3
222322_at	17.7
222321_at	26.7
222320_at	24.3
222319_at	60.6
222318_at	109.1
222317_at	3.5
222316_at	73.2
222315_at	82.2
222314_x_at	6
222313_at	3.5
222312_s_at	43.3
222311_s_at	57.4
222310_at	93.8
222309_at	2.6
222308_x_at	19.5
222307_at	39.4
222306_at	9.8
222305_at	45.1
222304_x_at	8.3
222303_at	102.6
222302_at	69.5
222301_at	81.1
222300_at	24.5
222299_x_at	6.4
222298_at	1.9
222297_x_at	114.6
222296_at	9.6
222295_x_at	125.8
222294_s_at	129.7
222293_at	80.9
222292_at	5.2
222291_at	29.1
222290_at	23.6
222289_at	4.7
222288_at	11.9
222287_at	2
222286_at	75.8
222285_at	25.1
222284_at	105.4
222283_at	4.7
222282_at	235.8
222281_s_at	67.8
222280_at	246.3
222279_at	114.9
222278_at	57.5
222277_at	11.6
222276_at	36.7
222275_at	68.7
222274_at	68.5
222273_at	46.6
222272_x_at	7.1
222271_at	65
222270_at	29
222269_at	9.1
222268_x_at	27.8
222267_at	8.6
222266_at	62
222265_at	25.3
222264_at	94.8
222263_at	77.3
222262_s_at	11.1
222261_at	16.3
222260_at	8.5
222259_s_at	14.6
222258_s_at	34.5
222257_s_at	44.3
222256_s_at	21.4
222255_at	10
222254_at	3.1
222253_s_at	42.2
222252_x_at	86.2
222251_s_at	143.6
222250_s_at	5.6
222249_at	30.7
222248_s_at	7.9
222247_at	97.2
222246_at	6.5
222245_s_at	89.6
222244_s_at	340.4
222243_s_at	140.8
222242_s_at	88
222241_at	44.6
222240_s_at	12.9
222239_s_at	12.9
222238_s_at	19.6
222237_s_at	18.9
222236_s_at	109.8
222235_s_at	2
222234_s_at	15.3
222233_s_at	39.4
222231_s_at	328.2
222230_s_at	83.2
222229_x_at	92.7
222228_s_at	82.4
222227_at	1.3
222226_at	8
222225_at	18.2
222224_at	2.9
222223_s_at	109.7
222222_s_at	6.2
222221_x_at	11.2
222220_s_at	68.9
222219_s_at	4.6
222218_s_at	719.5
222217_s_at	87.5
222216_s_at	20.3
222215_at	17
222214_at	84.8
222213_x_at	23.3
222212_s_at	522
222211_x_at	16.6
222210_at	3.7
222209_s_at	41.2
222208_s_at	105.1
222207_x_at	279.5
222206_s_at	7.3
222205_x_at	44.9
222204_s_at	5.5
222203_s_at	45
222202_at	2.8
222201_s_at	16
222200_s_at	139.7
222199_s_at	202.7
222198_at	8.5
222197_s_at	23.3
222196_at	14.1
222195_s_at	9.4
222194_at	13.5
222193_at	111.1
222192_s_at	97.2
222191_s_at	77.2
222190_s_at	5.1
222189_at	6.7
222188_at	35.3
222187_x_at	327.9
222186_at	3.1
222185_at	154.6
222184_at	32.8
222183_x_at	113.7
222182_s_at	212.3
222181_at	48.5
222180_at	31.4
222179_at	29.9
222178_s_at	47.5
222177_s_at	41.7
222176_at	59.1
222175_s_at	185.1
222174_at	50.5
222173_s_at	32
222172_at	35.7
222171_s_at	2.9
222170_at	24.2
222169_x_at	96.7
222168_at	16.3
222167_at	36.6
222166_at	45.7
222165_x_at	72.7
222164_at	28.3
222163_s_at	113.8
222162_s_at	13.5
222161_at	45.7
222160_at	235.4
222159_at	44.8
222158_s_at	34.6
222157_s_at	77
222156_x_at	30.4
222155_s_at	56.7
222154_s_at	69.6
222153_at	31.7
222152_at	216.9
222151_s_at	58.2
222150_s_at	87.8
222149_x_at	49.2
222148_s_at	69.9
222147_s_at	72.4
222146_s_at	70.7
222145_at	8.1
222144_at	45.6
222143_s_at	310.7
222142_at	14.3
222141_at	73.9
222140_s_at	40.9
222139_at	65.6
222138_s_at	21.5
222137_at	12.6
222136_x_at	140.6
222135_at	57.6
222134_at	7.1
222133_s_at	143.9
222132_s_at	116.6
222131_x_at	179.7
222130_s_at	162.9
222129_at	286.3
222128_at	27.5
222127_s_at	101.2
222126_at	142.2
222125_s_at	259.5
222124_at	43.4
222123_s_at	56.4
222122_s_at	205.3
222121_at	28
222120_at	21.7
222119_s_at	73.4
222118_at	7.6
222117_s_at	20.3
222116_s_at	15.5
222115_x_at	189.1
222114_x_at	13.7
222113_s_at	190.5
222112_at	3.1
222111_at	43.2
222110_at	60.4
222109_at	101
222108_at	115.5
222107_x_at	10.8
222106_at	23.5
222105_s_at	106.2
222104_x_at	106.1
222103_at	1.9
222102_at	6
222101_s_at	96.6
222100_at	16.3
222099_s_at	129.5
222098_s_at	61.3
222097_at	88.4
222096_x_at	68.6
222095_s_at	46.9
222094_at	112.3
222093_s_at	160.7
222092_at	59.3
222091_at	17.4
222090_at	23.1
222089_s_at	15.6
222088_s_at	275.2
222087_at	59.6
222086_s_at	4.4
222085_at	7.6
222084_s_at	10.2
222083_at	12.4
222082_at	137.9
222081_at	17.5
222080_s_at	16
222079_at	49.4
222078_at	21.3
222077_s_at	50.9
222076_at	27.3
222075_s_at	64.7
222074_at	17.8
222073_at	29.5
222072_at	124.2
222071_s_at	28.6
222070_at	104.5
222069_s_at	4.3
222068_s_at	11.4
222067_x_at	263.2
222066_at	4.1
222065_s_at	283
222064_s_at	21.8
222063_s_at	9.5
222062_at	101.2
222061_at	48.1
222060_at	15.3
222059_at	10.7
222058_at	81
222057_at	7.6
222056_s_at	19.8
222055_at	10.3
222054_at	18.6
222053_at	65.4
222052_at	82.1
222051_s_at	22.8
222050_at	5.8
222049_s_at	10.1
222048_at	71.1
222047_s_at	431.2
222046_at	100.8
222045_s_at	55.3
222044_at	22.7
222043_at	20.8
222042_x_at	27.3
222041_at	147.1
222040_at	151.6
222039_at	20.3
222038_s_at	45.5
222037_at	40.6
222036_s_at	18.3
222035_s_at	41.1
222034_at	56.6
222033_s_at	6.1
222032_s_at	15.2
222031_at	42.7
222030_at	151.4
222029_x_at	165.1
222028_at	63.9
222027_at	84.9
222026_at	41.7
222025_s_at	91.9
222024_s_at	785.7
222023_at	93.1
222022_at	56.3
222021_x_at	751.7
222020_s_at	2
222019_at	129.9
222018_at	20.5
222017_x_at	139.6
222016_s_at	37
222015_at	11.5
222014_x_at	100.2
222013_x_at	9.3
222012_at	14.4
222011_s_at	121.2
222010_at	35.4
222009_at	10
222008_at	7
222007_s_at	6.6
222006_at	32.9
222005_s_at	143.5
222004_s_at	5.9
222003_s_at	11
222002_at	11.8
222001_x_at	380.4
222000_at	124.2
221999_at	173.1
221998_s_at	264.3
221997_s_at	67.5
221996_s_at	9.9
221995_s_at	92.4
221994_at	4.2
221993_s_at	5.2
221992_at	43.1
221991_at	108.4
221990_at	52.4
221989_at	89.6
221988_at	108.9
221987_s_at	5.1
221986_s_at	13.7
221985_at	55.9
221984_s_at	470.7
221983_at	149.8
221982_x_at	36.4
221981_s_at	12.1
221980_at	70
221979_at	104.4
221978_at	254.2
221977_at	4.4
221976_s_at	68.4
221975_s_at	55.4
221974_at	2.3
221973_at	58.4
221972_s_at	2.8
221971_x_at	241.1
221970_s_at	148
221969_at	347.1
221968_s_at	3.4
221967_at	59.7
221966_at	13
221965_at	107.3
221964_at	63.2
221963_x_at	87.5
221962_s_at	57.3
221961_at	17.2
221960_s_at	58.8
221959_at	11.7
221958_s_at	97.9
221957_at	184.1
221956_at	24.5
221955_at	3.5
221954_at	134.5
221953_s_at	100.6
221952_x_at	647.5
221951_at	67.6
221950_at	2
221949_at	105.7
221948_s_at	16.3
221947_at	68.3
221946_at	4.6
221945_at	60.8
221944_at	25.4
221943_x_at	1028.6
221942_s_at	194.3
221941_at	63.6
221940_at	23.5
221939_at	29
221938_x_at	185.9
221937_at	396.5
221936_x_at	8.8
221935_s_at	6.8
221934_s_at	272.1
221933_at	18.7
221932_s_at	479
221931_s_at	87.3
221930_at	66.6
221929_at	94
221928_at	9
221927_s_at	219
221926_s_at	15.2
221925_s_at	90.2
221924_at	21.7
221923_s_at	227.7
221922_at	15.2
221921_s_at	38.6
221920_s_at	1133.6
221919_at	59.3
221918_at	49.9
221917_s_at	88.8
221916_at	79.9
221915_s_at	63
221914_at	6.9
221913_at	139.9
221912_s_at	131.2
221911_at	5
221910_at	59.9
221909_at	5.4
221908_at	73.7
221907_at	69.3
221906_at	59
221905_at	156.2
221904_at	143.6
221903_s_at	12.1
221902_at	46.3
221901_at	15.7
221900_at	10
221899_at	493.7
221898_at	70.7
221897_at	41.7
221896_s_at	137
221895_at	167.9
221894_at	12
221893_s_at	58.4
221892_at	53.1
221891_x_at	1192.3
221890_at	78.9
221889_at	29.3
221888_at	18.6
221887_s_at	97.7
221886_at	7.1
221885_at	38.1
221884_at	10.1
221883_at	15
221882_s_at	165.6
221881_s_at	13.7
221880_s_at	20.7
221879_at	59.4
221878_at	88.4
221877_at	29.5
221876_at	160.1
221875_x_at	3812.9
221874_at	67.2
221873_at	79.1
221872_at	1.9
221871_s_at	21.6
221870_at	13.5
221869_at	4.4
221868_at	85.5
221867_at	61.8
221866_at	37.1
221865_at	79.8
221864_at	264.9
221863_at	6.8
221862_at	116.9
221861_at	53
221860_at	209.8
221859_at	229.8
221858_at	47.6
221857_s_at	84.2
221856_s_at	465.2
221855_at	276.9
221854_at	4.7
221853_s_at	221.4
221852_at	4
221851_at	49.8
221850_x_at	258.4
221849_s_at	13.2
221848_at	62.6
221847_at	58.4
221846_s_at	12
221845_s_at	114.7
221844_x_at	171.6
221843_s_at	80.3
221842_s_at	137.8
221841_s_at	132.4
221840_at	492.9
221839_s_at	351.1
221838_at	39.7
221837_at	3.9
221836_s_at	80.5
221835_at	11.1
221834_at	190.1
221833_at	25.6
221832_s_at	91.4
221831_at	17.2
221830_at	26.7
221829_s_at	281.8
221828_s_at	30
221827_at	264.9
221826_at	5.9
221825_at	64.4
221824_s_at	518.3
221823_at	8.4
221822_at	75.8
221821_s_at	72.7
221820_s_at	207.7
221819_at	271.6
221818_at	130.6
221817_at	252
221816_s_at	198.5
221815_at	142.2
221814_at	8.9
221813_at	154.3
221812_at	23.4
221811_at	89.9
221810_at	11.5
221809_at	20.8
221808_at	57.1
221807_s_at	6.5
221806_s_at	409.2
221805_at	36.6
221804_s_at	484.3
221803_s_at	98
221802_s_at	7.2
221801_x_at	2.9
221800_s_at	133.5
221799_at	6.9
221798_x_at	11554.7
221797_at	11.6
221796_at	3.6
221795_at	50.1
221794_at	80.5
221793_at	5.1
221792_at	181.1
221791_s_at	698.6
221790_s_at	177.5
221789_x_at	89.2
221788_at	2.8
221787_at	6.4
221786_at	13.9
221785_at	60.1
221784_at	21.2
221783_at	14.3
221782_at	25.8
221781_s_at	4.5
221780_s_at	106.5
221779_at	20.3
221778_at	292.9
221777_at	29.7
221776_s_at	68.2
221775_x_at	1277.1
221774_x_at	171.7
221773_at	45.2
221772_s_at	11.2
221771_s_at	36.9
221770_at	7.9
221769_at	13.5
221768_at	152.2
221767_x_at	83.5
221766_s_at	275.2
221765_at	33.3
221764_at	3291.5
221763_at	63.7
221762_s_at	112
221761_at	75.3
221760_at	37.4
221759_at	21.7
221758_at	38.8
221757_at	102.9
221756_at	142
221755_at	14.3
221754_s_at	18.5
221753_at	196.6
221752_at	189.2
221751_at	6.1
221750_at	19.2
221749_at	6.5
221748_s_at	178
221747_at	23.2
221746_at	23.9
221745_at	142.7
221744_at	110.8
221743_at	421.9
221742_at	231.4
221741_s_at	288.7
221740_x_at	31
221739_at	249.9
221738_at	77
221737_at	34.1
221736_at	171.6
221735_at	15.7
221734_at	43.2
221733_s_at	103
221732_at	25.1
221731_x_at	1199.1
221730_at	10.9
221729_at	19.4
221728_x_at	122.2
221727_at	2.1
221726_at	536.3
221725_at	336.6
221724_s_at	12.8
221723_s_at	30
221722_x_at	6
221721_s_at	2.5
221720_s_at	7.1
221719_s_at	12.3
221718_s_at	382.6
221717_at	99.7
221716_s_at	12.6
221715_at	18
221714_s_at	10.6
221713_s_at	54.5
221712_s_at	72.5
221711_s_at	211.4
221710_x_at	41
221709_s_at	7.2
221708_s_at	95
221707_s_at	106.6
221706_s_at	17.3
221705_s_at	71.3
221704_s_at	118.9
221703_at	1.7
221702_s_at	156.8
221701_s_at	111
221700_s_at	5463.2
221699_s_at	14.6
221698_s_at	731
221697_at	10.9
221696_s_at	57.2
221695_s_at	27.7
221693_s_at	129.9
221692_s_at	115.2
221691_x_at	94.1
221690_s_at	24.3
221689_s_at	84.1
221688_s_at	275.3
221687_s_at	87.1
221686_s_at	98.9
221685_s_at	3.4
221684_s_at	79.8
221683_s_at	18.8
221682_s_at	25.4
221681_s_at	36.6
221680_s_at	117
221679_s_at	17.8
221678_at	3.8
221677_s_at	3
221676_s_at	273.7
221675_s_at	323
221674_s_at	87.4
221673_s_at	78.9
221672_s_at	6.1
221671_x_at	1651.9
221670_s_at	124.5
221669_s_at	94.4
221668_s_at	14.2
221667_s_at	7.3
221666_s_at	281.6
221665_s_at	11.1
221664_s_at	169.9
221663_x_at	59.9
221662_s_at	37.8
221661_at	20.6
221660_at	231.5
221659_s_at	71.1
221658_s_at	109.8
221657_s_at	12.3
221656_s_at	94.3
221655_x_at	34.5
221654_s_at	693.5
221653_x_at	325.3
221652_s_at	25.1
221651_x_at	2542.1
221650_s_at	7.5
221649_s_at	29.3
221648_s_at	50.7
221647_s_at	182.3
221646_s_at	59.5
221645_s_at	15.6
221644_s_at	9.4
221643_s_at	105.7
221642_at	99.9
221641_s_at	59
221640_s_at	40.7
221639_x_at	18.1
221638_s_at	23.1
221637_s_at	75.9
221636_s_at	9.6
221634_at	58.7
221633_at	113.2
221632_s_at	50.3
221631_at	209.6
221630_s_at	2.4
221629_x_at	138.6
221628_s_at	29.5
221627_at	146.1
221626_at	36.7
221625_at	48.6
221624_at	32.2
221623_at	10.9
221622_s_at	64.8
221621_at	40.9
221620_s_at	68.3
221619_s_at	588.4
221618_s_at	4
221617_at	144.8
221616_s_at	105.5
221615_at	42.7
221614_s_at	48.5
221613_s_at	174.8
221612_at	80.7
221611_s_at	74.1
221610_s_at	121.7
221609_s_at	9.8
221608_at	6
221607_x_at	8765.3
221606_s_at	24.3
221605_s_at	107.8
221604_s_at	61.7
221603_at	109.8
221602_s_at	300.8
221601_s_at	963.7
221600_s_at	119.6
221599_at	47.7
221598_s_at	5.7
221597_s_at	161.9
221596_s_at	6.3
221595_at	6.8
221594_at	6.5
221593_s_at	59.3
221592_at	6.6
221591_s_at	18.2
221590_s_at	66.6
221589_s_at	60.1
221588_x_at	53
221587_s_at	111.1
221586_s_at	6.7
221585_at	9.6
221584_s_at	3.1
221583_s_at	12.6
221582_at	127.2
221581_s_at	400.6
221580_s_at	27.6
221579_s_at	115.7
221578_at	8.8
221577_x_at	42.1
221576_at	3.5
221575_at	164.2
221573_at	8.7
221572_s_at	7.8
221571_at	90.9
221570_s_at	28.6
221569_at	101.7
221568_s_at	25.9
221567_at	49.4
221566_s_at	4.9
221565_s_at	273.2
221564_at	113.1
221563_at	45.8
221562_s_at	7.5
221561_at	39.8
221560_at	24.8
221559_s_at	63.3
221558_s_at	325
221557_s_at	44.2
221556_at	52.2
221555_x_at	147.7
221554_at	182.4
221553_at	71.6
221552_at	7.7
221551_x_at	173.5
221550_at	8.3
221549_at	132.5
221548_s_at	67.2
221547_at	138.2
221546_at	8.2
221545_x_at	92.2
221544_s_at	29.7
221543_s_at	91.4
221542_s_at	77
221541_at	351.1
221540_x_at	75.1
